ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
202459_s_at	1.04E-01	4.78E-02	-2.0524829	-5.029519	3.40E-01	LPIN2
203686_at	1.04E-01	4.78E-02	2.0523053	-5.02985	-1.74E-01	MPG
210643_at	1.04E-01	4.79E-02	2.0520261	-5.030371	-1.32E-01	TNFSF11
209616_s_at	1.04E-01	4.79E-02	-2.0519795	-5.030458	1.35	LOC100653057///CES1
213558_at	1.04E-01	4.79E-02	-2.0515752	-5.031212	2.64E-01	PCLO
215919_s_at	1.04E-01	4.80E-02	2.0510739	-5.032147	-4.12E-01	MRPS11
212888_at	1.04E-01	4.80E-02	-2.0507724	-5.032709	3.59E-01	DICER1
211029_x_at	1.04E-01	4.80E-02	-2.0506253	-5.032984	1.39E-01	FGF18
206498_at	1.04E-01	4.81E-02	-2.0497842	-5.034552	4.69E-01	OCA2
202882_x_at	1.04E-01	4.81E-02	2.0497167	-5.034677	-2.91E-01	NOL7
215530_at	1.04E-01	4.81E-02	2.0497084	-5.034693	-8.67E-02	FANCA
215284_at	1.04E-01	4.82E-02	-2.049289	-5.035474	1.96E-01	
203391_at	1.04E-01	4.82E-02	-2.0491191	-5.035791	2.35E-01	FKBP2
216362_at	1.04E-01	4.82E-02	2.0489589	-5.03609	-9.38E-02	
208278_s_at	1.04E-01	4.82E-02	-2.0488616	-5.036271	1.22E-01	
208466_at	1.04E-01	4.82E-02	-2.0483658	-5.037194	1.09E-01	RAB3D
217463_s_at	1.04E-01	4.83E-02	-2.0483308	-5.03726	8.08E-02	MYRF
210034_s_at	1.04E-01	4.83E-02	2.0483149	-5.037289	-2.76E-01	RPL5///SNORD21
213210_at	1.04E-01	4.83E-02	-2.0482658	-5.037381	1.31E-01	TAF6L
205961_s_at	1.04E-01	4.83E-02	2.0480605	-5.037763	-4.29E-01	PSIP1
211814_s_at	1.04E-01	4.83E-02	2.0479004	-5.038061	-3.17E-01	CCNE2
217581_at	1.05E-01	4.83E-02	2.0477409	-5.038358	-1.22E-01	
216671_x_at	1.05E-01	4.83E-02	-2.0474944	-5.038818	1.30E-01	MUC8
204062_s_at	1.05E-01	4.83E-02	2.047427	-5.038943	-2.81E-01	ULK2
208633_s_at	1.05E-01	4.84E-02	2.0470594	-5.039628	-3.21E-01	MACF1
209181_s_at	1.05E-01	4.84E-02	2.0470141	-5.039712	-2.00E-01	SNORD45C///SNORD45A///SNORD45B///RABGGTB
212896_at	1.05E-01	4.84E-02	-2.0466481	-5.040393	2.60E-01	SKIV2L2
206731_at	1.05E-01	4.85E-02	-2.0463937	-5.040867	1.04E-01	CNKSR2
215208_x_at	1.05E-01	4.85E-02	2.0459297	-5.04173	-3.68E-01	RPL35A
218730_s_at	1.05E-01	4.85E-02	-2.04578	-5.042009	4.54E-01	OGN
44120_at	1.05E-01	4.85E-02	-2.0455472	-5.042442	2.08E-01	ADCK2
217798_at	1.05E-01	4.85E-02	2.0454926	-5.042544	-2.15E-01	CNOT2
215057_at	1.05E-01	4.86E-02	2.0452222	-5.043047	-1.51E-01	LINC00894
217942_at	1.05E-01	4.87E-02	2.0444759	-5.044435	-3.47E-01	MRPS35
206481_s_at	1.05E-01	4.87E-02	-2.0443743	-5.044624	2.87E-01	LDB2
210917_at	1.05E-01	4.87E-02	-2.0441696	-5.045005	7.93E-02	YES1
202578_s_at	1.05E-01	4.87E-02	2.043726	-5.04583	-2.77E-01	DDX19A
202358_s_at	1.05E-01	4.88E-02	-2.0434705	-5.046305	2.18E-01	SNX19
202742_s_at	1.05E-01	4.88E-02	-2.0426853	-5.047765	4.59E-01	PRKACB
204534_at	1.06E-01	4.89E-02	-2.0420875	-5.048876	1.51E-01	SEBOX///VTN
208955_at	1.06E-01	4.89E-02	2.0420706	-5.048907	-4.23E-01	DUT
215205_x_at	1.06E-01	4.91E-02	-2.040416	-5.051981	1.22E-01	NCOR2
202605_at	1.06E-01	4.91E-02	2.0402603	-5.052271	-3.67E-01	GUSB
217884_at	1.06E-01	4.91E-02	2.0402423	-5.052304	-2.19E-01	NAT10
206168_at	1.06E-01	4.92E-02	-2.0395462	-5.053596	9.31E-02	ZC3H7B
205673_s_at	1.06E-01	4.92E-02	2.0395151	-5.053654	-1.62E-01	ASB9
204402_at	1.06E-01	4.92E-02	2.0392155	-5.05421	-2.24E-01	RHBDD3
216516_at	1.06E-01	4.92E-02	-2.0390633	-5.054493	7.76E-02	
215372_x_at	1.06E-01	4.92E-02	2.038897	-5.054802	-2.20E-01	MAGI1
212319_at	1.06E-01	4.92E-02	-2.0388309	-5.054924	2.27E-01	SGSM2
65133_i_at	1.06E-01	4.92E-02	2.0387994	-5.054983	-3.18E-01	INO80B-WBP1///INO80B
220043_s_at	1.06E-01	4.93E-02	-2.0386516	-5.055257	1.55E-01	MELTF
219156_at	1.06E-01	4.93E-02	2.0385858	-5.055379	-2.20E-01	SYNJ2BP-COX16///SYNJ2BP
211638_at	1.06E-01	4.93E-02	-2.0383149	-5.055882	1.10E-01	IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH
213438_at	1.06E-01	4.93E-02	-2.0378513	-5.056742	4.01E-01	NFASC
202843_at	1.06E-01	4.94E-02	2.037707	-5.05701	-3.48E-01	DNAJB9
218033_s_at	1.06E-01	4.94E-02	2.0374645	-5.05746	-1.98E-01	SNN
207178_s_at	1.07E-01	4.95E-02	-2.0366194	-5.059027	2.44E-01	FRK
215870_s_at	1.07E-01	4.95E-02	-2.0365845	-5.059092	2.26E-01	PLA2G5
217776_at	1.07E-01	4.95E-02	2.036532	-5.059189	-3.13E-01	RDH11
213479_at	1.07E-01	4.96E-02	2.0358874	-5.060384	-1.05	NPTX2
200635_s_at	1.07E-01	4.96E-02	-2.0358516	-5.060451	3.18E-01	PTPRF
215493_x_at	1.07E-01	4.96E-02	2.0358226	-5.060505	-2.78E-01	BTN2A1
213205_s_at	1.07E-01	4.96E-02	2.0358122	-5.060524	-1.68E-01	RAD54L2
205502_at	1.07E-01	4.96E-02	-2.0353073	-5.06146	1.18E-01	CYP17A1
217247_at	1.07E-01	4.96E-02	-2.0351674	-5.061719	8.50E-02	
221620_s_at	1.07E-01	4.96E-02	2.0350908	-5.061861	-3.25E-01	APOO
206818_s_at	1.07E-01	4.97E-02	2.0348088	-5.062384	-1.79E-01	CNNM2
211122_s_at	1.07E-01	4.97E-02	2.0343042	-5.063319	-7.73E-01	CXCL11
217487_x_at	1.07E-01	4.97E-02	2.0341642	-5.063578	-1.72E-01	FOLH1B///FOLH1
77508_r_at	1.07E-01	4.98E-02	-2.0337059	-5.064427	1.47E-01	RABEP2
212211_at	1.07E-01	4.98E-02	-2.0332896	-5.065198	2.20E-01	ANKRD17
210033_s_at	1.07E-01	4.99E-02	-2.0329947	-5.065745	1.06E-01	SPAG6
205866_at	1.08E-01	5.00E-02	-2.0317837	-5.067987	1.54E-01	FCN3
217182_at	1.08E-01	5.00E-02	2.031774	-5.068004	-1.68E-01	MUC5AC
215154_at	1.08E-01	5.00E-02	-2.0316567	-5.068222	1.32E-01	ULK2
205075_at	1.08E-01	5.00E-02	2.0315887	-5.068348	-1.39E-01	SERPINF2
202970_at	1.08E-01	5.01E-02	-2.0310815	-5.069286	1.69E-01	DYRK2
206128_at	1.08E-01	5.01E-02	2.0307679	-5.069867	-1.83E-01	ADRA2C
59437_at	1.08E-01	5.01E-02	-2.03057	-5.070233	1.04E-01	C9orf116
206236_at	1.08E-01	5.01E-02	2.0303817	-5.070581	-1.44E-01	GPR4
221509_at	1.08E-01	5.02E-02	2.0297015	-5.071839	-2.61E-01	DENR
56256_at	1.08E-01	5.03E-02	-2.0288097	-5.073488	2.63E-01	SIDT2
211130_x_at	1.08E-01	5.03E-02	2.0285514	-5.073966	-1.59E-01	EDA
214965_at	1.08E-01	5.03E-02	2.0285427	-5.073982	-2.30E-01	SPATA2L
206157_at	1.08E-01	5.04E-02	2.0282354	-5.07455	-7.00E-01	PTX3
209947_at	1.08E-01	5.04E-02	-2.02797	-5.075041	1.54E-01	UBAP2L
201166_s_at	1.08E-01	5.04E-02	2.0277185	-5.075505	-1.78E-01	PUM1
215136_s_at	1.08E-01	5.04E-02	2.0276522	-5.075628	-2.56E-01	EXOSC8
216223_at	1.09E-01	5.05E-02	2.0269306	-5.076961	-1.08E-01	CPN2
216248_s_at	1.09E-01	5.05E-02	-2.0267996	-5.077203	5.95E-01	NR4A2
220078_at	1.09E-01	5.05E-02	2.0267699	-5.077258	-1.57E-01	USP48
213208_at	1.09E-01	5.05E-02	-2.0265837	-5.077602	2.79E-01	GLTSCR1L
212131_at	1.09E-01	5.06E-02	2.0265258	-5.077709	-3.86E-01	LSM14A
217151_at	1.09E-01	5.06E-02	-2.0264793	-5.077795	8.37E-02	LOC101928457
216182_at	1.09E-01	5.06E-02	-2.026473	-5.077807	1.10E-01	SYNJ2
221025_x_at	1.09E-01	5.06E-02	2.026425	-5.077895	-1.53E-01	PUS7L
209777_s_at	1.09E-01	5.06E-02	-2.0257252	-5.079188	1.57E-01	SLC19A1
221586_s_at	1.09E-01	5.07E-02	2.0255959	-5.079427	-3.62E-01	E2F5
220493_at	1.09E-01	5.07E-02	2.0252882	-5.079995	-3.52E-01	DMRT1
217347_at	1.09E-01	5.07E-02	-2.0251772	-5.0802	2.04E-01	
215902_at	1.09E-01	5.07E-02	2.0250982	-5.080346	-1.62E-01	
214978_s_at	1.09E-01	5.07E-02	2.0248455	-5.080812	-1.53E-01	PPFIA4
206317_s_at	1.09E-01	5.08E-02	-2.0246914	-5.081097	1.51E-01	ABCB8
209499_x_at	1.09E-01	5.08E-02	2.0245572	-5.081344	-2.25E-01	TNFSF12-TNFSF13///TNFSF13
218689_at	1.09E-01	5.08E-02	-2.0245532	-5.081352	2.85E-01	FANCF
222270_at	1.09E-01	5.08E-02	2.0245111	-5.08143	-3.83E-01	PPP4R3B
220126_at	1.09E-01	5.08E-02	-2.0243546	-5.081718	1.18E-01	PRSS50
221875_x_at	1.09E-01	5.08E-02	2.0243028	-5.081814	-4.54E-01	HLA-F
216377_x_at	1.09E-01	5.08E-02	-2.0239092	-5.08254	1.41E-01	ALPPL2
213938_at	1.09E-01	5.09E-02	2.0234982	-5.083299	-1.07E-01	ERC2
216249_at	1.09E-01	5.09E-02	2.0229884	-5.084239	-1.14E-01	PVT1
205076_s_at	1.09E-01	5.10E-02	2.0226256	-5.084909	-2.50E-01	MTMR11
213049_at	1.09E-01	5.10E-02	-2.0225359	-5.085074	3.80E-01	RALGAPA1
207092_at	1.09E-01	5.10E-02	2.0224033	-5.085319	-1.86E-01	LEP
209068_at	1.09E-01	5.11E-02	-2.0217852	-5.086459	3.47E-01	HNRNPDL
208801_at	1.09E-01	5.11E-02	-2.0216112	-5.086779	1.95E-01	SRP72
213156_at	1.10E-01	5.11E-02	-2.0212762	-5.087397	4.54E-01	ZBTB20
222218_s_at	1.10E-01	5.11E-02	2.0210596	-5.087796	-1.45E-01	PILRA
216092_s_at	1.10E-01	5.12E-02	2.0208722	-5.088142	-6.08E-01	SLC7A8
209881_s_at	1.10E-01	5.12E-02	2.0206469	-5.088557	-1.78E-01	LAT
221874_at	1.10E-01	5.12E-02	2.0204646	-5.088893	-2.88E-01	KIAA1324
214312_at	1.10E-01	5.12E-02	-2.0203534	-5.089098	9.01E-02	FOXA2
220727_at	1.10E-01	5.13E-02	-2.0199776	-5.08979	2.37E-01	KCNK10
37145_at	1.10E-01	5.13E-02	2.019873	-5.089983	-4.56E-01	GNLY
211769_x_at	1.10E-01	5.13E-02	2.0197968	-5.090123	-2.78E-01	SERINC3
213765_at	1.10E-01	5.13E-02	2.0195321	-5.090611	-7.49E-01	MFAP5
211896_s_at	1.10E-01	5.13E-02	2.0194658	-5.090733	-7.14E-01	DCN
214569_at	1.10E-01	5.14E-02	-2.0191455	-5.091323	8.09E-02	IFNA5
220703_at	1.10E-01	5.14E-02	2.0189633	-5.091659	-1.19E-01	IDI2-AS1
55872_at	1.10E-01	5.14E-02	-2.0187948	-5.091969	3.09E-01	ZNF512B
206222_at	1.10E-01	5.14E-02	2.018582	-5.092361	-1.42E-01	TNFRSF10C
215610_at	1.10E-01	5.14E-02	-2.0184061	-5.092685	1.45E-01	
205406_s_at	1.10E-01	5.14E-02	-2.0184033	-5.09269	4.37E-01	SPA17
213411_at	1.10E-01	5.15E-02	2.0180835	-5.093279	-2.23E-01	ADAM22
212408_at	1.10E-01	5.15E-02	-2.0179964	-5.093439	2.47E-01	TOR1AIP1
208583_x_at	1.10E-01	5.15E-02	-2.0178347	-5.093737	1.84E-01	HIST1H2AJ
206640_x_at	1.10E-01	5.15E-02	2.0176676	-5.094045	-4.20E-01	GAGE12D///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE12G///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C
216310_at	1.10E-01	5.15E-02	2.0174291	-5.094484	-3.07E-01	TAOK1
206861_s_at	1.10E-01	5.16E-02	-2.0173367	-5.094654	2.60E-01	CGGBP1
206001_at	1.10E-01	5.16E-02	-2.0168507	-5.095549	2.10E-01	NPY
210775_x_at	1.10E-01	5.16E-02	-2.0167545	-5.095725	1.81E-01	CASP9
214798_at	1.10E-01	5.16E-02	2.0166897	-5.095845	-2.59E-01	ATP2C2
60474_at	1.11E-01	5.17E-02	2.0156964	-5.097672	-5.08E-01	FERMT1
200708_at	1.11E-01	5.17E-02	2.0156827	-5.097697	-2.48E-01	GOT2
214655_at	1.11E-01	5.18E-02	2.0154043	-5.09821	-1.02E-01	GPR6
212617_at	1.11E-01	5.18E-02	2.0151032	-5.098763	-1.58E-01	ZNF609
207220_at	1.11E-01	5.19E-02	2.0145335	-5.099811	-1.16E-01	ART4
218471_s_at	1.11E-01	5.19E-02	2.0140788	-5.100647	-4.04E-01	BBS1
214921_at	1.11E-01	5.19E-02	-2.0140772	-5.10065	9.55E-02	KCNMA1
210242_x_at	1.11E-01	5.19E-02	2.0140355	-5.100727	-1.72E-01	ST20
203632_s_at	1.11E-01	5.20E-02	2.0136623	-5.101413	-4.72E-01	GPRC5B
221365_at	1.11E-01	5.20E-02	-2.0135634	-5.101594	7.93E-02	MLNR
216507_at	1.11E-01	5.20E-02	-2.0129602	-5.102703	1.22E-01	TAPT1
207458_at	1.11E-01	5.21E-02	2.0125217	-5.103509	-1.93E-01	RHPN1-AS1
35974_at	1.11E-01	5.21E-02	-2.0123687	-5.10379	6.36E-01	LRMP
206493_at	1.11E-01	5.21E-02	2.0119502	-5.104559	-1.64E-01	ITGA2B
202157_s_at	1.11E-01	5.22E-02	-2.0116162	-5.105172	4.94E-01	CELF2
204508_s_at	1.11E-01	5.22E-02	-2.0113859	-5.105595	5.56E-01	CA12
218499_at	1.11E-01	5.22E-02	2.011315	-5.105725	-2.62E-01	STK26
210654_at	1.11E-01	5.22E-02	2.011257	-5.105832	-9.52E-02	TNFRSF10D
201164_s_at	1.12E-01	5.23E-02	2.0107794	-5.106709	-2.51E-01	PUM1
210045_at	1.12E-01	5.23E-02	-2.0107703	-5.106725	4.73E-01	IDH2
214506_at	1.12E-01	5.23E-02	2.0106798	-5.106892	-1.39E-01	GPR182
207333_at	1.12E-01	5.23E-02	2.0106458	-5.106954	-1.08E-01	NMBR
211190_x_at	1.12E-01	5.23E-02	2.0106153	-5.10701	-1.33E-01	CD84
215779_s_at	1.12E-01	5.24E-02	-2.0099496	-5.108232	6.38E-01	HIST1H2BJ///HIST1H2BG
217740_x_at	1.12E-01	5.24E-02	-2.0097324	-5.10863	1.85E-01	SNORD24///SNORD36A///SNORD36B///RPL7A
208620_at	1.12E-01	5.24E-02	-2.0093706	-5.109294	3.04E-01	PCBP1
209503_s_at	1.12E-01	5.24E-02	-2.0092385	-5.109537	1.89E-01	PSMC5
207398_at	1.12E-01	5.24E-02	2.0092069	-5.109595	-1.30E-01	HOXD13
214893_x_at	1.12E-01	5.25E-02	-2.0089458	-5.110074	1.08E-01	HCN2
214102_at	1.12E-01	5.25E-02	-2.0088241	-5.110297	3.23E-01	
201668_x_at	1.12E-01	5.25E-02	-2.0087414	-5.110449	3.26E-01	MARCKS
204234_s_at	1.12E-01	5.26E-02	2.0081517	-5.111531	-3.17E-01	ZNF195
219282_s_at	1.12E-01	5.26E-02	2.007789	-5.112196	-2.20E-01	TRPV2
203102_s_at	1.12E-01	5.26E-02	2.0077758	-5.11222	-2.74E-01	MGAT2
208726_s_at	1.12E-01	5.26E-02	2.0074928	-5.112739	-3.02E-01	EIF2S2
200049_at	1.12E-01	5.27E-02	-2.0070917	-5.113474	2.16E-01	KAT7
214165_s_at	1.12E-01	5.27E-02	-2.00702	-5.113606	7.28E-02	HS6ST1
203582_s_at	1.12E-01	5.27E-02	-2.0067621	-5.114079	4.64E-01	SPHAR///RAB4A
205725_at	1.12E-01	5.28E-02	-2.0062764	-5.114969	8.73E-01	SCGB1A1
204836_at	1.12E-01	5.28E-02	2.0061369	-5.115224	-4.49E-01	GLDC
212755_at	1.12E-01	5.28E-02	-2.0061353	-5.115227	1.07E-01	MON2
216972_at	1.12E-01	5.28E-02	-2.0058399	-5.115769	8.21E-02	SPAM1
211251_x_at	1.12E-01	5.28E-02	-2.0058	-5.115842	1.89E-01	NFYC
205328_at	1.12E-01	5.28E-02	-2.0057485	-5.115936	9.47E-01	CLDN10
221082_s_at	1.13E-01	5.29E-02	2.0053932	-5.116587	-2.95E-01	NDRG3
209346_s_at	1.13E-01	5.29E-02	-2.005185	-5.116969	1.37E-01	PI4K2A
218383_at	1.13E-01	5.29E-02	2.0051559	-5.117022	-3.46E-01	MIR4707///HAUS4
205998_x_at	1.13E-01	5.29E-02	2.0050308	-5.117251	-2.45E-01	CYP3A4
210126_at	1.13E-01	5.30E-02	-2.0038911	-5.119338	1.43E-01	PSG9
202778_s_at	1.13E-01	5.31E-02	-2.0037936	-5.119517	2.93E-01	ZMYM2
210423_s_at	1.13E-01	5.31E-02	2.0035146	-5.120028	-1.43E-01	SLC11A1
214985_at	1.13E-01	5.31E-02	2.0034679	-5.120113	-3.16E-01	EXT1
214667_s_at	1.13E-01	5.32E-02	2.0027617	-5.121406	-1.11E-01	TP53I11
203919_at	1.13E-01	5.32E-02	2.0026276	-5.121651	-2.33E-01	TCEA2
201654_s_at	1.13E-01	5.32E-02	2.0026202	-5.121665	-1.40E-01	HSPG2
217955_at	1.13E-01	5.33E-02	-2.001969	-5.122857	3.16E-01	BCL2L13
213248_at	1.13E-01	5.33E-02	2.001508	-5.1237	-6.94E-01	LOC730101
221600_s_at	1.13E-01	5.33E-02	-2.0014765	-5.123758	2.58E-01	AAMDC
213511_s_at	1.13E-01	5.33E-02	-2.0013994	-5.123899	2.51E-01	MTMR1
208470_s_at	1.13E-01	5.33E-02	-2.0013612	-5.123968	8.45E-02	HPR///HP
218280_x_at	1.13E-01	5.33E-02	-2.0012682	-5.124139	3.50E-01	HIST2H2AA4///HIST2H2AA3
211407_at	1.13E-01	5.34E-02	-2.0010382	-5.124559	1.02E-01	NDUFB7
215682_at	1.13E-01	5.34E-02	-2.000861	-5.124883	1.25E-01	LOC440792
220662_s_at	1.13E-01	5.34E-02	-2.0008349	-5.124931	1.43E-01	HEYL
215301_at	1.13E-01	5.34E-02	2.0008108	-5.124975	-1.00E-01	SYCE1L
206872_at	1.13E-01	5.34E-02	2.0006518	-5.125266	-1.47E-01	SLC17A1
211039_at	1.14E-01	5.34E-02	2.0004413	-5.125651	-1.36E-01	CHRNA1
213669_at	1.14E-01	5.34E-02	2.0003573	-5.125804	-1.29E-01	FCHO1
205650_s_at	1.14E-01	5.35E-02	-2.0000644	-5.12634	1.07E-01	FGA
210510_s_at	1.14E-01	5.35E-02	1.9999798	-5.126495	-1.77E-01	NRP1
214132_at	1.14E-01	5.35E-02	1.9999061	-5.12663	-3.39E-01	ATP5C1
218884_s_at	1.14E-01	5.35E-02	-1.999573	-5.127238	2.60E-01	GUF1
209843_s_at	1.14E-01	5.35E-02	-1.9995085	-5.127356	1.96E-01	SOX10
219952_s_at	1.14E-01	5.36E-02	-1.9993749	-5.1276	1.62E-01	MCOLN1
210973_s_at	1.14E-01	5.36E-02	1.9991389	-5.128032	-5.04E-01	FGFR1
210245_at	1.14E-01	5.36E-02	-1.9989019	-5.128465	1.24E-01	ABCC8
205736_at	1.14E-01	5.36E-02	-1.9988091	-5.128634	1.09E-01	PGAM2
204330_s_at	1.14E-01	5.36E-02	1.9985181	-5.129166	-1.42E-01	MRPS12
211419_s_at	1.14E-01	5.37E-02	-1.9978314	-5.130421	7.31E-02	CHN2
201094_at	1.14E-01	5.38E-02	1.9971997	-5.131575	-1.29E-01	RPS29
203206_at	1.14E-01	5.38E-02	-1.9968138	-5.132279	2.20E-01	FAM53B
206149_at	1.14E-01	5.38E-02	1.9967725	-5.132355	-4.06E-01	CHP2
208205_at	1.14E-01	5.39E-02	1.9959258	-5.1339	-2.35E-01	PCDHA9
205437_at	1.14E-01	5.40E-02	-1.9955943	-5.134505	2.56E-01	ZNF211
219217_at	1.15E-01	5.40E-02	1.9950545	-5.135491	-3.52E-01	NARS2
221644_s_at	1.15E-01	5.41E-02	-1.9949589	-5.135665	8.40E-02	SLC45A2
214568_at	1.15E-01	5.41E-02	-1.994956	-5.13567	1.18E-01	TPSD1
218691_s_at	1.15E-01	5.41E-02	1.9946127	-5.136297	-3.47E-01	PDLIM4
206285_at	1.15E-01	5.41E-02	1.9946057	-5.136309	-9.86E-02	NPHP1
216342_x_at	1.15E-01	5.41E-02	-1.9945423	-5.136425	2.04E-01	
218474_s_at	1.15E-01	5.41E-02	-1.9945363	-5.136436	2.45E-01	KCTD5
211238_at	1.15E-01	5.42E-02	1.994064	-5.137297	-1.05E-01	ADAM7
213546_at	1.15E-01	5.42E-02	1.993996	-5.137422	-3.68E-01	DKFZP586I1420
211139_s_at	1.15E-01	5.42E-02	1.9939343	-5.137534	-3.29E-01	NAB1
212495_at	1.15E-01	5.42E-02	-1.9937883	-5.1378	2.07E-01	KDM4B
214495_at	1.15E-01	5.42E-02	1.9937415	-5.137886	-1.21E-01	CACNG2
205070_at	1.15E-01	5.42E-02	1.9935018	-5.138323	-3.05E-01	ING3
219686_at	1.15E-01	5.42E-02	1.993433	-5.138448	-1.43E-01	STK32B
213919_at	1.15E-01	5.43E-02	1.9929768	-5.13928	-1.65E-01	DNAJC4
211637_x_at	1.15E-01	5.43E-02	1.9927044	-5.139777	-3.81E-01	IGHV3-23///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH
212553_at	1.15E-01	5.43E-02	1.9926699	-5.13984	-1.62E-01	RPRD2
204582_s_at	1.15E-01	5.43E-02	-1.9925358	-5.140084	9.14E-02	KLK3
211479_s_at	1.15E-01	5.44E-02	1.9922384	-5.140626	-1.57E-01	HTR2C
208020_s_at	1.15E-01	5.44E-02	-1.9919144	-5.141217	1.08E-01	CACNA1C
212485_at	1.15E-01	5.45E-02	-1.9914526	-5.142058	1.48E-01	GPATCH8
207678_s_at	1.15E-01	5.45E-02	1.9914314	-5.142097	-7.25E-02	SOX30
222213_x_at	1.15E-01	5.45E-02	-1.9913166	-5.142306	7.76E-02	
203321_s_at	1.15E-01	5.45E-02	1.991311	-5.142316	-2.44E-01	ADNP2
219250_s_at	1.15E-01	5.45E-02	1.9908179	-5.143214	-5.34E-01	FLRT3
215642_at	1.15E-01	5.45E-02	-1.9906277	-5.143561	1.11E-01	
218362_s_at	1.16E-01	5.46E-02	1.9900051	-5.144695	-1.89E-01	DIS3
212544_at	1.16E-01	5.46E-02	1.9897562	-5.145148	-3.42E-01	ZNHIT3
214670_at	1.16E-01	5.47E-02	-1.989715	-5.145223	2.89E-01	ZKSCAN1
209050_s_at	1.16E-01	5.47E-02	-1.9897099	-5.145232	3.21E-01	RALGDS
218323_at	1.16E-01	5.47E-02	-1.9895935	-5.145444	2.72E-01	RHOT1
210738_s_at	1.16E-01	5.47E-02	-1.9895264	-5.145566	7.71E-02	SLC4A4
201083_s_at	1.16E-01	5.47E-02	-1.9894233	-5.145754	2.86E-01	BCLAF1
200908_s_at	1.16E-01	5.48E-02	-1.988599	-5.147255	1.50E-01	RPLP2
200916_at	1.16E-01	5.48E-02	1.9884567	-5.147514	-2.93E-01	TAGLN2
211781_x_at	1.16E-01	5.49E-02	1.9875853	-5.149099	-3.70E-01	
209218_at	1.16E-01	5.49E-02	1.9871944	-5.14981	-3.65E-01	SQLE
216330_s_at	1.16E-01	5.50E-02	-1.9871038	-5.149975	1.40E-01	POU6F1
217442_at	1.16E-01	5.50E-02	-1.9870849	-5.150009	1.24E-01	CADM3-AS1
210439_at	1.16E-01	5.50E-02	1.9868334	-5.150467	-1.50E-01	ICOS
206503_x_at	1.16E-01	5.50E-02	1.9866166	-5.150861	-3.21E-01	PML
207753_at	1.16E-01	5.50E-02	-1.9863066	-5.151425	2.87E-01	ZNF304
217258_x_at	1.16E-01	5.51E-02	1.9862641	-5.151502	-3.14E-01	IGLV1-44
213666_at	1.16E-01	5.51E-02	-1.9862182	-5.151586	1.84E-01	6-Sep
200621_at	1.16E-01	5.51E-02	-1.9862105	-5.1516	3.63E-01	CSRP1
219346_at	1.16E-01	5.51E-02	-1.98614	-5.151728	3.33E-01	LRFN3
203459_s_at	1.16E-01	5.51E-02	1.9854748	-5.152937	-1.99E-01	VPS16
207016_s_at	1.17E-01	5.52E-02	-1.9850358	-5.153735	1.31E-01	LOC101928635///ALDH1A2
217300_at	1.17E-01	5.52E-02	1.9850167	-5.15377	-1.03E-01	
218202_x_at	1.17E-01	5.52E-02	-1.9847092	-5.154329	1.56E-01	MRPL44
216560_x_at	1.17E-01	5.53E-02	1.9841648	-5.155318	-6.26E-01	IGLC1
218626_at	1.17E-01	5.53E-02	-1.9840711	-5.155488	1.97E-01	EIF4ENIF1
218480_at	1.17E-01	5.54E-02	1.9836162	-5.156314	-4.37E-01	AGBL5
218740_s_at	1.17E-01	5.54E-02	1.9835102	-5.156507	-2.61E-01	CDK5RAP3
204084_s_at	1.17E-01	5.54E-02	-1.9831617	-5.15714	3.78E-01	CLN5
207763_at	1.17E-01	5.54E-02	-1.9831219	-5.157212	1.19E-01	S100A5
210382_at	1.17E-01	5.55E-02	-1.9826093	-5.158143	1.39E-01	SCTR
202407_s_at	1.17E-01	5.55E-02	1.9825133	-5.158317	-2.64E-01	PRPF31
212837_at	1.17E-01	5.55E-02	-1.98222	-5.15885	1.73E-01	FAM175B
217880_at	1.17E-01	5.56E-02	1.9819331	-5.15937	-2.37E-01	CDC27
222252_x_at	1.17E-01	5.56E-02	1.9819256	-5.159384	-2.85E-01	UBQLN4
212318_at	1.17E-01	5.56E-02	1.9818485	-5.159524	-2.18E-01	TNPO3
207086_x_at	1.17E-01	5.56E-02	1.9818013	-5.15961	-3.01E-01	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1
214082_at	1.17E-01	5.56E-02	-1.9815747	-5.160021	1.79E-01	CA5B
219942_at	1.17E-01	5.56E-02	-1.9815723	-5.160025	9.58E-02	MYL7
211622_s_at	1.17E-01	5.56E-02	-1.9815411	-5.160082	2.10E-01	ARF3
207186_s_at	1.17E-01	5.56E-02	-1.9814723	-5.160207	2.25E-01	BPTF
214844_s_at	1.17E-01	5.56E-02	1.981422	-5.160298	-1.57E-01	DOK5
218195_at	1.17E-01	5.56E-02	1.9813141	-5.160494	-3.55E-01	ARMT1
220712_at	1.17E-01	5.57E-02	1.9808566	-5.161324	-1.58E-01	C8orf60
