bcr_sample_barcode	bcr_portion_barcode	bcr_portion_uuid	LCE	date_of_creation	is_ffpe	portion_number	weight
TCGA-85-8070-01A	TCGA-85-8070-01A-11	a0f6403b-9fb6-4a5e-a5a4-e9b5c4a55c95	[Not Available]	2012-03-14	NO	11	44.00
TCGA-85-8070-10A	TCGA-85-8070-10A-01	b3b548fc-0d38-41bf-b5d4-463f7887c2b7	[Not Available]	2012-03-16	NO	01	[Not Available]
TCGA-85-8071-01A	TCGA-85-8071-01A-11	b6b17675-fb5f-478c-89d9-4ad530551de2	[Not Available]	2012-03-14	NO	11	36.00
TCGA-85-8071-10A	TCGA-85-8071-10A-01	b25bc28a-984e-4218-9e79-9701759cff06	[Not Available]	2012-03-16	NO	01	[Not Available]
TCGA-85-8072-01A	TCGA-85-8072-01A-31	5d6c6148-c47d-4b2f-8a93-1f6f510fd7fe	[Not Available]	2012-03-26	NO	31	40.00
TCGA-85-8072-10A	TCGA-85-8072-10A-01	6b009200-d3e8-45c5-b5c2-769b6ed68874	[Not Available]	2012-03-28	NO	01	[Not Available]
TCGA-92-8063-01A	TCGA-92-8063-01A-11	d41ea493-970f-4aa9-9004-9facfc1a2db1	[Not Available]	2012-03-14	NO	11	39.00
TCGA-92-8063-01G	TCGA-92-8063-01G-01	B0C28429-1E86-4BA9-AA38-C5CB477057D2	[Not Available]	2014-03-05	YES	01	[Not Available]
TCGA-92-8063-01H	TCGA-92-8063-01H-01	FE38321E-97A1-41CE-8D65-C0260C4CD218	[Not Available]	2014-03-11	YES	01	[Not Available]
TCGA-92-8063-10A	TCGA-92-8063-10A-01	55541337-0de2-46cd-8dae-ee2037273d11	[Not Available]	2012-03-16	NO	01	[Not Available]
TCGA-92-8064-01A	TCGA-92-8064-01A-11	27c14580-91ae-40db-b270-aa7b51537791	[Not Available]	2012-03-14	NO	11	35.00
TCGA-92-8064-01E	TCGA-92-8064-01E-01	395E9105-616C-4BF8-85CE-11BB81681146	[Not Available]	2014-03-05	YES	01	[Not Available]
TCGA-92-8064-01F	TCGA-92-8064-01F-01	FB4A272B-ED27-4F76-B99B-07612B6DB3BE	[Not Available]	2014-03-11	YES	01	[Not Available]
TCGA-92-8064-10A	TCGA-92-8064-10A-01	d0c346fe-ef6a-4cfa-b736-e5c4db0da8f9	[Not Available]	2012-03-16	NO	01	[Not Available]
TCGA-92-8065-01A	TCGA-92-8065-01A-11	8784b309-9fd0-4742-b614-2a203c1a2c6d	[Not Available]	2012-03-14	NO	11	41.00
TCGA-92-8065-10A	TCGA-92-8065-10A-01	1086fb4c-ec00-48a6-be35-77632ab79183	[Not Available]	2012-03-16	NO	01	[Not Available]
TCGA-94-8035-01A	TCGA-94-8035-01A-11	44b20881-add3-4f6f-a572-640884d9f400	[Not Available]	2012-03-01	NO	11	32.00
TCGA-94-8035-10A	TCGA-94-8035-10A-01	6effc0e8-570d-4620-bb1a-ae502c008dea	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-98-8020-01A	TCGA-98-8020-01A-11	71121e0b-af2e-4ee1-a5a9-f82d2af10504	[Not Available]	2012-03-01	NO	11	32.00
TCGA-98-8020-10A	TCGA-98-8020-10A-01	5e78de1b-deb3-4b48-8a4d-6cd451fe39eb	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-98-8020-11A	TCGA-98-8020-11A-01	55407144-41fe-4128-855e-2613da96b0fa	[Not Available]	2012-03-02	NO	01	58.00
TCGA-98-8021-01A	TCGA-98-8021-01A-11	38d0b04e-2247-4941-9797-9306c7746eaa	[Not Available]	2012-03-01	NO	11	39.00
TCGA-98-8021-10A	TCGA-98-8021-10A-01	7d1edc7f-b994-48d8-a4ed-a65d1b8514c9	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-98-8022-01A	TCGA-98-8022-01A-11	e504a9e6-cb72-42b9-8002-5b4d42db3313	[Not Available]	2012-03-01	NO	11	31.00
TCGA-98-8022-10A	TCGA-98-8022-10A-01	f9275624-dc59-4974-a8c7-d813d8c71c81	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-98-8022-11A	TCGA-98-8022-11A-01	5551a6e7-2822-44f8-af21-0c40f156fd43	[Not Available]	2012-03-02	NO	01	59.00
TCGA-98-8023-01A	TCGA-98-8023-01A-11	52e69ae0-feba-4042-9a8c-f38a2d4d4b4d	[Not Available]	2012-03-01	NO	11	32.00
TCGA-98-8023-10A	TCGA-98-8023-10A-01	039171a9-9521-4425-a8d7-7335b30775c4	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-98-8023-11A	TCGA-98-8023-11A-01	3701fdb8-8441-438b-b36e-30cc023f5cb9	[Not Available]	2012-03-02	NO	01	63.00
TCGA-56-8305-01A	TCGA-56-8305-01A-11	a3d30c7f-a6bc-463d-94aa-58db85d67019	[Not Available]	2012-05-09	NO	11	36.00
TCGA-56-8305-11A	TCGA-56-8305-11A-01	1314b534-827b-40ec-a032-087c62d8b3fc	[Not Available]	2012-05-09	NO	01	56.00
TCGA-56-8307-01A	TCGA-56-8307-01A-11	18e4094c-1c7b-4a1d-b4d9-f19c93318c70	[Not Available]	2012-05-09	NO	11	24.00
TCGA-56-8307-10A	TCGA-56-8307-10A-01	46429b64-9a1f-4155-8c11-81ba774067c8	[Not Available]	2012-05-11	NO	01	[Not Available]
TCGA-56-8307-11A	TCGA-56-8307-11A-01	6eaff14d-c08f-4178-9a22-6bca74f4c162	[Not Available]	2012-05-09	NO	01	66.00
TCGA-56-8308-01A	TCGA-56-8308-01A-11	61305e62-3cbb-452f-8e3d-441d7dd654f3	[Not Available]	2012-05-09	NO	11	46.00
TCGA-56-8308-10A	TCGA-56-8308-10A-01	08cc1e76-2928-4c7d-947b-3c32ddb90af9	[Not Available]	2012-05-11	NO	01	[Not Available]
TCGA-56-8308-11A	TCGA-56-8308-11A-01	39d89c03-87b9-41ce-b71a-3b768bfab8a2	[Not Available]	2012-05-09	NO	01	63.00
TCGA-56-8309-01A	TCGA-56-8309-01A-11	e7475b11-9b63-4809-9202-31f1faa44a60	[Not Available]	2012-05-09	NO	11	32.00
TCGA-56-8309-10A	TCGA-56-8309-10A-01	a653299f-8ba2-4436-91b3-423addf2bc82	[Not Available]	2012-05-15	NO	01	[Not Available]
TCGA-56-8309-11A	TCGA-56-8309-11A-01	1e5ad8f9-d100-4c07-908e-2d0a8c26c6b9	[Not Available]	2012-05-09	NO	01	67.00
TCGA-58-8386-01A	TCGA-58-8386-01A-11	adeef058-34a6-4019-977c-4ddce4b97d09	[Not Available]	2012-05-17	NO	11	34.00
TCGA-58-8386-10A	TCGA-58-8386-10A-01	90985159-f94c-4017-a513-eb80f716abf8	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-58-8386-11A	TCGA-58-8386-11A-01	de34b51b-9fca-4abe-825b-b6681684f28c	[Not Available]	2012-05-16	NO	01	60.00
TCGA-58-8387-01A	TCGA-58-8387-01A-11	0c7fa5df-003a-4472-89e3-ba6987151122	[Not Available]	2012-05-17	NO	11	42.00
TCGA-58-8387-10A	TCGA-58-8387-10A-01	927a0e34-5399-483a-9aa2-48d04471d2ef	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-58-8387-11A	TCGA-58-8387-11A-01	c0760f62-98a0-4a67-8142-d93b59a27f3d	[Not Available]	2012-05-16	NO	01	51.00
TCGA-68-7757-01B	TCGA-68-7757-01B-11	6b9d3cf6-dbb5-4875-bf62-967aac66faa4	[Not Available]	2012-04-10	NO	11	45.00
TCGA-68-7757-10A	TCGA-68-7757-10A-01	a00c9d50-ea9c-4b32-9447-189629026426	[Not Available]	2012-04-12	NO	01	[Not Available]
TCGA-68-8250-01A	TCGA-68-8250-01A-11	42a439d2-a951-4555-abd4-94f2ce2f5bb2	[Not Available]	2012-04-10	NO	11	38.00
TCGA-68-8250-10A	TCGA-68-8250-10A-01	6035520e-d97a-4f95-bd5b-82817ef54371	[Not Available]	2012-04-12	NO	01	[Not Available]
TCGA-68-8251-01A	TCGA-68-8251-01A-11	17bcec86-8f4e-4a8f-a632-08dd760ecca2	[Not Available]	2012-04-10	NO	11	41.00
TCGA-68-8251-10A	TCGA-68-8251-10A-01	ae3e03de-cca1-42ff-95f8-9abfd370755b	[Not Available]	2012-04-12	NO	01	[Not Available]
TCGA-85-8276-01A	TCGA-85-8276-01A-11	f5625d89-e5b0-4a54-b0a8-2b7a73c41896	[Not Available]	2012-04-16	NO	11	33.00
TCGA-85-8276-10A	TCGA-85-8276-10A-01	d5b7b85a-0a91-47df-a38f-cca8e3a582e4	[Not Available]	2012-04-23	NO	01	[Not Available]
TCGA-85-8277-01A	TCGA-85-8277-01A-11	7252e839-c1e2-4f73-a77a-28c18aeef948	[Not Available]	2012-04-19	NO	11	35.00
TCGA-85-8277-10A	TCGA-85-8277-10A-01	88d1925e-04aa-4bff-9008-eda2c6756a56	[Not Available]	2012-04-23	NO	01	[Not Available]
TCGA-85-8287-01A	TCGA-85-8287-01A-11	c01c3c30-ce88-44ce-9cee-1d6d02544934	[Not Available]	2012-04-30	NO	11	34.00
TCGA-85-8287-10A	TCGA-85-8287-10A-01	ffe23ffc-705b-42ba-92d4-410c0465019a	[Not Available]	2012-05-08	NO	01	[Not Available]
TCGA-85-8288-01A	TCGA-85-8288-01A-11	f92b2ae0-f1f3-404b-adf7-7863af82f217	[Not Available]	2012-04-30	NO	11	27.00
TCGA-85-8288-10A	TCGA-85-8288-10A-01	d31baba4-474c-49a0-a55b-b8d90bf98af9	[Not Available]	2012-05-08	NO	01	[Not Available]
TCGA-85-8350-01A	TCGA-85-8350-01A-11	1e4feb15-4609-4191-a744-5aca4ba78d64	[Not Available]	2012-05-15	NO	11	35.00
TCGA-85-8350-10A	TCGA-85-8350-10A-01	33e343e8-873a-4cf7-b8b4-2a7bf45781cb	[Not Available]	2012-05-22	NO	01	[Not Available]
TCGA-85-8351-01A	TCGA-85-8351-01A-11	ed3a3fe3-13be-4798-907e-0fc288fb266e	[Not Available]	2012-05-15	NO	11	41.00
TCGA-85-8351-10A	TCGA-85-8351-10A-01	0b41a5b5-96c9-4a7d-aefa-c2a6894dde33	[Not Available]	2012-05-22	NO	01	[Not Available]
TCGA-85-8353-01A	TCGA-85-8353-01A-21	015d3279-adac-4d89-a0e2-49260494272f	[Not Available]	2012-05-15	NO	21	33.00
TCGA-85-8353-10A	TCGA-85-8353-10A-01	342e21cd-21e7-4275-8cac-322c2bb1e55f	[Not Available]	2012-05-22	NO	01	[Not Available]
TCGA-85-8355-01A	TCGA-85-8355-01A-11	f771b0a9-52ae-4bfd-886f-121042588f33	[Not Available]	2012-05-15	NO	11	41.00
TCGA-85-8355-10A	TCGA-85-8355-10A-01	9b625f0d-38d0-4006-93d1-3bcf20a012b9	[Not Available]	2012-05-22	NO	01	[Not Available]
TCGA-96-8169-01A	TCGA-96-8169-01A-11	35051ad1-dda7-47a7-99da-a410e0be86b1	[Not Available]	2012-04-12	NO	11	34.00
TCGA-96-8169-10A	TCGA-96-8169-10A-01	37bc23ef-5e28-4c90-b7d6-0ea7c87aa29a	[Not Available]	2012-04-13	NO	01	[Not Available]
TCGA-96-8170-01A	TCGA-96-8170-01A-11	07e6ccca-f867-4241-b1af-d9c6f8e1d34a	[Not Available]	2012-04-09	NO	11	25.00
TCGA-96-8170-10A	TCGA-96-8170-10A-01	289e31ea-ff45-419c-ada3-1671b10b261a	[Not Available]	2012-04-13	NO	01	[Not Available]
TCGA-21-1070-01A	TCGA-21-1070-01A-01	77328f08-2822-45fe-a2f6-d5c1796f31cb	[Not Available]	2009-02-04	NO	01	141.00
TCGA-21-1070-11A	TCGA-21-1070-11A-01	d563e56b-3ab6-4d13-808e-691bc827035a	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1071-01A	TCGA-21-1071-01A-01	e543ae38-8b11-40e8-acc8-190a61d403ad	[Not Available]	2009-02-04	NO	01	95.00
TCGA-21-1071-11A	TCGA-21-1071-11A-01	8e65ca1c-f2c0-40d5-a56b-23e1f19454bb	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1072-01A	TCGA-21-1072-01A-01	a9ba8611-2faf-415a-9bd7-de3b8a5d856e	[Not Available]	2009-02-04	NO	01	124.00
TCGA-21-1072-11A	TCGA-21-1072-11A-01	08288a81-2a76-4b28-950a-d4850ea745cc	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1075-01A	TCGA-21-1075-01A-01	6a08d382-bd36-4fbd-929e-6ed5cb42fd78	[Not Available]	2009-02-04	NO	01	122.00
TCGA-21-1075-11A	TCGA-21-1075-11A-01	65051a6d-58be-4687-8ecb-e8fcd2b81f52	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1076-01A	TCGA-21-1076-01A-01	ef0026d5-f32b-4a68-8274-344a4a892d69	[Not Available]	2009-02-04	NO	01	107.00
TCGA-21-1076-01A	TCGA-21-1076-01A-02	bf423cb4-794c-4b0e-b2b8-82bf7e92d927	[Not Available]	2009-02-04	NO	02	111.00
TCGA-21-1076-11A	TCGA-21-1076-11A-01	b47f2ec6-8933-44e5-aaa6-5193e1588776	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1077-01A	TCGA-21-1077-01A-01	7a8b9931-9777-4f3d-8cc6-d650d9226b5f	[Not Available]	2009-02-04	NO	01	154.00
TCGA-21-1077-11A	TCGA-21-1077-11A-01	1168e8ac-be4c-4796-851a-1f38523f926a	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1078-01A	TCGA-21-1078-01A-01	127a2dc4-41f0-47f9-958c-a82e6bd5d7b6	[Not Available]	2009-02-04	NO	01	136.00
TCGA-21-1078-11A	TCGA-21-1078-11A-01	cf5efd8f-9001-46f5-90fc-71716e7a0fea	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1079-01A	TCGA-21-1079-01A-01	1204210e-7e82-4e93-9c5d-cf7219f3b132	[Not Available]	2009-02-04	NO	01	139.00
TCGA-21-1079-11A	TCGA-21-1079-11A-01	71a3a57f-c9a1-4041-a54a-a9cc345c7666	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1080-01A	TCGA-21-1080-01A-01	4a149699-af5c-429a-84f8-df85b910a23e	[Not Available]	2009-02-04	NO	01	144.00
TCGA-21-1080-11A	TCGA-21-1080-11A-01	2a1e37cb-9cd8-4184-8750-06035c6b9f71	[Not Available]	2009-09-29	NO	01	1.00
TCGA-21-1081-01A	TCGA-21-1081-01A-01	d02b64c2-6466-44bf-bdaf-1fe9a684c27d	[Not Available]	2009-02-04	NO	01	110.00
TCGA-21-1081-10B	TCGA-21-1081-10B-01	535c36b3-f43e-498c-9e95-7f3c667db724	[Not Available]	2011-07-14	NO	01	[Not Available]
TCGA-21-1082-01A	TCGA-21-1082-01A-01	019b8f4a-71c9-48b0-9a6f-b27500c0b0f8	[Not Available]	2009-02-04	NO	01	[Not Available]
TCGA-21-1082-10B	TCGA-21-1082-10B-01	899b029e-abda-411e-84f9-5ebab5c0b6b8	[Not Available]	2011-07-14	NO	01	[Not Available]
TCGA-21-1083-01A	TCGA-21-1083-01A-01	a4567c2a-ed2e-4ab0-bd91-9bbc1a75a614	[Not Available]	2009-02-04	NO	01	119.00
TCGA-21-1083-11A	TCGA-21-1083-11A-01	060ea623-5690-468f-993c-2149fd16eec2	[Not Available]	2009-09-29	NO	01	1.00
TCGA-22-0940-01A	TCGA-22-0940-01A-01	20a85d7e-352b-4b51-b796-6b7fc043f87a	[Not Available]	2009-02-04	NO	01	135.00
TCGA-22-0940-11A	TCGA-22-0940-11A-01	d0ba3ded-1706-4fe1-9ab2-1fca324c7d65	[Not Available]	2009-02-04	NO	01	[Not Available]
TCGA-22-0944-01A	TCGA-22-0944-01A-01	87b00438-7999-4e11-afe2-3fb3c4434ea4	[Not Available]	2009-02-04	NO	01	140.00
TCGA-22-0944-11A	TCGA-22-0944-11A-01	17fc9d0b-fa9e-4eeb-9a4d-693fb564e27d	[Not Available]	2009-09-29	NO	01	1.00
TCGA-22-1000-01A	TCGA-22-1000-01A-01	2951979e-0822-43e6-b399-61e9ce45555a	[Not Available]	2009-02-04	NO	01	100.00
TCGA-22-1000-11A	TCGA-22-1000-11A-01	3fd038ff-9475-4f64-b907-f290e1da5fd7	[Not Available]	2009-09-29	NO	01	1.00
TCGA-22-1002-01A	TCGA-22-1002-01A-01	9bfa9bc6-769b-4938-8b55-597da5b42cd2	[Not Available]	2009-02-04	NO	01	67.00
TCGA-22-1002-11A	TCGA-22-1002-11A-01	90480f14-26fd-4556-a281-f81eafc55462	[Not Available]	2009-09-29	NO	01	1.00
TCGA-22-1005-01A	TCGA-22-1005-01A-01	8d4627c4-b469-4cf6-ae53-e2bbe640cd71	[Not Available]	2009-02-04	NO	01	104.00
TCGA-22-1005-11A	TCGA-22-1005-11A-01	c1fd12b7-827c-47f4-8dc2-ee370d3f8d48	[Not Available]	2009-09-29	NO	01	1.00
TCGA-22-1011-01A	TCGA-22-1011-01A-01	29a49f41-8553-4a57-88f9-dfedc51b1f53	[Not Available]	2009-02-04	NO	01	115.00
TCGA-22-1011-11A	TCGA-22-1011-11A-01	2b775b32-fff4-41ff-82e1-953526efac1d	[Not Available]	2009-09-29	NO	01	1.00
TCGA-22-1012-01A	TCGA-22-1012-01A-01	26baa3ab-ae5d-447a-aa9d-728597a647a9	[Not Available]	2009-02-04	NO	01	147.00
TCGA-22-1012-11A	TCGA-22-1012-11A-01	bf460938-2d91-48f9-b8c3-0d401928bdb4	[Not Available]	2009-09-29	NO	01	1.00
TCGA-22-1016-01A	TCGA-22-1016-01A-01	5e240084-e6c4-4490-9dbe-516e96513e43	[Not Available]	2009-02-04	NO	01	81.00
TCGA-22-1016-11A	TCGA-22-1016-11A-01	13f2a1c7-19f6-401c-8f00-8cc0afdc9c34	[Not Available]	2009-09-29	NO	01	1.00
TCGA-22-1017-01A	TCGA-22-1017-01A-01	f8f5d796-6268-4f3f-87d3-32cf78a18afd	[Not Available]	2009-02-04	NO	01	116.00
TCGA-22-1017-11A	TCGA-22-1017-11A-01	f03654e1-8f2e-4e22-b8d3-3aecd755cae9	[Not Available]	2009-09-29	NO	01	1.00
TCGA-56-1622-01A	TCGA-56-1622-01A-01	56a8dd52-b126-48ec-ac76-8238edfc037a	[Not Available]	2009-03-19	NO	01	110.00
TCGA-56-1622-11A	TCGA-56-1622-11A-01	c79c7a16-0746-4e38-a637-4254fc954dab	[Not Available]	2009-03-30	NO	01	115.00
TCGA-34-8454-01A	TCGA-34-8454-01A-11	09adac50-2569-4c80-8933-48866fb965f4	[Not Available]	2012-06-08	NO	11	33.00
TCGA-34-8454-10A	TCGA-34-8454-10A-01	aca41155-b0a8-4dac-ba6a-b529a05eb319	[Not Available]	2012-06-13	NO	01	[Not Available]
TCGA-34-8454-11A	TCGA-34-8454-11A-01	e052a099-2772-4924-afa8-64bb6538f153	[Not Available]	2012-06-08	NO	01	61.00
TCGA-34-8455-01A	TCGA-34-8455-01A-11	b719fe1e-208f-4494-9a76-66b3ef3778fe	[Not Available]	2012-06-08	NO	11	37.00
TCGA-34-8455-10A	TCGA-34-8455-10A-01	9a303a9e-c6e0-4458-873a-fee9d8dd7881	[Not Available]	2012-06-13	NO	01	[Not Available]
TCGA-34-8455-11A	TCGA-34-8455-11A-01	b41b67e6-4c7d-4ce8-891a-925b93544c99	[Not Available]	2012-06-08	NO	01	59.00
TCGA-34-8456-01A	TCGA-34-8456-01A-21	b2f2819b-a5d1-4052-a523-0ba96ef51d0e	[Not Available]	2012-06-08	NO	21	37.00
TCGA-34-8456-10A	TCGA-34-8456-10A-01	b0acb054-7cd6-4e42-90cb-e70885af8b72	[Not Available]	2012-06-13	NO	01	[Not Available]
TCGA-34-8456-11A	TCGA-34-8456-11A-01	5b850bb4-2f00-4b63-a68c-30bfbf8556fc	[Not Available]	2012-06-08	NO	01	70.00
TCGA-56-8304-01A	TCGA-56-8304-01A-11	0526c056-5f81-4b0f-8c59-4b201795db3e	[Not Available]	2012-05-09	NO	11	46.00
TCGA-56-8304-10A	TCGA-56-8304-10A-01	39b13ee1-a8fe-4405-882b-ac3876e7f24f	[Not Available]	2012-05-11	NO	01	[Not Available]
TCGA-58-8388-01A	TCGA-58-8388-01A-11	11f88e2f-5f80-4a2c-976c-2682076f26a0	[Not Available]	2012-05-17	NO	11	30.00
TCGA-58-8388-10A	TCGA-58-8388-10A-01	466024d9-9691-4df9-bf77-651422abba79	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-58-8388-11A	TCGA-58-8388-11A-01	01b0bd4d-657c-4fb0-8dc5-36b6543337cd	[Not Available]	2012-05-16	NO	01	61.00
TCGA-58-8390-01A	TCGA-58-8390-01A-11	0e88370a-127d-440a-aec4-eb4b37398e6d	[Not Available]	2012-05-17	NO	11	28.00
TCGA-58-8390-10A	TCGA-58-8390-10A-01	ce089a8b-f69c-4342-bdb4-b433703edc7a	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-58-8390-11A	TCGA-58-8390-11A-01	bf4f7937-2ff6-474d-a5b0-482a9d1acaae	[Not Available]	2012-05-16	NO	01	53.00
TCGA-58-8391-01A	TCGA-58-8391-01A-11	2e004dc4-3dd5-4561-944b-76a79ae3ab98	[Not Available]	2012-05-17	NO	11	23.00
TCGA-58-8391-10A	TCGA-58-8391-10A-01	42e0eedf-d4ae-453c-bbe6-1b1710f66e15	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-58-8391-11A	TCGA-58-8391-11A-01	0eca9b9c-3bce-41da-81f5-b54129dfa6e0	[Not Available]	2012-05-16	NO	01	63.00
TCGA-58-8392-01A	TCGA-58-8392-01A-11	85d561f7-9928-4795-9a65-3b9fe047076f	[Not Available]	2012-05-17	NO	11	42.00
TCGA-58-8392-10A	TCGA-58-8392-10A-01	2f4d4376-6f7a-4af6-b24c-3ab5c77a632d	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-58-8392-11A	TCGA-58-8392-11A-01	a678981f-3aba-4451-859a-f83463743f57	[Not Available]	2012-05-16	NO	01	59.00
TCGA-58-8393-01A	TCGA-58-8393-01A-11	f5a897f9-5568-41aa-b40b-c71965478ffd	[Not Available]	2012-05-17	NO	11	36.00
TCGA-58-8393-10A	TCGA-58-8393-10A-01	744249c4-5b73-41c3-a80f-d7bdb409c2ff	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-58-8393-11A	TCGA-58-8393-11A-01	f96556e9-2ffd-443f-b451-202f9dbc4216	[Not Available]	2012-05-16	NO	01	60.00
TCGA-85-8352-01A	TCGA-85-8352-01A-31	303db27a-6cd4-41c9-9278-e93dd659388a	[Not Available]	2012-06-06	NO	31	35.00
TCGA-85-8352-10A	TCGA-85-8352-10A-01	ff3fe412-6490-4efa-a1cb-040dfa114aaa	[Not Available]	2012-06-12	NO	01	[Not Available]
TCGA-85-8354-01A	TCGA-85-8354-01A-31	e7b6cf77-6f5a-4f34-923e-2e78797ca989	[Not Available]	2012-06-06	NO	31	42.00
TCGA-85-8354-10A	TCGA-85-8354-10A-01	46617e9f-c22b-42cf-a634-c7b489450f7b	[Not Available]	2012-06-12	NO	01	[Not Available]
TCGA-85-8479-01A	TCGA-85-8479-01A-11	4e57de08-00e3-455e-bc1f-836822769516	[Not Available]	2012-06-07	NO	11	33.00
TCGA-85-8479-10A	TCGA-85-8479-10A-01	d6946a5a-2210-4b95-9e4b-a30d13a7dfd7	[Not Available]	2012-06-12	NO	01	[Not Available]
TCGA-85-8481-01A	TCGA-85-8481-01A-11	b270f973-f774-49d8-a185-65c0f80b1e1d	[Not Available]	2012-06-11	NO	11	41.00
TCGA-85-8481-10A	TCGA-85-8481-10A-01	85711007-899f-424b-afe4-e238e8d240f5	[Not Available]	2012-06-13	NO	01	[Not Available]
TCGA-94-8490-01A	TCGA-94-8490-01A-11	3064a9ac-61af-46b5-9858-72061141dd12	[Not Available]	2012-06-07	NO	11	33.00
TCGA-94-8490-10A	TCGA-94-8490-10A-01	b19e6f80-e722-4e76-8894-ada88f180ed0	[Not Available]	2012-06-12	NO	01	[Not Available]
TCGA-94-8491-01A	TCGA-94-8491-01A-11	344d1cda-fbce-40b0-8649-f782bda40473	[Not Available]	2012-06-07	NO	11	42.00
TCGA-94-8491-10A	TCGA-94-8491-10A-01	c2f3c11f-f0b1-4b37-9137-9a48c00a2bbc	[Not Available]	2012-06-12	NO	01	[Not Available]
TCGA-43-8118-01A	TCGA-43-8118-01A-11	be866984-c820-4344-abab-a83cca639c71	[Not Available]	2012-03-21	NO	11	30.00
TCGA-43-8118-10A	TCGA-43-8118-10A-01	7f43146d-45d9-44c5-ad22-101fe1e6e1d2	[Not Available]	2012-08-14	NO	01	[Not Available]
TCGA-43-8118-11A	TCGA-43-8118-11A-01	be76398d-a82d-4ed2-88a8-114f59460579	[Not Available]	2012-03-21	NO	01	68.00
TCGA-56-8503-01A	TCGA-56-8503-01A-11	c8b0a984-c6bc-4379-afc3-9e81515d1cf5	[Not Available]	2012-06-21	NO	11	28.00
TCGA-56-8503-10A	TCGA-56-8503-10A-01	500b982f-0d8b-4d1e-a332-078a270ece3e	[Not Available]	2012-06-26	NO	01	[Not Available]
TCGA-56-8504-01A	TCGA-56-8504-01A-11	162c75cc-6688-4149-97f6-a8f07642fbd4	[Not Available]	2012-06-21	NO	11	36.00
TCGA-56-8504-10A	TCGA-56-8504-10A-01	85d6c63e-b24b-4820-8820-8b86218221ff	[Not Available]	2012-06-26	NO	01	[Not Available]
TCGA-56-8504-11A	TCGA-56-8504-11A-01	f99fac15-3fd5-4c58-a112-d8137ea4afb9	[Not Available]	2012-06-21	NO	01	68.00
TCGA-56-8622-01A	TCGA-56-8622-01A-11	53cc239b-e59d-4eeb-b1ea-b3c9ea6bebc7	[Not Available]	2012-08-01	NO	11	22.00
TCGA-56-8622-10A	TCGA-56-8622-10A-01	7decefed-9b9a-4555-8283-f7c16e9d624f	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-56-8622-11A	TCGA-56-8622-11A-01	9b29bcad-4b14-4947-a5ce-9727619b6c40	[Not Available]	2012-08-01	NO	01	68.00
TCGA-56-8623-01A	TCGA-56-8623-01A-11	8ac9534d-f7cf-4489-8e5d-89777f68a2eb	[Not Available]	2012-08-01	NO	11	40.00
TCGA-56-8623-10A	TCGA-56-8623-10A-01	95ef8d1d-2bc0-4f63-95c0-ecf369494e08	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-56-8623-11A	TCGA-56-8623-11A-01	58eddd60-fdd4-4475-a468-79a2b6314434	[Not Available]	2012-08-01	NO	01	71.00
TCGA-56-8624-01A	TCGA-56-8624-01A-11	29052de9-d2d4-4b43-b12a-f909d1de74e1	[Not Available]	2012-08-01	NO	11	40.00
TCGA-56-8624-10A	TCGA-56-8624-10A-01	bd73df58-201a-4c53-96d5-d31484e06a58	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-56-8624-11A	TCGA-56-8624-11A-01	99d5e28a-0cac-44eb-ba72-9df144632b1e	[Not Available]	2012-08-01	NO	01	72.00
TCGA-56-8625-01A	TCGA-56-8625-01A-11	4f01be34-fa15-45f6-8291-7201310777f6	[Not Available]	2012-08-01	NO	11	36.00
TCGA-56-8625-10A	TCGA-56-8625-10A-01	0f55c283-3f95-408b-bf54-29735ed25775	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-56-8625-11A	TCGA-56-8625-11A-01	a57b7286-d029-482f-bb73-8b1f2094f8e2	[Not Available]	2012-08-01	NO	01	72.00
TCGA-56-8626-01A	TCGA-56-8626-01A-11	1ad5f417-0a37-4075-a626-c405ed07be8a	[Not Available]	2012-08-01	NO	11	37.00
