ID	Lung_N1	Lung_N10	Lung_N11	Lung_N12	Lung_N14	Lung_T15	Lung_T16	Lung_T17	Lung_T18	Lung_N19	Lung_N2	Lung_N20	Lung_N21	Lung_N22	Lung_N23	Lung_N24	Lung_N25	Lung_N3	Lung_N4	Lung_N5	Lung_N7	Lung_N8	Lung_N9	Lung_T1	Lung_T10	Lung_T11	Lung_T12	Lung_T13	Lung_T14	Lung_N15	Lung_N16	Lung_N17	Lung_N18	Lung_T19	Lung_T2	Lung_T20	Lung_T21	Lung_T22	Lung_T23	Lung_T24	Lung_T25	Lung_T3	Lung_T4	Lung_T5	Lung_T7	Lung_T8	Lung_T9
cg11523602	0.398233810505147	0.318482969630082	0.415617379032918	0.390546740381359	0.195750752634432	0.339100009663836	0.615717848694347	0.354641018039791	0.356244352505803	0.30728419829725	0.31398367326005	0.280396220595557	0.214949067397907	0.239747396216211	0.271125750025609	0.215663692539839	0.190477826536982	0.381922736519256	0.366346421902646	0.3731999153161	0.35883792258743	0.297848667058702	0.245798804502642	0.741239789398383	0.332591889668618	0.38111437381093	0.57089636298077	0.449471023734072	0.374384537624432	0.191590257124008	0.236422240506532	0.273385177341302	0.281751722718344	0.38892831142436	0.144089769358138	0.563567573139122	0.385588428832829	0.149709445639804	0.306084036063371	0.52720132898657	0.284351189588729	0.388880702710803	0.718358054982236	0.518166559134282	0.375620187610759	0.445302154181015	0.50027141331666
cg11634224	0.946574558849859	0.938159338692614	0.933332565373384	0.93149993547527	0.940013397587332	0.934435644799651	0.754948591843619	0.896822485198209	0.625844306451947	0.928396204811623	0.934676046130964	0.942734614747256	0.935707630445002	0.943112159372583	0.936785957421118	0.952854771638822	0.945184467189426	0.937705222487678	0.921465133436988	0.92369178437123	0.927807813033463	0.923214122868788	0.922818159884905	0.924034177356775	0.93588478274484	0.911561305101885	0.936688129024192	0.896768684613772	0.933526775255238	0.927525464291918	0.942572919601037	0.93969656038594	0.94950153303615	0.646365601376292	0.936744631027191	0.927652068061298	0.948839332887882	0.94113218767307	0.961367063913896	0.833900197795411	0.920845535753076	0.912820531501215	0.920777638684476	0.891659351113679	0.92403181159855	0.861486711641295	0.897461322593478
cg11651553	0.829274472593446	0.847255476458872	0.825427050791845	0.805910010422103	0.853904357275364	0.821410762980381	0.768652329325389	0.816337861696064	0.64299635191529	0.886844096591546	0.842315012447572	0.867117166194477	0.870126080853257	0.830041520602118	0.865690324063281	0.862436654504407	0.843173425326726	0.814084007654214	0.806189896658355	0.864974364867777	0.842576419404135	0.823829799511825	0.836685501095335	0.686135194305738	0.773918697136581	0.81052933812233	0.721961055320056	0.807832790917738	0.815027926416044	0.851471038360098	0.81432771323706	0.864571582475078	0.80606183624334	0.791244766391119	0.635950023336585	0.822844321351584	0.636186797729346	0.805664166974892	0.793081115217835	0.784635503983889	0.858363791342513	0.795222990275606	0.837808165672615	0.66435826486631	0.816173848440065	0.762891750905302	0.759296439242745
cg11700469	0.111572436480548	0.0469664836155156	0.0468767102087842	0.0448878621878695	0.0647514601349275	0.360690372808619	0.0582439621822173	0.830658283786127	0.588620392928903	0.144994595362424	0.0911997537289593	0.0703680695647797	0.0393582421531676	0.0822325052059005	0.0584587612714651	0.0535638923018504	0.128050035893189	0.0693894233671477	0.051980757097268	0.0535415639836381	0.0657936433710128	0.0344095485223623	0.0741466378687089	0.716993202681706	0.0596335588693357	0.0673451447403129	0.193168938716871	0.128300801618455	0.12683130559263	0.0735647832258716	0.0481876752430384	0.061989703549869	0.0741191592573501	0.87249932734242	0.216318347939148	0.109709892250416	0.903036230873586	0.0668364072602072	0.784455177165363	0.279693003582188	0.411350089286727	0.578069414392068	0.0679178977879692	0.833985336840928	0.747308869940717	0.378378097203872	0.156562744113441
cg11758506	0.0233571472872135	0.0240615084388691	0.0183461266630474	0.0198770771987471	0.0185796376858343	0.0352778005739462	0.0200365461054472	0.0994072322578683	0.595062590136806	0.0208275860707658	0.0223973172711802	0.0215492372005255	0.0227938146053845	0.0189531943430677	0.020103039847887	0.0191484406552385	0.0206822283589934	0.0240902046816329	0.0198745538908247	0.0262751697477965	0.0279678701795344	0.0304134470770177	0.0245804475013971	0.431232630355853	0.0245862131026936	0.0174085057206934	0.017979388109754	0.0198599860481315	0.0220757948130264	0.0199574334259817	0.0191073421965105	0.024035590422072	0.0219360433418967	0.0219493440695738	0.0310832103667146	0.145834657329798	0.0399341199327997	0.0257187547328294	0.0223154932773294	0.0261275377852584	0.112327975839792	0.0725911169871903	0.0283721481601207	0.077813502664823	0.232281966907953	0.0670794777057441	0.0485853488690305
cg11769961	0.766646347482834	0.810287724053865	0.820777000672721	0.774783501357996	0.812268727221473	0.707037830675143	0.715380917821553	0.668439626603035	0.536445911036592	0.809601564866846	0.825536577403214	0.853794247873388	0.839605577441455	0.775160609471084	0.814943262681841	0.835268922636357	0.777993085344263	0.783315080627326	0.753419578007464	0.767597016511513	0.750769881596102	0.750182060097983	0.739722614124194	0.574278414958961	0.571894347238999	0.508534300321938	0.717172033760156	0.725657788590069	0.823958875439905	0.844090410012395	0.886846311866752	0.787533705922442	0.799292051800317	0.907091674046809	0.393835146731124	0.801351110548871	0.516616353684175	0.59349086232873	0.865059794237137	0.841781065827758	0.648489991849514	0.778838965507553	0.133080524446606	0.811929250525844	0.63918875581415	0.633153957864772	0.433551487616806
cg11965876	0.361676964486174	0.116185723548017	0.146049575602048	0.157021895203968	0.224410975320137	0.30616735054509	0.238393440351971	0.636147915503266	0.159825732453294	0.168397862082041	0.178025126122856	0.143798896647699	0.112060244858589	0.133940022629646	0.153254849423941	0.148791667316094	0.164661810149816	0.225988638831275	0.140372132583774	0.133072104112428	0.215064766974073	0.2002015708228	0.177858898142563	0.461274647874849	0.244140731117264	0.221835321698771	0.290155008868004	0.207745940291589	0.216566031327657	0.162565093122568	0.114855332033768	0.149670705269089	0.21415479534136	0.448820004235127	0.154814017797914	0.283015671217541	0.613503443510498	0.118946577614966	0.238661720530723	0.133851017770029	0.132148806002753	0.450666454308116	0.0875330228908979	0.168149953171384	0.183077183446515	0.289753150489254	0.292061912245493
cg12006357	0.0272162275655949	0.0354303801766469	0.0200404357708918	0.0185165681291286	0.0281854335298349	0.107351304107199	0.0346009228053	0.186268142035272	0.0618740045831239	0.0192736668074328	0.0420628917833889	0.0428208360015257	0.0177874033522918	0.051877410065743	0.0228077472554342	0.0260308800143305	0.063214502244532	0.0387808735994329	0.0348871389759004	0.033732482705684	0.0441581487353631	0.0392661045126169	0.0458042134763045	0.272269412697588	0.0253689000012729	0.0298775809716367	0.0565162733831445	0.0312520848342698	0.0699563346463178	0.0370944730193067	0.0304396120553909	0.032126186720507	0.032085272421039	0.063826583958391	0.0264254087430144	0.113519772938565	0.571373669068379	0.0153144861909914	0.624233547256844	0.0684384813804446	0.290069161016047	0.553734119134078	0.0202006348362802	0.328207970342262	0.026686759690335	0.177800433384873	0.0535164135352602
cg12039345	0.794044158944276	0.721390289067148	0.777980742494081	0.734206313710352	0.704168005473727	0.919116976307225	0.871081685380813	0.928302560910109	0.941739739024834	0.778552337408152	0.800918554150757	0.653598542126068	0.720822428937529	0.805910450025069	0.70036300797755	0.726919366558922	0.689005552112415	0.80992026545752	0.671443996424514	0.776436985258084	0.77297372639118	0.714787637020433	0.673685580135329	0.914446807722113	0.881857802688226	0.896394422603074	0.872016696186428	0.833393302246549	0.898997244311862	0.78819628337265	0.61411207566542	0.715357022472423	0.819415930966016	0.921284550287922	0.822233273806316	0.878964261371868	0.904101730690026	0.796066098754226	0.663579331333707	0.808220477062256	0.907407923130722	0.847826563132162	0.748036332292095	0.873530927406039	0.792116771434961	0.88164388957024	0.843125234676404
cg12050256	0.937397027242052	0.943605333540197	0.923123571025143	0.933463091378689	0.929228710835014	0.922753316149647	0.840567568908094	0.923509780254821	0.713042228611448	0.910979070585565	0.935368633558623	0.930056870683894	0.936626193175036	0.947494910310327	0.926524147294478	0.941562387947676	0.95263665406957	0.917907512904954	0.902260600442568	0.942812846562447	0.871438158991423	0.920587480531569	0.909871102513653	0.768532080269007	0.931694538363538	0.942479231958603	0.86251204499615	0.893503011628107	0.910859516453095	0.921486386205868	0.919163722921738	0.901229645939836	0.937600404313414	0.811249065182741	0.929903542779453	0.902580340827455	0.897599981976252	0.892891831218837	0.837853573554091	0.862993200175034	0.891020085236067	0.883043380774238	0.955027509976524	0.887913045117561	0.811034455011153	0.832553371538379	0.928408244547788
cg12098322	0.543036076715145	0.518699312439051	0.545579614537948	0.501035430695675	0.493510415788631	0.609010010621293	0.641423931300831	0.369008466435193	0.466174174992949	0.568468873232883	0.511231106124486	0.545172682550545	0.513059821767042	0.551298858497346	0.522377692779767	0.547956165789376	0.42856988450478	0.543829235923585	0.397330667271155	0.556644361296904	0.617614392550148	0.5092704603953	0.485338465612436	0.378163912330552	0.350079302089483	0.42324173950778	0.561557711266489	0.540819521614701	0.506527506691133	0.516523463629996	0.525326747362851	0.562302179174063	0.508149726500529	0.382938415160778	0.395660662536793	0.541206196001166	0.72513873885086	0.705126096912128	0.777502663385954	0.595842136764856	0.656301942707144	0.540368050790721	0.118987674766574	0.383799560244741	0.529143139354873	0.506204794511003	0.551363603254359
cg12119854	0.305216776847126	0.287365969864023	0.294122487816452	0.266551751242874	0.207983037663276	0.248153963704688	0.35186514912908	0.226478954096907	0.187658565578497	0.258596068275755	0.261818826914405	0.258958871710257	0.172266671235593	0.232113609026692	0.228696504275303	0.226417618670439	0.220339419532526	0.362805583264041	0.247343341076618	0.276164493123523	0.287469345760838	0.298370033308819	0.231837260864905	0.281610553808929	0.299806705441249	0.271696778788309	0.231711247158366	0.317100253050431	0.251592602063009	0.199243881831928	0.253303646412359	0.177776621795573	0.3025184880877	0.259416983779705	0.115093481398594	0.283417303596299	0.149198598465485	0.14026600295902	0.223193766173723	0.372522212249612	0.240086737655442	0.151186594342566	0.0541811003585621	0.200129970200948	0.18215184384858	0.476824592087398	0.177107690562453
cg12127586	0.615316160300139	0.40142813746626	0.424003683769641	0.453805840607509	0.620398651504289	0.487668850233804	0.279243698330476	0.620526639772205	0.530504294694067	0.563501572614601	0.61215719112091	0.708855800943458	0.543167725384975	0.60694793184666	0.602131172921853	0.641920468537254	0.620639724238524	0.562663127834878	0.630917361388141	0.520963655836334	0.563216938308112	0.59309736381975	0.656171656289641	0.849003491218189	0.346307102236768	0.430062705058286	0.4608149710035	0.408875334169656	0.496649395716782	0.59435416644429	0.582091924464658	0.563191839136592	0.632249642170738	0.190907569770325	0.366606462834601	0.575405955710005	0.318669083886006	0.585214781710174	0.343294649367692	0.320844517722255	0.368571441035867	0.381644009729929	0.568467238522773	0.224596328461699	0.459167121225134	0.556746017028768	0.464827996063257
cg12234694	0.961258966157206	0.946262015067194	0.945976087838431	0.940036369532894	0.948394643589664	0.943459708182383	0.943233081018243	0.962434722305248	0.967367053585156	0.97210634820043	0.93524800707821	0.964229846921226	0.95929210730699	0.95916063467385	0.947454320743098	0.947315981227615	0.951379006033019	0.943929861231095	0.901960508138288	0.959366587331272	0.930218152267264	0.939677387371559	0.945946735781201	0.957811705371583	0.949402372508381	0.895339180702785	0.947776449076344	0.899044950568151	0.940443139331734	0.945314298358685	0.934226489482197	0.910471769125161	0.956117229408937	0.899884403991174	0.910783334728762	0.895883429336009	0.967745442443039	0.972594435738451	0.963661145668673	0.948925411025109	0.968710423068493	0.917891625896395	0.939422164995977	0.886584237053227	0.938077665513796	0.927716670948903	0.956003070261578
cg12363903	0.934887974518416	0.92590566229584	0.901051523157894	0.897173699996186	0.935386703735117	0.911211030186944	0.887017633591684	0.935788423352575	0.945411062018042	0.947617526427579	0.942149375850581	0.94357006660169	0.94590489983104	0.931664425479144	0.946056366030098	0.960804179671222	0.947829532668989	0.927829047372035	0.911213300933395	0.941602714885627	0.932143110304135	0.943521628442475	0.928371655577542	0.921163199910703	0.934177986563561	0.910500566310257	0.923816429158249	0.89091293550833	0.942410154370615	0.925864839671557	0.930770712382561	0.942733835419637	0.949437673137245	0.931684283146749	0.639841512904624	0.934898147117717	0.949992937940356	0.949549621612362	0.950388893629211	0.908206976768525	0.970135863619211	0.922813515708316	0.338378519940488	0.895526401009508	0.942029037735931	0.864765097359511	0.89126542065199
cg12470008	0.948905357068224	0.956887059940465	0.960917946871137	0.9541296281961	0.955610705968163	0.938209572506001	0.917148980203911	0.83443228021815	0.968089465946231	0.962872668861573	0.938015637220797	0.94807638733696	0.956151448321525	0.958853167978469	0.94945382232777	0.969565575332819	0.963971033977756	0.957595540528271	0.952574525509664	0.94228915566232	0.950241279308685	0.955016380055365	0.950571779930334	0.67025229728026	0.913192238042138	0.84717030656727	0.853410134361021	0.92429097699092	0.850996486787612	0.959659630817494	0.958239516016181	0.939700173176606	0.946933529137627	0.715521659054382	0.861194790789402	0.913930516450978	0.885605926366776	0.895899033513577	0.759186506271934	0.936427671052612	0.95453327465805	0.885852787939318	0.938541006749469	0.797745180408143	0.913244312492988	0.903964044795926	0.832369635826059
cg12530670	0.101249655609561	0.0380011331520917	0.0170743968186138	0.0156415983783391	0.0328305042661222	0.0760075643907625	0.0271426643367555	0.01907935483238	0.0216437191409917	0.0237133569767426	0.0245494967438453	0.0478372191958569	0.0217414231821038	0.0189494256357245	0.0203591051811416	0.0399479206926046	0.0227197753469344	0.0700397630842608	0.0500465056257359	0.0185293854748779	0.0831197307043854	0.0515281682833348	0.0224682194903926	0.689133831312834	0.0394826942376518	0.211310664104731	0.0616356209152311	0.0315078731249845	0.302712668157809	0.0316050452593443	0.0175971495870979	0.025270625847351	0.0203897153698432	0.0337124979164955	0.023466611645152	0.0451178511297104	0.90058111524807	0.0164660619398205	0.0290114300386863	0.108281660569929	0.022822178786546	0.0516942578715936	0.0218259892473433	0.804605265668359	0.0290421936586406	0.251822888390326	0.0339023867419833
cg12633764	0.918523413861682	0.948431255245303	0.949726155337971	0.950222761962259	0.931930593089637	0.937094697307436	0.944533669119415	0.955407609564156	0.890258201418655	0.954727664790627	0.91193160072092	0.92194916566387	0.946992225112163	0.949039859703933	0.92811345367956	0.956070564953369	0.939143315991151	0.894815608376368	0.922852971116585	0.926719267804252	0.907240947816091	0.910255653831466	0.933178550611669	0.912556213858347	0.935958495530706	0.918323506579099	0.93578584632091	0.924869538033627	0.925817523558741	0.952216012174438	0.938141023516497	0.943101191732829	0.953276389198903	0.869037700170661	0.901600264771484	0.932055749683177	0.925935642860267	0.940768599534124	0.957895494121961	0.899935168646965	0.941716857350761	0.894242556702693	0.946979078392873	0.702938061473709	0.923376756795164	0.822047641351544	0.871867251639258
cg12637159	0.349259904081642	0.204648915266378	0.184086052275607	0.192284228546269	0.254071764547369	0.210522568022257	0.308253768637402	0.409121529631665	0.3307575431737	0.372579947218209	0.267081556215514	0.277458904046544	0.207883095580395	0.308493081177716	0.203472362313613	0.207289253300817	0.340057276042109	0.347094688384025	0.269941332620643	0.262220039886473	0.3165610634341	0.338515308699755	0.307496106821537	0.136152423271517	0.300483687718475	0.347324070276644	0.201421025014206	0.218692440583268	0.570695177240478	0.261975528272031	0.199443385628911	0.28526940223997	0.228914862929765	0.267526329340956	0.262288141796496	0.236504834212173	0.182627715472775	0.154978295923483	0.276012010582719	0.245527301302576	0.25126160798176	0.228607891616331	0.0962931992849966	0.104655034043642	0.408284974929519	0.271164064095667	0.357366285193702
cg12652374	0.912482916776692	0.936020901730614	0.930299764633293	0.927687916560275	0.94189773085892	0.929613905922866	0.934552995243389	0.878193742840303	0.747888208892291	0.936036872777129	0.89739984998142	0.926758457858244	0.944176930422284	0.925868724096623	0.9236434719963	0.955648034634485	0.922101564304531	0.875008439264308	0.917601077039172	0.954121367790677	0.90528663948189	0.917054943606431	0.925504465180379	0.884366405628674	0.920452580751215	0.930331297987378	0.878031243903027	0.917433310903457	0.940079917000963	0.946633624906504	0.944959831070992	0.955253003028837	0.937515322595213	0.929821947799927	0.882802107279806	0.929273091167416	0.864858568531	0.937353813804731	0.941044042374241	0.886405804637481	0.901412571899341	0.90456729126433	0.94466675678287	0.925220605979698	0.910923049105133	0.850787106211389	0.923210879561188
cg12713387	0.913555690399167	0.874197614800206	0.91163167148555	0.904899138622356	0.830809189627779	0.926395239639708	0.905294389467058	0.492201493887666	0.578025343910954	0.883579098311272	0.836731386287031	0.876051344596265	0.917273453074289	0.820130341681725	0.899229173531458	0.911605662138853	0.868319969354368	0.917645681595258	0.883492582311689	0.855183096733074	0.86211080793558	0.873726815883297	0.853802760472373	0.945487709708435	0.680791325790447	0.688971836240986	0.806977569752869	0.861666681265239	0.847048267348665	0.908467324814538	0.882053758469448	0.903763586985212	0.903879765034961	0.757705118731422	0.602537412014583	0.854009186255816	0.495191699440375	0.90546570703197	0.651623475624373	0.956198222813874	0.73601155278249	0.696474693991934	0.895927641605989	0.83097861998931	0.585022389212881	0.825095329025356	0.65654333023935
cg12719466	0.390044293444305	0.24701224515096	0.315176638100707	0.387513047926503	0.235458111791649	0.286658181791416	0.461846187984245	0.310385715607673	0.245045758592545	0.413078532376297	0.234133559210886	0.307680465603293	0.341881073632724	0.338973770486998	0.241883734831349	0.290531323338003	0.334566848697702	0.429508537160148	0.413540744796473	0.271350858605001	0.32011728620414	0.305948746719364	0.327662642979431	0.620229388045115	0.225039579820598	0.263198399158464	0.303098244892275	0.371322513733098	0.457274311001077	0.249527838197972	0.280039079813384	0.328356783392028	0.324449141051313	0.250841819455897	0.116115264531974	0.339111983771049	0.122018328611259	0.0814744550835382	0.207526087835436	0.404263084845007	0.274531735631258	0.307148528948114	0.138740693285528	0.240361786399024	0.222066910597338	0.500923571597237	0.390532833347868
cg12761829	0.814122098771391	0.834703212115576	0.860546135489333	0.892067151805845	0.729929675185622	0.793447316512096	0.708495015669021	0.81265688892928	0.463938660114447	0.795625755840249	0.839288909620398	0.83519273014209	0.745432015777782	0.801015321505202	0.8820814723068	0.844005231793505	0.822381878859574	0.845594889320185	0.799967648467764	0.819119720351366	0.890664307940112	0.871006944195367	0.792818423322337	0.810273220334638	0.481163568561188	0.734899226841795	0.54206362393917	0.789997697246543	0.594765698895028	0.781625983291858	0.79150593846584	0.786721669316752	0.805496175232807	0.534293183159732	0.265340781268255	0.869928280827925	0.826482105508312	0.783373454833818	0.716767248988743	0.772787977794598	0.819482749380185	0.800431904562936	0.945198944514176	0.536927358166552	0.696986353487608	0.760878239218907	0.551878634854366
cg12823638	0.932648302644071	0.915979720996581	0.919878618268741	0.911627542908813	0.898285194305776	0.89053800504819	0.967254483450911	0.746853242300613	0.716749964774105	0.92298812282932	0.920089108535373	0.889467278394997	0.888626218171915	0.917883401952665	0.915808338520899	0.922120186716176	0.874353969730244	0.912424167552228	0.8875952283662	0.893328634394467	0.912758882489873	0.914367578716301	0.864946554320598	0.974369426132817	0.951526210734875	0.928551872314218	0.790789045964233	0.878399623928261	0.850636760872024	0.904131196196825	0.900998632409538	0.89679908877894	0.922062585048867	0.77032366117911	0.86998670938874	0.88154614129276	0.519796263527301	0.975597947738203	0.778522789540985	0.848676217358879	0.657115388595153	0.761978030085641	0.968204731877535	0.930521073547862	0.7643548282009	0.905304226933877	0.929771146372951
cg12830015	0.952057194800432	0.939427845644339	0.933198077890801	0.924320699814927	0.946743013068666	0.821561364356119	0.857061790621145	0.595587758231463	0.708987454953821	0.929671102841764	0.94891336198953	0.946535293099741	0.947880902094909	0.943674030530795	0.955702654823824	0.957048921523448	0.957417002923362	0.947640320991585	0.929471030937177	0.931549605423607	0.941631753121841	0.93880603327145	0.936704030233099	0.755534402304406	0.783594683897145	0.7199843693484	0.730353164419147	0.863552923271155	0.567235138301128	0.936348547791935	0.94223185359946	0.926847399180871	0.954395759312614	0.608804453652334	0.845094637833632	0.926929787598575	0.520427850632305	0.334241291389697	0.577794984368066	0.811956696495309	0.724195449418431	0.684604432286356	0.21673014791488	0.652896028784677	0.740972118541874	0.871652200588715	0.906099826528126
cg12941933	0.520798323172814	0.325133801608782	0.485651254031511	0.612501618057278	0.426194449866175	0.551292785724991	0.511667447172088	0.280910251156958	0.251318950101477	0.454782901218252	0.53049797938223	0.528609319437585	0.570635318563428	0.523303451982511	0.509538487959005	0.430549810513228	0.425005801345912	0.415078004273557	0.549414677686876	0.484375248042245	0.447368924697156	0.500875820289919	0.434569671026492	0.275640909743174	0.29183986851884	0.2582711833228	0.439474959425886	0.262996744062642	0.450364518353469	0.450350644736639	0.364450728149207	0.480980983328518	0.466956708053989	0.134819536194414	0.340398338503543	0.434186343993613	0.351614524755743	0.91713962386764	0.813427915015305	0.234542256876599	0.63563263799612	0.280973400530382	0.912483580487116	0.150403217113287	0.479431044846004	0.440252578058345	0.729722430868846
cg13105787	0.0326175707268627	0.0196577979138838	0.0225063344492029	0.0215434613240949	0.0338578142340519	0.0695606006006006	0.0262620178711029	0.194057031290242	0.0794376238956991	0.047534655782567	0.0285420308905715	0.0280181736704226	0.0198369907828461	0.0239902096263299	0.0354510081030876	0.0354582788634653	0.0337248670809295	0.0377606355565342	0.034899823545935	0.0451803936369437	0.021128454722725	0.0361723876333141	0.0322082158437001	0.544928538721137	0.0427507069674035	0.0243332995142954	0.0192636820488764	0.0334254174706659	0.433984157047705	0.0263537732755173	0.0254843925940018	0.0322081080947835	0.0285185140187133	0.0262844736371377	0.0379204342140445	0.0411955149603623	0.0363258568597879	0.0675126012931357	0.373347674990613	0.0678961445576165	0.0371994669883321	0.315345482186477	0.111417682109773	0.0286123958355594	0.0414037161939445	0.0749829757000976	0.0581437145855604
cg13165682	0.0530237415811166	0.026474507866198	0.0143908055794697	0.0292637500542372	0.0214063119508875	0.311924587544578	0.0891055769679971	0.5143953816528	0.0371356712622047	0.0412525088313212	0.0204426258038988	0.028219019841833	0.0339818033157372	0.0173283156880604	0.0320550335087692	0.0143279604441359	0.0349173533355789	0.0458857392465111	0.0295672309452159	0.02327158184318	0.0427372072847619	0.0297745772808178	0.0242244628414531	0.36078834643908	0.0309658786767419	0.0249394733691899	0.262583791412654	0.0822891788423715	0.038049090889201	0.0179508434577033	0.0198657470330319	0.0278827025542084	0.0267567902256111	0.739042106380273	0.347259194061051	0.0482916516931866	0.810944289228987	0.0128883894871148	0.727642685988945	0.0173627361883075	0.314101027654433	0.485535268419771	0.0151927362108279	0.646400501901266	0.310685651700889	0.19829492581592	0.147087793639494
cg13234075	0.859797250861842	0.824734073062189	0.870861790732369	0.816085212282373	0.851092631464408	0.865598168142093	0.906990038581432	0.943639258085539	0.73593700398869	0.779408991991695	0.898156939109055	0.847098463870007	0.845009868738309	0.86970899197668	0.842074691764278	0.812140586658482	0.802565837644508	0.841394519303845	0.837397250605432	0.797845915417673	0.788367820600912	0.832520223799956	0.848756152187563	0.929921922791028	0.744492114261687	0.908408780740305	0.903703324723591	0.856475230372273	0.692560088364546	0.855668515677071	0.854259148152483	0.861335419892427	0.84507553308579	0.925223192965481	0.875138230267112	0.855042791138772	0.943707135391271	0.941558229771847	0.932482555659309	0.874364603842406	0.716812696342753	0.771766553199735	0.910472609509364	0.878578799446573	0.904837249586106	0.847916020162868	0.827356260360182
cg13246697	0.139242815172112	0.0503253284086351	0.0440913687360224	0.0446466389396681	0.0329913565311363	0.331888088108951	0.325152213870037	0.749576967627045	0.861861036230207	0.0786845791341714	0.0607375928041965	0.0579798323894922	0.04976622662983	0.0485962256779752	0.056777845805329	0.0440577883918702	0.0767668725262871	0.0954483546225011	0.0790215929319756	0.0518783418277722	0.0603575327888335	0.0889500719078124	0.0557302730163913	0.74926322008627	0.0609193700581052	0.56580978923457	0.06577377957384	0.0651727479420551	0.633312706495147	0.0534580830197941	0.038036995771557	0.0555675610432032	0.0615418190384576	0.860254263965573	0.90152750679978	0.243216364142325	0.394624675407839	0.174768189673376	0.0371527051663444	0.246314893985872	0.396274422771183	0.523246501167772	0.786707735006415	0.0728064367311768	0.186379999509759	0.248238143207208	0.610258004443439
cg13272356	0.69689832440128	0.674477868721905	0.689058407335729	0.709124273391736	0.55439416763778	0.726981491250138	0.792558187727162	0.413636460062042	0.415402840851421	0.674775781433846	0.729126006884071	0.618470226881245	0.699159427017707	0.687614146769071	0.704688077999326	0.703909895715738	0.639245584726716	0.66009608104117	0.566947280546962	0.654268826025306	0.728454000468807	0.705125810964103	0.608938215397938	0.484957801554865	0.462569219349569	0.558487823358574	0.569096135217532	0.658276427730872	0.529072771858563	0.664244535631077	0.567835099769386	0.583446283713867	0.66834393957721	0.545960139867816	0.716454383131566	0.801850830157544	0.302525496506835	0.878241238282942	0.621754152599214	0.732494380510758	0.616503450770105	0.680430627072109	0.906180587999357	0.585601781427624	0.785664686647136	0.6387145201469	0.581976293068451
cg13322136	0.18190955718041	0.113762460861431	0.0745887010652166	0.0936167818070679	0.104767788041379	0.292739151001374	0.0307958151383495	0.598034331009833	0.816086750051227	0.12019656864889	0.246098329494333	0.173593483174399	0.130796487359163	0.107055296992522	0.0884215576031775	0.129938489270986	0.108178933458817	0.158688259389331	0.21534137698168	0.0804903676288962	0.107336388144649	0.123037474946471	0.147339308840635	0.689421864795385	0.162200267460974	0.0523740391013954	0.511187831175384	0.175000202532861	0.502309632842722	0.105767524812253	0.101193809245678	0.150403699392739	0.118024398060053	0.735262947097781	0.0979147172899464	0.24733876294999	0.748338628789035	0.877311413224982	0.601423279199385	0.399487537044296	0.0888005224654193	0.673364839048848	0.14605963299249	0.594341096503922	0.133847124675782	0.283700592906995	0.131059348858536
cg13400706	0.496753125446568	0.31581305754293	0.31084771065401	0.389258816161056	0.200182037082488	0.646403527440385	0.67974925607941	0.780909682519094	0.652101792076322	0.292917733678495	0.374908560158826	0.276175935658923	0.366989156013308	0.217108972450042	0.247666921758524	0.182515092634233	0.262768857958607	0.504495344835986	0.369509626803191	0.377483772786921	0.413704322608942	0.338082893986198	0.232578061719887	0.854162838213698	0.449960896072588	0.634379249596279	0.36893994728938	0.554505376946604	0.280605411381047	0.234483984219614	0.161561005442377	0.428192762378808	0.302186988136469	0.894932958956259	0.416231049308857	0.588035127763673	0.816798644593016	0.446045322834319	0.457102397621157	0.66940649897289	0.587636101470821	0.632279854181867	0.922673370667612	0.738495134063527	0.499983706963775	0.498574005005502	0.357378150760021
cg13402509	0.252430472490708	0.308106728676351	0.239664803678153	0.228887589745194	0.258827063812878	0.237031022262883	0.168374782856189	0.149145300997263	0.137370540813016	0.264400777049051	0.277034784383044	0.212976862962121	0.312186313888786	0.214041548372418	0.283403957531903	0.316871090306267	0.283936644511227	0.243875929051616	0.234633426365437	0.291685776813586	0.277620265391984	0.268533575827657	0.229895464629123	0.199324416516104	0.204173573579743	0.205748815749318	0.186034069702316	0.275085295517696	0.270743940543462	0.297908320952901	0.254378499680655	0.269778785305814	0.267105032389731	0.190890514337639	0.217108304510109	0.227647399883571	0.192207905214476	0.397366909419835	0.175162456126075	0.19199650385923	0.20983926633032	0.173756587652121	0.368782323514804	0.166339734043739	0.237200775482363	0.191494681460893	0.165530447917649
cg13516083	0.748782572666844	0.527092815843377	0.582122528922739	0.544837989448345	0.466951128932022	0.704638444568972	0.26627619468669	0.853197997982753	0.381174289845421	0.558580784367709	0.621883217785239	0.536387298493936	0.458558773361701	0.493264255671611	0.500362720586672	0.462419974679478	0.49273541635528	0.688333876201347	0.584688662325215	0.615560063507579	0.628731583787425	0.622638424555382	0.454578528339242	0.784626697982554	0.597028518589188	0.58432295215356	0.797424436635807	0.718322839071355	0.668697719733414	0.456699949424187	0.443855836733534	0.608846497020511	0.533384423660582	0.452335506120106	0.403216762296622	0.776973189578169	0.338764702672177	0.301134437995274	0.663981822840197	0.658848118631662	0.540712752140745	0.533298870649213	0.940217357915625	0.597985662354342	0.549980222456534	0.727672558747248	0.467857315279162
