	genesymbol	McaM	McoM	Pvalue	OR	CI.upper	CI.lower	Logistic.P	Sens	Spec	AUC
ITGA8_15762013	ITGA8	0.26458480881994	0.0516585717261488	3.89300560592498e-12	4.11125513925352	5.82273819935479	2.75885278083555	2.14751589826635e-07	0.752941176470588	0.8	0.816401384083045
ITGA8_15762016	ITGA8	0.265818018966142	0.0587844642692193	8.63316840650335e-12	4.36783057159906	6.14978552563749	2.93950622277557	1.56921443736562e-07	0.682352941176471	0.870588235294118	0.810726643598616
ITGA8_15762024	ITGA8	0.252547385227424	0.0589138979243028	1.8254215465364e-11	4.09558194941079	5.76919225995162	2.74800044803673	1.68488813997994e-07	0.682352941176471	0.867469879518072	0.807016300496102
LINC00466_63785457	LINC00466	0.194249826862468	0.0592886596847296	0.00131116980130856	2.28770747846885	3.55387594410929	1.2743880844041	8.79818194800156e-05	0.529411764705882	0.848837209302326	0.644186046511628
LINC00466_63785460	LINC00466	0.383540944585268	0.137829206689808	1.9829621178358e-13	3.38498385459878	4.56938472268021	2.38586863189094	6.7488450726579e-09	0.788235294117647	0.825581395348837	0.838166894664843
LINC00466_63785464	LINC00466	0.335754549395235	0.106764349162522	5.94664169563043e-13	3.42569693516738	4.68407554473663	2.37482892299541	1.96579280208147e-08	0.776470588235294	0.813953488372093	0.829548563611491
LINC00466_63785476	LINC00466	0.360996268185499	0.115560648959286	4.31705646389761e-14	3.95644746212805	5.34322287757521	2.79950358705041	6.31799552410318e-09	0.788235294117647	0.825581395348837	0.853214774281806
LINC00466_63785482	LINC00466	0.427767117444675	0.174844034717667	9.7048678823651e-14	3.47028457597951	4.62924342613671	2.48183337234854	3.53530808606121e-09	0.764705882352941	0.837209302325581	0.844596443228454
LINC00466_63785486	LINC00466	0.398100176766367	0.133830190691332	1.06949499291132e-13	3.24958518206084	4.34569130420076	2.31814192988558	4.16604444682101e-09	0.788235294117647	0.837209302325581	0.843228454172367
LINC00466_63785488	LINC00466	0.421628921999117	0.157940747243189	1.54875538665756e-13	3.25962527602581	4.34874311871052	2.33025535765422	3.53530808606121e-09	0.752941176470588	0.837209302325581	0.840492476060192
LINC00466_63785507	LINC00466	0.43281714704853	0.175548533550653	1.95854797852532e-13	3.15097223434834	4.19509360223621	2.25128419830969	3.53530808606121e-09	0.764705882352941	0.825581395348837	0.838303693570451
LINC00466_63785517	LINC00466	0.38690057348049	0.117495759106118	3.94458258498098e-14	3.17507513289203	4.23646550879276	2.27145252685842	3.53530808606121e-09	0.776470588235294	0.848837209302326	0.854582763337893
LINC00466_63785528	LINC00466	0.426317456961511	0.154312235470892	4.81344582292809e-14	3.126917739857	4.16507559062704	2.24023896883449	3.53530808606121e-09	0.741176470588235	0.86046511627907	0.850889192886457
LINC00466_63785531	LINC00466	0.403721735821157	0.121455300983683	5.11224772781921e-14	3.17263412740822	4.24347042988155	2.27036851971181	3.85942000396363e-09	0.776470588235294	0.848837209302326	0.850410396716826
LINC00466_63785533	LINC00466	0.409513986453627	0.126155302179987	3.13852523822467e-14	3.19165857002526	4.27243176932424	2.2838367111614	4.02449577686437e-09	0.776470588235294	0.848837209302326	0.858139534883721
LINC00466_63785537	LINC00466	0.431496800808289	0.160124256951754	4.81344582292809e-14	3.17649770894149	4.23387161539851	2.27649267444339	3.53530808606121e-09	0.776470588235294	0.837209302325581	0.850889192886457
LINC00466_63785539	LINC00466	0.42278101405938	0.145853221055282	4.26441800842073e-14	3.10296357390173	4.14334957689006	2.22053355581373	3.53530808606121e-09	0.752941176470588	0.86046511627907	0.853898768809849
LINC00466_63785544	LINC00466	0.396544084410612	0.138011879923257	5.23458543612071e-14	3.36977880582573	4.49956744343572	2.4129002835392	3.53530808606121e-09	0.717647058823529	0.895348837209302	0.850136798905609
LINC00466_63785547	LINC00466	0.411652799772837	0.156680915518223	4.26441800842073e-14	3.35569694342996	4.46684401509518	2.40587348541787	3.53530808606121e-09	0.788235294117647	0.825581395348837	0.853488372093023
LINC00466_63785553	LINC00466	0.415164713383803	0.160692708180438	8.42345424667124e-14	3.40038126667774	4.52977995973849	2.43876750013768	3.53530808606121e-09	0.8	0.813953488372093	0.845964432284542
LINC00466_63785573	LINC00466	0.383602339406863	0.152563615028735	1.05984384880925e-13	3.57352255660996	4.80557609230689	2.53235450648241	5.56911980426225e-09	0.788235294117647	0.837209302325581	0.843365253077975
LINC00466_63785593	LINC00466	0.398571317002973	0.126821138303299	2.96199716722959e-14	3.33667910830373	4.4657878342411	2.38679761975979	4.02449577686437e-09	0.776470588235294	0.837209302325581	0.859097127222982
LINC00466_63785598	LINC00466	0.434980721046376	0.160916755926144	7.05800633266217e-14	3.00087866479375	3.99251176819072	2.14888162837309	3.53530808606121e-09	0.776470588235294	0.802325581395349	0.847332421340629
LINC00466_63785618	LINC00466	0.390528845612012	0.138687427591099	1.86586215270188e-13	3.36033615024333	4.53025829177606	2.3780086308923	5.93620203228269e-09	0.776470588235294	0.86046511627907	0.838850889192886
LINE.1_32	LINE.1	0.366101881480413	0.544880153101224	2.40918058127832e-14	-5.71579955854217	-4.21644471772891	-7.4617448220613	3.13047841152298e-10	0.811764705882353	0.837209302325581	0.86812585499316
LINE.1_58	LINE.1	0.264089471292334	0.40028317301654	3.45472923176546e-14	-7.16471375136478	-5.27574764920246	-9.35043175594179	3.13047841152298e-10	0.823529411764706	0.825581395348837	0.856908344733242
LINE.1_78	LINE.1	0.278652362138192	0.428754882084973	2.40918058127832e-14	-6.65709578028395	-4.90591580557218	-8.69228323149734	3.13047841152298e-10	0.823529411764706	0.825581395348837	0.864705882352941
LINE.1_82	LINE.1	0.283789791161598	0.445487221652663	2.40918058127832e-14	-6.22831567465724	-4.60148168029608	-8.11756867238281	3.13047841152298e-10	0.811764705882353	0.825581395348837	0.862927496580027
LINE.1_96	LINE.1	0.333835206024131	0.537915834987671	2.44466280961923e-14	-4.94090426709175	-3.65472538211129	-6.43312130626282	3.13047841152298e-10	0.870588235294118	0.755813953488372	0.861696306429549
LINE.1_111	LINE.1	0.326719057846775	0.514004237291249	2.40918058127832e-14	-5.42821591230533	-4.02003933242072	-7.06002115744749	3.13047841152298e-10	0.8	0.848837209302326	0.864705882352941
LINE.1_120	LINE.1	0.398182513955308	0.591913526263762	2.40918058127832e-14	-5.26081924627393	-3.88128512581521	-6.86393195691312	3.13047841152298e-10	0.8	0.837209302325581	0.865389876880985
LINE.1_132	LINE.1	0.260984381059958	0.390985359675556	6.49372010722219e-14	-7.25591908053916	-5.31901799154525	-9.49219416539449	4.22059250270377e-10	0.8	0.837209302325581	0.848290013679891
LINE.1_144	LINE.1	0.334485995087731	0.51563917008013	5.36693493211868e-14	-5.13749585630031	-3.77270018315349	-6.70922885933529	3.67038388194111e-10	0.811764705882353	0.813953488372093	0.849794801641587
LINE.1_147	LINE.1	0.384133500963421	0.576047914715352	2.40918058127832e-14	-5.25015719962759	-3.87433338470355	-6.8461390431953	3.13047841152298e-10	0.8	0.837209302325581	0.863885088919289
LINE.1_154	LINE.1	0.276745677210623	0.455103803188009	2.44466280961923e-14	-5.44335843868647	-4.02975809833943	-7.07029266953529	3.13047841152298e-10	0.788235294117647	0.848837209302326	0.861149110807114
LINE.1_190	LINE.1	0.310327665846419	0.499317326889928	4.72268704477571e-14	-4.91225659405624	-3.61610116549927	-6.40636330161663	3.13047841152298e-10	0.741176470588235	0.872093023255814	0.851299589603283
LINE.1_196	LINE.1	0.321382477641896	0.510216396201156	1.34546870809187e-13	-4.65794164275214	-3.41062126166457	-6.0899389765588	4.22059250270377e-10	0.776470588235294	0.837209302325581	0.841450068399453
LncRNA_25320521	LncRNA	0.403434632497494	0.211822114337472	9.55805719177864e-10	2.1874267448961	3.01560896939898	1.43659901133632	1.07402439106255e-07	0.752941176470588	0.732558139534884	0.774555403556772
LncRNA_25320541	LncRNA	0.385217576685566	0.181333339680198	1.9925913538959e-09	1.94932600239349	2.69421829139179	1.27022641446415	1.4305275630666e-07	0.8	0.686046511627907	0.769083447332421
LncRNA_25320547	LncRNA	0.386366066840547	0.184145548787102	5.66195249114028e-10	2.00341186158193	2.76485485662637	1.30961134771052	1.23809168125964e-07	0.870588235294118	0.616279069767442	0.778522571819425
LncRNA_25320559	LncRNA	0.424777821400169	0.209378242165785	1.49171526828705e-10	2.07417468345088	2.83041405627789	1.38578846526369	4.70846039984192e-08	0.882352941176471	0.63953488372093	0.788508891928865
LncRNA_25320577	LncRNA	0.411472499324904	0.198691500916667	3.96445547130978e-10	2.04965852732288	2.80365476565512	1.36256810505306	5.8214013944052e-08	0.905882352941176	0.627906976744186	0.781121751025992
LncRNA_25320599	LncRNA	0.417543572941201	0.207712305953958	1.6963355573567e-09	1.95836880843193	2.69130866490266	1.28806054497147	8.98556112996306e-08	0.858823529411765	0.616279069767442	0.7703146374829
LncRNA_25320608	LncRNA	0.368259729766663	0.163074025254513	4.18631517760488e-09	1.89960242129469	2.63058972767622	1.2322469084729	1.74459935233792e-07	0.788235294117647	0.674418604651163	0.763474692202462
LncRNA_25320614	LncRNA	0.396655492303569	0.171799588978131	2.76602515735209e-10	1.96003273268962	2.6805635824272	1.30485359138448	5.59338259909113e-08	0.788235294117647	0.686046511627907	0.783857729138167
LncRNA_25320616	LncRNA	0.380764419734747	0.156090393765168	1.79352910279815e-10	2.00596343012873	2.74397967647224	1.33780066069978	5.42662945006147e-08	0.788235294117647	0.686046511627907	0.787140902872777
LncRNA_25320633	LncRNA	0.393257733077447	0.1689842258027	1.14303994251585e-10	1.99448813920099	2.72914760456512	1.32881804378321	5.59472670416436e-08	0.776470588235294	0.697674418604651	0.790560875512996
LncRNA_25320636	LncRNA	0.376017492042389	0.171041841103185	2.34893861336519e-09	1.85455171496032	2.57403385553229	1.19713817382148	2.18196427027194e-07	0.741176470588235	0.720930232558139	0.767852257181942
LncRNA_25320640	LncRNA	0.372196592804579	0.164478780847509	4.620868188339e-10	1.91956926853305	2.64938153346098	1.25281105180116	1.290473653716e-07	0.929411764705882	0.523255813953488	0.780027359781122
LncRNA_25320646	LncRNA	0.39879045909866	0.184075553862726	6.85369013259052e-10	1.88985397078604	2.60310928423596	1.23851775292304	1.08648130812913e-07	0.764705882352941	0.697674418604651	0.777017783857729
LncRNA_25320665	LncRNA	0.358899004234785	0.159880980401387	2.38940997026439e-09	1.84615448417729	2.57748733872248	1.18006300560893	3.51054326597491e-07	0.788235294117647	0.662790697674419	0.767715458276334
MIR129.2_43602805	MIR129.2	0.270851357994461	0.0806308567350245	1.67504368792309e-11	3.38369839584404	4.77093048854237	2.23447810385309	2.65050957282555e-07	0.752941176470588	0.790697674418605	0.80499316005472
MIR129.2_43602807	MIR129.2	0.289954787930398	0.0909502029143465	1.26303418655689e-11	3.41371034319198	4.76530063654438	2.28829882525901	1.1556201658996e-07	0.647058823529412	0.906976744186046	0.807113543091655
MIR129.2_43602815	MIR129.2	0.244383635516869	0.0761783662088974	2.04055783743508e-11	3.73344453510772	5.26221579675158	2.45710619051621	2.87696220794334e-07	0.741176470588235	0.825581395348837	0.803488372093023
MIR129.2_43602822	MIR129.2	0.270356664173574	0.0807133688852449	3.94548050905146e-11	3.39602218187339	4.80065349143221	2.23164042406908	3.46277141782509e-07	0.729411764705882	0.837209302325581	0.798700410396717
MIR129.2_43602824	MIR129.2	0.272835257982912	0.0766523980027343	5.74111939793981e-12	3.68787495200353	5.16860840319634	2.456602613944	1.71929549757338e-07	0.705882352941177	0.872093023255814	0.812722298221614
MIR129.2_43602826	MIR129.2	0.295477730367216	0.105883563512997	4.01993831366091e-11	3.53331483868585	4.92052622659149	2.3649599595709	1.12729134720178e-07	0.694117647058824	0.86046511627907	0.798495212038304
MIR129.2_43602845	MIR129.2	0.242482959863646	0.0696902588936858	1.38163170212375e-10	3.50539688934131	4.98229695289101	2.28652987363215	4.93384199463948e-07	0.670588235294118	0.86046511627907	0.789124487004104
MIR129.2_43602847	MIR129.2	0.260336178840238	0.0817455776709939	4.22798205809778e-12	3.35069697341931	4.72998143946938	2.19817214811319	3.29742583441213e-07	0.635294117647059	0.872093023255814	0.814911080711354
MIR129.2_43602855	MIR129.2	0.25800794398086	0.0806691934540622	1.02336304810984e-10	3.05673856172534	4.35468262856608	1.98027278025154	6.12750857098913e-07	0.752941176470588	0.755813953488372	0.791381668946648
MIR129.2_43602857	MIR129.2	0.257992510185114	0.0796702682447592	2.13864684252067e-10	3.16607265366087	4.49857750906619	2.05924857875873	5.08869369739832e-07	0.635294117647059	0.883720930232558	0.785841313269494
MIR129.2_43602879	MIR129.2	0.225231435680749	0.0701194857664112	6.25526013572513e-10	3.56580479327095	5.14465091066919	2.26220847614549	1.70347358883242e-06	0.705882352941177	0.802325581395349	0.777770177838577
MIR129.2_43602892	MIR129.2	0.232176615325236	0.0671848007631591	2.00673662467217e-10	3.75986063928284	5.37105448862313	2.43078826550898	7.70029451010329e-07	0.705882352941177	0.802325581395349	0.786320109439124
MIR129.2_43602914	MIR129.2	0.37093316563725	0.130936651167951	4.71734563524612e-10	2.49750309005121	3.43392510709224	1.69418862467343	4.46959550647531e-08	0.705882352941177	0.837209302325581	0.779822161422709
MIR129.2_43602917	MIR129.2	0.355879258817045	0.12011206578555	1.88862076793453e-09	2.47191390156063	3.42559217435878	1.66142769003138	7.64751065959381e-08	0.647058823529412	0.883720930232558	0.769493844049248
MIR129.2_43602920	MIR129.2	0.332162620834195	0.100070659588931	1.23642031115294e-09	2.48726077078042	3.45624794312126	1.66690002765174	8.98556112996306e-08	0.635294117647059	0.872093023255814	0.772708618331053
MIR129.2_43602925	MIR129.2	0.349278637794738	0.112735292849616	5.55443424697821e-11	2.58042818548385	3.56537636983066	1.7445270690129	5.92615166502009e-08	0.635294117647059	0.883720930232558	0.796032831737346
MIR129.2_43602934	MIR129.2	0.332643371328601	0.101019175444849	4.18645408691729e-10	2.53456322667576	3.51306275354569	1.70413502522869	7.64751065959381e-08	0.682352941176471	0.86046511627907	0.780711354309165
MIR129.2_43602951	MIR129.2	0.365984037000996	0.114315636006735	1.63569130093983e-10	2.43858330370487	3.36006037335035	1.65479705759632	4.85015183139269e-08	0.694117647058824	0.872093023255814	0.787824897400821
MIR129.2_43602953	MIR129.2	0.356160004682875	0.0985804270805834	1.15370903574915e-10	2.51018247861672	3.45510699992493	1.71309644823989	4.00290995219926e-08	0.658823529411765	0.883720930232558	0.790424076607387
MIR129.2_43602965	MIR129.2	0.365546100066827	0.108960620165843	8.63622882928078e-11	2.42400754704469	3.32820010707919	1.65325947879633	3.61653592564017e-08	0.705882352941177	0.86046511627907	0.792681258549932
MIR129.2_43602997	MIR129.2	0.306620204299011	0.0878623279134722	2.1524254956073e-10	2.8149336470432	3.90213331359922	1.90115702265731	6.6699536513907e-08	0.588235294117647	0.895348837209302	0.785772913816689
NKAIN4_61886127	NKAIN4	0.21856744706464	0.0725405599519307	4.28799321467678e-08	3.10183749203406	4.57707675744859	1.89843563446701	7.01719139958383e-06	0.541176470588235	0.895348837209302	0.745417236662107
NKAIN4_61886129	NKAIN4	0.234724384386928	0.0760978395735454	7.86669425033755e-09	2.98704889909517	4.37490744127375	1.85322881390705	4.25675013053131e-06	0.517647058823529	0.918604651162791	0.758686730506156
NKAIN4_61886142	NKAIN4	0.337769154251258	0.12774400856322	6.30613341976678e-10	2.47099503342354	3.45619177169837	1.63175503105792	1.73392721387713e-07	0.658823529411765	0.813953488372093	0.777701778385773
NKAIN4_61886145	NKAIN4	0.270295221920006	0.107152353782986	9.61272774236388e-07	2.63798701895913	3.78053461025688	1.66837610947421	1.26740380688395e-06	0.647058823529412	0.790697674418605	0.719425444596443
NKAIN4_61886149	NKAIN4	0.411279087450643	0.203429444456712	7.61014471572663e-09	2.19271834041872	3.03657667909905	1.44674637100415	1.14729364627313e-07	0.694117647058824	0.732558139534884	0.758960328317373
NKAIN4_61886188	NKAIN4	0.363805781864619	0.160798742804901	2.46731121443659e-09	2.38319096582094	3.30647753452732	1.57745101825764	1.15265054933607e-07	0.670588235294118	0.779069767441861	0.767441860465116
NKAIN4_61886191	NKAIN4	0.323793441720078	0.118744132506509	8.7069178236705e-11	2.8245974633969	3.93314954677975	1.88696131032048	1.09382540869459e-07	0.682352941176471	0.790697674418605	0.792612859097127
NKAIN4_61886195	NKAIN4	0.447802373471811	0.220460588470763	7.35189310875457e-10	2.23916311586404	3.05134518808559	1.51756537292389	2.98460014119528e-08	0.635294117647059	0.825581395348837	0.776470588235294
NKAIN4_61886202	NKAIN4	0.326605990489513	0.163022205479119	1.77809878167125e-05	1.81834034661458	2.63750303381325	1.08526670542382	5.61026697852361e-06	0.552941176470588	0.813953488372093	0.69233926128591
NKAIN4_61886205	NKAIN4	0.356769901102147	0.145510217274884	1.13438009203304e-10	2.7223689802494	3.73878599405357	1.84524052062079	4.34698786015125e-08	0.717647058823529	0.779069767441861	0.7906292749658
NKAIN4_61886229	NKAIN4	0.338654355075594	0.126628480781376	4.33352738253953e-11	2.73031982406942	3.79752723516517	1.82588576878997	1.01721896244617e-07	0.670588235294118	0.779069767441861	0.797948016415869
NKAIN4_61886244	NKAIN4	0.402443956754281	0.1546672276845	3.67475273109349e-11	2.4104714430776	3.29911586147462	1.64587604191951	2.99830204473262e-08	0.6	0.883720930232558	0.799179206566347
NKAIN4_61886249	NKAIN4	0.349374854689362	0.118517520311195	2.18481681261733e-11	2.55526552517744	3.56518213860168	1.70731583463035	1.17256139106688e-07	0.647058823529412	0.837209302325581	0.803009575923393
NKAIN4_61886255	NKAIN4	0.482156375302666	0.242459496029853	2.07977116597216e-10	2.27961067572883	3.09503946679639	1.55920973290416	2.01742178934064e-08	0.6	0.872093023255814	0.786046511627907
NKAIN4_61886257	NKAIN4	0.372957885383821	0.140331492151624	2.70918117763158e-11	2.6554377297468	3.61536625712192	1.82672753295307	1.96082026140212e-08	0.529411764705882	0.941860465116279	0.801504787961696
NKAIN4_61886262	NKAIN4	0.358965926898118	0.138787831228361	4.67132869968328e-11	2.64003733761854	3.61449676198934	1.79536850857356	3.48864269294194e-08	0.647058823529412	0.825581395348837	0.797400820793434
NKX1.2_126136321	NKX1.2	0.413199629960866	0.119499620571884	3.44467839782743e-11	2.30249220449861	3.09215666362602	1.6163963532363	6.06723494889762e-09	0.682352941176471	0.872093023255814	0.799658002735978
NKX1.2_126136340	NKX1.2	0.423800893370687	0.122808915380667	1.44637937035176e-11	2.27168460443185	3.04155291048682	1.60042870080105	5.51074474540928e-09	0.694117647058824	0.872093023255814	0.80608755129959
NKX1.2_126136342	NKX1.2	0.418043298963059	0.119542206893421	4.50200441887569e-11	2.27976799075096	3.05867015222153	1.60280613341186	5.86945521550502e-09	0.682352941176471	0.872093023255814	0.797674418604651
NKX1.2_126136353	NKX1.2	0.425152919137561	0.12967942101393	3.26439187165625e-11	2.2640371410222	3.03300818411011	1.59232334486128	5.56911980426225e-09	0.694117647058824	0.872093023255814	0.800068399452804
NKX1.2_126136357	NKX1.2	0.420609925636287	0.128552640365894	4.58772379798249e-11	2.26129135519219	3.03509178087513	1.58606854263603	6.06723494889762e-09	0.694117647058824	0.872093023255814	0.797537619699042
NKX1.2_126136374	NKX1.2	0.434251489789542	0.136041095638662	6.31944028199447e-11	2.27475526885127	3.04198516600989	1.60401382530071	5.34449149556473e-09	0.694117647058824	0.872093023255814	0.795075239398085
NKX1.2_126136376	NKX1.2	0.427872493077445	0.128913982669242	9.56727761691735e-11	2.22380336061635	2.98059971871356	1.56256534241881	5.73482484505646e-09	0.694117647058824	0.872093023255814	0.791860465116279
NKX1.2_126136383	NKX1.2	0.40232667748824	0.119993003660952	2.61381057237803e-11	2.38228399804295	3.1915699421801	1.67571776038525	5.56911980426225e-09	0.694117647058824	0.872093023255814	0.801778385772914
NKX1.2_126136414	NKX1.2	0.397454881853285	0.123038673898017	4.94017925985026e-11	2.26705473013477	3.04917374898254	1.58109317318418	7.47267381846864e-09	0.670588235294118	0.86046511627907	0.796853625170999
NKX1.2_126136426	NKX1.2	0.443967885609951	0.148985564196689	3.26439187165625e-11	2.27980228916301	3.03931537270716	1.61225073756342	4.4627797646984e-09	0.694117647058824	0.883720930232558	0.800068399452804
NKX1.2_126136431	NKX1.2	0.426108398877202	0.133724284210613	5.2306599134392e-12	2.37040775041501	3.16666962427179	1.67530046305501	4.88125601645972e-09	0.694117647058824	0.883720930232558	0.813406292749658
NKX1.2_126136433	NKX1.2	0.423986884055615	0.130580901370979	9.04227598461411e-12	2.37089014179068	3.1693680962739	1.67473801932316	5.1093050736938e-09	0.694117647058824	0.883720930232558	0.809507523939809
NKX1.2_126136435	NKX1.2	0.411558017201207	0.12236230743572	2.98360553438715e-11	2.36086761881066	3.16110839569575	1.66338922196619	5.51074474540928e-09	0.682352941176471	0.895348837209302	0.800752393980848
NKX1.2_126136437	NKX1.2	0.411557929623038	0.131893664862244	8.97391055453298e-11	2.28979426588731	3.08064160468173	1.59956976457146	7.3747622383818e-09	0.682352941176471	0.86046511627907	0.79233926128591
NKX1.2_126136440	NKX1.2	0.406085307610682	0.12876105198418	2.05506900063315e-11	2.37534474545499	3.19671314247414	1.65991671703673	7.47267381846864e-09	0.694117647058824	0.872093023255814	0.803419972640219
NKX1.2_126136442	NKX1.2	0.422444074515786	0.128975193200341	3.97237452956566e-12	2.33024278299319	3.1247325638582	1.6390303019444	5.73482484505646e-09	0.694117647058824	0.86046511627907	0.815321477428181
NKX1.2_126136450	NKX1.2	0.43872829281411	0.143387420374891	2.96306695136045e-11	2.22949506515385	2.97898798202794	1.5710769647157	5.34449149556473e-09	0.682352941176471	0.872093023255814	0.800820793433653
NKX1.2_126136467	NKX1.2	0.438261798461449	0.141495562507172	1.38163170212375e-10	2.15406585866398	2.88267793150775	1.51286659581116	5.56911980426225e-09	0.682352941176471	0.872093023255814	0.789124487004104
NKX1.2_126136470	NKX1.2	0.434033101986986	0.136829391180577	4.93462896435556e-11	2.16704050100311	2.90118825611033	1.5218432850676	5.56911980426225e-09	0.682352941176471	0.872093023255814	0.796922024623803
NKX1.2_126136473	NKX1.2	0.430309034158186	0.134437201808173	2.54284529513775e-10	2.14834798119164	2.87925202608592	1.50549148989827	5.93620203228269e-09	0.682352941176471	0.86046511627907	0.784541723666211
NKX1.2_126136482	NKX1.2	0.448922588274372	0.147023369736328	2.90348005063719e-10	2.06230974256922	2.76649790034791	1.44297580850326	6.17928362046855e-09	0.658823529411765	0.872093023255814	0.783447332421341
NKX1.2_126136484	NKX1.2	0.439851029327063	0.139085695412901	1.08308144120894e-10	2.09469927534927	2.80931403830084	1.46657011692791	6.06723494889762e-09	0.658823529411765	0.872093023255814	0.790971272229822
NKX1.2_126136492	NKX1.2	0.441767834032826	0.159908344466051	8.97391055453298e-11	2.21090410686879	2.96495081906515	1.54684954880715	6.16508858459027e-09	0.658823529411765	0.872093023255814	0.79233926128591
NKX1.2_126136502	NKX1.2	0.399481514407366	0.123899864692254	8.48700771538956e-11	2.24787126828138	3.02851218762859	1.56402642676023	8.41055127805305e-09	0.717647058823529	0.813953488372093	0.79281805745554
NOTO_73430078	NOTO	0.0878067115963122	0.0357080658058609	0.0035842249086981	5.46336612957068	9.54274550338493	2.47697637847698	0.00273776426706761	0.270588235294118	0.976744186046512	0.63077975376197
NOTO_73430084	NOTO	0.0584474204507339	0.0192891985023451	0.00383211204739408	5.73397106591585	11.3387325807199	2.13893871406885	0.0155752638768407	0.517647058823529	0.686046511627907	0.629822161422709
NOTO_73430094	NOTO	0.0937296097060534	0.0433720771852946	0.126036716110257	4.04751883218553	7.15931273023788	1.70113918385849	0.0038866535040909	0.352941176470588	0.883720930232558	0.568741450068399
NOTO_73430106	NOTO	0.0766738604831592	0.0279111352922449	0.00392243519122353	5.82881700637518	10.4442655015123	2.49718910172465	0.00464650969466637	0.8	0.418604651162791	0.629480164158687
NOTO_73430132	NOTO	0.0789713354938157	0.0267463863143389	0.00230179694106969	5.3447898948483	9.72037969274658	2.27229603910477	0.00530268208849367	0.552941176470588	0.720930232558139	0.636798905608755
NOTO_73430134	NOTO	0.082420020077373	0.0229609909599763	0.000123695109352953	5.99839661547101	10.6268709972739	2.77311957221485	0.0028258367370916	0.8	0.488372093023256	0.672229822161423
NOTO_73430136	NOTO	0.080410650294242	0.0225789425599261	0.0206232392724909	5.6590003744399	10.0869259764923	2.53279047502075	0.00368658433745341	0.247058823529412	0.976744186046512	0.603898768809849
NOTO_73430145	NOTO	0.0789432142888483	0.0240476749861527	0.000123070432059925	6.7225927815982	11.6556232916462	3.14171823593516	0.00229679420783812	0.564705882352941	0.744186046511628	0.672298221614227
NOTO_73430151	NOTO	0.115610989439436	0.0443436055216449	0.000108517163406564	6.01263433398627	9.6918713141148	3.14735089967393	0.000387940351471365	0.517647058823529	0.813953488372093	0.673666210670315
NOTO_73430166	NOTO	0.16430269815012	0.0825199125039191	0.00763320117085323	3.48529006035742	5.69446112047287	1.78212433759296	0.000527697597248558	0.305882352941176	0.976744186046512	0.61983584131327
NOTO_73430169	NOTO	0.108481156966037	0.0381914372962398	0.000150244268132737	6.21359598562594	10.08942710625	3.27891399122274	0.000420292111702373	0.294117647058824	1	0.670041039671683
NOTO_73430183	NOTO	0.169377869796552	0.0761073104122539	0.00021921975386072	4.21084398769677	6.72452881582508	2.27969533996597	0.000243731054838204	0.623529411764706	0.709302325581395	0.665800273597811
NOTO_73430189	NOTO	0.0850919547678227	0.0307487359309128	0.00250605270343223	5.26437365566087	9.15720738877586	2.41905930895079	0.00241634484862349	0.258823529411765	0.988372093023256	0.635636114911081
NOTO_73430192	NOTO	0.108938676408244	0.0378733996761001	6.80121772350348e-06	5.66637303777551	9.34456090686302	2.98383799659525	0.000518990283676342	0.6	0.720930232558139	0.701641586867305
NOTO_73430196	NOTO	0.124432892359308	0.0489957925401326	0.00104654903932602	4.48768925731152	7.34371418231462	2.33542437222055	0.000480687607613308	0.564705882352941	0.744186046511628	0.647058823529412
NOTO_73430200	NOTO	0.0731846460604297	0.02967764875591	0.000310922214684046	5.59176591610643	10.0106066972896	2.4523698280981	0.00391668452637984	0.447058823529412	0.825581395348837	0.661764705882353
NOTO_73430202	NOTO	0.124355767097318	0.0543126482125171	5.23299743591255e-05	5.33120486811137	8.63679477342964	2.81307780175966	0.000387265700108634	0.552941176470588	0.744186046511628	0.681463748290014
NOTO_73430214	NOTO	0.182748071477705	0.0862261804778645	2.24392520174607e-06	4.16630744158979	6.3824824335062	2.39950806343359	5.09404065387428e-05	0.494117647058824	0.883720930232558	0.711901504787962
NOTO_73430235	NOTO	0.0746150514744536	0.0292854151802199	0.000168454136414209	6.69093867492528	11.157532492663	3.36974280727355	0.00076287336254564	0.447058823529412	0.837209302325581	0.668741450068399
NOTO_73430244	NOTO	0.0721595815522133	0.0262058319880217	0.00043686818158693	5.87548343056651	10.2988309160311	2.72523575136347	0.00235805395286865	0.482352941176471	0.755813953488372	0.657729138166895
NOTO_73430247	NOTO	0.0885999078804266	0.028400004054384	0.000150244268132737	5.80757599945998	9.59676679887943	3.04586822594407	0.000521473243927588	0.470588235294118	0.813953488372093	0.670041039671683
NR2E1_108489949	NR2E1	0.16221373877851	0.0421504153533832	0.000353697936604196	2.23869003855085	3.74667130665829	1.13239798223843	0.000724976795591136	0.385542168674699	0.917647058823529	0.66094968107725
NR2E1_108489951	NR2E1	0.166627996433165	0.0468309697199954	0.000612726877779661	2.11969133871805	3.53496681535297	1.06591603753424	0.000699235208614731	0.373493975903614	0.917647058823529	0.654571226080794
NR2E1_108489956	NR2E1	0.169273998830975	0.0472811202681424	0.000236368544564653	2.11857930895918	3.5001972253189	1.07956855985242	0.000560673051470952	0.349397590361446	0.941176470588235	0.665981573352232
