	value	Group
2642	0	NP-Kun
2643	NA	NP-Kun
2644	NA	NP-Kun
2645	0	NP-Kun
2646	NA	NP-Kun
2647	0	NP-Kun
2648	0	NP-Kun
2649	NA	NP-Kun
2650	NA	NP-Kun
2651	0	NP-Kun
2652	NA	NP-Kun
2653	NA	NP-Kun
2654	NA	NP-Kun
2655	0.0277777777777778	NP-Kun
2656	0	NP-Kun
2657	0	NP-Kun
2658	0	NP-Kun
2659	0	NP-Kun
2660	NA	NP-Kun
2661	0	NP-Kun
2662	0	NP-Kun
2663	0	NP-Kun
2664	NA	NP-Kun
2665	NA	NP-Kun
2666	NA	NP-Kun
2667	0	NP-Kun
2668	0	NP-Kun
2669	0	NP-Kun
2670	0	NP-Kun
2671	NA	NP-Kun
2672	0	NP-Kun
2673	NA	NP-Kun
2674	NA	NP-Kun
2675	0.203645833333333	NP-Kun
2676	0	NP-Kun
2677	NA	NP-Kun
2678	0	NP-Kun
2679	0.00476190476190476	NP-Kun
2680	NA	NP-Kun
2681	NA	NP-Kun
2682	0.00925925925925926	NP-Kun
2683	0	NP-Kun
2684	NA	NP-Kun
2685	NA	NP-Kun
2686	NA	NP-Kun
2687	NA	NP-Kun
2688	0	NP-Kun
2689	0.0237037037037037	NP-Kun
2690	NA	NP-Kun
2691	NA	NP-Kun
2692	0	NP-Kun
2693	NA	NP-Kun
2694	NA	NP-Kun
2695	NA	NP-Kun
2696	0.0181818181818182	NP-Kun
2697	0	NP-Kun
2698	0	NP-Kun
2699	NA	NP-Kun
2700	0.00555555555555555	NP-Kun
2701	0	NP-Kun
2702	0.0888888888888889	NP-Kun
2703	0	NP-Kun
2704	0	NP-Kun
2705	NA	NP-Kun
2706	NA	NP-Kun
2707	NA	NP-Kun
2708	NA	NP-Kun
2709	0	NP-Kun
2710	0	NP-Kun
2711	0	NP-Kun
2712	NA	NP-Kun
2713	0	NP-Kun
2714	NA	NP-Kun
2715	NA	NP-Kun
2716	0.0921875	NP-Kun
2717	0	NP-Kun
2718	NA	NP-Kun
2719	0	NP-Kun
2720	0	NP-Kun
2721	NA	NP-Kun
2722	0	NP-Kun
2723	0	NP-Kun
2724	0	NP-Kun
2725	NA	NP-Kun
2726	NA	NP-Kun
2727	NA	NP-Kun
2728	NA	NP-Kun
2729	0.00155038759689922	NP-Kun
2730	0.0241926655719759	NP-Kun
2731	NA	NP-Kun
2732	NA	NP-Kun
2733	0	NP-Kun
2734	NA	NP-Kun
2735	NA	NP-Kun
2736	NA	NP-Kun
2737	0	NP-Kun
2738	0	NP-Kun
2739	NA	NP-Kun
2740	0	NP-Kun
2741	0	NP-Kun
2742	NA	NP-Kun
2743	0	NP-Kun
2744	0	NP-Kun
2745	0	NP-Kun
2746	NA	NP-Kun
2747	NA	NP-Kun
2748	NA	NP-Kun
2749	NA	NP-Kun
2750	0	NP-Kun
2751	0	NP-Kun
2752	0	NP-Kun
2753	NA	NP-Kun
2754	0	NP-Kun
2755	NA	NP-Kun
2756	NA	NP-Kun
2757	0.285714285714286	NP-Kun
2758	0	NP-Kun
2759	NA	NP-Kun
2760	0	NP-Kun
2761	0	NP-Kun
2762	NA	NP-Kun
2763	0	NP-Kun
2764	0.0111111111111111	NP-Kun
2765	0	NP-Kun
2766	NA	NP-Kun
2767	NA	NP-Kun
2768	0	NP-Kun
2769	NA	NP-Kun
2770	0	NP-Kun
2771	0	NP-Kun
2772	NA	NP-Kun
2773	NA	NP-Kun
2774	0	NP-Kun
2775	NA	NP-Kun
2776	NA	NP-Kun
2777	NA	NP-Kun
2778	0.01875	NP-Kun
2779	0	NP-Kun
2780	0	NP-Kun
2781	0	NP-Kun
2782	0.0104166666666667	NP-Kun
2783	NA	NP-Kun
2784	0.0208333333333333	NP-Kun
2785	0	NP-Kun
2786	0	NP-Kun
2787	NA	NP-Kun
2788	NA	NP-Kun
2789	0	NP-Kun
2790	0	NP-Kun
2791	0	NP-Kun
2792	0	NP-Kun
2793	0	NP-Kun
2794	0	NP-Kun
2795	0	NP-Kun
2796	0	NP-Kun
2797	NA	NP-Kun
2798	0.0242857142857143	NP-Kun
2799	0.0166666666666667	NP-Kun
2800	0	NP-Kun
2801	0	NP-Kun
2802	0	NP-Kun
2803	0	NP-Kun
2804	0.0185185185185185	NP-Kun
2805	0	NP-Kun
2806	0	NP-Kun
2807	0	NP-Kun
2808	0	NP-Kun
2809	NA	NP-Kun
2810	0	NP-Kun
2811	0	NP-Kun
2812	NA	NP-Kun
2813	NA	NP-Kun
2814	NA	NP-Kun
2815	0	NP-Kun
2816	0	NP-Kun
2817	0	NP-Kun
2818	0	NP-Kun
2819	0.465714285714286	NP-Kun
2820	0	NP-Kun
2821	0	NP-Kun
2822	0	NP-Kun
2823	0	NP-Kun
2824	0	NP-Kun
2825	0	NP-Kun
2826	0	NP-Kun
2827	0	NP-Kun
2828	0	NP-Kun
2829	0	NP-Kun
2830	0	NP-Kun
2831	NA	NP-Kun
2832	0	NP-Kun
2833	0	NP-Kun
2834	0	NP-Kun
2835	0	NP-Kun
2836	NA	NP-Kun
2837	0.0208333333333333	NP-Kun
2838	NA	NP-Kun
2839	0	NP-Kun
2840	0	NP-Kun
2841	0	NP-Kun
2842	NA	NP-Kun
2843	0	NP-Kun
2844	0.111111111111111	NP-Kun
2845	0	NP-Kun
2846	NA	NP-Kun
2847	0	NP-Kun
2848	0	NP-Kun
2849	0	NP-Kun
2850	NA	NP-Kun
2851	NA	NP-Kun
2852	0	NP-Kun
2853	NA	NP-Kun
2854	NA	NP-Kun
2855	0	NP-Kun
2856	0	NP-Kun
2857	0	NP-Kun
2858	NA	NP-Kun
2859	NA	NP-Kun
2860	NA	NP-Kun
2861	0	NP-Kun
2862	0	NP-Kun
2863	NA	NP-Kun
2864	0	NP-Kun
2865	0	NP-Kun
2866	0.177777777777778	NP-Kun
2867	0	NP-Kun
2868	0	NP-Kun
2869	0	NP-Kun
2870	0	NP-Kun
2871	0	NP-Kun
2872	0	NP-Kun
2873	0	NP-Kun
2874	0	NP-Kun
2875	0	NP-Kun
2876	0	NP-Kun
2877	0	NP-Kun
2878	0	NP-Kun
2879	NA	NP-Kun
2880	0.0242857142857143	NP-Kun
2881	0.0166666666666667	NP-Kun
2882	0	NP-Kun
2883	0	NP-Kun
2884	0	NP-Kun
2885	0	NP-Kun
2886	0.0185185185185185	NP-Kun
2887	0	NP-Kun
2888	0	NP-Kun
2889	0	NP-Kun
2890	0	NP-Kun
2891	NA	NP-Kun
2892	0	NP-Kun
2893	0	NP-Kun
2894	NA	NP-Kun
2895	NA	NP-Kun
2896	NA	NP-Kun
2897	0	NP-Kun
2898	0	NP-Kun
2899	0	NP-Kun
2900	0	NP-Kun
2901	0.465714285714286	NP-Kun
2902	0	NP-Kun
2903	0	NP-Kun
2904	0	NP-Kun
2905	0	NP-Kun
2906	0	NP-Kun
2907	0	NP-Kun
2908	0	NP-Kun
2909	0	NP-Kun
2910	0	NP-Kun
2911	0	NP-Kun
2912	0	NP-Kun
2913	0	NP-Kun
2914	0	NP-Kun
2915	0	NP-Kun
2916	0	NP-Kun
2917	0	NP-Kun
2918	0	NP-Kun
2919	0	NP-Kun
2920	NA	NP-Kun
2921	0	NP-Kun
2922	NA	NP-Kun
2923	0.0277777777777778	NP-Kun
2924	0	NP-Kun
2925	0	NP-Kun
2926	0.0111111111111111	NP-Kun
2927	0	NP-Kun
2928	0	NP-Kun
2929	0	NP-Kun
2930	0	NP-Kun
2931	0.00476190476190476	NP-Kun
2932	NA	NP-Kun
2933	NA	NP-Kun
2934	0	NP-Kun
2935	NA	NP-Kun
2936	NA	NP-Kun
2937	0.0208333333333333	NP-Kun
2938	0	NP-Kun
2939	0	NP-Kun
2940	0.357777777777778	NP-Kun
2941	NA	NP-Kun
2942	0.00476190476190476	NP-Kun
2943	0	NP-Kun
2944	0	NP-Kun
2945	0.592592592592593	NP-Kun
2946	0	NP-Kun
2947	NA	NP-Kun
2948	0	NP-Kun
2949	0	NP-Kun
2950	0	NP-Kun
2951	0	NP-Kun
2952	0	NP-Kun
2953	0	NP-Kun
2954	0	NP-Kun
2955	0	NP-Kun
2956	0	NP-Kun
2957	0	NP-Kun
2958	NA	NP-Kun
2959	0	NP-Kun
2960	0	NP-Kun
2961	NA	NP-Kun
2962	0	NP-Kun
2963	0	NP-Kun
2964	0	NP-Kun
2965	NA	NP-Kun
2966	0	NP-Kun
2967	0	NP-Kun
2968	0	NP-Kun
2969	0	NP-Kun
2970	0	NP-Kun
2971	0	NP-Kun
2972	0	NP-Kun
2973	0	NP-Kun
2974	NA	NP-Kun
2975	0	NP-Kun
2976	NA	NP-Kun
2977	NA	NP-Kun
2978	0	NP-Kun
2979	0	NP-Kun
2980	NA	NP-Kun
2981	0.186666666666667	NP-Kun
2982	0	NP-Kun
2983	0.214603174603175	NP-Kun
2984	0	NP-Kun
2985	0	NP-Kun
2986	0.0185185185185185	NP-Kun
2987	0	NP-Kun
2988	NA	NP-Kun
2989	0	NP-Kun
2990	0	NP-Kun
2991	0	NP-Kun
2992	0	NP-Kun
2993	0	NP-Kun
2994	0	NP-Kun
2995	NA	NP-Kun
2996	0	NP-Kun
2997	0	NP-Kun
2998	0	NP-Kun
2999	0	NP-Kun
3000	NA	NP-Kun
3001	0.0208333333333333	NP-Kun
3002	NA	NP-Kun
3003	0	NP-Kun
3004	0	NP-Kun
3005	0	NP-Kun
3006	NA	NP-Kun
3007	0	NP-Kun
3008	0.111111111111111	NP-Kun
3009	0	NP-Kun
3010	NA	NP-Kun
3011	0	NP-Kun
3012	0	NP-Kun
3013	0	NP-Kun
3014	NA	NP-Kun
3015	NA	NP-Kun
3016	0	NP-Kun
3017	NA	NP-Kun
3018	NA	NP-Kun
3019	0	NP-Kun
3020	0	NP-Kun
3021	0	NP-Kun
3022	NA	NP-Kun
3023	NA	NP-Kun
3024	NA	NP-Kun
3025	0	NP-Kun
3026	0	NP-Kun
3027	NA	NP-Kun
3028	0	NP-Kun
3029	0	NP-Kun
3030	0.177777777777778	NP-Kun
3031	0	NP-Kun
3032	0	NP-Kun
3033	0	NP-Kun
3034	0	NP-Kun
3035	0.111111111111111	NP-Kun
3036	0	NP-Kun
3037	0	NP-Kun
3038	0	NP-Kun
3039	0	NP-Kun
3040	0	NP-Kun
3041	0	NP-Kun
3042	0	NP-Kun
3043	NA	NP-Kun
3044	0.137272727272727	NP-Kun
3045	0	NP-Kun
3046	0	NP-Kun
3047	0	NP-Kun
3048	0	NP-Kun
3049	0	NP-Kun
3050	0.0238095238095238	NP-Kun
3051	0	NP-Kun
3052	0	NP-Kun
3053	0	NP-Kun
3054	0	NP-Kun
3055	NA	NP-Kun
3056	0	NP-Kun
3057	NA	NP-Kun
3058	NA	NP-Kun
3059	NA	NP-Kun
3060	0	NP-Kun
3061	0	NP-Kun
3062	0	NP-Kun
3063	0	NP-Kun
3064	NA	NP-Kun
3065	0	NP-Kun
3066	0.0277777777777778	NP-Kun
3067	NA	NP-Kun
3068	0	NP-Kun
3069	0	NP-Kun
3070	NA	NP-Kun
3071	NA	NP-Kun
3072	0	NP-Kun
3073	0	NP-Kun
3074	0	NP-Kun
3075	0	NP-Kun
3076	0	NP-Kun
3077	0	NP-Kun
3078	0	NP-Kun
3079	0	NP-Kun
3080	0	NP-Kun
3081	0	NP-Kun
3082	0	NP-Kun
3083	0	NP-Kun
3084	NA	NP-Kun
3085	0	NP-Kun
3086	NA	NP-Kun
3087	0.0277777777777778	NP-Kun
3088	0	NP-Kun
3089	0	NP-Kun
3090	0.0111111111111111	NP-Kun
3091	0	NP-Kun
3092	0	NP-Kun
3093	0	NP-Kun
3094	0	NP-Kun
3095	0.00476190476190476	NP-Kun
3096	NA	NP-Kun
3097	NA	NP-Kun
3098	0	NP-Kun
3099	NA	NP-Kun
3100	NA	NP-Kun
3101	0.0208333333333333	NP-Kun
3102	0	NP-Kun
3103	0	NP-Kun
3104	0.357777777777778	NP-Kun
3105	NA	NP-Kun
3106	0.00476190476190476	NP-Kun
3107	0	NP-Kun
3108	0	NP-Kun
3109	0.592592592592593	NP-Kun
3110	0	NP-Kun
3111	NA	NP-Kun
3112	0	NP-Kun
3113	0	NP-Kun
3114	0	NP-Kun
3115	0	NP-Kun
3116	0	NP-Kun
3117	0.111111111111111	NP-Kun
3118	0	NP-Kun
3119	0	NP-Kun
3120	0	NP-Kun
3121	0	NP-Kun
3122	0	NP-Kun
3123	0	NP-Kun
3124	0	NP-Kun
3125	NA	NP-Kun
3126	0.137272727272727	NP-Kun
3127	0	NP-Kun
3128	0	NP-Kun
3129	0	NP-Kun
3130	0	NP-Kun
3131	0	NP-Kun
3132	0.0238095238095238	NP-Kun
3133	0	NP-Kun
3134	0	NP-Kun
3135	0	NP-Kun
3136	0	NP-Kun
3137	NA	NP-Kun
3138	0	NP-Kun
3139	NA	NP-Kun
3140	NA	NP-Kun
3141	NA	NP-Kun
3142	0	NP-Kun
3143	0	NP-Kun
3144	0	NP-Kun
3145	0	NP-Kun
3146	NA	NP-Kun
3147	0	NP-Kun
3148	0.0277777777777778	NP-Kun
3149	NA	NP-Kun
3150	0	NP-Kun
3151	0	NP-Kun
3152	NA	NP-Kun
3153	NA	NP-Kun
3154	0	NP-Kun
3155	0	NP-Kun
3156	0	NP-Kun
3157	0	NP-Kun
3158	0	NP-Kun
3159	0	NP-Kun
3160	0	NP-Kun
3161	0	NP-Kun
3162	0	NP-Kun
3163	NA	NP-Kun
3164	0	NP-Kun
3165	0	NP-Kun
3166	NA	NP-Kun
3167	0	NP-Kun
3168	0	NP-Kun
3169	0	NP-Kun
3170	NA	NP-Kun
3171	0	NP-Kun
3172	0	NP-Kun
3173	0	NP-Kun
3174	0	NP-Kun
3175	0	NP-Kun
3176	0	NP-Kun
3177	0	NP-Kun
3178	0	NP-Kun
3179	NA	NP-Kun
3180	0	NP-Kun
3181	NA	NP-Kun
3182	NA	NP-Kun
3183	0	NP-Kun
3184	0	NP-Kun
3185	NA	NP-Kun
3186	0.186666666666667	NP-Kun
3187	0	NP-Kun
3188	0.214603174603175	NP-Kun
3189	0	NP-Kun
3190	0	NP-Kun
3191	0.0185185185185185	NP-Kun
3192	0	NP-Kun
3193	NA	NP-Kun
3194	0	NP-Kun
3195	0	NP-Kun
3196	0	NP-Kun
3197	0	NP-Kun
3198	0	NP-Kun
3199	0	NP-Kun
3200	0	NP-Kun
3201	0	NP-Kun
3202	0	NP-Kun
3203	0	NP-Kun
3204	0	NP-Kun
3205	NA	NP-Kun
3206	NA	NP-Kun
3207	NA	NP-Kun
3208	NA	NP-Kun
3209	0	NP-Kun
3210	0.111111111111111	NP-Kun
3211	0	NP-Kun
3212	0	NP-Kun
3213	NA	NP-Kun
3214	0	NP-Kun
3215	0	NP-Kun
3216	0	NP-Kun
3217	0	NP-Kun
3218	0	NP-Kun
3219	NA	NP-Kun
3220	0	NP-Kun
3221	0	NP-Kun
3222	NA	NP-Kun
3223	NA	NP-Kun
3224	0	NP-Kun
3225	0	NP-Kun
3226	NA	NP-Kun
3227	NA	NP-Kun
3228	NA	NP-Kun
3229	NA	NP-Kun
3230	0	NP-Kun
3231	NA	NP-Kun
3232	0	NP-Kun
3233	0	NP-Kun
3234	NA	NP-Kun
3235	0	NP-Kun
3236	0	NP-Kun
3237	NA	NP-Kun
3238	0	NP-Kun
3239	0	NP-Kun
3240	0	NP-Kun
3241	0	NP-Kun
3242	0	NP-Kun
3243	0	NP-Kun
3244	0	NP-Kun
3245	0	NP-Kun
3246	0	NP-Kun
3247	0.0277777777777778	NP-Kun
3248	NA	NP-Kun
3249	NA	NP-Kun
3250	0	NP-Kun
3251	0	NP-Kun
3252	0	NP-Kun
3253	0	NP-Kun
3254	0	NP-Kun
3255	0	NP-Kun
3256	0	NP-Kun
3257	0	NP-Kun
3258	0	NP-Kun
3259	0	NP-Kun
3260	NA	NP-Kun
3261	NA	NP-Kun
3262	0	NP-Kun
3263	NA	NP-Kun
3264	NA	NP-Kun
3265	0	NP-Kun
3266	0	NP-Kun
3267	0	NP-Kun
3268	NA	NP-Kun
3269	0	NP-Kun
3270	0.487037037037037	NP-Kun
3271	0	NP-Kun
3272	0	NP-Kun
3273	0	NP-Kun
3274	0	NP-Kun
3275	0.5	NP-Kun
3276	0.0416666666666667	NP-Kun
3277	0	NP-Kun
3278	0	NP-Kun
3279	0	NP-Kun
3280	0	NP-Kun
3281	0	NP-Kun
3282	0	NP-Kun
3283	0	NP-Kun
3284	0	NP-Kun
3285	0	NP-Kun
3286	0	NP-Kun
3287	0	NP-Kun
3288	0	NP-Kun
3289	NA	NP-Kun
3290	0	NP-Kun
3291	0	NP-Kun
3292	0	NP-Kun
3293	0	NP-Kun
3294	NA	NP-Kun
3295	NA	NP-Kun
3296	0.0208333333333333	NP-Kun
3297	NA	NP-Kun
3298	NA	NP-Kun
3299	0	NP-Kun
3300	0	NP-Kun
3301	NA	NP-Kun
3302	0	NP-Kun
3303	0	NP-Kun
3304	NA	NP-Kun
3305	NA	NP-Kun
3306	NA	NP-Kun
3307	0	NP-Kun
3308	0	NP-Kun
3309	0	NP-Kun
3310	0	NP-Kun
3311	0	NP-Kun
3312	0	NP-Kun
3313	0	NP-Kun
3314	0.103703703703704	NP-Kun
3315	NA	NP-Kun
3316	0	NP-Kun
3317	NA	NP-Kun
3318	NA	NP-Kun
3319	0	NP-Kun
3320	0	NP-Kun
3321	0	NP-Kun
3322	0	NP-Kun
3323	NA	NP-Kun
3324	0	NP-Kun
3325	0	NP-Kun
3326	0	NP-Kun
3327	0	NP-Kun
3328	0	NP-Kun
3329	NA	NP-Kun
3330	NA	NP-Kun
3331	0	NP-Kun
3332	0	NP-Kun
3333	0	NP-Kun
3334	0	NP-Kun
3335	0	NP-Kun
3336	NA	NP-Kun
3337	0	NP-Kun
3338	0	NP-Kun
3339	NA	NP-Kun
3340	0	NP-Kun
3341	NA	NP-Kun
3342	NA	NP-Kun
3343	NA	NP-Kun
3344	NA	NP-Kun
3345	NA	NP-Kun
3346	NA	NP-Kun
3347	0	NP-Kun
3348	NA	NP-Kun
3349	NA	NP-Kun
3350	0	NP-Kun
3351	0	NP-Kun
3352	0	NP-Kun
3353	0	NP-Kun
3354	0	NP-Kun
3355	0	NP-Kun
3356	0	NP-Kun
3357	0	NP-Kun
3358	NA	NP-Kun
3359	0	NP-Kun
3360	0	NP-Kun
3361	0	NP-Kun
3362	0	NP-Kun
3363	NA	NP-Kun
3364	0	NP-Kun
3365	0	NP-Kun
3366	0	NP-Kun
3367	NA	NP-Kun
3368	NA	NP-Kun
3369	NA	NP-Kun
3370	NA	NP-Kun
3371	NA	NP-Kun
3372	0	NP-Kun
3373	0	NP-Kun
3374	0	NP-Kun
3375	0	NP-Kun
3376	NA	NP-Kun
3377	0	NP-Kun
3378	0	NP-Kun
3379	0	NP-Kun
3380	0	NP-Kun
3381	0	NP-Kun
3382	0	NP-Kun
3383	NA	NP-Kun
3384	0	NP-Kun
3385	0	NP-Kun
3386	NA	NP-Kun
3387	NA	NP-Kun
3388	0	NP-Kun
3389	NA	NP-Kun
3390	0	NP-Kun
3391	NA	NP-Kun
3392	NA	NP-Kun
3393	0	NP-Kun
3394	NA	NP-Kun
3395	0	NP-Kun
3396	NA	NP-Kun
3397	0	NP-Kun
3398	0	NP-Kun
3399	0	NP-Kun
3400	0	NP-Kun
3401	0	NP-Kun
3402	0	NP-Kun
3403	0	NP-Kun
3404	0	NP-Kun
3405	0	NP-Kun
3406	NA	NP-Kun
3407	0	NP-Kun
3408	0	NP-Kun
3409	0	NP-Kun
3410	0.177777777777778	NP-Kun
3411	0	NP-Kun
3412	NA	NP-Kun
3413	0	NP-Kun
3414	0	NP-Kun
3415	0	NP-Kun
3416	NA	NP-Kun
3417	0	NP-Kun
3418	NA	NP-Kun
3419	0	NP-Kun
3420	NA	NP-Kun
3421	NA	NP-Kun
3422	0	NP-Kun
3423	0	NP-Kun
3424	NA	NP-Kun
3425	0	NP-Kun
3426	NA	NP-Kun
3427	NA	NP-Kun
3428	NA	NP-Kun
3429	NA	NP-Kun
3430	NA	NP-Kun
3431	0	NP-Kun
3432	0	NP-Kun
3433	0	NP-Kun
3434	0	NP-Kun
3435	0	NP-Kun
3436	0	NP-Kun
3437	NA	NP-Kun
3438	0	NP-Kun
3439	NA	NP-Kun
3440	0	NP-Kun
3441	NA	NP-Kun
3442	0	NP-Kun
3443	0	NP-Kun
3444	0	NP-Kun
3445	0	NP-Kun
3446	NA	NP-Kun
3447	0	NP-Kun
3448	NA	NP-Kun
3449	NA	NP-Kun
3450	0	NP-Kun
3451	0	NP-Kun
3452	NA	NP-Kun
3453	NA	NP-Kun
3454	0	NP-Kun
3455	0	NP-Kun
3456	0	NP-Kun
3457	0	NP-Kun
3458	0	NP-Kun
3459	NA	NP-Kun
3460	0	NP-Kun
3461	0	NP-Kun
3462	NA	NP-Kun
3463	0	NP-Kun
3464	0	NP-Kun
3465	NA	NP-Kun
3466	0	NP-Kun
3467	NA	NP-Kun
3468	NA	NP-Kun
3469	NA	NP-Kun
3470	NA	NP-Kun
3471	NA	NP-Kun
3472	0	NP-Kun
3473	NA	NP-Kun
3474	0	NP-Kun
3475	0	NP-Kun
3476	NA	NP-Kun
3477	0	NP-Kun
3478	NA	NP-Kun
3479	NA	NP-Kun
3480	NA	NP-Kun
3481	0	NP-Kun
3482	NA	NP-Kun
3483	0	NP-Kun
3484	0	NP-Kun
3485	NA	NP-Kun
3486	0.0109900942565892	NP-Kun
3487	0	NP-Kun
3488	0	NP-Kun
3489	0	NP-Kun
3490	5.05050505050505e-05	NP-Kun
3491	0	NP-Kun
3492	0.0184181471444344	NP-Kun
3493	0	NP-Kun
3494	0.00096688421561518	NP-Kun
3495	0.0788429463558434	NP-Kun
3496	0.0020979020979021	NP-Kun
3497	0.0166666666666667	NP-Kun
3498	0.0215010683760684	NP-Kun
3499	0	NP-Kun
3500	0.0938635178071798	NP-Kun
3501	0	NP-Kun
3502	0.142539682539683	NP-Kun
3503	0	NP-Kun
3504	0	NP-Kun
3505	0.159024017413848	NP-Kun
3506	0.0208333333333333	NP-Kun
3507	0.00308641975308642	NP-Kun
3508	0.00330166549378372	NP-Kun
3509	0.0136374977919096	NP-Kun
3510	NA	NP-Kun
3511	0.00574712643678161	NP-Kun
3512	0.22743328100471	NP-Kun
3513	0.148592148592149	NP-Kun
3514	0	NP-Kun
3515	0	NP-Kun
3516	0.0138488198458213	NP-Kun
3517	0.00166666666666667	NP-Kun
3518	0.0108408249603384	NP-Kun
3519	0.459124579124579	NP-Kun
3520	0.00045045045045045	NP-Kun
3521	0	NP-Kun
3522	0.0130718954248366	NP-Kun
3523	0.0109471258254665	NP-Kun
3524	0.315392642041817	NP-Kun
3525	0.640825308066687	NP-Kun
3526	0.184351073762838	NP-Kun
3527	0.00395575797007157	NP-Kun
3528	0	NP-Kun
3529	0	NP-Kun
3530	8.08080808080808e-05	NP-Kun
3531	5.08517670989067e-05	NP-Kun
3532	0	NP-Kun
3533	0.144565217391304	NP-Kun
3534	0	NP-Kun
3535	0	NP-Kun
3536	0.469075532448114	NP-Kun
3537	0.416176470588235	NP-Kun
3538	0.00520833333333333	NP-Kun
3539	0.0498935473304946	NP-Kun
3540	0.00313513513513514	NP-Kun
3541	0.178560139086455	NP-Kun
3542	0	NP-Kun
3543	0	NP-Kun
3544	0	NP-Kun
3545	0	NP-Kun
3546	0.454068554396423	NP-Kun
3547	0.21394620486367	NP-Kun
3548	0.38257426115093	NP-Kun
3549	0.012169552194032	NP-Kun
3550	0.103072847261882	NP-Kun
3551	0	NP-Kun
3552	0.0279351608521992	NP-Kun
3553	0.264431957883908	NP-Kun
3554	0.244281045751634	NP-Kun
3555	0.000775193798449612	NP-Kun
3556	0	NP-Kun
3557	0.382896765352906	NP-Kun
3558	0.00354609929078014	NP-Kun
3559	0.0582592457272764	NP-Kun
3560	0.160586124401914	NP-Kun
3561	0.00254182754182754	NP-Kun
3562	0	NP-Kun
3563	0.261517925247902	NP-Kun
3564	0.0117240907847963	NP-Kun
3565	0.00948883117681072	NP-Kun
3566	0.277791875027878	NP-Kun
3567	0.294966982486362	NP-Kun
3568	0.4426656394453	PCT
3569	0.381461675579323	PCT
3570	0.0993362193362193	PCT
3571	0.019843833739239	PCT
3572	0.931658906670348	PCT
3573	0.887037037037037	PCT
3574	0.738095238095238	PCT
3575	0.203703703703704	PCT
3576	1	PCT
3577	1	PCT
3578	0.933333333333333	PCT
3579	0.816425120772947	PCT
3580	0.888888888888889	PCT
3581	0.0866666666666667	PCT
3582	1	PCT
3583	0.891666666666667	PCT
3584	1	PCT
3585	0.411640211640212	PCT
3586	0.47737845662374	PCT
3587	0.579503105590062	PCT
3588	0	PCT
3589	NA	PCT
3590	NA	PCT
3591	NA	PCT
3592	NA	PCT
3593	0.843567251461988	PCT
3594	0.131658817373103	PCT
3595	0	PCT
3596	0.469209169493799	PCT
3597	0.4004329004329	PCT
3598	0.583169934640523	PCT
3599	1	PCT
3600	1	PCT
3601	0	PCT
3602	0.958333333333333	PCT
3603	0.5	PCT
3604	0.805555555555555	PCT
3605	0	PCT
3606	0	PCT
3607	NA	PCT
3608	0.805555555555555	PCT
3609	0.378053263943338	PCT
3610	0.675384615384615	PCT
3611	0.408965419741282	PCT
3612	0.310450939322775	PCT
3613	0.151936012965761	PCT
3614	0.257142857142857	PCT
3615	0.533333333333333	PCT
3616	0.166666666666667	PCT
3617	NA	PCT
3618	0	PCT
3619	0.00333333333333333	PCT
3620	0.0158730158730159	PCT
3621	0.0128205128205128	PCT
3622	0.954285714285714	PCT
3623	0	PCT
3624	0.0166666666666667	PCT
3625	0.0185185185185185	PCT
3626	0.496031746031746	PCT
3627	0.396343089277872	PCT
3628	0.767361111111111	PCT
3629	NA	PCT
3630	NA	PCT
3631	NA	PCT
3632	0.166666666666667	PCT
3633	NA	PCT
3634	0	PCT
3635	0	PCT
3636	1	PCT
3637	0.682784887054237	PCT
3638	0.0238095238095238	PCT
3639	0.0195238095238095	PCT
3640	NA	PCT
3641	0	PCT
3642	0	PCT
3643	0	PCT
3644	0.319444444444444	PCT
3645	0	PCT
3646	0	PCT
3647	0.953527953527954	PCT
3648	0.935	PCT
3649	0.25	PCT
3650	0.371183328492707	PCT
3651	0.393067345783814	PCT
3652	0.261692251616319	PCT
3653	0.26353195187585	PCT
3654	0.358193848815936	PCT
3655	0.169677966101695	PCT
3656	0.00900900900900901	PCT
3657	0.328759398496241	PCT
3658	0.00793650793650794	PCT
3659	0.00719560094265514	PCT
3660	0.0100490196078431	PCT
3661	0.0256410256410256	PCT
3662	0	PCT
3663	0	PCT
3664	0	PCT
3665	0	PCT
3666	0	PCT
3667	0.00320512820512821	PCT
3668	0	PCT
3669	0.17087962962963	PCT
3670	1	PCT
3671	0.5	PCT
3672	1	PCT
3673	0.611111111111111	PCT
3674	NA	PCT
3675	0.0169590643274854	PCT
3676	0.280547977116165	PCT
3677	0.0753389330975538	PCT
3678	0.726469676673706	PCT
3679	0.37062324929972	PCT
3680	0.482911920263924	PCT
3681	0	PCT
3682	0.010445644466263	PCT
3683	0.0763888888888889	PCT
3684	0.000623052959501558	PCT
3685	0	PCT
3686	0	PCT
3687	0.00282485875706215	PCT
3688	0	PCT
3689	0.0032258064516129	PCT
3690	0.00238095238095238	PCT
3691	0.307071634019067	PCT
3692	0.152287581699346	PCT
3693	0.320766355530179	PCT
3694	0.270495465068552	PCT
3695	0.324995973576496	PCT
3696	0.416759913251141	PCT
3697	0.114732854864434	PCT
3698	0.679365079365079	PCT
3699	NA	PCT
3700	0.00341880341880342	PCT
3701	NA	PCT
3702	NA	PCT
3703	NA	PCT
3704	NA	PCT
3705	NA	PCT
3706	NA	PCT
3707	0.00757575757575758	PCT
