	value	Group
6287	NA	LCT
6288	0.0287747282821174	LCT
6289	NA	LCT
6290	1	LCT
6291	1	LCT
6292	1	LCT
6293	1	LCT
6294	NA	LCT
6295	NA	LCT
6296	1	LCT
6297	1	LCT
6298	1	LCT
6299	1	LCT
6300	NA	LCT
6301	1	LCT
6302	NA	LCT
6303	NA	LCT
6304	NA	LCT
6305	NA	LCT
6306	1	LCT
6307	NA	LCT
6308	0	LCT
6309	NA	LCT
6310	NA	LCT
6311	NA	LCT
6312	1	LCT
6313	NA	LCT
6314	0.21589533586714	LCT
6315	0	LCT
6316	NA	LCT
6317	1	LCT
6318	1	LCT
6319	1	LCT
6320	1	LCT
6321	0	LCT
6322	1	LCT
6323	1	LCT
6324	NA	LCT
6325	1	LCT
6326	NA	LCT
6327	NA	LCT
6328	NA	LCT
6329	NA	LCT
6330	0.679166666666667	LCT
6331	NA	LCT
6332	NA	LCT
6333	0	LCT
6334	NA	LCT
6335	NA	LCT
6336	NA	LCT
6337	NA	LCT
6338	0	LCT
6339	1	LCT
6340	0	LCT
6341	NA	LCT
6342	NA	LCT
6343	0.638888888888889	LCT
6344	1	LCT
6345	NA	LCT
6346	0	LCT
6347	1	LCT
6348	NA	LCT
6349	0.966666666666667	LCT
6350	1	LCT
6351	0.358333333333333	LCT
6352	NA	LCT
6353	NA	LCT
6354	NA	LCT
6355	0	LCT
6356	0	LCT
6357	0.972222222222222	LCT
6358	0.111111111111111	LCT
6359	1	LCT
6360	NA	LCT
6361	1	LCT
6362	1	LCT
6363	NA	LCT
6364	NA	LCT
6365	1	LCT
6366	1	LCT
6367	0	LCT
6368	NA	LCT
6369	0	LCT
6370	0.958333333333333	LCT
6371	NA	LCT
6372	NA	LCT
6373	NA	LCT
6374	NA	LCT
6375	NA	LCT
6376	0	LCT
6377	1	LCT
6378	0	LCT
6379	NA	LCT
6380	0	LCT
6381	NA	LCT
6382	NA	LCT
6383	NA	LCT
6384	NA	LCT
6385	NA	LCT
6386	NA	LCT
6387	1	LCT
6388	1	LCT
6389	1	LCT
6390	NA	LCT
6391	0	LCT
6392	1	LCT
6393	1	LCT
6394	1	LCT
6395	0	LCT
6396	NA	LCT
6397	0.333333333333333	LCT
6398	NA	LCT
6399	NA	LCT
6400	NA	LCT
6401	NA	LCT
6402	NA	LCT
6403	0	LCT
6404	0.666666666666667	LCT
6405	0	LCT
6406	NA	LCT
6407	NA	LCT
6408	0	LCT
6409	1	LCT
6410	1	LCT
6411	1	LCT
6412	NA	LCT
6413	NA	LCT
6414	1	LCT
6415	1	LCT
6416	NA	LCT
6417	NA	LCT
6418	1	LCT
6419	0	LCT
6420	NA	LCT
6421	0.886243386243386	LCT
6422	NA	LCT
6423	NA	LCT
6424	NA	LCT
6425	0.25	LCT
6426	1	LCT
6427	NA	LCT
6428	1	LCT
6429	0.571340388007055	LCT
6430	0	LCT
6431	NA	LCT
6432	1	LCT
6433	NA	LCT
6434	NA	LCT
6435	0	LCT
6436	NA	LCT
6437	NA	LCT
6438	NA	LCT
6439	NA	LCT
6440	NA	LCT
6441	NA	LCT
6442	NA	LCT
6443	NA	LCT
6444	NA	LCT
6445	NA	LCT
6446	0	LCT
6447	NA	LCT
6448	1	LCT
6449	NA	LCT
6450	NA	LCT
6451	0	LCT
6452	NA	LCT
6453	1	LCT
6454	NA	LCT
6455	NA	LCT
6456	1	LCT
6457	NA	LCT
6458	NA	LCT
6459	NA	LCT
6460	0	LCT
6461	NA	LCT
6462	NA	LCT
6463	NA	LCT
6464	NA	LCT
6465	NA	LCT
6466	NA	LCT
6467	1	LCT
6468	NA	LCT
6469	NA	LCT
6470	NA	LCT
6471	NA	LCT
6472	NA	LCT
6473	0	LCT
6474	NA	LCT
6475	NA	LCT
6476	NA	LCT
6477	NA	LCT
6478	NA	LCT
6479	NA	LCT
6480	NA	LCT
6481	NA	LCT
6482	NA	LCT
6483	0.483455433455433	LCT
6484	NA	LCT
6485	NA	LCT
6486	NA	LCT
6487	0	LCT
6488	1	LCT
6489	NA	LCT
6490	0	LCT
6491	NA	LCT
6492	NA	LCT
6493	NA	LCT
6494	NA	LCT
6495	NA	LCT
6496	NA	LCT
6497	NA	LCT
6498	NA	LCT
6499	NA	LCT
6500	NA	LCT
6501	NA	LCT
6502	NA	LCT
6503	NA	LCT
6504	0	LCT
6505	NA	LCT
6506	1	LCT
6507	0	LCT
6508	0	LCT
6509	0.509183673469388	LCT
6510	NA	LCT
6511	1	LCT
6512	NA	LCT
6513	NA	LCT
6514	NA	LCT
6515	NA	LCT
6516	NA	LCT
6517	NA	LCT
6518	NA	LCT
6519	0	LCT
6520	NA	LCT
6521	NA	LCT
6522	NA	LCT
6523	NA	LCT
6524	NA	LCT
6525	NA	LCT
6526	NA	LCT
6527	NA	LCT
6528	NA	LCT
6529	NA	LCT
6530	NA	LCT
6531	NA	LCT
6532	NA	LCT
6533	1	LCT
6534	NA	LCT
6535	NA	LCT
6536	0.166666666666667	LCT
6537	1	LCT
6538	NA	LCT
6539	NA	LCT
6540	NA	LCT
6541	NA	LCT
6542	NA	LCT
6543	NA	LCT
6544	NA	LCT
6545	1	LCT
6546	NA	LCT
6547	NA	LCT
6548	1	LCT
6549	NA	LCT
6550	NA	LCT
6551	NA	LCT
6552	NA	LCT
6553	NA	LCT
6554	0	LCT
6555	NA	LCT
6556	0.0555555555555556	LCT
6557	NA	LCT
6558	NA	LCT
6559	1	LCT
6560	NA	LCT
6561	NA	LCT
6562	0.888888888888889	LCT
6563	NA	LCT
6564	NA	LCT
6565	NA	LCT
6566	NA	LCT
6567	0	LCT
6568	NA	LCT
6569	0.739923242024082	LCT
6570	0.469047619047619	LCT
6571	NA	LCT
6572	NA	LCT
6573	0	LCT
6574	NA	LCT
6575	NA	LCT
6576	1	LCT
6577	NA	LCT
6578	NA	LCT
6579	NA	LCT
6580	NA	LCT
6581	NA	LCT
6582	NA	LCT
6583	NA	LCT
6584	NA	LCT
6585	1	LCT
6586	NA	LCT
6587	NA	LCT
6588	NA	LCT
6589	NA	LCT
6590	0.90625	LCT
6591	NA	LCT
6592	NA	LCT
6593	NA	LCT
6594	NA	LCT
6595	NA	LCT
6596	1	LCT
6597	0.351851851851852	LCT
6598	NA	LCT
6599	NA	LCT
6600	NA	LCT
6601	0.416573272406606	LCT
6602	NA	LCT
6603	NA	LCT
6604	0	LCT
6605	NA	LCT
6606	0	LCT
6607	NA	LCT
6608	NA	LCT
6609	0	LCT
6610	NA	LCT
6611	1	LCT
6612	NA	LCT
6613	NA	LCT
6614	NA	LCT
6615	0	LCT
6616	NA	LCT
6617	NA	LCT
6618	NA	LCT
6619	1	LCT
6620	NA	LCT
6621	NA	LCT
6622	NA	LCT
6623	NA	LCT
6624	NA	LCT
6625	NA	LCT
6626	NA	LCT
6627	NA	LCT
6628	NA	LCT
6629	NA	LCT
6630	0	LCT
6631	0	LCT
6632	NA	LCT
6633	1	LCT
6634	NA	LCT
6635	NA	LCT
6636	NA	LCT
6637	1	LCT
6638	NA	LCT
6639	0	LCT
6640	NA	LCT
6641	0	LCT
6642	NA	LCT
6643	NA	LCT
6644	NA	LCT
6645	NA	LCT
6646	1	LCT
6647	NA	LCT
6648	0	LCT
6649	NA	LCT
6650	NA	LCT
6651	NA	LCT
6652	0	LCT
6653	NA	LCT
6654	NA	LCT
6655	NA	LCT
6656	1	LCT
6657	NA	LCT
6658	NA	LCT
6659	NA	LCT
6660	NA	LCT
6661	NA	LCT
6662	NA	LCT
6663	NA	LCT
6664	NA	LCT
6665	NA	LCT
6666	1	LCT
6667	NA	LCT
6668	NA	LCT
6669	NA	LCT
6670	NA	LCT
6671	NA	LCT
6672	NA	LCT
6673	NA	LCT
6674	NA	LCT
6675	NA	LCT
6676	NA	LCT
6677	NA	LCT
6678	0.500407435701553	LCT
6679	NA	LCT
6680	NA	LCT
6681	NA	LCT
6682	NA	LCT
6683	0.185079582072063	LCT
6684	NA	LCT
6685	NA	LCT
6686	0	LCT
6687	0	LCT
6688	0	LCT
6689	0	LCT
6690	NA	LCT
6691	0	LCT
6692	NA	LCT
6693	NA	LCT
6694	NA	LCT
6695	NA	LCT
6696	NA	LCT
6697	NA	LCT
6698	NA	LCT
6699	1	LCT
6700	NA	LCT
6701	NA	LCT
6702	NA	LCT
6703	NA	LCT
6704	0.993197278911565	LCT
6705	NA	LCT
6706	1	LCT
6707	0.0555555555555556	LCT
6708	NA	LCT
6709	0	LCT
6710	NA	LCT
6711	0	LCT
6712	NA	LCT
6713	NA	LCT
6714	NA	LCT
6715	NA	LCT
6716	1	LCT
6717	0	LCT
6718	NA	LCT
6719	NA	LCT
6720	NA	LCT
6721	NA	LCT
6722	NA	LCT
6723	0.858773202106535	LCT
6724	NA	LCT
6725	NA	LCT
6726	NA	LCT
6727	NA	LCT
6728	0	LCT
6729	NA	LCT
6730	NA	LCT
6731	1	LCT
6732	NA	LCT
6733	NA	LCT
6734	NA	LCT
6735	NA	LCT
6736	1	LCT
6737	NA	LCT
6738	NA	LCT
6739	1	LCT
6740	0.105555555555556	LCT
6741	1	LCT
6742	NA	LCT
6743	0	LCT
6744	NA	LCT
6745	NA	LCT
6746	NA	LCT
6747	NA	LCT
6748	NA	LCT
6749	0	LCT
6750	NA	LCT
6751	NA	LCT
6752	NA	LCT
6753	NA	LCT
6754	NA	LCT
6755	NA	LCT
6756	NA	LCT
6757	0.888888888888889	LCT
6758	0	LCT
6759	1	LCT
6760	NA	LCT
6761	1	LCT
6762	NA	LCT
6763	NA	LCT
6764	0.486904761904762	LCT
6765	1	LCT
6766	1	LCT
6767	NA	LCT
6768	NA	LCT
6769	NA	LCT
6770	NA	LCT
6771	0	LCT
6772	NA	LCT
6773	NA	LCT
6774	NA	LCT
6775	NA	LCT
6776	NA	LCT
6777	NA	LCT
6778	NA	LCT
6779	NA	LCT
6780	NA	LCT
6781	1	LCT
6782	NA	LCT
6783	NA	LCT
6784	NA	LCT
6785	1	LCT
6786	NA	LCT
6787	0	LCT
6788	NA	LCT
6789	NA	LCT
6790	NA	LCT
6791	1	LCT
6792	0.638888888888889	LCT
6793	1	LCT
6794	NA	LCT
6795	NA	LCT
6796	0.833146544813211	LCT
6797	0	LCT
6798	NA	LCT
6799	NA	LCT
6800	NA	LCT
6801	NA	LCT
6802	NA	LCT
6803	NA	LCT
6804	NA	LCT
6805	0	LCT
6806	1	LCT
6807	NA	LCT
6808	NA	LCT
6809	NA	LCT
6810	NA	LCT
6811	NA	LCT
6812	NA	LCT
6813	NA	LCT
6814	NA	LCT
6815	NA	LCT
6816	NA	LCT
6817	NA	LCT
6818	NA	LCT
6819	NA	LCT
6820	1	LCT
6821	NA	LCT
6822	NA	LCT
6823	NA	LCT
6824	NA	LCT
6825	NA	LCT
6826	NA	LCT
6827	NA	LCT
6828	NA	LCT
6829	NA	LCT
6830	0	LCT
6831	NA	LCT
6832	NA	LCT
6833	NA	LCT
6834	NA	LCT
6835	NA	LCT
6836	NA	LCT
6837	1	LCT
6838	NA	LCT
6839	NA	LCT
6840	NA	LCT
6841	NA	LCT
6842	1	LCT
6843	NA	LCT
6844	NA	LCT
6845	NA	LCT
6846	NA	LCT
6847	NA	LCT
6848	NA	LCT
6849	NA	LCT
6850	0.916666666666667	LCT
6851	NA	LCT
6852	NA	LCT
6853	NA	LCT
6854	1	LCT
6855	1	LCT
6856	NA	LCT
6857	NA	LCT
6858	1	LCT
6859	NA	LCT
6860	NA	LCT
6861	NA	LCT
6862	NA	LCT
6863	NA	LCT
6864	NA	LCT
6865	NA	LCT
6866	NA	LCT
6867	NA	LCT
6868	NA	LCT
6869	NA	LCT
6870	NA	LCT
6871	1	LCT
6872	NA	LCT
6873	0.502380952380952	LCT
6874	NA	LCT
6875	NA	LCT
6876	0	LCT
6877	NA	LCT
6878	0.000505050505050505	LCT
6879	NA	LCT
6880	NA	LCT
6881	NA	LCT
6882	NA	LCT
6883	NA	LCT
6884	NA	LCT
6885	NA	LCT
6886	NA	LCT
6887	NA	LCT
6888	NA	LCT
6889	NA	LCT
6890	1	LCT
6891	NA	LCT
6892	0.0555555555555556	LCT
6893	NA	LCT
6894	NA	LCT
6895	NA	LCT
6896	0	LCT
6897	NA	LCT
6898	NA	LCT
6899	0.451010101010101	LCT
6900	NA	LCT
6901	NA	LCT
6902	NA	LCT
6903	NA	LCT
6904	NA	LCT
6905	NA	LCT
6906	NA	LCT
6907	NA	LCT
6908	NA	LCT
6909	NA	LCT
6910	NA	LCT
6911	NA	LCT
6912	0	LCT
6913	NA	LCT
6914	NA	LCT
6915	NA	LCT
6916	NA	LCT
6917	NA	LCT
6918	NA	LCT
6919	NA	LCT
6920	0	LCT
6921	1	LCT
6922	NA	LCT
6923	0.0277777777777778	LCT
6924	NA	LCT
6925	NA	LCT
6926	NA	LCT
6927	NA	LCT
6928	NA	LCT
6929	NA	LCT
6930	NA	LCT
6931	NA	LCT
6932	NA	LCT
6933	NA	LCT
6934	0	LCT
6935	0.338624338624339	LCT
6936	0.0638888888888889	LCT
6937	NA	LCT
6938	0	LCT
6939	NA	LCT
6940	NA	LCT
6941	NA	LCT
6942	NA	LCT
6943	NA	LCT
6944	0.0416666666666667	LCT
6945	NA	LCT
6946	NA	LCT
6947	0	LCT
6948	1	LCT
6949	NA	LCT
6950	NA	LCT
6951	NA	LCT
6952	0.833333333333333	LCT
6953	0	LCT
6954	NA	LCT
6955	NA	LCT
6956	NA	LCT
6957	NA	LCT
6958	NA	LCT
6959	0.0144300144300144	LCT
6960	0.0781282209853638	LCT
6961	0	LCT
6962	NA	LCT
6963	NA	LCT
6964	NA	LCT
6965	NA	LCT
6966	NA	LCT
6967	NA	LCT
6968	NA	LCT
6969	NA	LCT
6970	1	LCT
6971	NA	LCT
6972	NA	LCT
6973	0	LCT
6974	0	LCT
6975	0	LCT
6976	NA	LCT
6977	NA	LCT
6978	NA	LCT
6979	NA	LCT
6980	0.103090821064677	LCT
6981	NA	LCT
6982	1	LCT
6983	NA	LCT
6984	NA	LCT
6985	0	LCT
6986	0.02	LCT
6987	1	LCT
6988	NA	LCT
6989	NA	LCT
6990	0	LCT
6991	0.83157959324626	LCT
6992	1	LCT
6993	NA	LCT
6994	NA	LCT
6995	NA	LCT
6996	NA	LCT
6997	NA	LCT
6998	NA	LCT
6999	NA	LCT
7000	NA	LCT
7001	NA	LCT
7002	NA	LCT
7003	NA	LCT
7004	0	LCT
7005	NA	LCT
7006	0	LCT
7007	0.358333333333333	LCT
7008	1	LCT
7009	NA	LCT
7010	NA	LCT
7011	0	LCT
7012	NA	LCT
7013	NA	LCT
7014	NA	LCT
7015	NA	LCT
7016	1	LCT
7017	NA	LCT
7018	0	LCT
7019	NA	LCT
7020	NA	LCT
7021	1	LCT
7022	NA	LCT
7023	NA	LCT
7024	NA	LCT
7025	NA	LCT
7026	0.166666666666667	LCT
7027	NA	LCT
7028	0	LCT
7029	NA	LCT
7030	0	LCT
7031	NA	LCT
7032	NA	LCT
7033	NA	LCT
7034	NA	LCT
7035	NA	LCT
7036	NA	LCT
7037	NA	LCT
7038	0.0666666666666667	LCT
7039	NA	LCT
7040	NA	LCT
7041	NA	LCT
7042	NA	LCT
7043	NA	LCT
7044	NA	LCT
7045	NA	LCT
7046	NA	LCT
7047	NA	LCT
7048	NA	LCT
7049	NA	LCT
7050	NA	LCT
7051	NA	LCT
7052	NA	LCT
7053	0	LCT
7054	NA	LCT
7055	NA	LCT
7056	NA	LCT
7057	NA	LCT
7058	NA	LCT
7059	NA	LCT
7060	NA	LCT
7061	NA	LCT
7062	NA	LCT
7063	0	LCT
7064	1	LCT
7065	NA	LCT
7066	NA	LCT
7067	NA	LCT
7068	0.743452380952381	LCT
7069	NA	LCT
7070	NA	LCT
7071	0	LCT
7072	0	LCT
7073	0.392582972582973	LCT
7074	NA	LCT
7075	0	LCT
7076	NA	LCT
7077	NA	LCT
7078	0	LCT
7079	NA	LCT
7080	0	LCT
7081	NA	LCT
7082	0.98	LCT
7083	NA	LCT
7084	NA	LCT
7085	NA	LCT
7086	0	LCT
7087	NA	LCT
7088	1	LCT
7089	NA	LCT
7090	1	LCT
7091	NA	LCT
7092	NA	LCT
7093	NA	LCT
7094	0	LCT
7095	NA	LCT
7096	0.0833333333333333	LCT
7097	NA	LCT
7098	NA	LCT
7099	NA	LCT
7100	NA	LCT
7101	1	LCT
7102	NA	LCT
7103	NA	LCT
7104	NA	LCT
7105	0	LCT
7106	NA	LCT
7107	1	LCT
7108	NA	LCT
7109	NA	LCT
7110	NA	LCT
7111	1	LCT
7112	NA	LCT
7113	NA	LCT
7114	NA	LCT
7115	1	LCT
7116	0	LCT
7117	1	LCT
7118	0	LCT
7119	NA	LCT
7120	NA	LCT
7121	NA	LCT
7122	NA	LCT
7123	NA	LCT
7124	0	LCT
7125	1	LCT
7126	NA	LCT
7127	NA	LCT
7128	NA	LCT
7129	NA	LCT
7130	0	LCT
7131	0.00625	LCT
7132	NA	LCT
7133	NA	LCT
7134	1	LCT
7135	NA	LCT
7136	NA	LCT
7137	NA	LCT
7138	NA	LCT
7139	1	LCT
7140	NA	LCT
7141	0	LCT
7142	NA	LCT
7143	0	LCT
7144	NA	LCT
7145	NA	LCT
7146	NA	LCT
7147	0.158730158730159	LCT
7148	0.666666666666667	LCT
7149	NA	LCT
7150	NA	LCT
7151	NA	LCT
7152	1	LCT
7153	0.0555555555555556	LCT
7154	0.470833333333333	LCT
7155	0.0976190476190476	LCT
7156	NA	LCT
7157	0	LCT
7158	NA	LCT
7159	NA	LCT
7160	NA	LCT
7161	NA	LCT
7162	NA	LCT
7163	NA	LCT
7164	NA	LCT
7165	NA	LCT
7166	1	LCT
7167	0	LCT
7168	NA	LCT
7169	NA	LCT
7170	NA	LCT
7171	1	LCT
7172	NA	LCT
7173	NA	LCT
7174	NA	LCT
7175	0	LCT
7176	1	LCT
7177	0	LCT
7178	0	LCT
7179	0	LCT
7180	0	LCT
7181	0	LCT
7182	0	LCT
7183	NA	LCT
7184	NA	LCT
7185	NA	LCT
7186	0.83157959324626	LCT
7187	NA	LCT
7188	NA	LCT
7189	0	LCT
7190	0.00680272108843537	LCT
7191	NA	LCT
7192	1	LCT
7193	NA	LCT
7194	NA	LCT
7195	0.0133333333333333	LCT
7196	NA	LCT
7197	1	LCT
7198	NA	LCT
7199	NA	LCT
7200	1	LCT
7201	1	LCT
7202	NA	LCT
7203	NA	LCT
7204	NA	LCT
7205	1	LCT
7206	NA	LCT
7207	NA	LCT
7208	NA	LCT
7209	NA	LCT
7210	0	LCT
7211	NA	LCT
7212	NA	LCT
7213	1	LCT
7214	NA	LCT
7215	NA	LCT
7216	NA	LCT
7217	NA	LCT
7218	NA	LCT
7219	NA	LCT
7220	NA	LCT
7221	1	LCT
7222	NA	LCT
7223	NA	LCT
7224	NA	LCT
7225	NA	LCT
7226	NA	LCT
7227	NA	LCT
7228	NA	LCT
7229	1	LCT
7230	NA	LCT
7231	NA	LCT
7232	0	LCT
7233	0.5	LCT
7234	1	LCT
7235	0	LCT
7236	0	LCT
7237	1	LCT
7238	1	LCT
7239	NA	LCT
7240	NA	LCT
7241	0	LCT
7242	NA	LCT
7243	1	LCT
7244	NA	LCT
7245	NA	LCT
7246	NA	LCT
7247	NA	LCT
7248	0	LCT
7249	1	LCT
7250	NA	LCT
7251	NA	LCT
7252	NA	LCT
7253	1	LCT
7254	NA	LCT
7255	NA	LCT
7256	0	LCT
7257	1	LCT
7258	0.317460317460317	LCT
7259	NA	LCT
7260	NA	LCT
7261	NA	LCT
7262	NA	LCT
7263	0.188686467853134	LCT
7264	NA	LCT
7265	NA	LCT
7266	NA	LCT
7267	NA	LCT
7268	1	LCT
7269	1	LCT
7270	NA	LCT
7271	NA	LCT
7272	NA	LCT
7273	1	LCT
7274	NA	LCT
7275	NA	LCT
7276	NA	LCT
7277	NA	LCT
7278	1	LCT
7279	1	LCT
7280	NA	LCT
7281	0	LCT
7282	NA	LCT
7283	NA	LCT
7284	NA	LCT
7285	NA	LCT
7286	NA	LCT
7287	NA	LCT
7288	0.000740740740740741	LCT
7289	0.231746031746032	LCT
7290	1	LCT
7291	1	LCT
7292	0	LCT
7293	0	LCT
7294	0	LCT
7295	NA	LCT
7296	NA	LCT
7297	NA	LCT
7298	NA	LCT
7299	0.466666666666667	LCT
7300	NA	LCT
7301	0	LCT
7302	NA	LCT
7303	1	LCT
7304	0	LCT
7305	NA	LCT
7306	0	LCT
7307	NA	LCT
7308	0.993121693121693	LCT
7309	NA	LCT
7310	NA	LCT
7311	NA	LCT
7312	NA	LCT
7313	1	LCT
7314	NA	LCT
7315	1	LCT
7316	NA	LCT
7317	0	LCT
7318	NA	LCT
7319	NA	LCT
7320	NA	LCT
7321	NA	LCT
7322	NA	LCT
7323	NA	LCT
7324	0	LCT
7325	1	LCT
7326	1	LCT
7327	NA	LCT
7328	0.25	LCT
7329	NA	LCT
7330	NA	LCT
7331	NA	LCT
7332	NA	LCT
7333	0	LCT
7334	0	LCT
7335	NA	LCT
7336	NA	LCT
7337	NA	LCT
7338	NA	LCT
7339	0	LCT
7340	NA	LCT
7341	NA	LCT
7342	0.833333333333333	LCT
7343	0	LCT
7344	NA	LCT
7345	NA	LCT
7346	NA	LCT
7347	0	LCT
7348	1	LCT
7349	0.0935019841269841	LCT
7350	1	LCT
7351	1	LCT
7352	NA	LCT
7353	NA	LCT
7354	NA	LCT
7355	NA	LCT
7356	NA	LCT
7357	1	LCT
7358	0	LCT
7359	0.715873015873016	LCT
7360	0.025	LCT
7361	NA	LCT
7362	0	LCT
7363	NA	LCT
7364	NA	LCT
7365	0	LCT
7366	NA	LCT
7367	NA	LCT
7368	NA	LCT
7369	NA	LCT
7370	0.711834215167548	LCT
7371	NA	LCT
7372	NA	LCT
7373	1	LCT
7374	NA	LCT
7375	1	LCT
7376	0	LCT
7377	0	LCT
7378	NA	LCT
7379	NA	LCT
7380	NA	LCT
7381	0.077035594035594	LCT
7382	NA	LCT
7383	NA	LCT
7384	NA	LCT
7385	NA	LCT
7386	NA	LCT
7387	0	LCT
7388	0	LCT
7389	0	LCT
7390	NA	LCT
7391	0	LCT
7392	0	LCT
7393	0	LCT
7394	NA	LCT
7395	NA	LCT
7396	0.25	LCT
7397	1	LCT
7398	0	LCT
7399	0	LCT
7400	NA	LCT
7401	NA	LCT
7402	1	LCT
7403	NA	LCT
7404	NA	LCT
7405	NA	LCT
7406	NA	LCT
7407	NA	LCT
7408	1	LCT
7409	1	LCT
7410	1	LCT
7411	0.087719298245614	LCP
7412	0.327777777777778	LCP
7413	0	LCP
7414	0	LCP
7415	0	LCP
7416	0.00141843971631206	LCP
7417	NA	LCP
7418	0	LCP
7419	0	LCP
7420	0.333333333333333	LCP
7421	0.523809523809524	LCP
7422	0	LCP
7423	0	LCP
7424	0	LCP
7425	0	LCP
7426	0	LCP
7427	0	LCP
7428	0	LCP
7429	0	LCP
7430	0	LCP
7431	0	LCP
7432	0.322222222222222	LCP
7433	0.0366666666666667	LCP
7434	0.00925925925925926	LCP
7435	0	LCP
7436	0.0277777777777778	LCP
7437	0	LCP
7438	0	LCP
7439	0	LCP
7440	1	LCP
7441	0	LCP
7442	0	LCP
7443	0.0454545454545454	LCP
7444	0.148148148148148	LCP
7445	0	LCP
7446	0.0555555555555556	LCP
7447	NA	LCP
7448	0	LCP
7449	0	LCP
7450	0	LCP
7451	0.00925925925925926	LCP
7452	0.0104166666666667	LCP
7453	0	LCP
7454	0.201923076923077	LCP
7455	0.0833333333333333	LCP
7456	0.00257400257400257	LCP
7457	0.25	LCP
7458	0.614500298552023	LCP
7459	0.0666666666666667	LCP
7460	0	LCP
7461	0	LCP
7462	0	LCP
7463	0	LCP
7464	0.0349206349206349	LCP
7465	0.0128205128205128	LCP
7466	0	LCP
7467	0.0555555555555556	LCP
7468	0.037037037037037	LCP
7469	0.0273291925465838	LCP
7470	0.00416666666666667	LCP
7471	NA	LCP
7472	0	LCP
7473	0	LCP
7474	0	LCP
7475	0	LCP
7476	0	LCP
7477	0	LCP
7478	0	LCP
7479	0.0833333333333333	LCP
7480	0.0740740740740741	LCP
7481	0	LCP
7482	0	LCP
7483	0.00222779170147591	LCP
7484	0.699459270887842	LCP
7485	0.0111111111111111	LCP
7486	0.119047619047619	LCP
7487	0.255952380952381	LCP
7488	0	LCP
7489	0	LCP
7490	0	LCP
7491	0	LCP
7492	NA	LCP
7493	0.0398692810457516	LCP
7494	0.0277777777777778	LCP
7495	0	LCP
7496	0	LCP
7497	0.0208333333333333	LCP
7498	0	LCP
7499	0	LCP
7500	0	LCP
7501	0	LCP
7502	NA	LCP
7503	0.0967699286455189	LCP
7504	0.0952380952380952	LCP
7505	0	LCP
7506	0	LCP
7507	0	LCP
7508	0	LCP
7509	0	LCP
7510	0	LCP
7511	0	LCP
7512	0	LCP
7513	NA	LCP
7514	0	LCP
7515	0	LCP
7516	0.0166666666666667	LCP
7517	0	LCP
7518	0	LCP
7519	0.0019047619047619	LCP
7520	0.36953601953602	LCP
7521	0.115	LCP
7522	NA	LCP
7523	0	LCP
7524	0	LCP
7525	0.0227272727272727	LCP
7526	0.0326417004048583	LCP
7527	0.282575757575758	LCP
7528	0.0166666666666667	LCP
7529	0.121212121212121	LCP
7530	0.0119047619047619	LCP
7531	0.0208333333333333	LCP
7532	0	LCP
7533	0	LCP
7534	0	LCP
7535	0	LCP
7536	0	LCP
7537	0.00833333333333333	LCP
7538	0	LCP
7539	0	LCP
7540	0	LCP
7541	0.25	LCP
7542	0	LCP
7543	0.0158730158730159	LCP
7544	0.175	LCP
7545	0.00317460317460317	LCP
7546	0	LCP
7547	0	LCP
7548	0	LCP
7549	0	LCP
7550	0.00454545454545455	LCP
7551	0	LCP
7552	0	LCP
7553	0.00277777777777778	LCP
7554	0.00505050505050505	LCP
7555	NA	LCP
7556	0	LCP
7557	0	LCP
7558	0.00793650793650794	LCP
7559	0.0119047619047619	LCP
7560	0.0072463768115942	LCP
7561	0	LCP
7562	0.0666666666666667	LCP
7563	0.0730994152046784	LCP
7564	0	LCP
7565	0	LCP
7566	0	LCP
7567	0.0714285714285714	LCP
7568	0	LCP
7569	0	LCP
7570	0.0416666666666667	LCP
7571	0	LCP
7572	NA	LCP
7573	0	LCP
7574	0.192708333333333	LCP
7575	0.0175438596491228	LCP
7576	0	LCP
7577	0	LCP
7578	0.00833333333333333	LCP
7579	0	LCP
7580	0	LCP
7581	0.0416666666666667	LCP
7582	0.0277777777777778	LCP
7583	0.037037037037037	LCP
7584	0	LCP
7585	0	LCP
7586	0	LCP
7587	0	LCP
7588	0.230324074074074	LCP
7589	0.127356711915535	LCP
7590	0.166666666666667	LCP
7591	0	LCP
7592	NA	LCP
7593	0	LCP
7594	0.666666666666667	LCP
7595	0	LCP
7596	0.0740740740740741	LCP
7597	0.00980392156862745	LCP
7598	NA	LCP
7599	0.000493827160493827	LCP
7600	0	LCP
7601	0	LCP
7602	0	LCP
7603	NA	LCP
7604	0	LCP
7605	0	LCP
7606	0.25	LCP
7607	0	LCP
7608	0.162393162393162	LCP
7609	0	LCP
7610	0.108333333333333	LCP
7611	0.00606060606060606	LCP
7612	NA	LCP
7613	0	LCP
7614	0	LCP
7615	0.25	LCP
7616	0.555555555555555	LCP
7617	0	LCP
7618	0	LCP
7619	NA	LCP
7620	0	LCP
7621	0	LCP
7622	0	LCP
7623	0.5	LCP
7624	0	LCP
7625	0	LCP
7626	0.0185185185185185	LCP
7627	0.0666666666666667	LCP
7628	0	LCP
7629	0.103703703703704	LCP
7630	0	LCP
7631	0	LCP
7632	NA	LCP
7633	0	LCP
7634	0	LCP
7635	0	LCP
7636	0	LCP
7637	0	LCP
7638	0	LCP
7639	0.0476190476190476	LCP
7640	NA	LCP
7641	0	LCP
7642	0	LCP
