	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCP	LCT	LCT	LCT	LCT	LCT	LCT	LCT	LCT	NLT	NLT	NLT	NLT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr6:26272541-26272575	NA	0	NA	0	NA	0	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	NA	0	0	NA	0	NA	NA	0	NA	1	NA	0	NA	NA	NA	NA	0	NA	0.00396825396825397	NA	NA	NA	NA	0	NA	0	0	NA	0.00396825396825397	NA	NA	NA	NA	0	0.481884571971356	0.872802667930104	0.881561412443766	0	0.0238299171755299	0	0.00385576017775769	0	0.000807102502017756	0	0	0.00297619047619048	NA	0	0	0	0	0.00109051254089422	0.000700280112044818	0	0	0	0.000643500643500644	0.000562429696287964	0	0.00039032006245121	NA	0	0.00211640211640212	0.000774293457220287	0	0.00156641604010025	0.000690131124913734	0	0.000643500643500644	0.00057372346528973	0.000286861732644865	0.00589482704198441	0.00152380952380952	0.000347584289190129	0.000652315720808871	0.000971817298347911	0.000317460317460317	0.00031328320802005	0	0.000234576589256392	0.00137362637362637	NA	NA	0.00092464170134073	NA	0.000898472596585804	0	NA	0.0019047619047619	NA	NA
chr1:119549419-119549464	NA	0	0	0	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	0	0	NA	1	NA	NA	NA	0.25099730458221	0.751402714932127	0.9239651416122	0	0	0	0.00303030303030303	0.00454545454545455	0.00256410256410256	0.00151515151515152	0	NA	0.154761904761905	0	0	0	0	0.00120481927710843	0	0	0.00208333333333333	0	0	0	0	0	0.00303030303030303	0	NA	0.00344827586206897	0.00454545454545455	NA	0	0.0024390243902439	0	0	0.00531055900621118	0.00392156862745098	0.00149253731343284	0.0853689414034242	0	0.00579710144927536	0.00222222222222222	0	0	NA	0.00256410256410256	0	0	0	NA	0	NA	0.00714285714285714	0	NA	NA
chr10:124911019-124911033	0	NA	0	0	0	NA	0	0	NA	NA	NA	NA	0	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	0.352122015915119	0.716517590936196	1	0	0.00490196078431373	0	0.00229885057471264	0	0	0	0	0	0	0	0	0.0128205128205128	NA	0.00222222222222222	0	0	0	0	0	0.00231481481481481	0	0.00148809523809524	0	0	NA	0	0	0.00427350427350427	0.00757575757575758	0	0	0.00187265917602996	0.0010351966873706	0.00102880658436214	0.00248756218905473	0.00161812297734628	0.00177304964539007	0.00657894736842105	0	0.00152905198776758	0	0.00241545893719807	0	0	0.0238095238095238	NA	0	NA	NA	0	0	NA	0
chr22:19511342-19511348	NA	0	0	0	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	0	NA	0.0694444444444444	NA	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	NA	0	NA	0	0	NA	1	NA	NA	NA	0.322878787878788	0.755847953216374	1	0	0	0	0	0	0.00396825396825397	0	NA	0	0	0	0	0	0	0.00216450216450216	0	0	0.00234741784037559	0	0	0.00280112044817927	0	0	NA	0	0	0.0367063492063492	0	NA	0	0	0	0	0	0.0012531328320802	0	0.00675675675675676	0	0	0.0065359477124183	0.00617283950617284	0	0.00273224043715847	0.00628930817610063	NA	0	0	NA	0.00925925925925926	0	0	NA	NA	0
chr22:46368086-46368092	0	0	0	0	NA	0	0	0.5	0.0555555555555556	0	NA	NA	0	NA	NA	0.0925925925925926	0	0	NA	0	0	NA	0	0	0.0555555555555556	0.0277777777777778	NA	0	0.0555555555555556	0	NA	0	NA	0	0	NA	0	0	0	NA	0	0	0	0	NA	0	NA	0	0	0.0925925925925926	0.277777777777778	0	0	0.0208333333333333	0	0.219298245614035	0.666666666666667	0.0111111111111111	0.833333333333333	0.196969696969697	1	1	0.802083333333333	0	0	0.00925925925925926	0.222518241167435	0.103530377668309	0.0262896825396825	0.0170940170940171	0	0.0185185185185185	0	0.00980392156862745	0	NA	0	0.00326797385620915	0.642857142857143	0.0504720406681191	0.00308641975308642	0	0	0.00427350427350427	0	0	NA	0	0.2	0	0.19047619047619	NA	0	0.246693121693122	0	0	0.00109649122807018	0.182403968418561	0.00314465408805031	0.00757575757575758	0.00444444444444444	0.0703703703703704	0.00462962962962963	0.00617283950617284	0	0.00925925925925926	0	NA	0.533333333333333	0.0532467532467532	NA	0.0491039426523298	0	0	NA	NA	0
chr8:23584280-23584292	NA	NA	NA	0	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.839247311827957	0.768921575123125	0.826058201058201	0.0277777777777778	0	0	0.0441550645953162	0.00833333333333333	0.00277777777777778	0	0	0	0	0	0	0.0208333333333333	0.277777777777778	0.00241545893719807	0	0	0	0	0	0.00432900432900433	0	0	0.00617283950617284	0.00793650793650794	0.00757575757575758	0.00427350427350427	0.246794871794872	NA	0.0104166666666667	0.00617283950617284	0	0.00529100529100529	0.00937360511828597	0.0133790302107134	0	0.00483091787439614	0	0.0105769230769231	0.00714285714285714	0	0	NA	0	NA	NA	0	NA	0.0037037037037037	0	NA	NA	0	0.111111111111111
chr2:99439402-99439418	NA	NA	NA	0	0	0	NA	0.00444444444444444	NA	NA	0	NA	0	NA	0	0	0	0	NA	0	0	0	NA	NA	0	NA	NA	0	0	0	NA	0	NA	0	0.00888888888888889	0.993939393939394	NA	0	NA	NA	0.0133333333333333	NA	0	NA	NA	0	NA	0	0	0	NA	0	NA	0	0	0	0.706666666666667	0	0.593333333333333	0.0366666666666667	0.991717171717172	0.67860762800418	1	0	0	0	0.00246913580246914	0.0506859153917977	0.00185185185185185	0	0	0	NA	0.00666666666666667	0	0	NA	0.00130718954248366	0	0.0301111111111111	0.00294117647058824	0	0.00185185185185185	0.00130718954248366	0.00222222222222222	0.000843881856540084	NA	0	0.105	0	0	NA	0	0.00784313725490196	0	0.00246913580246914	0.00564117546988832	0.0540147669171695	0.00550079789730592	0.0725099935952649	0.00065359477124183	0.000701754385964912	0.00133333333333333	0.00111111111111111	0	NA	0.00555555555555555	NA	NA	0.00277777777777778	0	NA	0	0	0	0	NA
chr2:42329579-42329595	NA	0	0	0	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	0	NA	0	NA	0	0	0	0.025	NA	0	NA	1	NA	NA	NA	0.867475625823452	0.923997757218951	0.93532464846981	0	0	0	0.0125356125356125	0.00204081632653061	0.00166666666666667	0	0	0.0166666666666667	0	0	0.00476190476190476	0.0176470588235294	0	0.00494047619047619	0.117359269083407	0	0.00476190476190476	0.0137931034482759	0	0.00188679245283019	0	0.000900900900900901	NA	0.00666666666666667	0	0	0	NA	0.167476383265857	0.152996465899692	0	0.0359328358208955	0.00393918128654971	0.0126549533329194	0	0.0212244618126971	0.0497779027118681	0.00288461538461538	0	0.0183081928423543	0.258333333333333	NA	0.181267482517483	NA	NA	0	0	NA	0.00333333333333333	0	0	NA	NA
chr6:26240697-26240722	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1	NA	NA	NA	1	0.861172925882459	0.994362745098039	0	0.0113409961685824	0.0103159252095422	0.00332413793103448	0	0	0.00125	0.0261904761904762	NA	0	0.0416666666666667	0	0	NA	0.00087719298245614	0.00192307692307692	0.0277631578947368	0	0	0	0.00130718954248366	0	0	NA	0.00166666666666667	0	0	0.00333333333333333	0.00306122448979592	0.00222222222222222	0.136848739495798	0.003125	0	0.0280982252243209	0.0275969307407252	0.00227272727272727	0.0106327922841684	0.00072992700729927	0.00458715596330275	0.00204081632653061	0.0053968253968254	0.167794486215539	0.00168539325842697	0.103264789161457	NA	NA	0.00769230769230769	NA	0.0037037037037037	0.285201465201465	NA	0	NA	NA
chr2:63285534-63285644	NA	0	0	NA	0	0	0	0	0	0	0	NA	0.111111111111111	0	NA	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	0	0	NA	NA	0	NA	NA	NA	NA	0	0	0	NA	0	0	0	0	NA	NA	0	NA	0	0.166666666666667	0	0	NA	NA	NA	NA	NA	NA	0.961201079622132	0.904186795491143	0.937675070028011	0	0.037037037037037	0.0950888192267503	0.0256410256410256	0.0133333333333333	0.0072463768115942	0	0.133333333333333	0	0	0.0238095238095238	0.0277777777777778	0	0	0.0245098039215686	0.0138888888888889	0.12037037037037	0.0238095238095238	0.0454545454545454	0.105820105820106	0.00694444444444444	0	0.0242424242424242	NA	0.087719298245614	0.0625	0.0123456790123457	0.04	NA	0.0266666666666667	0.155844155844156	0.0392156862745098	0.0273224043715847	0.0822898032200358	0.0647619047619048	0.00775193798449612	0.0744206773618538	0.0188679245283019	0.0175438596491228	0.0711193568336426	0	0.0238095238095238	NA	0.0144927536231884	NA	NA	0	0	NA	0.0317460317460317	0.0333333333333333	0.0740740740740741	0.142857142857143	NA
chr3:122296710-122296756	0	0.005	0	NA	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	NA	NA	0	0	0	0	NA	0	0	0	0	0.547222222222222	0	0	0	0	0	0	0	0	0	NA	NA	0	0	NA	0	0	0	0	NA	0	0.698863636363636	0.25625	0.530890688259109	0	0.976262626262626	0.936758241758242	0.841539961013645	0	0	0.00416666666666667	0.00357142857142857	0	0	0	0	0	0	NA	0	0	NA	0.00204081632653061	0.0286666666666667	0.00333333333333333	0.00227272727272727	0.00526315789473684	0.00238095238095238	0	0	0	NA	0	0.00555555555555555	0	0	NA	0	0	0	0.0251536098310292	0.00151515151515152	0.0153198653198653	0	0.00394736842105263	0.00175438596491228	0.00377358490566038	0	0	0	NA	0.0383578431372549	NA	NA	0	NA	NA	0.0333333333333333	NA	0	NA	0
chr12:62585238-62585242	NA	NA	0	NA	0	NA	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	0	0	0	0	NA	0	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92115345835854	0.940726495726496	1	NA	0	0	0	0.0231481481481482	0.00520833333333333	0.00555555555555556	0	NA	NA	0	0.0555555555555556	0	NA	0.00427350427350427	0	0.0151515151515152	0	0	0.00476190476190476	0.0153322867608582	0	0.00185185185185185	0	0	0	0	0.00555555555555556	NA	0	0.0330112721417069	0	0	0	0	0.00462962962962963	0.0087719298245614	0.00181159420289855	0.0108408249603384	0	0.00769230769230769	0.0874624624624625	0	0.0574917022285443	NA	0.222222222222222	0.0111111111111111	0.037037037037037	NA	0	0	0.0185185185185185	NA	NA
chr6:26241103-26241117	NA	0	NA	NA	NA	0	0	0	0	NA	0	0	NA	NA	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	0.479166666666667	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9130291005291	0.882349052081784	0.899934123847167	0	0	0	0.00246913580246914	0	0	0	0	0	0	0	0.138888888888889	0	0	0	0	0.0770858770858771	0	0	0	0.00314465408805031	0	0	NA	0	0.00483091787439614	0.0078125	0	0.00130208333333333	0.0446849446849447	0.0962036427474215	0	0.00152905198776758	0.000771604938271605	0.00666502906738721	0.00191570881226054	0.010035682426405	0.0012531328320802	0.00138888888888889	0.00111856823266219	0	0.0242424242424242	0.00104166666666667	0.0653165480751688	NA	NA	0.0168269230769231	NA	0	0.0166115246760408	NA	0.076007326007326	NA	NA
chr16:72821664-72821748	NA	0	0.0133333333333333	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	NA	0	NA	NA	NA	NA	0	NA	0	0	0	NA	0	NA	NA	NA	0.0287878787878788	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	0	0	0	NA	0	NA	NA	NA	NA	NA	0.747924624395213	0.751861471861472	0.524092204092204	0.00526315789473684	0.0389140271493213	0	0.0816518737658695	0.00434782608695652	0.0018018018018018	0	0	0	0	0.446153846153846	0.00784313725490196	0.0277777777777778	0	0.025384024577573	0.43202614379085	0.0139140955837871	0.0564101612054828	0.193015873015873	0.0614949494949495	0.00264550264550265	0.00202020202020202	0	NA	0	0.188145429449777	0	0	0.00105820105820106	0.0785185185185185	0.116587725999491	0	0.00182648401826484	0.00322664584959667	0.07132257012394	0.0372063492063492	0.011636798088411	0.246399796630921	0.137251948156748	0.0317227033699783	0.0813492063492063	0.122900851161721	NA	0.145589225589226	0.045	0.0557874762808349	0.00133333333333333	NA	NA	0.00808080808080808	NA	0	0	0
chr16:72821625-72821652	NA	NA	0	NA	0	0	NA	0	NA	0	NA	NA	NA	NA	0	NA	0.00510204081632653	0	NA	0	0	NA	0	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509183673469388	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0.568263758973245	0.73009686474199	0.604900722915429	0	0.00477774258262063	0	0.00869851198368174	0	0	0	0	0	0	0.628010531135531	0	0.114448051948052	0	0.00350140056022409	0.33899918201576	0.0616374960778914	0.0153138528138528	0.0407142857142857	0.0231292517006803	0.00486974602620861	0	0.00465320456540825	NA	0.000850340136054422	0.0397198783359498	0	0.00121065375302663	0.0854662852008073	0.0207325354384178	0	0	0	0.00228810059106551	0.108932594278209	0.00929800385918296	0.0557068646375875	0.0980811475969178	0.0929161988903115	0.0219307547204033	0.0221706864564007	0.00740480232840165	NA	0.184272443500781	0	0	0	NA	NA	0	NA	0	NA	0
chr1:145562988-145563006	0	0	NA	0	0	NA	0.0555555555555556	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0.277777777777778	NA	NA	NA	NA	NA	NA	1	NA	0	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	0.5	0	0	0.0277777777777778	0	0	NA	0.138888888888889	NA	NA	NA	0.848859175472079	0.812152777777778	0.940726495726496	0.0779220779220779	0.154336043360434	0	0.140991252235271	0.00793650793650794	0	0.00297619047619048	0	0	0	0	0	0	0	0.0548444686516582	0.382070135746606	0.0419011882426517	0.00245098039215686	0.00900900900900901	0	0.0168369642053853	0.00574712643678161	0.037531017369727	0.00757575757575758	0.0300127713920817	NA	0.00574712643678161	0	NA	0.0053763440860215	0.0196078431372549	0	0.20763243438061	0.0195016208730683	0.0672886762360447	0.00320512820512821	0.0332290036515389	0.012202380952381	0.00625	0.00476190476190476	0.0666412019353196	0.00833333333333333	NA	0.00387596899224806	0	0	0.132115113654784	NA	0.00520833333333333	NA	0	0.0138888888888889	0.0666666666666667	NA
chr15:67326166-67326184	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0133333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0.346699494949495	1	1	NA	0.0037037037037037	0	0.000732600732600733	0	0	0	0	0.00222222222222222	0	0.05	0	0	NA	0	0.381617540165927	0.0037037037037037	0.0010752688172043	0	0	0	0.0019047619047619	0	0	0	0.0043010752688172	0.00170940170940171	0	0	0	0.0366666666666667	0	0.00144927536231884	0	0.00153846153846154	0.00141843971631206	0	0.000574712643678161	0	0.00133333333333333	0	0	0.00182648401826484	0.114238942088463	NA	0	NA	0.0018018018018018	NA	0.017979797979798	NA	0	NA	NA
chr14:38680105-38680115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.366876758181106	0.724878048780488	0.837543133195307	0.0277777777777778	0	0.00793650793650794	0.00317460317460318	0.0354808590102708	0.00943396226415094	0.0218803418803419	NA	NA	0	0	0	0	0	0	0.432170287469827	0.103451178451178	0	0	0	0.00378787878787879	0.00387596899224806	0.0227961103140443	0.0825327414474701	0	NA	0	0.0636108989050165	0	0.0053763440860215	0.148566308243728	0	0.0240299823633157	0.00690758132571117	0.0125469672571122	0.0072463768115942	0.00191570881226054	0	0.00158730158730159	0	0	0.0945998445998446	NA	0.140073529411765	0.0277777777777778	0.142857142857143	NA	NA	0.0166666666666667	0	NA	0.0277777777777778	NA	0.037037037037037
chr6:45631584-45631602	0	0	0	0	0	0	0.0277777777777778	0.0277777777777778	NA	0.0694444444444444	NA	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0.00980392156862745	0	0	0	NA	0	NA	0	0	0	0.554166666666667	NA	0.0333333333333333	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	0	0	0.0138888888888889	0	0.150793650793651	0.839506172839506	0.685185185185185	0.505555555555556	0.186868686868687	0.708041958041958	1	0.588746543258649	0.0138888888888889	0.00925925925925926	0	0.00896057347670251	0.0268817204301075	0.00320512820512821	0	NA	0	0	0	0	0	NA	0.211587573851725	0	0	0	0.0119047619047619	0.00833333333333333	0.0108860759493671	0	0.00264550264550265	NA	0	0.00757575757575758	0	0.00925925925925926	0	0	0.0166666666666667	0.015625	0.00740740740740741	0.00183150183150183	0.27818836936484	0.00819672131147541	0.00347222222222222	0.00649350649350649	0	0.00793650793650794	0.00297619047619048	0.0317460317460317	0.00684931506849315	0	NA	NA	0.16337984853727	NA	0.030718954248366	0.0703703703703704	NA	0.466666666666667	NA	NA
chr12:62585902-62585915	NA	0	0	0	0	0	0	0	0	NA	0	NA	0	0	NA	0	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.619827454573217	0.989648033126294	0.800833333333333	0.0555555555555556	0.00308641975308642	0	0.0115950796531559	0.0211640211640212	0.0153717627401838	0.00292397660818713	0	0	NA	0	0.5	0	0	0.0087719298245614	0	0.131613756613757	0	0	0	0.0961004273504273	0	0	0	0	0	0.0199049316696376	0	NA	0	0.2825	0.0811538461538461	0	0.00131233595800525	0.0131042059008161	0	0.0467353347201012	0.00432900432900433	0	0.00297619047619048	0.00198412698412698	0	0.0106902356902357	0	NA	0	0.0123456790123457	0	NA	0	0	0.0208333333333333	NA	0
chr6:45631538-45631560	0	0	0	0	0	0	0.00444444444444444	0	NA	0.0169312169312169	NA	NA	0	0	NA	0	0	0	0	0	0	0	0.00444444444444444	0	0	0.00196078431372549	0	0	0	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0.00512820512820513	0.445833333333333	NA	0	0.00740740740740741	0	0	0	0	0	0	0.00606060606060606	0.00555555555555555	0.864530296121267	0.85855175688509	0.570847443187869	0.0274911416472215	0.849962013295347	0.967121995106591	0.775369773861216	0	0.0536865038413026	0.00148148148148148	0.00652060511215441	0.0788352759461018	0.000865800865800866	0	0	0	0	0	0	0	NA	0.168272988317447	0	0.00393162393162393	0.0107388356324527	0	0.00289855072463768	0.000555555555555556	0	0.00773480129412333	NA	0	0.108437118437118	0	0.0523809523809524	0.0016260162601626	0.00133333333333333	0	0	0.00489533011272142	0.000385356454720617	0.140734923100207	0.000900900900900901	0.00496267018006148	0.000416666666666667	0.000589970501474926	0.000606060606060606	0.000617283950617284	0.00512820512820513	0.0199954872849843	0.00164609053497942	NA	NA	0.202942935098108	NA	0.0370211161387632	0.0527586206896552	NA	0.0281481481481481	NA	NA
chr10:124910708-124910729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.233333333333333	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0.0555555555555556	0	0	NA	0.0333333333333333	NA	0	0	NA	0	0	NA	0	NA	NA	NA	0	0	0	0.0277777777777778	0	0	0	0	0	0.0133333333333333	0.722222222222222	0.488095238095238	0.732323232323232	0	0.561211211211211	0.774365572315883	1	0	0.00227272727272727	0	0.0297939927470135	0.0277465918203689	0	0	0	0	0	0	0	0	0	0	0.0032258064516129	0	0.00149253731343284	0.0188034188034188	0	0.00185185185185185	0	0	0.00266666666666667	0	NA	0	0	0.00114942528735632	0	0	0.00517241379310345	0.0024390243902439	0.00222222222222222	0	0.0025	0.00340909090909091	0.00119047619047619	0.0018348623853211	0.00588235294117647	0.000925925925925926	0	0.00220994475138122	0.00363636363636364	0	0.00714285714285714	NA	0	NA	NA	0	0	NA	0
chr8:99986877-99986907	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	0	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025	0	0	0	0	NA	NA	NA	NA	NA	NA	0.804845949261943	0.755491000227842	1	0	0.0032258064516129	0	0.00798507462686567	0.0025	0	0	0.00625	0	0	0.0105263157894737	0	0	0	0.00965608465608466	0.00476190476190476	0	0.00192307692307692	0	0	0.00192307692307692	0	0.00158730158730159	0.00416666666666667	0	0	0.0024390243902439	0	NA	0.0037037037037037	0.0027027027027027	0.00769230769230769	0.00860805860805861	0.00752818035426731	0.0165816326530612	0	0.00133333333333333	0.00108695652173913	0.0127318295739348	0	0	0	NA	0.00416666666666667	NA	NA	0.00689655172413793	NA	0.147878787878788	0.0238095238095238	NA	NA	0.025	0.0811965811965812
chr19:37096573-37096587	NA	0	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0.951844242948492	0.837349651297246	1	0.244596039173245	0.00590572175118648	0.000446428571428571	0.00219724162709429	0.000396825396825397	0.000476190476190476	0.000637755102040816	0	0	0.00510204081632653	0	0	0	0	0	0	0.00249036677608106	0.000358937544867193	0.000892857142857143	0	0.00259009221097346	0.000915750915750916	0.024398054547669	NA	0.000992063492063492	NA	0.0200480910067376	0	0.000197316495659037	0.000759878419452888	0.264742167968746	0	0	0.00184188258636788	0.00241733674897412	0.00031328320802005	0.00284020318424172	0.000377263581488934	0.000396825396825397	0	0.000420168067226891	0.180369639440943	NA	0.0330467986208211	NA	NA	0.00140977443609023	0.00164835164835165	0.000496031746031746	0.000510204081632653	0	0	NA	0
chr15:31775696-31775701	0.0277777777777778	0	0.0555555555555556	NA	0	0.0277777777777778	0.0277777777777778	0.0196078431372549	0.0238095238095238	0	0	NA	NA	0	NA	0.0555555555555556	0	0.0138888888888889	0	0	0.0138888888888889	0	0.037037037037037	0	0	0	0	0	NA	NA	NA	NA	0	NA	0.0555555555555556	1	0	0	0	NA	0	NA	NA	0	0	NA	NA	0	NA	0.0111111111111111	0.0277777777777778	0	0	0	0.0277777777777778	0.166666666666667	0.255555555555556	0.468253968253968	0.25	0.00505050505050505	1	1	1	0	0.0151515151515152	0.0111111111111111	0.0419175332968436	0.00925925925925926	0.0314327485380117	0	NA	NA	0	0	0	NA	NA	0	0	0	0	0	0	0.00171821305841924	0.00617283950617284	0.027046783625731	0	0	0	0.0138888888888889	0	0	0	0.333333333333333	0.0185185185185185	0	0.00364963503649635	0	0.00595238095238095	0	0	0	0.00268817204301075	0.00793650793650794	0	0.0102564102564103	0.00666666666666667	NA	0	NA	0.00793650793650794	NA	0.0111111111111111	NA	0	NA	NA
chr15:76633338-76633347	NA	0	0	0	0	0	0	0	0	NA	0	0	0	0	0.0119047619047619	0	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	0.5	0	0	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.892331932773109	0.826132951132951	0.852923976608187	0	0.00574712643678161	0	0.0346538461538462	0.02375	0	0	0	0	0.0138888888888889	0	0	0	0	0.0135135135135135	0.00555555555555556	0.0869883040935672	0.0036231884057971	0	0	0.12241188556978	0.0376984126984127	0.00248756218905473	0.158730158730159	0.0175438596491228	0.115854700854701	0.190546594982079	0	0.0423393478949035	0	0.0887878787878788	0	0.00314465408805031	0.00380952380952381	0.259245765730756	0.323269230769231	0.0677360596979846	0.00476190476190476	0	0.00383141762452107	0	0	0.0320893649067024	0.154761077525305	NA	0.0166666666666667	NA	0	NA	0	NA	0	0	0
chr6:10421680-10421722	NA	0.0266666666666667	NA	NA	0	NA	0.025	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	0.111111111111111	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0.00740740740740741	NA	0	NA	NA	0	NA	NA	NA	0	0.0266666666666667	0	NA	NA	0.0555555555555556	NA	NA	NA	0.940553999377529	0.840777846492132	0.889395826166724	0	0.00114942528735632	0	0.00228310502283105	0.0182316313823163	0.048323452097037	0	0	0	NA	0	0	0.0037037037037037	0	0	0	0.0299145299145299	0.00196078431372549	0	0.00416666666666667	0.0128707546792383	0	0.0016260162601626	NA	0	0.0331135531135531	0.010515873015873	0.00307692307692308	0.000980392156862745	0.0152560083594566	0.0365656565656566	0.00317460317460317	0.00350877192982456	0.0371422223529339	0.56096968988624	0.00465571205007825	0.0133423034611153	0.0116049382716049	0.00303730054713017	0.0360808080808081	0.106959706959707	0	0.0057649954657339	0.00363636363636364	NA	NA	0.00251572327044025	NA	0.00238095238095238	0.0230769230769231	NA	0.01	NA	NA
