Var1	Freq
853	尪痹片;火把花根片;甲氨蝶呤;醋氯芬酸分散片;	1
854	尪痹片;甲基泼尼松龙;甲氨蝶呤;	1
855	尪痹片;甲氨喋呤片;美洛昔康片;	1
856	尪痹片;甲氨蝶呤;白芍总苷胶囊;	1
857	尪痹片;甲泼尼龙片;美洛昔康片;雷公藤多苷片;	1
858	尪痹片;白芍总苷胶囊;	1
859	尪痹片;白芍总苷胶囊;硫酸氢氯喹片;美洛昔康;	1
860	尪痹片;美洛昔康胶囊;	1
861	尪痹片;美洛昔康胶囊;雷公藤多苷片;	1
862	尪痹片;血府逐瘀胶囊;	1
863	尪痹胶囊;白芍总甙;	1
864	尼美保利;甲氨蝶呤;青霉胺;	1
865	尼美舒利;帕夫林;	1
866	尼美舒利;帕夫林;强的松;甲氨蝶呤;雷公藤多甙;	1
867	尼美舒利;帕夫林;来氟米特;甲氨蝶呤;	1
868	尼美舒利;帕夫林;祖师麻;	1
869	尼美舒利;强力霉素;逐痛颗粒;	1
870	尼美舒利;强的松;昆仙胶囊;来氟米特;柳氮磺;甲氨蝶呤;	1
871	尼美舒利;强的松;昆仙胶囊;甲氨蝶呤;	1
872	尼美舒利;强的松;来氟米特;柳氮磺;	1
873	尼美舒利;强的松;来氟米特;柳氮磺;甲氨蝶呤;	1
874	尼美舒利;强的松;来氟米特;柳氮磺嘧啶;甲氨蝶呤;	1
875	尼美舒利;强的松;来氟米特;甲氨喋呤;	1
876	尼美舒利;强的松;来氟米特;甲氨蝶呤;痹祺胶囊;	1
877	尼美舒利;强的松;来氟米特;甲氨蝶呤;白芍总甙;	1
878	尼美舒利;强的松;来氟米特;甲氨蝶呤;羟基氯喹;	1
879	尼美舒利;强的松;来氟米特;甲氨蝶呤;雷公藤;	1
880	尼美舒利;强的松;来氟米特;祖师麻;	1
881	尼美舒利;强的松;来氟米特;青霉胺;	1
882	尼美舒利;强的松;正清风痛宁;甲氨蝶呤;羟基氯喹;	1
883	尼美舒利;强的松;正清风痛宁;羟基氯喹;	1
884	尼美舒利;强的松;甲氨蝶呤;白芍总甙;青霉胺;	1
885	尼美舒利;强的松;甲氨蝶呤;硫酸羟基氯喹;雷公藤多甙片;	1
886	尼美舒利;强的松;甲氨蝶呤;羟基氯喹;	1
887	尼美舒利;强的松;甲氨蝶呤;肿节风;	1
888	尼美舒利;强的松;甲氨蝶呤;艾拉莫德片;	1
889	尼美舒利;强的松;甲氨蝶呤;雷公藤多甙片;	1
890	尼美舒利;强的松;白芍总甙;青霉胺;	1
891	尼美舒利;强的松;羟基氯喹;青霉胺;	1
892	尼美舒利;强的松;艾拉莫德;雷公藤多甙;青霉胺;	1
893	尼美舒利;强的松龙;柳氮磺嘧啶;硫酸羟氯喹;雷公藤多苷;	1
894	尼美舒利;强的松龙;白芍总苷;	1
895	尼美舒利;强骨胶囊;来氟米特;甲氨蝶呤;	1
896	尼美舒利;得宝松;甲氨蝶呤;	1
897	尼美舒利;无梢祛风片;正清风痛宁片;	1
898	尼美舒利;无梢祛风片;甲氨蝶呤;青霉胺;	1
899	尼美舒利;昆仙;来氟米特;甲氨喋呤;	1
900	尼美舒利;昆仙;甲基泼尼松龙;甲氨蝶呤;	1
901	尼美舒利;昆仙;甲氨蝶呤;	1
902	尼美舒利;昆仙;甲氨蝶呤;美卓乐;	1
903	尼美舒利;昆仙胶囊;来氟米特;	1
904	尼美舒利;昆仙胶囊;来氟米特;甲基泼尼龙;甲氨蝶呤;	1
905	尼美舒利;昆仙胶囊;来氟米特;甲氨蝶呤;	1
906	尼美舒利;昆仙胶囊;来氟米特;甲氨蝶呤;甲泼尼松龙片;	1
907	尼美舒利;昆仙胶囊;甲氨喋呤;	1
908	尼美舒利;昆仙胶囊;甲氨蝶呤;青霉胺;	1
909	尼美舒利;昆仙胶囊;硫酸羟氯喹;	1
910	尼美舒利;昆仙胶囊;醋酸泼尼松;	1
911	尼美舒利;来氟米特;柳氮磺嘧啶;甲氨蝶呤;	1
912	尼美舒利;来氟米特;柳氮磺嘧啶;甲氨蝶呤;白芍总甙;	1
913	尼美舒利;来氟米特;柳氮磺胺毗啶;美卓乐;	1
914	尼美舒利;来氟米特;正清风痛宁;甲基波尼龙;甲氨喋呤;白芍总甙;	1
915	尼美舒利;来氟米特;正清风痛宁;甲氨蝶呤;青霉胺;	1
916	尼美舒利;来氟米特;正清风育宁;	1
917	尼美舒利;来氟米特;甲基泼尼松;甲氨蝶呤;金骨莲胶囊;青霉胺;	1
918	尼美舒利;来氟米特;甲基泼尼松片;甲氨喋呤;青霉胺;	1
919	尼美舒利;来氟米特;甲基泼尼松龙;	1
920	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;祖师麻;雷公藤多甙;	1
921	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	1
922	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	1
923	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;雷公藤多甙片;	1
924	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;青霉胺;	1
925	尼美舒利;来氟米特;甲基泼尼龙;	1
926	尼美舒利;来氟米特;甲基泼尼龙;甲氨蝶呤;艾拉莫德;	1
927	尼美舒利;来氟米特;甲基泼尼龙;羟基氯喹;青霉胺;	1
928	尼美舒利;来氟米特;甲基泼尼龙;艾拉莫德;	1
929	尼美舒利;来氟米特;甲氨喋呤;美卓乐;	1
930	尼美舒利;来氟米特;甲氨喋呤;雷公藤多苷;	1
931	尼美舒利;来氟米特;甲氨蝶呤;痹祺;	1
932	尼美舒利;来氟米特;甲氨蝶呤;痹祺胶囊;	1
933	尼美舒利;来氟米特;甲氨蝶呤;白芍总甙;美卓乐;	1
934	尼美舒利;来氟米特;甲氨蝶呤;盘龙七片;	1
935	尼美舒利;来氟米特;甲氨蝶呤;类克;青霉胺;	1
936	尼美舒利;来氟米特;甲氨蝶呤;美卓乐;青霉胺;	1
937	尼美舒利;来氟米特;甲氨蝶呤;羟基氯喹;	1
938	尼美舒利;来氟米特;甲氨蝶呤;艾拉莫德;	1
939	尼美舒利;来氟米特;甲氨蝶呤;英夫利昔单抗;醋酸泼尼松;青霉胺;	1
940	尼美舒利;来氟米特;甲氨蝶呤;醋酸泼尼松;	1
941	尼美舒利;来氟米特;甲氨蝶呤;醋酸泼尼松;问荆合剂;	1
942	尼美舒利;来氟米特;甲氨蝶呤;醋酸泼尼松片;	1
943	尼美舒利;来氟米特;甲氨蝶呤;金骨莲胶囊;青霉胺;	1
944	尼美舒利;来氟米特;甲氨蝶呤;阿里的吗;	1
945	尼美舒利;来氟米特;甲氨蝶呤;雷公藤多甙;青霉胺;	1
946	尼美舒利;来氟米特;甲氨蝶呤;雷公藤逐痛颗粒;	1
947	尼美舒利;来氟米特;甲氨蝶呤;骨康胶囊;	1
948	尼美舒利;来氟米特;甲氨蝶呤针;	1
949	尼美舒利;来氟米特;硫酸羟基氯喹;	1
950	尼美舒利;来氟米特;青霉胺;	1
951	尼美舒利;来福米特;甲氨蝶呤;	1
952	尼美舒利;枪击氯喹;甲氨喋呤;	1
953	尼美舒利;柳氮磺吡啶;甲氨蝶呤;	1
954	尼美舒利;柳氮磺吡啶;甲氨蝶呤;醋酸泼尼松;青霉胺;	1
955	尼美舒利;柳氮磺嘧啶;甲氨蝶呤;	1
956	尼美舒利;柳氮磺嘧啶;甲氨蝶呤;醋酸泼尼松;	1
957	尼美舒利;柳氮磺嘧啶;硫酸羟基氯喹;	1
958	尼美舒利;柳氮磺胺吡啶;甲氨蝶呤;	1
959	尼美舒利;柳磺氮嘧啶;甲氨蝶呤;	1
960	尼美舒利;正清风痛宁;甲氨喋呤;蛇片;	1
961	尼美舒利;正清风痛宁;甲氨蝶呤;雷公藤多甙片;	1
962	尼美舒利;正清风痛宁;益赛普;	1
963	尼美舒利;正清风痛宁;羟基氯喹;	1
964	尼美舒利;正清风痛宁缓释片;甲氨蝶呤;醋酸泼尼松片;青霉胺;	1
965	尼美舒利;正清风胶囊;甲氨蝶呤;青霉胺;	1
966	尼美舒利;沙利度胺;甲氨蝶呤;	1
967	尼美舒利;沙利度胺;甲氨蝶呤;白芍总甙;	1
968	尼美舒利;沙利度胺;甲氨蝶呤;雷公藤多甙;	1
969	尼美舒利;沙利度胺;醋酸泼尼松;	1
970	尼美舒利;沙利度胺;雷公藤多甙片;	1
971	尼美舒利;洛索洛芬钠片;甲氨蝶呤;	1
972	尼美舒利;爱诺华;白芍总苷;醋酸泼尼松;	1
973	尼美舒利;甲基泼尼松;甲氨蝶呤;羟基氯喹;青霉胺;	1
974	尼美舒利;甲基泼尼松;甲氨蝶呤;艾拉莫德;青霉胺;	1
975	尼美舒利;甲基泼尼松;甲氨蝶呤;青霉胺;	1
976	尼美舒利;甲基泼尼松龙;	1
977	尼美舒利;甲基泼尼松龙;甲氨喋呤;雷公藤多甙片;	1
978	尼美舒利;甲基泼尼松龙;甲氨蝶呤;白芍总甙;羟基氯喹;	1
979	尼美舒利;甲基泼尼松龙;甲氨蝶呤;白芍总苷;羟氯喹;	1
980	尼美舒利;甲基泼尼松龙;甲氨蝶呤;白芍总苷;雷公藤;	1
981	尼美舒利;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	1
982	尼美舒利;甲基泼尼松龙;甲氨蝶呤;青霉胺;	1
983	尼美舒利;甲基泼尼龙;	1
984	尼美舒利;甲基泼尼龙;甲氨蝶呤;羟基氯喹;	1
985	尼美舒利;甲基泼尼龙;甲氨蝶呤;青霉胺;	1
986	尼美舒利;甲氨喋呤;艾拉莫德;	1
987	尼美舒利;甲氨喋呤;蛇片;	1
988	尼美舒利;甲氨喋呤;雷公藤多甙片;骨基泼尼龙;	1
989	尼美舒利;甲氨喋呤;雷公藤多疳;青霉胺;	1
990	尼美舒利;甲氨喋呤;青霉胺;	1
991	尼美舒利;甲氨蝶呤;甲泼尼松龙;艾拉莫德;青霉胺;	1
992	尼美舒利;甲氨蝶呤;痹祺胶囊;青霉胺;	1
993	尼美舒利;甲氨蝶呤;白芍总甙;盘龙七片;	1
994	尼美舒利;甲氨蝶呤;白芍总甙;祖师麻;	1
995	尼美舒利;甲氨蝶呤;白芍总甙;羟基氯喹;	1
996	尼美舒利;甲氨蝶呤;白芍总甙;艾拉莫德;	1
997	尼美舒利;甲氨蝶呤;白芍总甙;雷公藤多甙片;青霉胺;	1
998	尼美舒利;甲氨蝶呤;益赛普;	1
999	尼美舒利;甲氨蝶呤;硫酸羟氯喹;艾拉莫德;醋酸泼尼松;	1
1000	尼美舒利;甲氨蝶呤;祖师麻;	1
1001	尼美舒利;甲氨蝶呤;祖师麻;艾拉莫德;青霉胺;	1
1002	尼美舒利;甲氨蝶呤;祖师麻片;艾拉莫德;	1
1003	尼美舒利;甲氨蝶呤;美卓乐;雷公藤多甙;	1
1004	尼美舒利;甲氨蝶呤;美卓乐;青霉胺;	1
1005	尼美舒利;甲氨蝶呤;羟基氯喹;青霉胺;	1
1006	尼美舒利;甲氨蝶呤;艾拉莫德;醋酸泼尼松;青霉胺;	1
1007	尼美舒利;甲氨蝶呤;艾拉莫德;醋酸泼尼松;青霉胺·;	1
1008	尼美舒利;甲氨蝶呤;艾拉莫德;雷公藤多甙;	1
1009	尼美舒利;甲氨蝶呤;艾拉莫德;雷公藤多甙片;	1
1010	尼美舒利;甲氨蝶呤;醋酸泼尼松片;	1
1011	尼美舒利;甲氨蝶呤;金骨莲胶囊;青霉胺;	1
1012	尼美舒利;甲氨蝶呤;雷公藤多甙;青霉胺;	1
1013	尼美舒利;甲氨蝶呤针;金乌骨通胶囊;	1
1014	尼美舒利;盘尼七片;	1
1015	尼美舒利;盘龙七片;	1
1016	尼美舒利;盘龙七片;问荆合剂;	1
1017	尼美舒利;硫酸羟氯喹片;	1
1018	尼美舒利;祖师麻;问荆合剂;	1
1019	尼美舒利;羟基氯喹;青霉胺;	1
1020	尼美舒利;舒荆合剂;	1
1021	尼美舒利;艾拉莫德;	1
1022	尼美舒利;艾拉莫德;雷公藤多甙;	1
1023	尼美舒利;艾拉莫德;雷公藤多甙片;	1
1024	尼美舒利;艾拉莫德;青霉胺;	1
1025	尼美舒利;蛇片;	1
1026	尼美舒利;通滞苏润红;	1
1027	尼美舒利;醋酸泼尼松;雷公藤多苷;	1
1028	尼美舒利;雷公藤多甙;	1
1029	尼美舒利;雷公藤逐痛颗粒;	1
1030	尼美舒利;风湿液;	1
1031	尼美舒利分散片;强的松;甲氨蝶呤;	1
1032	尼美舒利分散片;来氟米特;甲氨喋呤片;	1
1033	尼美舒利分散片;来氟米特;甲氨喋啶片;益赛普;金乌骨通胶囊;青霉胺;	1
1034	尼美舒利分散片;来氟米特;甲氨蝶呤;羟基氯喹片;	1
1035	尼美舒利分散片;来氟米特;甲氨蝶呤;青霉胺;	1
1036	尼美舒利分散片;来氟米特片;甲基泼尼松片;甲氨蝶呤片;艾拉莫德片;	1
1037	尼美舒利分散片;来氟米特片;甲氨喋呤注射液;美卓乐;青霉胺片;	1
1038	尼美舒利分散片;正清风痛宁片;甲氨蝶呤;	1
1039	尼美舒利分散片;沙利度胺;甲基泼尼松;青霉胺;	1
1040	尼美舒利分散片;甲基泼尼松;甲氨蝶呤;艾拉莫德;青霉胺;	1
1041	尼美舒利分散片;甲氨喋呤;金乌骨痛胶囊;雷公藤多甙;	1
1042	尼美舒利分散片;甲氨喋呤片;青霉胺;风湿骨通胶囊;	1
1043	尼美舒利分散片;甲氨喋呤片;青霉胺片;	1
1044	尼美舒利分散片;甲氨喋啶;雷公藤多疳片;	1
1045	尼美舒利分散片;甲氨蝶呤;硫酸羟基氯喹;青霉胺;	1
1046	尼美舒利分散片;甲氨蝶呤;醋酸泼尼松;	1
1047	尼美舒利分散片;甲氨蝶呤;雷公藤多甙;青霉胺;	1
1048	尼美舒剂;来氟米特;正清风痛宁;甲基波尼龙;	1
1049	布洛芬;益赛普;	1
1050	布洛芬缓释片;正清风痛宁;洛索洛芬钠;湿热痹胶囊;火把花根;醋酸泼尼松片;	1
1051	布洛芬缓释胶囊;雷公藤多甙;	1
1052	布洛芬胶囊;强的松;甲氨蝶呤;	1
1053	布洛芬胶囊;甲氨蝶呤片;痹祺胶囊;	1
1054	帕夫林;	1
1055	帕夫林;昆仙胶囊;洛索洛芬钠;甲基泼尼松龙;	1
1056	帕夫林;来氟米特;	1
1057	帕夫林;来氟米特;美卓乐;	1
1058	帕夫林;柳氮磺胺吡啶;甲氨蝶呤;美洛昔康;	1
1059	帕夫林;爱若华;甲氨喋呤;西乐葆;	1
1060	帕夫林;甲氨蝶呤;硫酸羟氯喹;	1
1061	帕夫林;甲氨蝶呤;美卓乐;	1
1062	帕夫林;甲氨蝶呤;美洛昔康;	1
1063	帕夫林;甲氨蝶呤;美洛昔康;艾拉莫德;	1
1064	帕夫林;甲氨蝶呤;英太青;	1
1065	帕夫林;莫比可;	1
1066	帕夫林;雷公藤多甙;	1
1067	帕扶林;美洛昔康;舒筋合剂;	1
1068	强克;来氟米特;甲氨喋呤;	1
1069	强力;昆仙胶囊;来氟米特片;	1
1070	强力;甲氨喋啶片;美洛昔康片;	1
1071	强的松;戴芬;来氟米特;正清风痛宁;	1
1072	强的松;昆仙;来氟米特;甲氨喋呤;美洛昔康;	1
1073	强的松;昆仙;甲氨蝶呤;	1
1074	强的松;昆仙胶囊;来氟米特;洛索洛芬钠;甲氨蝶呤;	1
1075	强的松;昆仙胶囊;来氟米特;美洛昔康;	1
1076	强的松;昆仙胶囊;洛索洛芬钠片;	1
1077	强的松;昆仙胶囊;甲氨喋呤;	1
1078	强的松;昆仙胶囊;甲氨蝶呤;白芍总甙;美洛昔康;	1
1079	强的松;昆仙胶囊;甲氨蝶呤;美洛昔康;	1
1080	强的松;来氟米特;柳氮磺吡啶;洛索洛芬钠;艾拉莫德;雷公藤多疳片;	1
1081	强的松;来氟米特;柳氮磺嘧啶;	1
1082	强的松;来氟米特;正清风痛宁;美洛昔康;羟基氯喹;	1
1083	强的松;来氟米特;正清风痛宁片;甲氨喋呤;美洛昔康;	1
1084	强的松;来氟米特;氨糖美辛;甲氨蝶呤;	1
1085	强的松;来氟米特;氨糖美辛肠溶片;甲氨蝶呤;青霉胺;	1
1086	强的松;来氟米特;洛索洛芬纳;甲氨喋呤;	1
1087	强的松;来氟米特;洛索洛芬钠;甲氨蝶呤;雷公藤多苷;	1
1088	强的松;来氟米特;洛索洛芬钠;羟基氯喹;	1
1089	强的松;来氟米特;洛索洛芬钠片;	1
1090	强的松;来氟米特;洛索洛芬钠片;甲氨蝶呤;青霉胺;	1
1091	强的松;来氟米特;甲氨喋呤;白芍总苷;	1
1092	强的松;来氟米特;甲氨碟呤;莫比可;	1
1093	强的松;来氟米特;甲氨蝶呤;益赛普;美洛昔康;	1
1094	强的松;来氟米特;甲氨蝶呤;硫唑嘌呤;	1
1095	强的松;来氟米特;甲氨蝶呤;美洛昔康;舒筋合剂;青霉胺;	1
1096	强的松;来氟米特;甲氨蝶呤;美洛昔康;雷公藤多甙片;	1
1097	强的松;来氟米特;甲氨蝶呤;艾拉莫德;萘丁美酮胶囊;	1
1098	强的松;来氟米特;甲氨蝶呤;英太青;	1
1099	强的松;来氟米特;甲氨蝶呤;西乐葆;	1
1100	强的松;来氟米特;甲氨蝶呤;金乌骨通胶囊;风湿骨痛胶囊;	1
1101	强的松;来氟米特;甲氨蝶呤;雷公藤多甙;	1
1102	强的松;来氟米特;甲氨蝶呤针;艾拉莫德;	1
1103	强的松;来氟米特;白芍总甙;美洛昔康;	1
1104	强的松;来氟米特;白芍总苷;	1
1105	强的松;来氟米特;硫酸羟氯喹;	1
1106	强的松;来氟米特;美洛昔康;羟基氯喹;	1
1107	强的松;来氟米特;美洛昔康;羟基氯挫;	1
1108	强的松;来氟米特;羟基氯喹片;	1
1109	强的松;来氟米特;舒筋合剂;	1
1110	强的松;来氟米特;艾拉莫德;	1
1111	强的松;来氟米特;雷公藤多苷;	1
1112	强的松;来氟米特片;洛索洛芬钠片;甲氨蝶呤;	1
1113	强的松;柳氮磺;羟基氯喹;	1
1114	强的松;柳氮磺吡啶;纷乐;	1
1115	强的松;柳氮磺吡啶片;甲氨蝶呤;纷乐;西乐葆;	1
1116	强的松;柳氮磺嘧啶;甲氨蝶呤;美洛昔康;	1
1117	强的松;柳氮磺嘧啶;羟基氯喹;	1
1118	强的松;柳氮磺胺吡啶;甲氨蝶呤;白芍总苷;	1
1119	强的松;柳氮磺胺吡啶;甲氨蝶呤;英太青;	1
1120	强的松;正清风痛宁;洛索洛芬钠;甲氨蝶呤;	1
1121	强的松;正清风痛宁;甲氨蝶呤;美洛昔康;羟基氯喹;	1
1122	强的松;正清风痛宁;美洛昔康;蛇片;青霉胺;	1
1123	强的松;正清风痛宁;青霉胺;	1
1124	强的松;正清风痛宁片;甲氨蝶呤;美洛昔康;	1
1125	强的松;正清风痛宁阜宁缓释片;洛索洛芬钠;甲氨蝶呤;	1
1126	强的松;正清风痛片;甲氨蝶呤;	1
1127	强的松;氨糖美辛;甲氨蝶呤;青霉胺;	1
1128	强的松;氨糖美锌;甲氨蝶呤;艾拉莫德;雷公藤;	1
1129	强的松;洛索洛芬钠;甲氨蝶呤;	1
1130	强的松;洛索洛芬钠;甲氨蝶呤;羟基氯喹片;青霉胺;	1
1131	强的松;洛索洛芬钠;甲氨蝶呤;艾拉莫德;青霉胺;	1
1132	强的松;洛索洛芬钠;甲氨蝶呤;雷公藤多甙片;青霉胺;	1
1133	强的松;洛索洛芬钠片;甲氨蝶呤;白芍总甙;	1
1134	强的松;洛索洛芬钠片;甲氨蝶呤;羟基氯喹;	1
1135	强的松;洛索洛芬钠片;甲氨蝶呤;雷公藤多甙片;青霉胺;	1
1136	强的松;洛索洛芬钠片;甲氨蝶呤;青霉胺片;	1
1137	强的松;爱洛华;甲氨喋呤;美洛昔康;舒筋合剂;青霉胺;	1
1138	强的松;爱若华;	1
1139	强的松;爱若华;纷乐;西乐葆;	1
1140	强的松;甲氨喋呤;痛血康;	1
1141	强的松;甲氨喋呤;美洛昔康;	1
1142	强的松;甲氨喋呤;美洛昔康;青霉胺;	1
1143	强的松;甲氨喋呤;雷公藤多甙片;青霉胺;	1
1144	强的松;甲氨喋呤注射液;美洛昔康;	1
1145	强的松;甲氨喋啶;雷公藤多疳;	1
1146	强的松;甲氨蝶呤;白芍总甙;	1
1147	强的松;甲氨蝶呤;白芍总甙;美洛昔康;	1
1148	强的松;甲氨蝶呤;罗索洛芬酸钠;	1
1149	强的松;甲氨蝶呤;美洛昔康;羟基氯喹;雷公藤复方颗粒;青霉胺;	1
1150	强的松;甲氨蝶呤;美洛昔康;金乌骨通;雷公藤多甙;	1
1151	强的松;甲氨蝶呤;美洛昔康;雷公藤多甙;	1
1152	强的松;甲氨蝶呤;美洛昔康片;雷公藤多甙;	1
1153	强的松;甲氨蝶呤;羟基氯喹;艾拉莫德;萘丁美酮;	1
1154	强的松;甲氨蝶呤;羟基氯喹;问荆合剂;阿里昔布;	1
1155	强的松;甲氨蝶呤;羟氯喹;艾得辛;	1
1156	强的松;甲氨蝶呤;肿瘤坏死因子拮抗剂;	1
1157	强的松;甲氨蝶呤;艾拉莫德;	1
1158	强的松;甲氨蝶呤;艾拉莫德;青霉胺;	1
1159	强的松;甲氨蝶呤;西乐葆;	1
1160	强的松;甲氨蝶呤;醋氯芬酸;醋酸钙;	1
1161	强的松;甲氨蝶呤;雷公藤;	1
1162	强的松;甲氨蝶呤;雷公藤多甙;	1
1163	强的松;甲氨蝶呤注射液;白芍总苷;美洛昔康分散片;羟基氯喹;	1
1164	强的松;甲氨蝶呤片;艾拉莫德;	1
1165	强的松;甲氨蝶呤针;美洛昔康;羟基氯喹;	1
1166	强的松;痹祺胶囊;	1
1167	强的松;白芍;美洛昔康;羟基氯喹;青霉胺;	1
1168	强的松;白芍总甙;益赛普;羟基氯喹;	1
1169	强的松;白芍总甙;美洛昔康;	1
1170	强的松;白芍总苷;美洛昔康;	1
1171	强的松;白芍总苷;美洛昔康;羟基氯喹;	1
1172	强的松;祖师麻;美洛昔康;	1
1173	强的松;美洛昔康;艾拉莫德;	1
1174	强的松;羟基氯喹;	1
1175	强的松;羟基氯喹;英比可;	1
1176	强的松;羟氯喹;	1
1177	强的松;艾拉莫德;	1
1178	强的松;萘丁美酮;	1
1179	强的松;雷公藤多甙;	1
1180	强的松龙;扶他林片;雷公藤多苷片;	1
1181	强的松龙;来氟米特;甲氨蝶呤;雷公藤多苷;	1
1182	强的松龙;甲氨喋呤;纷乐;	1
1183	强的松龙;甲氨蝶呤;白芍总苷;	1
1184	强的松龙;白芍总苷;硫酸羟氯喹;	1
1185	强的松龙;艾拉莫德;	1
1186	强骨胶囊;	1
1187	强骨胶囊;来氟米特;甲氨蝶呤;硫唑嘌呤;	1
1188	强骨胶囊;沙利度胺;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	1
1189	强骨胶囊;甲氨蝶呤;	1
1190	强骨胶囊;甲氨蝶呤;甲泼尼龙;雷公藤多甙;青霉胺;	1
1191	强骨胶囊;甲氨蝶呤;美洛昔康;	1
1192	归红祛风酒;祖师麻片;	1
1193	归红祛风酒;艾拉莫德;青霉胺;	1
1194	得宝松;甲氨喋呤片;祖师麻;美洛昔康片;青霉胺;	1
1195	得宝松;甲氨蝶呤;痹祺胶囊;硫酸羟氯喹;	1
1196	戴芬;来氟米特;甲氨蝶呤;	1
1197	戴芬;甲氨蝶呤;	1
1198	戴芬;羟基氯喹;	1
1199	扶他林;来氟米特;甲氨蝶呤;	1
1200	扶他林;甲基泼尼松龙;甲氨蝶呤;	1
1201	扶他林;益赛普;	1
1202	扶他林乳剂;甲氨蝶呤;雷公藤多苷片;	1
1203	新癀片;	1
1204	新癀片;甲氨蝶呤;雷公藤多苷;	1
1205	无梢祛风口服液;	1
1206	无梢祛风片;氨糖美锌;甲氨蝶呤;	1
1207	无梢祛风片;甲氨蝶呤;	1
1208	昆仙;来氟米特;洛索洛芬钠;甲氨喋呤;白芍总甙;	1
1209	昆仙;祖师麻;雷公藤多甙;	1
1210	昆仙;美洛昔康;	1
1211	昆仙;舒筋合剂;	1
1212	昆仙胶囊;来氟米特;洛索洛芬钠;甲基泼尼松龙;甲氨蝶呤;	1
1213	昆仙胶囊;来氟米特;洛索洛芬钠;甲氨蝶呤;	1
1214	昆仙胶囊;来氟米特;洛索洛芬钠;甲氨蝶呤;醋酸泼尼松;	1
1215	昆仙胶囊;来氟米特;洛索洛芬钠片;甲氨蝶呤;美卓乐;青霉胺;	1
1216	昆仙胶囊;来氟米特;甲氨蝶呤;	1
1217	昆仙胶囊;来氟米特;甲氨蝶呤;美洛昔康;	1
1218	昆仙胶囊;来氟米特片;洛索洛芬钠片;	1
1219	昆仙胶囊;柳氮磺嘧啶;甲基泼尼松龙;	1
1220	昆仙胶囊;洛索洛芬钠;甲基泼尼龙;甲氨蝶呤;	1
1221	昆仙胶囊;洛索洛芬钠;甲氨蝶呤;醋酸泼尼松片;	1
1222	昆仙胶囊;洛索洛芬钠片;	1
1223	昆仙胶囊;洛索洛芬钠片;甲基泼尼龙;青霉素;	1
1224	昆仙胶囊;活血止痛膏;	1
1225	昆仙胶囊;甲基泼尼松龙;	1
1226	昆仙胶囊;甲基泼尼松龙;美洛昔康;	1
1227	昆仙胶囊;甲基泼尼松龙;美洛昔康;艾拉莫德;	1
1228	昆仙胶囊;甲基泼尼龙;	1
1229	昆仙胶囊;甲基泼尼龙;甲氨蝶呤;	1
1230	昆仙胶囊;甲基泼尼龙;甲氨蝶呤;白芍总甙;美洛昔康;	1
1231	昆仙胶囊;甲强龙片;甲氨喋呤;	1
1232	昆仙胶囊;甲氨喋呤;英太清;	1
1233	昆仙胶囊;甲氨蝶呤;祖师麻;	1
1234	昆仙胶囊;甲氨蝶呤;美洛昔康;羟基氯喹;	1
1235	昆仙胶囊;甲氨蝶呤;美洛昔康;羟基氯喹;青霉胺;	1
1236	昆仙胶囊;甲氨蝶呤;西乐葆;	1
1237	昆仙胶囊;甲氨蝶呤;醋酸泼尼松;青霉胺;	1
1238	昆仙胶囊;白芍总甙;青霉胺;	1
1239	昆仙胶囊;硫酸羟氯喹;醋酸泼尼松;	1
1240	昆仙胶囊;肿节非片;	1
1241	昆仙胶囊;萘丁美酮;	1
1242	春霉胺;甲氨蝶呤;	1
1243	来氟米特;柳氮磺嘧啶;洛索洛芬钠片;甲基泼尼松龙;	1
1244	来氟米特;柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;	1
1245	来氟米特;柳氮磺嘧啶;甲氨蝶呤;美洛昔康;	1
1246	来氟米特;柳氮磺嘧啶;美洛昔康分散片;	1
1247	来氟米特;柳氮磺胺吡啶;	1
1248	来氟米特;正清风痛宁;	1
1249	来氟米特;正清风痛宁;洛索洛芬钠;	1
1250	来氟米特;正清风痛宁;洛索洛芬钠片;甲氨蝶呤;	1
1251	来氟米特;正清风痛宁;甲氨喋呤;	1
1252	来氟米特;正清风痛宁;甲氨喋呤;美洛昔康;	1
1253	来氟米特;正清风痛宁;甲氨蝶呤;醋氯芬酸;	1
1254	来氟米特;正清风痛宁;美洛昔康;	1
1255	来氟米特;正清风痛宁;羟基氯喹;	1
1256	来氟米特;正清风痛宁;萘丁美酮;	1
1257	来氟米特;正清风痛宁片;洛索洛芬钠片;	1
1258	来氟米特;正清风痛片;甲基泼尼龙;甲氨蝶呤;	1
1259	来氟米特;正清风痛片;甲氨蝶呤;	1
1260	来氟米特;氨糖美辛;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	1
1261	来氟米特;氨糖美辛;甲基泼尼龙;甲氨蝶呤;羟基氯喹;	1
