Var1	Freq
1858	塞来昔布;柳氮磺吡啶;甲泼尼龙;	1
1859	塞来昔布;柳氮磺吡啶;美卓乐;羟基氯喹;	1
1860	塞来昔布;柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;	1
1861	塞来昔布;柳氮磺嘧啶;甲氨蝶呤;羟基氯喹;	1
1862	塞来昔布;柳氮磺嘧啶;甲氨蝶呤;舒筋合剂;青霉胺片;	1
1863	塞来昔布;柳氮磺嘧啶;甲氨蝶呤;青霉胺片;	1
1864	塞来昔布;柳氮磺嘧啶;羟基氯喹;	1
1865	塞来昔布;柳氮磺胺吡啶;甲氨蝶呤;羟基氯喹;醋酸泼尼松片;	1
1866	塞来昔布;柳氮磺胺吡啶;甲氨蝶呤;舒筋合剂;青霉胺;	1
1867	塞来昔布;柳氮磺胺吡啶;羟基氯喹;	1
1868	塞来昔布;正清风痛宁;	1
1869	塞来昔布;正清风痛宁;甲基泼尼松;甲氨蝶呤;	1
1870	塞来昔布;正清风痛宁;甲基泼尼松;甲氨蝶呤;白芍总代;	1
1871	塞来昔布;正清风痛宁;甲基泼尼松;甲氨蝶呤;白芍总甙;	1
1872	塞来昔布;正清风痛宁;甲基泼尼龙;甲氨蝶呤;羟基氯喹;	1
1873	塞来昔布;正清风痛宁;白芍总甙;	1
1874	塞来昔布;甲基泼尼松;甲氨喋呤;	1
1875	塞来昔布;甲基泼尼松;甲氨蝶呤;白芍总苷;青霉胺;	1
1876	塞来昔布;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	1
1877	塞来昔布;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	1
1878	塞来昔布;甲基泼尼松龙;甲氨蝶呤;逐痛冲剂;	1
1879	塞来昔布;甲基泼尼松龙;甲氨蝶呤;锝亚甲基二磷酸盐;雷公藤多甙片;	1
1880	塞来昔布;甲基泼尼松龙;雷公滕多甙片;	1
1881	塞来昔布;甲基泼尼龙;甲氨喋呤;	1
1882	塞来昔布;甲基泼尼龙;甲氨蝶呤;	1
1883	塞来昔布;甲基泼尼龙;甲氨蝶呤;白芍总苷;青霉胺;	1
1884	塞来昔布;甲基泼尼龙;青霉胺;	1
1885	塞来昔布;甲氨喋呤;雷公滕多甙;	1
1886	塞来昔布;甲氨蝶呤;甲泼尼龙;	1
1887	塞来昔布;甲氨蝶呤;甲泼尼龙;羟基氯喹;	1
1888	塞来昔布;甲氨蝶呤;痹祺胶囊;	1
1889	塞来昔布;甲氨蝶呤;白芍总苷;艾拉莫德;	1
1890	塞来昔布;甲氨蝶呤;益赛普;	1
1891	塞来昔布;甲氨蝶呤;益赛普;雷公藤多甙;	1
1892	塞来昔布;甲氨蝶呤;硫酸羟基氯喹;	1
1893	塞来昔布;甲氨蝶呤;硫酸羟氯喹;	1
1894	塞来昔布;甲氨蝶呤;类克;	1
1895	塞来昔布;甲氨蝶呤;羟基氯喹;青霉胺;	1
1896	塞来昔布;甲氨蝶呤;雅美罗;	1
1897	塞来昔布;甲氨蝶呤;雷公藤多甙;	1
1898	塞来昔布;甲泼尼龙;	1
1899	塞来昔布;甲泼尼龙;雷公藤多甙片;	1
1900	塞来昔布;白芍总甙;羟基氯喹;	1
1901	塞来昔布;白芍总甙;鸟梢祛风片;	1
1902	塞来昔布;白芍总苷;	1
1903	塞来昔布;硫酸羟氯喹;美卓乐;	1
1904	塞来昔布;美卓乐;	1
1905	塞来昔布;羟基氯喹;	1
1906	塞来昔布;羟基氯喹;柳氮磺嘧啶;	1
1907	塞来昔布;肿瘤坏死因子拮抗剂;	1
1908	塞来昔布;蛇片;	1
1909	塞来昔布;问荆合剂;	1
1910	塞来昔布;雷公藤;	1
1911	塞来昔布胶囊;尪痹片;硫酸羟氯喹片;美洛昔康胶囊;	1
1912	塞来昔布胶囊;来氟米特;甲氨喋啶;青霉胺;	1
1913	塞来昔布胶囊;来氟米特;甲氨蝶呤注射液;白芍总甙;	1
1914	塞来昔布胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;雷公藤多苷片;	1
1915	塞来昔布胶囊;来氟米特片;正清风痛宁缓释片;雷公藤多苷片;	1
1916	塞来昔布胶囊;来氟米特片;甲氨蝶呤片;雷公藤多苷片;	1
1917	塞来昔布胶囊;甲基泼尼松龙;甲氨蝶呤片;	1
1918	塞来昔布胶囊;甲基泼尼松龙;艾拉莫德;	1
1919	塞来昔布胶囊;甲氨蝶呤;	1
1920	塞来昔布胶囊;益赛普;羟基氯喹;	1
1921	塞来昔布胶囊;硫酸羟氯喹片;	1
1922	塞来昔布胶囊;雷公藤多苷片;	1
1923	塞来西布;复方水杨酸甲酯苯海拉明喷雾剂;甲氨蝶呤;	1
1924	塞来西布;强的松;来氟米特;甲氨蝶呤;	1
1925	塞来西布;来氟米特;甲氨蝶呤;老公要懂得;	1
1926	塞来西布;来氟米特;白芍总甙;雷公藤多甙;	1
1927	塞来西布;柳磺氮嘧啶;甲基泼尼松龙;羟基氯喹;	1
1928	塞来西布;甲氨蝶呤;	1
1929	塞来西布;甲氨蝶呤;艾拉莫德;	1
1930	塞米昔布;来氟米特;甲基泼尼龙;甲氨蝶呤;	1
1931	塞米昔布;甲氨蝶呤;	1
1932	复方倍他来松;甲氨蝶呤;艾拉莫德;金骨通胶囊;青霉胺;	1
1933	复方倍他米松;尼美舒利分散片;金骨莲胶囊;	1
1934	复方倍他米松;来氟米特;甲基泼尼龙;白芍总甙;	1
1935	复方倍他米松;甲氨蝶呤;	1
1936	复方倍他米松注射液;	1
1937	复方倍他米松注射液;注射用英夫利昔单抗;甲氨蝶呤;白芍总苷胶囊;盐酸氨基葡萄糖胶囊奥泰灵（）;醋氯芬酸分散片莱亿芬（）;	1
1938	复方倍他米松注射液;甲氨蝶呤;益赛普;美洛昔康针;青霉胺;	1
1939	复方倍他米松注射液;甲氨蝶呤片;祖师麻片;醋氯芬酸片;	1
1940	复方倍他米松针;尼美舒利;来氟米特;甲氨蝶呤;	1
1941	复方南星止痛膏;正清风;甲氨蝶呤;	1
1942	复方水杨酸喷雾;甲氨喋呤;	1
1943	复方水杨酸甲酯苯海拉明;	1
1944	复方水杨酸甲酯苯海拉明喷雾剂;甲氨喋啶片;痛血康胶囊;	1
1945	复方水杨酸苯海拉明喷雾;美洛昔康;	1
1946	复方环磷酰胺;来氟米特片;白芍总苷胶囊;美洛昔康胶囊;	1
1947	复方环磷酰胺;洛索洛芬钠片;甲泼尼龙片;雷公藤多苷片;	1
1948	复方环磷酰胺片;尪痹片;甲泼尼龙片;祖师麻膏;肿瘤坏死因子拮抗剂;锝亚甲基二膦酸盐注射液;雷公藤多苷片;	1
1949	复方环磷酰胺片;尪痹片;甲泼尼龙片;锝亚甲基二膦酸盐注射液;雪山金罗汉止痛涂膜剂;雷公藤多苷片;	1
1950	复方环磷酰胺片;尪痹片;甲泼尼龙片;雷公藤多苷片;	1
1951	复方环磷酰胺片;甲泼尼龙片;雷公藤多苷片;	1
1952	复方环磷酰胺片;白芍总苷;美洛昔康胶囊;	1
1953	复方雪莲胶囊;	1
1954	复方雷公滕止痛颗粒;甲基泼尼龙;	1
1955	复方雷公藤;尼美舒利;正清风痛宁;	1
1956	复方雷公藤;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	1
1957	复方雷公藤;甲基泼尼龙;甲氨蝶呤;	1
1958	复方雷公藤多甙片;羟基氯喹;	1
1959	复方雷公藤逐痛颗粒;尼美舒利;	1
1960	复方雷公藤逐痛颗粒;尼美舒利;强的松;	1
1961	复方雷公藤逐痛颗粒;尼美舒利;强的松;甲氨蝶呤;青霉胺;	1
1962	复方雷公藤逐痛颗粒;尼美舒利;来氟米特;雷公藤多甙片;	1
1963	复方雷公藤逐痛颗粒;尼美舒利;甲氨蝶呤;青霉胺;	1
1964	复方雷公藤逐痛颗粒;强的松;柳氮磺;羟基氯喹;	1
1965	复方雷公藤逐痛颗粒;来氟米特;洛索洛芬钠片;	1
1966	复方雷公藤逐痛颗粒;来氟米特;甲氨喋啶片;美洛昔康;	1
1967	复方雷公藤逐痛颗粒;来氟米特;痹祺胶囊;	1
1968	复方雷公藤逐痛颗粒;来氟米特;羟基氯喹;	1
1969	复方雷公藤逐痛颗粒;洛索洛芬钠;	1
1970	复方雷公藤逐痛颗粒;洛索洛芬钠片;甲基泼尼松龙;甲氨蝶呤;	1
1971	复方雷公藤逐痛颗粒;洛索洛芬钠片;甲氨蝶呤;	1
1972	复方雷公藤逐痛颗粒;甲基泼尼松龙;舒筋合剂;	1
1973	复方雷公藤逐痛颗粒;甲氨喋呤;金乌骨通胶囊;青霉胺;	1
1974	复方雷公藤逐痛颗粒;甲氨喋呤片;祖师麻片;	1
1975	复方雷公藤逐痛颗粒;甲氨蝶呤;萘丁美酮;	1
1976	复方雷公藤逐痛颗粒;甲泼尼龙片;	1
1977	复方雷公藤逐痛颗粒;甲泼尼龙片;舒筋合剂;	1
1978	复方雷公藤逐痛颗粒;美洛昔康片;	1
1979	复方雷公藤颗粒;	1
1980	复方雷公藤颗粒;来氟米特;甲氨蝶呤;	1
1981	复方雷公藤颗粒;洛索洛芬钠;甲氨蝶呤;	1
1982	复方雷公藤颗粒;甲氨蝶呤;萘丁美酮;	1
1983	复方雷公藤颗粒;白芍总甙;美洛昔康;	1
1984	复方雷公藤颗粒;祖师麻;	1
1985	复方骨肽注射液;注射用血栓通;甲氨蝶呤片;美洛昔康胶囊;	1
1986	复方骨肽注射液;甲氨蝶呤片;美洛昔康胶囊;锝亚甲基二膦酸盐注射液;	1
1987	复方黄连胶囊;祖师麻药;	1
1988	夏六雷公藤逐痛颗粒;甲基泼尼龙;甲氨喋呤;	1
1989	多西环素;强的松;来氟米特;祖师麻;	1
1990	多西环素;强的松;洛索洛芬钠片;甲氨蝶呤;	1
1991	多西环素;洛索洛芬钠;甲氨蝶呤;	1
1992	大活络胶囊;尼美舒利;甲氨蝶呤;青霉胺;	1
1993	大活络胶囊;强骨胶囊;甲氨蝶呤;美洛昔康;	1
1994	大活络胶囊;柳氮磺砒啶肠溶片;正清风痛宁缓释片;	1
1995	大活络胶囊;正清风痛宁;	1
1996	奈丁美酮;来氟米特;甲基泼尼松;	1
1997	奈丁美酮;来氟米特;甲基泼尼松;甲氨蝶呤;	1
1998	奈丁美酮;来氟米特;硫酸羟氯喹片;	1
1999	奈丁美酮;甲氨蝶呤;	1
2000	奈丁美酮;甲氨蝶呤;金乌骨通胶囊;	1
2001	奈丁美酮;祖师麻片;肿节风片;	1
2002	奈丁美酮;青霉胺;	1
2003	奥美拉唑;妥抒;甲氨蝶呤;	1
2004	妥抒;	1
2005	妥抒;尼美舒利;舒荆合剂;青霉胺;	1
2006	妥抒;尼美舒利;青霉胺;	1
2007	妥抒;强的松;甲氨蝶呤;英太清;	1
2008	妥抒;正清风痛宁;甲氨喋啶;美卓乐;莫比可;	1
2009	妥珠单抗;	1
2010	妥珠单抗;来氟米特;洛索洛芬钠片;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	1
2011	妥珠单抗;甲基泼尼松龙;甲氨蝶呤;	1
2012	宏强片;来氟米特;甲基泼尼松龙;甲氨蝶呤;	1
2013	宏强片;来氟米特片;甲氨蝶呤片;美卓乐;	1
2014	尪痹片;尼美舒利;强的松;	1
2015	尪痹片;布洛芬胶囊;来氟米特片;甲氨蝶呤片;	1
2016	尪痹片;强的松;火把花根;甲氨蝶呤;艾拉莫德;	1
2017	尪痹片;来氟米特;柳氮磺吡啶;	1
2018	尪痹片;来氟米特;柳氮磺吡啶;洛索洛芬钠;白芍总甙;硫酸羟氯喹片;	1
2019	尪痹片;来氟米特;火把花根片;	1
2020	尪痹片;来氟米特;火把花根片;甲基泼尼龙;硫酸氨基葡萄糖胶囊;醋氯芬酸分散片;	1
2021	尪痹片;来氟米特;甲泼尼龙;醋氯芬酸;	1
2022	尪痹片;来氟米特;甲泼尼龙片;白芍总苷胶囊;硫酸羟氯喹;美洛昔康胶囊;	1
2023	尪痹片;来氟米特;美洛昔康胶囊;血栓通注射液;	1
2024	尪痹片;来氟米特片;注射液血栓通;洛索洛芬钠;甲泼尼龙片;雪山金罗汉止痛涂膜剂;	1
2025	尪痹片;来氟米特片;甲氨蝶呤片;	1
2026	尪痹片;来氟米特片;甲泼尼龙片;美洛昔康胶囊;	1
2027	尪痹片;来氟米特片;痹祺胶囊;白芍总苷胶囊;美洛昔康胶囊;	1
2028	尪痹片;柳氮磺吡啶;醋氯芬酸;	1
2029	尪痹片;柳氮磺吡啶片;洛索洛芬钠片;甲氨蝶呤;	1
2030	尪痹片;柳氮磺吡啶片;洛索洛芬钠片;甲氨蝶呤片;甲泼尼龙片;白芍总苷胶囊;	1
2031	尪痹片;柳氮磺吡啶片;洛索洛芬钠片;甲氨蝶呤片;硫酸羟氯喹片;	1
2032	尪痹片;柳氮磺吡啶片;甲氨蝶呤;美洛昔康片;	1
2033	尪痹片;正清风痛宁注射液;醋氯芬酸分散片;	1
2034	尪痹片;洛索洛芬钠片;甲氨蝶呤片;甲泼尼龙;硫酸羟氯喹片;	1
2035	尪痹片;活力苏口服液;血府逐淤口服液;	1
2036	尪痹片;活血止痛膏;甲氨蝶呤;祖师麻膏;	1
2037	尪痹片;火把花根片;甲氨喋呤片;	1
2038	尪痹片;火把花根片;甲氨蝶呤;甲泼尼龙;醋氯芬酸分散片;	1
2039	尪痹片;火把花根片;甲氨蝶呤;醋氯芬酸分散片;	1
2040	尪痹片;甲基泼尼松龙;甲氨蝶呤;	1
2041	尪痹片;甲氨喋呤片;美洛昔康片;	1
2042	尪痹片;甲氨蝶呤;白芍总苷胶囊;	1
2043	尪痹片;甲氨蝶呤片;美洛昔康;	1
2044	尪痹片;甲氨蝶呤片;美洛昔康胶囊;	1
2045	尪痹片;甲泼尼龙片;美洛昔康片;雷公藤多苷片;	1
2046	尪痹片;甲泼尼龙琥珀酸钠;	1
2047	尪痹片;白芍总苷胶囊;	1
2048	尪痹片;白芍总苷胶囊;硫酸氢氯喹片;美洛昔康;	1
2049	尪痹片;硫酸羟氯喹;	1
2050	尪痹片;美洛昔康胶囊;	1
2051	尪痹片;美洛昔康胶囊;雷公藤多苷片;	1
2052	尪痹片;血府逐瘀胶囊;	1
2053	尪痹胶囊;白芍总甙;	1
2054	尼仙;美卓乐;	1
2055	尼美保利;甲氨蝶呤;青霉胺;	1
2056	尼美舒利;帕夫林;	1
2057	尼美舒利;帕夫林;强的松;甲氨蝶呤;雷公藤多甙;	1
2058	尼美舒利;帕夫林;来氟米特;甲氨蝶呤;	1
2059	尼美舒利;帕夫林;来氟米特;甲氨蝶呤;美卓乐;	1
2060	尼美舒利;帕夫林;祖师麻;	1
2061	尼美舒利;强力霉素;昆仙胶囊;甲氨蝶呤;甲泼尼龙;祖师麻;	1
2062	尼美舒利;强力霉素;甲氨蝶呤;青霉胺;	1
2063	尼美舒利;强力霉素;逐痛颗粒;	1
2064	尼美舒利;强的松;昆仙;来氟米特;甲氨蝶呤;	1
2065	尼美舒利;强的松;昆仙胶囊;	1
2066	尼美舒利;强的松;昆仙胶囊;来氟米特;柳氮磺;甲氨蝶呤;	1
2067	尼美舒利;强的松;昆仙胶囊;羟基氯喹;	1
2068	尼美舒利;强的松;来氟米特;柳氮磺;	1
2069	尼美舒利;强的松;来氟米特;柳氮磺嘧啶;甲氨蝶呤;	1
2070	尼美舒利;强的松;来氟米特;柳氮磺嘧啶;甲氨蝶呤;白芍总甙;羟基氯喹;	1
2071	尼美舒利;强的松;来氟米特;正清风痛宁;	1
2072	尼美舒利;强的松;来氟米特;甲氨喋呤;	1
2073	尼美舒利;强的松;来氟米特;甲氨蝶呤;羟基氯喹片;	1
2074	尼美舒利;强的松;来氟米特;甲氨蝶呤;蛇片;	1
2075	尼美舒利;强的松;来氟米特;甲氨蝶呤;雷公藤;	1
2076	尼美舒利;强的松;来氟米特;舒筋方剂;	1
2077	尼美舒利;强的松;柳氮磺吡啶结肠溶胶囊;雷公藤多甙片;青霉胺片;	1
2078	尼美舒利;强的松;正清风痛宁;甲氨蝶呤;羟基氯喹;	1
2079	尼美舒利;强的松;正清风痛宁;羟基氯喹;	1
2080	尼美舒利;强的松;正清风痛宁;雷公藤多甙;	1
2081	尼美舒利;强的松;甲氨喋呤;白芍总甙;青霉胺;	1
2082	尼美舒利;强的松;甲氨蝶呤;白芍总甙;	1
2083	尼美舒利;强的松;甲氨蝶呤;白芍总甙;金乌骨通胶囊;	1
2084	尼美舒利;强的松;甲氨蝶呤;白芍总甙;青霉胺;	1
2085	尼美舒利;强的松;甲氨蝶呤;硫酸羟基氯喹;雷公藤多甙片;	1
2086	尼美舒利;强的松;甲氨蝶呤;羟基氯喹;雷公藤多甙片;	1
2087	尼美舒利;强的松;甲氨蝶呤;肿节风;	1
2088	尼美舒利;强的松;甲氨蝶呤;艾拉莫德片;	1
2089	尼美舒利;强的松;甲氨蝶呤;雷公藤;	1
2090	尼美舒利;强的松;甲氨蝶呤;雷公藤多甙;青霉胺;	1
2091	尼美舒利;强的松;甲氨蝶呤;雷公藤多甙片;	1
2092	尼美舒利;强的松;白芍总甙;	1
2093	尼美舒利;强的松;白芍总甙;艾拉莫德;雷公藤多甙;	1
2094	尼美舒利;强的松;白芍总甙;青霉胺;	1
2095	尼美舒利;强的松;羟基氯喹;青霉胺;	1
2096	尼美舒利;强的松;艾拉莫德;英太清;	1
2097	尼美舒利;强的松;艾拉莫德;雷公藤多甙;青霉胺;	1
2098	尼美舒利;强的松;艾拉莫德;青霉胺;	1
2099	尼美舒利;强的松;青霉胺;	1
2100	尼美舒利;强的松龙;柳氮磺嘧啶;硫酸羟氯喹;雷公藤多苷;	1
2101	尼美舒利;强的松龙;白芍总苷;	1
2102	尼美舒利;强骨胶囊;来氟米特;甲氨蝶呤;	1
2103	尼美舒利;得宝松;甲氨蝶呤;	1
2104	尼美舒利;无梢祛风片;正清风痛宁片;	1
2105	尼美舒利;无梢祛风片;甲氨蝶呤;青霉胺;	1
2106	尼美舒利;昆仙;来氟米特;	1
2107	尼美舒利;昆仙;来氟米特;甲氨喋呤;	1
2108	尼美舒利;昆仙;甲基泼尼松龙;甲氨蝶呤;	1
2109	尼美舒利;昆仙;甲氨蝶呤;美卓乐;	1
2110	尼美舒利;昆仙胶囊;来氟米特;	1
2111	尼美舒利;昆仙胶囊;来氟米特;甲氨蝶呤;甲泼尼松龙片;	1
2112	尼美舒利;昆仙胶囊;甲氨喋呤;	1
2113	尼美舒利;昆仙胶囊;甲氨蝶呤;美卓乐;	1
2114	尼美舒利;昆仙胶囊;甲氨蝶呤;青霉胺;	1
2115	尼美舒利;昆仙胶囊;硫酸羟氯喹;	1
2116	尼美舒利;昆仙胶囊;醋酸泼尼松;	1
2117	尼美舒利;来氟米特;柳氮磺;甲氨蝶呤;白芍总甙;	1
2118	尼美舒利;来氟米特;柳氮磺嘧啶;甲氨蝶呤;白芍总甙;	1
2119	尼美舒利;来氟米特;柳氮磺胺毗啶;美卓乐;	1
2120	尼美舒利;来氟米特;正清风痛宁;甲基波尼龙;甲氨喋呤;白芍总甙;	1
2121	尼美舒利;来氟米特;正清风育宁;	1
2122	尼美舒利;来氟米特;泼尼松;甲氨蝶呤;青霉胺;	1
2123	尼美舒利;来氟米特;甲基泼尼松;甲氨蝶呤;金骨莲胶囊;青霉胺;	1
2124	尼美舒利;来氟米特;甲基泼尼松;甲氨蝶呤;青霉胺;	1
2125	尼美舒利;来氟米特;甲基泼尼松片;甲氨喋呤;青霉胺;	1
2126	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;祖师麻;雷公藤多甙;	1
2127	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	1
2128	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;雷公藤多甙片;	1
2129	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;青霉胺;	1
2130	尼美舒利;来氟米特;甲基泼尼松龙;痹祺胶囊;雷公藤多甙片;	1
2131	尼美舒利;来氟米特;甲基泼尼龙;	1
2132	尼美舒利;来氟米特;甲基泼尼龙;甲氨喋呤;	1
2133	尼美舒利;来氟米特;甲基泼尼龙;甲氨蝶呤;白芍总甙;	1
2134	尼美舒利;来氟米特;甲基泼尼龙;甲氨蝶呤;羟基氯喹;	1
2135	尼美舒利;来氟米特;甲基泼尼龙;甲氨蝶呤;艾拉莫德;	1
2136	尼美舒利;来氟米特;甲基泼尼龙;羟基氯喹;青霉胺;	1
2137	尼美舒利;来氟米特;甲基泼尼龙;艾拉莫德;	1
2138	尼美舒利;来氟米特;甲氨喋呤;雷公藤多苷;	1
2139	尼美舒利;来氟米特;甲氨喋啶;青霉胺;	1
2140	尼美舒利;来氟米特;甲氨碟呤;	1
2141	尼美舒利;来氟米特;甲氨蝶呤;甲泼尼龙;	1
2142	尼美舒利;来氟米特;甲氨蝶呤;痹祺;	1
2143	尼美舒利;来氟米特;甲氨蝶呤;痹祺胶囊;	1
2144	尼美舒利;来氟米特;甲氨蝶呤;白芍总甙;美卓乐;	1
2145	尼美舒利;来氟米特;甲氨蝶呤;益普赛;青霉胺;	1
2146	尼美舒利;来氟米特;甲氨蝶呤;益赛普;	1
2147	尼美舒利;来氟米特;甲氨蝶呤;类克;	1
2148	尼美舒利;来氟米特;甲氨蝶呤;类克;青霉胺;	1
2149	尼美舒利;来氟米特;甲氨蝶呤;羟基氯喹;问荆合剂;	1
2150	尼美舒利;来氟米特;甲氨蝶呤;艾拉莫德;醋酸泼尼松片;	1
2151	尼美舒利;来氟米特;甲氨蝶呤;英夫利昔单抗;醋酸泼尼松;青霉胺;	1
2152	尼美舒利;来氟米特;甲氨蝶呤;醋酸泼尼松;	1
2153	尼美舒利;来氟米特;甲氨蝶呤;醋酸泼尼松;问荆合剂;	1
2154	尼美舒利;来氟米特;甲氨蝶呤;醋酸泼尼松片;	1
2155	尼美舒利;来氟米特;甲氨蝶呤;金骨莲胶囊;青霉胺;	1
2156	尼美舒利;来氟米特;甲氨蝶呤;阿里的吗;	1
2157	尼美舒利;来氟米特;甲氨蝶呤;雷公藤多甙;青霉胺;	1
2158	尼美舒利;来氟米特;甲氨蝶呤;雷公藤逐痛颗粒;	1
2159	尼美舒利;来氟米特;甲氨蝶呤;骨康胶囊;	1
2160	尼美舒利;来氟米特;甲氨蝶呤针;	1
2161	尼美舒利;来氟米特;舒筋方剂;	1
2162	尼美舒利;来氟米特;雷公藤多甙;	1
2163	尼美舒利;来氟米特;青霉胺;	1
2164	尼美舒利;枪击氯喹;甲氨喋呤;	1
2165	尼美舒利;柳氮磺;正清风痛宁;甲氨蝶呤;	1
2166	尼美舒利;柳氮磺;甲氨蝶呤;	1
2167	尼美舒利;柳氮磺吡啶;甲氨蝶呤;醋酸泼尼松;青霉胺;	1
2168	尼美舒利;柳氮磺嘧啶;	1
2169	尼美舒利;柳氮磺嘧啶;甲氨蝶呤;醋酸泼尼松;	1
2170	尼美舒利;柳氮磺嘧啶;硫酸羟基氯喹;	1
2171	尼美舒利;柳氮磺嘧啶;羟基氯喹;雷公藤多甙;	1
2172	尼美舒利;柳氮磺胺吡啶;正清风痛宁;	1
2173	尼美舒利;柳氮磺胺吡啶;甲基泼尼松;甲氨蝶呤片;白芍总甙;	1
2174	尼美舒利;柳磺氮嘧啶;甲氨蝶呤;	1
2175	尼美舒利;正清风痛宁;甲氨喋呤;蛇片;	1
2176	尼美舒利;正清风痛宁;益赛普;	1
2177	尼美舒利;正清风痛宁缓释片;甲氨蝶呤;醋酸泼尼松片;青霉胺;	1
2178	尼美舒利;正清风痛片;益赛普;	1
2179	尼美舒利;正清风痛风;甲氨蝶呤;舒筋合剂;	1
2180	尼美舒利;正清风胶囊;甲氨蝶呤;青霉胺;	1
2181	尼美舒利;沙利度胺;甲基泼尼松;青霉胺;	1
2182	尼美舒利;沙利度胺;甲氨蝶呤;白芍总甙;	1
2183	尼美舒利;沙利度胺;甲氨蝶呤;雷公藤多甙;	1
2184	尼美舒利;沙利度胺;醋酸泼尼松;	1
2185	尼美舒利;洛索洛芬钠片;甲氨蝶呤;	1
2186	尼美舒利;爱诺华;白芍总苷;醋酸泼尼松;	1
2187	尼美舒利;甲基泼尼松;甲氨蝶呤;羟基氯喹;青霉胺;	1
2188	尼美舒利;甲基泼尼松龙;	1
2189	尼美舒利;甲基泼尼松龙;甲氨喋呤;雷公藤多甙片;	1
2190	尼美舒利;甲基泼尼松龙;甲氨蝶呤;	1
2191	尼美舒利;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	1
2192	尼美舒利;甲基泼尼松龙;甲氨蝶呤;白芍总甙;羟基氯喹;	1
2193	尼美舒利;甲基泼尼松龙;甲氨蝶呤;白芍总苷;雷公藤;	1
2194	尼美舒利;甲基泼尼松龙;甲氨蝶呤;祖师麻;雷公藤多甙;	1
2195	尼美舒利;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	1
2196	尼美舒利;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;青霉胺;	1
2197	尼美舒利;甲基泼尼松龙;甲氨蝶呤;雷公藤多甙;	1
2198	尼美舒利;甲基泼尼松龙;甲氨蝶呤;雷公藤多甙片;	1
2199	尼美舒利;甲基泼尼松龙;白芍总甙;	1
2200	尼美舒利;甲基泼尼松龙;祖师麻;金乌骨通;	1
2201	尼美舒利;甲基泼尼龙;	1
2202	尼美舒利;甲基泼尼龙;甲氨喋呤;雷公藤多甙片;	1
2203	尼美舒利;甲基泼尼龙;甲氨蝶呤;雷公藤多甙片;	1
2204	尼美舒利;甲基泼尼龙;甲氨蝶呤;青霉胺;	1
2205	尼美舒利;甲基泼尼龙;雷公藤;青霉胺;	1
2206	尼美舒利;甲基蝶呤;	1
2207	尼美舒利;甲氨喋呤;艾拉莫德;	1
2208	尼美舒利;甲氨喋呤;艾拉莫德;青霉胺;	1
2209	尼美舒利;甲氨喋呤;蛇片;	1
2210	尼美舒利;甲氨喋呤;雷公藤多甙片;骨基泼尼龙;	1
2211	尼美舒利;甲氨喋呤;雷公藤多疳;青霉胺;	1
2212	尼美舒利;甲氨喋呤;青霉胺;	1
2213	尼美舒利;甲氨蝶呤;甲泼尼松龙;艾拉莫德;青霉胺;	1
2214	尼美舒利;甲氨蝶呤;甲泼尼龙;	1
2215	尼美舒利;甲氨蝶呤;痹祖胶囊;	1
2216	尼美舒利;甲氨蝶呤;痹祺胶囊;	1
2217	尼美舒利;甲氨蝶呤;白芍总甙;祖师麻;	1
2218	尼美舒利;甲氨蝶呤;白芍总甙;羟基氯喹;	1
2219	尼美舒利;甲氨蝶呤;白芍总甙;艾拉莫德;	1
2220	尼美舒利;甲氨蝶呤;白芍总甙;醋酸泼尼龙;	1
2221	尼美舒利;甲氨蝶呤;益赛普;	1
2222	尼美舒利;甲氨蝶呤;益赛普;艾拉莫德;醋酸泼尼松;青霉胺;	1
2223	尼美舒利;甲氨蝶呤;硫酸羟氯喹;艾拉莫德;醋酸泼尼松;	1
2224	尼美舒利;甲氨蝶呤;祖师麻;艾拉莫德;青霉胺;	1
2225	尼美舒利;甲氨蝶呤;祖师麻;雷公藤多甙片;青霉胺;	1
2226	尼美舒利;甲氨蝶呤;祖师麻;青霉胺;	1
2227	尼美舒利;甲氨蝶呤;祖师麻片;艾拉莫德;	1
2228	尼美舒利;甲氨蝶呤;祛风口服液;	1
2229	尼美舒利;甲氨蝶呤;美卓乐;青霉胺;	1
2230	尼美舒利;甲氨蝶呤;羟基氯喹;艾拉莫德;	1
2231	尼美舒利;甲氨蝶呤;舒筋合剂;	1
2232	尼美舒利;甲氨蝶呤;艾拉莫德;醋酸泼尼松;青霉胺·;	1
2233	尼美舒利;甲氨蝶呤;醋酸泼尼松;	1
