chr2	111880314	111880582	chr2	111878490	111926022	BCL2L11	NM_138623	268
chr2	111880314	111880582	chr2	111878490	111926022	BCL2L11	NM_138624	268
chr2	111880314	111880582	chr2	111878490	111903861	BCL2L11	NM_001204113	268
chr2	111880314	111880582	chr2	111878490	111926022	BCL2L11	NM_138627	268
chr2	111880314	111880582	chr2	111878490	111926022	BCL2L11	NM_138626	268
chr2	111880314	111880582	chr2	111878490	111926022	BCL2L11	NM_138625	268
chr2	111880314	111880582	chr2	111878490	111926022	BCL2L11	NM_138621	268
chr19	18118938	18119111	chr19	18118976	18124911	ARRDC2	NM_015683	135
chr19	18118938	18119111	chr19	18111940	18124911	ARRDC2	NM_001025604	173
chr19	18118938	18119111	chr19	18118976	18124911	ARRDC2	NM_001286826	135
chr11	636947	636967	.	-1	-1	.	-1	0
chr14	100680382	100680468	.	-1	-1	.	-1	0
chr2	106810257	106810320	chr2	106709758	106810795	UXS1	NM_001253875	63
chr2	106810257	106810320	chr2	106709758	106810795	UXS1	NM_025076	63
chr2	106810257	106810320	chr2	106709758	106810795	UXS1	NR_045607	63
chr16	57562945	57562997	chr16	57546089	57570477	CCDC102A	NM_033212	52
chr13	48575048	48575247	chr13	48516790	48575462	SUCLA2	NM_003850	199
chr10	135207535	135207808	chr10	135207620	135234174	MTG1	NM_138384	188
chr5	172665446	172665503	.	-1	-1	.	-1	0
chr3	9773772	9774125	chr3	9773433	9789699	BRPF1	NM_004634	353
chr3	9773772	9774125	chr3	9773433	9789699	BRPF1	NM_001003694	353
chr11	63581667	63581738	chr11	63580845	63595190	C11orf84	NM_138471	71
chr6	110012573	110012873	chr6	110012423	110146634	FIG4	NM_014845	300
chr5	122435535	122435549	chr5	122424840	122523745	PRDM6	NM_001136239	14
chr22	21714984	21715076	.	-1	-1	.	-1	0
chr5	1295585	1295604	.	-1	-1	.	-1	0
chr16	11439091	11439645	chr16	11439294	11445620	RMI2	NM_152308	351
chr16	11439091	11439645	chr16	11439294	11445620	RMI2	NR_130754	351
chr13	114524545	114524585	chr13	114518582	114545814	GAS6-AS1	NR_044995	40
chr13	114524545	114524585	chr13	114523521	114567076	GAS6	NM_000820	40
chr11	62370156	62370189	chr11	62369690	62380237	EML3	NM_153265	33
chr11	62370156	62370189	chr11	62369690	62380237	EML3	NM_001300793	33
chr11	62370156	62370189	chr11	62369690	62380237	EML3	NM_001300794	33
chr10	1034478	1034607	chr10	1034348	1063708	GTPBP4	NM_012341	129
chr11	119019685	119019791	chr11	119019749	119033374	ABCG4	NM_022169	42
chr15	29862567	29862587	chr15	29412454	29862927	FAM189A1	NM_015307	20
chr1	43389548	43390321	.	-1	-1	.	-1	0
chr14	104313547	104313595	chr14	104200087	104313927	PPP1R13B	NM_015316	48
chr2	30669878	30670636	chr2	30670091	30867091	LCLAT1	NM_182551	545
chr2	30669878	30670636	chr2	30670091	30867091	LCLAT1	NM_001304445	545
chr2	30669878	30670636	chr2	30670091	30867091	LCLAT1	NM_001002257	545
chr2	30669878	30670636	chr2	30670091	30867091	LCLAT1	NM_001304446	545
chr19	52452423	52452446	chr19	52452386	52484620	ZNF350-AS1	NR_103847	23
chr5	5140589	5140597	chr5	5140442	5320412	ADAMTS16	NM_139056	8
chr17	72745056	72745613	chr17	72744750	72765499	SLC9A3R1	NM_004252	557
chr7	99156468	99156633	chr7	99156447	99162328	ZNF655	NM_001085367	165
chr7	99156468	99156633	chr7	99156044	99162328	ZNF655	NM_001085366	165
chr7	99156468	99156633	chr7	99156447	99162328	ZNF655	NM_001009958	165
chr7	99156468	99156633	chr7	99156044	99162328	ZNF655	NM_024061	165
chr7	99156468	99156633	chr7	99156447	99174076	ZNF655	NM_001085368	165
chr7	99156468	99156633	chr7	99156044	99174076	ZNF655	NM_138494	165
chr7	99156468	99156633	chr7	99156447	99174076	ZNF655	NM_001009960	165
chr7	99156468	99156633	chr7	99156044	99174076	ZNF655	NM_001083956	165
chr1	224804211	224804279	chr1	224804178	224928249	CNIH3	NM_152495	68
chr15	74907979	74908169	chr15	74900712	74922542	CLK3	NM_003992	190
chr15	74907979	74908169	chr15	74907334	74922542	CLK3	NM_001130028	190
chr8	140717916	140718159	.	-1	-1	.	-1	0
chr16	22308866	22308999	chr16	22308695	22346424	POLR3E	NM_001258035	133
chr16	22308866	22308999	chr16	22308695	22346424	POLR3E	NM_018119	133
chr16	22308866	22308999	chr16	22308695	22346424	POLR3E	NM_001258034	133
chr16	22308866	22308999	chr16	22308695	22346424	POLR3E	NM_001258036	133
chr16	22308866	22308999	chr16	22308695	22346424	POLR3E	NM_001258033	133
chr16	22308866	22308999	chr16	22308695	22346424	POLR3E	NR_047581	133
chr14	91976031	91976180	chr14	91923824	91976824	SMEK1	NM_001284281	149
chr14	91976031	91976180	chr14	91923824	91976824	SMEK1	NM_001284280	149
chr22	32983690	32983731	chr22	32908539	33454377	SYN3	NM_001135774	41
chr22	32983690	32983731	chr22	32908539	33402806	SYN3	NM_003490	41
chr22	32983690	32983731	chr22	32908539	33402806	SYN3	NM_133633	41
chr15	51200448	51200960	chr15	51200868	51298097	AP4E1	NM_001252127	92
chr15	51200448	51200960	chr15	51200868	51298097	AP4E1	NM_007347	92
chr13	25320293	25320360	.	-1	-1	.	-1	0
chr15	33010242	33010287	chr15	33010204	33026870	GREM1	NM_001191323	45
chr15	33010242	33010287	chr15	33010204	33026870	GREM1	NM_001191322	45
chr15	33010242	33010287	chr15	33010204	33026870	GREM1	NM_013372	45
chr9	138881985	138882010	.	-1	-1	.	-1	0
chr3	197807311	197807469	chr3	197784403	197807542	ANKRD18DP	NR_003291	158
chr8	101225094	101225262	chr8	101170562	101254132	SPAG1	NM_003114	168
chr8	101225094	101225262	chr8	101170262	101254132	SPAG1	NM_172218	168
chr11	64815215	64815268	chr11	64812294	64826009	NAALADL1	NM_005468	53
chr13	46425355	46425711	chr13	46354415	46425846	SIAH3	NM_198849	356
chr2	220313201	220313211	chr2	220299699	220358354	SPEG	NM_005876	10
chr12	114075946	114075964	.	-1	-1	.	-1	0
chr16	86613018	86613042	chr16	86612114	86615304	FOXL1	NM_005250	24
chr5	102090870	102090957	.	-1	-1	.	-1	0
chr9	103114882	103115012	chr9	103064356	103115259	TEX10	NM_017746	130
chr12	29936323	29936402	chr12	29653745	29937692	TMTC1	NM_175861	79
chr12	29936323	29936402	chr12	29653745	29936743	TMTC1	NM_001193451	79
chr8	86019137	86019862	chr8	86019322	86058314	LRRCC1	NM_033402	540
chr12	121973934	121974011	chr12	121866899	122018364	KDM2B	NM_001005366	77
chr12	121973934	121974011	chr12	121866899	122018920	KDM2B	NM_032590	77
chr11	77850482	77850744	chr11	77811987	77850699	ALG8	NM_024079	217
chr11	77850482	77850744	chr11	77811987	77850699	ALG8	NM_001007027	217
chr19	6752607	6752635	chr19	6752172	6767523	SH2D3A	NM_005490	28
chr17	78995278	78995299	.	-1	-1	.	-1	0
chr20	34287652	34287699	chr20	34287231	34288902	ROMO1	NM_080748	47
chr14	93154325	93154367	chr14	92980124	93155334	RIN3	NM_024832	42
chr1	236767849	236768192	.	-1	-1	.	-1	0
chr2	113521677	113521833	chr2	113493926	113522254	CKAP2L	NM_152515	156
chr2	113521677	113521833	chr2	113493926	113522254	CKAP2L	NM_001304361	156
chr2	113521677	113521833	chr2	113493926	113522254	CKAP2L	NR_130712	156
chr9	135117350	135117452	chr9	135037333	135118220	NTNG2	NM_032536	102
chr3	183735959	183736179	.	-1	-1	.	-1	0
chr2	106810375	106810402	chr2	106709758	106810795	UXS1	NM_001253875	27
chr2	106810375	106810402	chr2	106709758	106810795	UXS1	NM_025076	27
chr2	106810375	106810402	chr2	106709758	106810795	UXS1	NR_045607	27
chr17	79761849	79761887	.	-1	-1	.	-1	0
chr9	115818978	115819227	chr9	115804094	115819071	ZFP37	NM_001282518	93
chr9	115818978	115819227	chr9	115804094	115819071	ZFP37	NM_001282515	93
chr9	115818978	115819227	chr9	115804094	115819071	ZFP37	NM_003408	93
chr22	29999325	29999785	chr22	29999544	30094589	NF2	NM_181829	241
chr22	29999325	29999785	chr22	29999544	30094589	NF2	NM_181828	241
chr22	29999325	29999785	chr22	29999544	30079904	NF2	NM_181825	241
chr22	29999325	29999785	chr22	29999544	30094589	NF2	NM_181833	241
chr22	29999325	29999785	chr22	29999544	30094589	NF2	NM_181832	241
chr22	29999325	29999785	chr22	29999544	30079904	NF2	NM_181831	241
chr22	29999325	29999785	chr22	29999544	30094589	NF2	NM_181830	241
chr22	29999325	29999785	chr22	29999544	30094589	NF2	NM_000268	241
chr22	29999325	29999785	chr22	29999544	30094589	NF2	NM_016418	241
chr20	35917849	35918246	chr20	35918050	35945663	MANBAL	NM_022077	196
chr20	35917849	35918246	chr20	35918050	35945663	MANBAL	NM_001003897	196
chr11	614879	614891	chr11	612554	615999	IRF7	NM_001572	12
chr11	614879	614891	chr11	612554	615728	IRF7	NM_004031	12
chr11	614879	614891	chr11	612554	615999	IRF7	NM_004029	12
chr17	36830931	36831177	chr17	36827958	36831187	C17orf96	NM_001130677	246
chr5	180230645	180230689	chr5	180217540	180230902	MGAT1	NM_001114619	44
chr5	180230645	180230689	chr5	180217540	180237137	MGAT1	NM_001114617	44
chr5	180230645	180230689	chr5	180217540	180230902	MGAT1	NM_001114620	44
chr5	180230645	180230689	chr5	180217540	180236817	MGAT1	NM_001114618	44
chr10	3929032	3929104	.	-1	-1	.	-1	0
chr8	105235804	105235854	chr8	105235562	105266653	RIMS2	NM_001282882	50
chr8	105235804	105235854	chr8	104831415	105266656	RIMS2	NM_001282881	50
chr8	105235804	105235854	chr8	104831415	105266656	RIMS2	NM_014677	50
chr8	105235804	105235854	chr8	104512975	105266656	RIMS2	NM_001100117	50
chr5	171023782	171023806	.	-1	-1	.	-1	0
chr9	139980449	139980467	chr9	139979397	139981269	MAN1B1-AS1	NR_027447	18
chr19	56159287	56159405	chr19	56158953	56164526	CCDC106	NM_013301	118
chr1	2980111	2980149	chr1	2976180	2984289	LINC00982	NR_015440	38
chr1	54953735	54954006	.	-1	-1	.	-1	0
chr17	72983411	72983877	chr17	72983726	73001892	CDR2L	NM_014603	151
chr14	38680728	38680761	chr14	38677203	38682268	SSTR1	NM_001049	33
chr5	37840460	37840481	.	-1	-1	.	-1	0
chr3	184032064	184032469	chr3	184032282	184053146	EIF4G1	NM_198242	187
chr3	184032064	184032469	chr3	184032282	184053146	EIF4G1	NM_001194947	187
chr3	184032064	184032469	chr3	184032282	184053146	EIF4G1	NM_001194946	187
chr3	184032064	184032469	chr3	184032282	184053146	EIF4G1	NM_198244	187
chr3	184032064	184032469	chr3	184032282	184053146	EIF4G1	NM_198241	187
chr3	184032064	184032469	chr3	184032289	184053146	EIF4G1	NM_001291157	180
chr16	1402299	1402476	chr16	1401899	1413352	GNPTG	NM_032520	177
chr5	139555070	139555144	chr5	139554652	139623374	CYSTM1	NM_032412	74
chr5	63986857	63986897	chr5	63986134	64014017	FAM159B	NM_001164442	40
chr9	140135441	140135878	chr9	140135710	140138159	TUBB4B	NM_006088	168
chr5	150827146	150827727	chr5	150827156	150859705	SLC36A1	NM_001308150	571
chr5	150827146	150827727	chr5	150816552	150850520	SLC36A1	NM_001308151	581
chr5	150827146	150827727	chr5	150827156	150871942	SLC36A1	NM_078483	571
chr10	94820407	94820418	.	-1	-1	.	-1	0
chr15	101390106	101390193	.	-1	-1	.	-1	0
chr8	103750952	103751032	.	-1	-1	.	-1	0
chr10	121302877	121302971	.	-1	-1	.	-1	0
chr19	17416425	17416452	.	-1	-1	.	-1	0
chr19	1882273	1882295	chr19	1876974	1885518	ABHD17A	NM_001130111	22
chr19	1882273	1882295	chr19	1876974	1885518	ABHD17A	NM_031213	22
chr16	2835128	2835602	chr16	2833953	2836708	PRSS33	NM_152891	474
chr18	72162971	72163289	.	-1	-1	.	-1	0
chr6	29600089	29600138	chr6	29570004	29600962	GABBR1	NM_001470	49
chr6	29600089	29600138	chr6	29570004	29600962	GABBR1	NM_021904	49
chr14	105953752	105954148	chr14	105953256	105955124	CRIP1	NM_001311	396
chr1	40839609	40840267	chr1	40839377	40888998	SMAP2	NM_022733	658
chr8	99305995	99306310	chr8	99204386	99306621	NIPAL2	NM_024759	315
chr9	100458906	100459427	chr9	100437190	100459691	XPA	NM_000380	521
chr9	100458906	100459427	chr9	100437190	100459691	XPA	NR_027302	521
chr2	242742920	242743041	chr2	242716239	242743702	GAL3ST2	NM_022134	121
chr13	112759034	112759053	chr13	112626623	112762329	LINC00403	NR_120392	19
chr17	8055033	8055674	chr17	8043787	8055753	PER1	NM_002616	641
chr10	134599277	134599320	chr10	134598319	134599537	NKX6-2	NM_177400	43
chr5	180486329	180486371	chr5	180467224	180488523	BTNL9	NM_152547	42
chr11	2923489	2923658	chr11	2908574	2925175	SLC22A18AS	NM_007105	169
chr11	2923489	2923658	chr11	2908574	2925175	SLC22A18AS	NM_001302862	169
chr11	2923489	2923658	chr11	2920950	2946476	SLC22A18	NM_183233	169
chr11	2923489	2923658	chr11	2923511	2946476	SLC22A18	NM_002555	147
chr9	98112218	98112278	.	-1	-1	.	-1	0
chr16	89787465	89787536	chr16	89787392	89807332	ZNF276	NM_152287	71
chr16	89787465	89787536	chr16	89787392	89806312	ZNF276	NR_110122	71
chr16	89787465	89787536	chr16	89786775	89806312	ZNF276	NR_110128	71
chr16	89787465	89787536	chr16	89787392	89806312	ZNF276	NR_110126	71
chr6	84418857	84418875	chr6	84262604	84419127	SNAP91	NM_001242794	18
chr6	84418857	84418875	chr6	84262604	84419127	SNAP91	NM_001256717	18
chr6	84418857	84418875	chr6	84262604	84419127	SNAP91	NM_014841	18
chr6	84418857	84418875	chr6	84262604	84419127	SNAP91	NM_001242793	18
chr16	9056827	9056913	chr16	8985950	9057341	USP7	NM_003470	86
chr9	103172742	103172785	.	-1	-1	.	-1	0
chr11	46354879	46355068	chr11	46354454	46402104	DGKZ	NM_201532	189
chr1	50884513	50884632	chr1	50883222	50889119	DMRTA2	NM_032110	119
chr1	42127715	42127823	chr1	41972035	42384378	HIVEP3	NM_001127714	108
chr1	42127715	42127823	chr1	41972035	42384378	HIVEP3	NM_024503	108
chr19	13990920	13991072	chr19	13988062	13991571	NANOS3	NM_001098622	152
chr20	42142577	42142613	chr20	42136319	42170535	L3MBTL1	NM_032107	36
chr3	4344833	4345330	chr3	4344987	4356086	SETMAR	NM_001276325	343
chr3	4344833	4345330	chr3	4344987	4358949	SETMAR	NM_006515	343
chr3	4344833	4345330	chr3	4344987	4358949	SETMAR	NR_075073	343
chr3	4344833	4345330	chr3	4345296	4358949	SETMAR	NR_024022	34
chr3	4344833	4345330	chr3	4344987	4358949	SETMAR	NM_001243723	343
chr7	65215577	65216095	chr7	65179585	65215911	LOC441242	NR_103527	334
chr7	65215577	65216095	chr7	65216091	65228662	CCT6P1	NR_003110	4
chr7	65215577	65216095	chr7	65111923	65235797	LOC441242	NR_038378	518
chr20	32319620	32319837	chr20	32319565	32380075	ZNF341	NR_104259	217
chr20	32319620	32319837	chr20	32319565	32380075	ZNF341	NM_001282935	217
chr20	32319620	32319837	chr20	32319565	32380075	ZNF341	NM_001282933	217
chr20	32319620	32319837	chr20	32319565	32380075	ZNF341	NM_032819	217
chr8	57069754	57069852	.	-1	-1	.	-1	0
chr20	31407531	31407639	.	-1	-1	.	-1	0
chr10	101089382	101089519	chr10	101088855	101154087	CNNM1	NM_020348	137
chr19	38397621	38398331	chr19	38397860	38699012	SIPA1L3	NM_015073	471
chr17	78389185	78389343	chr17	78388966	78411884	ENDOV	NM_173627	158
chr17	78389185	78389343	chr17	78388966	78404171	ENDOV	NM_001164638	158
chr17	78389185	78389343	chr17	78388966	78411884	ENDOV	NM_001164637	158
chr13	20135456	20135481	chr13	19997018	20135714	TPTE2	NR_073485	25
chr2	241542056	241542118	.	-1	-1	.	-1	0
chr12	115105242	115105267	.	-1	-1	.	-1	0
chr12	53661708	53662621	chr12	53662082	53687427	ESPL1	NM_012291	539
chr7	129142617	129142731	chr7	129142319	129152773	SMKR1	NM_001195243	114
chr5	136834162	136834285	chr5	136310986	136835018	SPOCK1	NM_004598	123
chr5	112257321	112257536	chr5	112212080	112258031	REEP5	NM_005669	215
chr22	24552427	24552617	chr22	24407764	24574596	CABIN1	NM_001201429	190
chr22	24552427	24552617	chr22	24407819	24574596	CABIN1	NM_001199281	190
chr22	24552427	24552617	chr22	24407764	24574596	CABIN1	NM_012295	190
chr20	57225359	57225482	.	-1	-1	.	-1	0
chr14	75469607	75470148	chr14	75469611	75476294	EIF2B2	NM_014239	537
chr1	59248162	59248306	chr1	59246462	59249785	JUN	NM_002228	144
chr1	32817156	32817361	.	-1	-1	.	-1	0
chr1	47900151	47900253	chr1	47897806	47900313	FOXD2-AS1	NR_026878	102
chr1	47900151	47900253	chr1	47846467	47902989	LINC01389	NR_126355	102
chr5	178004073	178004102	chr5	177664616	178017556	COL23A1	NM_173465	29
chr12	9892164	9892234	.	-1	-1	.	-1	0
chr10	97803216	97803317	chr10	97803158	97820625	CCNJ	NM_001134376	101
chr10	97803216	97803317	chr10	97803158	97820625	CCNJ	NM_001134375	101
chr10	97803216	97803317	chr10	97803158	97820625	CCNJ	NM_019084	101
chr10	97803216	97803317	chr10	97512962	97849992	ENTPD1-AS1	NR_038444	101
chr12	54441308	54441347	chr12	54410635	54449814	HOXC4	NM_014620	39
chr17	37381301	37381390	chr17	37366788	37382040	STAC2	NM_198993	89
chr19	42828008	42828070	chr19	42817476	42829214	TMEM145	NM_173633	62
chr9	35162125	35162369	chr9	35161988	35405332	UNC13B	NM_006377	244
chr16	8960388	8960476	chr16	8946798	8961285	CARHSP1	NM_001278264	88
chr16	8960388	8960476	chr16	8946798	8962869	CARHSP1	NM_014316	88
chr16	8960388	8960476	chr16	8946798	8962258	CARHSP1	NM_001042476	88
chr16	8960388	8960476	chr16	8946798	8962218	CARHSP1	NM_001278263	88
chr16	8960388	8960476	chr16	8946798	8962576	CARHSP1	NM_001278261	88
chr16	8960388	8960476	chr16	8946798	8962869	CARHSP1	NM_001278260	88
chr11	91959766	91959784	.	-1	-1	.	-1	0
chr11	104034424	104034760	chr11	103777913	104035027	PDGFD	NM_025208	336
chr11	104034424	104034760	chr11	103777913	104035027	PDGFD	NM_033135	336
chr15	70354770	70354833	chr15	70340129	70390256	TLE3	NM_001105192	63
chr15	70354770	70354833	chr15	70340129	70390256	TLE3	NM_005078	63
chr15	70354770	70354833	chr15	70340129	70387124	TLE3	NM_001282982	63
chr15	70354770	70354833	chr15	70340129	70389091	TLE3	NM_001282981	63
chr15	70354770	70354833	chr15	70340129	70390256	TLE3	NM_001282980	63
chr15	70354770	70354833	chr15	70340129	70390256	TLE3	NM_001282979	63
chr15	70354770	70354833	chr15	70340129	70390256	TLE3	NM_020908	63
chr5	94956624	94956704	chr5	94955979	94957284	GPR150	NM_199243	80
chr6	170589808	170589886	.	-1	-1	.	-1	0
chr14	69620035	69620196	.	-1	-1	.	-1	0
chr2	128158497	128158523	.	-1	-1	.	-1	0
chr1	165796805	165797007	chr1	165796731	165880855	UCK2	NM_012474	202
chr8	124553477	124553599	chr8	124510126	124553493	FBXO32	NM_001242463	16
chr8	124553477	124553599	chr8	124510126	124553493	FBXO32	NM_058229	16
chr15	27018410	27018447	chr15	26788693	27018935	GABRB3	NM_021912	37
chr3	194118216	194118267	chr3	194115549	194119995	GP5	NM_004488	51
chr19	58867892	58867952	chr19	58865722	58874214	ZNF497	NM_198458	60
chr19	58867892	58867952	chr19	58865722	58874214	ZNF497	NM_001207009	60
chr7	93519725	93519863	chr7	93514708	93520303	TFPI2	NM_001271004	138
chr7	93519725	93519863	chr7	93514708	93520303	TFPI2	NM_001271003	138
chr7	93519725	93519863	chr7	93514708	93520303	TFPI2	NM_006528	138
chr4	6955895	6955912	chr4	6911170	7034845	TBC1D14	NM_001113361	17
chr4	6955895	6955912	chr4	6911494	7034845	TBC1D14	NM_020773	17
chr11	124632638	124632843	chr11	124632326	124635816	LOC101929340	NR_120579	205
chr11	124632638	124632843	chr11	124629029	124635816	LOC101929340	NR_120577	205
chr3	170137780	170137809	chr3	170136652	170152479	CLDN11	NM_005602	29
chr19	17889618	17889651	chr19	17858526	17899377	FCHO1	NM_001161358	33
chr19	17889618	17889651	chr19	17858526	17899377	FCHO1	NM_001161357	33
chr19	17889618	17889651	chr19	17862285	17899377	FCHO1	NM_015122	33
chr19	17889618	17889651	chr19	17862285	17899377	FCHO1	NM_001161359	33
chr2	74669374	74669386	.	-1	-1	.	-1	0
chr4	103940490	103940777	chr4	103822084	103940896	SLC9B1	NM_139173	287
chr4	103940490	103940777	chr4	103806204	103940896	SLC9B1	NM_001100874	287
chr4	103940490	103940777	chr4	103806204	103940896	SLC9B1	NR_047513	287
chr4	103940490	103940777	chr4	103806204	103940896	SLC9B1	NR_047515	287
chr22	19157130	19157261	.	-1	-1	.	-1	0
chr16	56677366	56677409	.	-1	-1	.	-1	0
chr9	35095994	35096452	chr9	35088684	35096598	PIGO	NM_152850	458
chr9	35095994	35096452	chr9	35088684	35096546	PIGO	NM_032634	458
chr9	35095994	35096452	chr9	35088684	35096546	PIGO	NM_001201484	458
chr14	77492577	77492661	chr14	77490885	77495042	IRF2BPL	NM_024496	84
chr12	54367540	54367620	chr12	54366909	54370203	HOXC11	NM_014212	80
chr12	54367540	54367620	chr12	54356091	54368740	HOTAIR	NR_047517	80
chr2	112641191	112641542	chr2	112525213	112641741	ANAPC1	NM_022662	351
chr6	74363409	74363836	chr6	74303101	74363737	SLC17A5	NM_012434	328
chr9	80262632	80262654	chr9	80037994	80263232	GNA14	NM_004297	22
chr1	174128666	174128981	chr1	174128551	174927327	RABGAP1L	NM_014857	315
chr6	35454206	35454220	chr6	35441373	35464861	TEAD3	NM_003214	14
chr20	25037959	25038799	chr20	24986865	25038818	ACSS1	NM_032501	840
chr20	25037959	25038799	chr20	24986865	25038818	ACSS1	NM_001252677	840
chr20	25037959	25038799	chr20	24986865	25038818	ACSS1	NM_001252675	840
chr14	74416698	74417107	chr14	74416636	74429813	COQ6	NM_182480	409
chr14	74416698	74417107	chr14	74416954	74429813	COQ6	NM_182476	153
chr14	74416698	74417107	chr14	74399694	74417117	FAM161B	NM_152445	409
chr7	51383586	51383660	chr7	51083908	51384515	COBL	NM_015198	74
chr7	51383586	51383660	chr7	51138525	51384515	COBL	NM_001287438	74
chr7	51383586	51383660	chr7	51083908	51384515	COBL	NM_001287436	74
chr7	151722590	151722839	chr7	151722758	151819432	GALNT11	NM_022087	81
chr7	151722590	151722839	chr7	151722758	151819432	GALNT11	NM_001304514	81
chr15	56285315	56285353	chr15	56119116	56285944	NEDD4	NM_006154	38
chr11	133826069	133826085	chr11	133778519	133826649	IGSF9B	NM_001277285	16
chr15	40861277	40861940	chr15	40861491	40866893	RPUSD2	NM_152260	449
chr15	40861277	40861940	chr15	40861491	40866893	RPUSD2	NM_001286407	449
chr2	100721714	100721816	chr2	100163715	100759037	AFF3	NM_002285	102
chr2	100721714	100721816	chr2	100163715	100722045	AFF3	NM_001025108	102
chr19	40931417	40931731	chr19	40928408	40931932	SERTAD1	NM_013376	314
chr18	23806674	23806808	.	-1	-1	.	-1	0
chr16	4675161	4675184	chr16	4674824	4740975	MGRN1	NM_001142291	23
chr16	4675161	4675184	chr16	4674824	4740975	MGRN1	NM_001142290	23
chr16	4675161	4675184	chr16	4674824	4740975	MGRN1	NM_001142289	23
chr16	4675161	4675184	chr16	4674824	4740975	MGRN1	NM_015246	23
chr16	4675161	4675184	chr16	4674824	4740975	MGRN1	NR_102267	23
chr8	144467318	144467641	.	-1	-1	.	-1	0
chr2	47143015	47143168	chr2	47129008	47168994	MCFD2	NM_001171511	153
chr2	47143015	47143168	chr2	47129008	47143251	MCFD2	NM_001171510	153
chr2	47143015	47143168	chr2	47129008	47168994	MCFD2	NM_001171508	153
chr2	47143015	47143168	chr2	47129008	47143251	MCFD2	NM_001171507	153
chr5	72743454	72743528	chr5	72742084	72744352	FOXD1	NM_004472	74
chr13	79177874	79177894	chr13	78628989	79191460	RNF219-AS1	NR_047001	20
chr3	129693877	129693913	chr3	129693235	129696781	TRH	NM_007117	36
chr11	2906723	2906746	chr11	2904447	2906995	CDKN1C	NM_001122631	23
chr11	2906723	2906746	chr11	2904447	2906995	CDKN1C	NM_001122630	23
chr11	2906723	2906746	chr11	2904447	2906995	CDKN1C	NM_000076	23
chr3	184056486	184056533	chr3	184053716	184064063	FAM131A	NM_001171093	47
chr3	184056486	184056533	chr3	184055275	184064063	FAM131A	NM_144635	47
chr7	304545	304626	.	-1	-1	.	-1	0
chr2	236403881	236404152	chr2	236402732	236761846	AGAP1	NM_001244888	271
chr2	236403881	236404152	chr2	236402732	237040444	AGAP1	NM_014914	271
chr2	236403881	236404152	chr2	236402732	237040444	AGAP1	NM_001037131	271
chr7	105029207	105029309	chr7	104756820	105029377	SRPK2	NM_182692	102
chr7	91808434	91808615	chr7	91763876	91810039	CYP51A1-AS1	NR_122110	181
chr7	91808434	91808615	chr7	91763876	91810039	CYP51A1-AS1	NR_122109	181
chr5	138629727	138630044	chr5	138629438	138667366	MATR3	NM_001194956	317
chr5	138629727	138630044	chr5	138629332	138667366	MATR3	NM_018834	317
chr5	138629727	138630044	chr5	138609440	138667366	MATR3	NM_001194954	317
chr5	138629727	138630044	chr5	138609440	138667366	MATR3	NM_199189	317
chr5	138629727	138630044	chr5	138629438	138667366	MATR3	NM_001194955	317
chr5	138629727	138630044	chr5	138609440	138667366	MATR3	NM_001282278	317
chr5	178771860	178771920	chr5	178537851	178772431	ADAMTS2	NM_014244	60
chr5	178771860	178771920	chr5	178577885	178772431	ADAMTS2	NM_021599	60
chr1	77334378	77334408	chr1	77333185	77529737	ST6GALNAC5	NM_030965	30
chr9	100849978	100850030	chr9	100846634	100881635	TRIM14	NM_033219	52
chr9	100849978	100850030	chr9	100846634	100881635	TRIM14	NM_014788	52
chr6	166796633	166796957	.	-1	-1	.	-1	0
chr19	57349231	57349283	chr19	57321444	57352094	PEG3	NM_006210	52
chr19	57349231	57349283	chr19	57285922	57352097	ZIM2	NM_001146326	52
chr19	57349231	57349283	chr19	57285922	57352097	ZIM2	NM_001146327	52
chr19	57349231	57349283	chr19	57321444	57352094	PEG3	NM_001146185	52
chr19	57349231	57349283	chr19	57321444	57352094	PEG3	NM_001146184	52
chr19	57349231	57349283	chr19	57321444	57352094	PEG3	NM_001146187	52
chr19	57349231	57349283	chr19	57285922	57352097	ZIM2	NM_015363	52
chr12	3309997	3310010	chr12	3186520	3395730	TSPAN9	NM_006675	13
chr12	3309997	3310010	chr12	3186520	3395730	TSPAN9	NM_001168320	13
chr19	5904654	5904793	.	-1	-1	.	-1	0
chr5	43000572	43000624	.	-1	-1	.	-1	0
chr1	237206550	237206593	chr1	237205701	237997288	RYR2	NM_001035	43
chr8	63998396	63998601	chr8	63972047	63998612	TTPA	NM_000370	205
chr10	101946816	101946837	.	-1	-1	.	-1	0
chr21	47716498	47716519	chr21	47706266	47717665	YBEY	NM_058181	21
chr18	74535712	74535746	chr18	74534562	74682682	ZNF236	NM_001306089	34
chr2	10184520	10184538	chr2	10184371	10194963	KLF11	NM_001177718	18
chr2	10184520	10184538	chr2	10183681	10194963	KLF11	NM_003597	18
chr2	10184520	10184538	chr2	10183955	10194963	KLF11	NM_001177716	18
chr8	22462135	22462376	chr8	22462144	22477983	CCAR2	NR_033902	232
chr12	4918511	4918729	chr12	4918341	4960278	KCNA6	NM_002235	218
chr10	135341942	135341952	chr10	135340866	135352620	CYP2E1	NM_000773	10
chr6	139309279	139309335	chr6	139225151	139309398	REPS1	NM_001128617	56
chr6	139309279	139309335	chr6	139225151	139309398	REPS1	NM_031922	56
