	6-P-10	6-P-1	6-P-2	6-P-3	6-P-4	6-P-5	6-P-6	6-P-7	6-P-8	6-P-9	6-T-1_1	6-T-1_2	6-T-2_1	6-T-2_2	6-T-3_1	6-T-3_2	6-T-4_1	6-T-4_2	6-T-5_1	6-T-5_2	7-P-10	7-P-1	7-P-2	7-P-3	7-P-4	7-P-5	7-P-6	7-P-7	7-P-8	7-P-9	7-T-1_1	7-T-1_2	7-T-2_1	7-T-2_2	7-T-3_1	7-T-3_2	7-T-4_1	7-T-4_2	7-T-5_1	7-T-5_2	CTT-FFPE-100ng_1	CTT-FFPE-100ng_2	CTT-FFPE-5ng_1	CTT-FFPE-5ng_2	CTT-frozen-100ng_1	CTT-frozen-100ng_2	CTT-frozen-5ng_1	CTT-frozen-5ng_2	NC-P-1	NC-P-2	NC-P-3	NC-P-5	NC-P-6	NC-P-7	NC-P-8	NC-P-9	PC-P-10	PC-P-1	PC-P-2	PC-P-3	PC-P-4	PC-P-5	PC-P-6	PC-P-7	PC-P-8	PC-P-9	PC-T-1_1	PC-T-1_2	PC-T-2_1	PC-T-2_2	PC-T-4_1	PC-T-4_2	PC-T-6_1	PC-T-6_2	PC-T-7_1	PC-T-7_2
CTT-FFPE-100ng_2	0.252480485597151	0.228775772764803	0.234344755235537	0.256095128415732	0.243756516965886	0.23106319037969	0.213275980326365	0.244632975358249	0.223424313183129	0.2460262295462	0.550132875458718	0.560692872754836	0.219805871296269	0.242574805266093	0.445206006169502	0.445676638617366	0.553404662442142	0.539544847343398	0.314195820553973	0.312152027939312	0.247243836431701	0.247003243737594	0.235992368705239	0.243068016082004	0.265198127059078	0.230719136448666	0.232111115516172	0.240576157031982	0.244114113308838	0.23960129618988	0.282653512452407	0.268413671893093	0.42358586777675	0.418093991714183	0.360297105644621	0.35817891840928	0.397743670320118	0.377493069643404	0.314525705756765	0.314422381623403	0.783657800055702	1	0.666415930572389	0.709727875834007	0.720631827013348	0.725457926503045	0.664156834615051	0.713443123133605	0.254176065684774	0.260757891413315	0.25721545457737	0.251212065993306	0.243828942365303	0.243312431862131	0.236182969430552	0.251857619411359	0.271296489870299	0.240452494734775	0.265316518773233	0.226781442737411	0.257712100033783	0.248435014605356	0.244045358113751	0.246436337236358	0.246461542173024	0.24660482343473	0.334690287201847	0.326891698487149	0.463817114543966	0.465957924855706	0.416531033412555	0.433101636529716	0.373154737590053	0.374799281430652	0.417901378975543	0.419080072106216
CTT-FFPE-5ng_1	0.204857254529406	0.188839818634817	0.193532861844245	0.203897349816813	0.195348947682873	0.195524341079929	0.18264876696274	0.208534652351346	0.200728341226398	0.200060512943173	0.444710964001702	0.454312711690297	0.164791499897151	0.17093122137585	0.340960039419916	0.341848273548587	0.462832762040056	0.479849028565412	0.235538195253762	0.232098707027024	0.194506567093099	0.191276047716385	0.193786411060081	0.19667396604604	0.221375117158242	0.201126926066292	0.191139008869824	0.195100600406441	0.195070326446245	0.197076119651074	0.208550088979725	0.203497401426204	0.32994311189258	0.323228441916268	0.274184091151872	0.285662992940782	0.301900426633761	0.298334860487791	0.240379255123083	0.239064729736374	0.66655225554457	0.666415930572389	1	0.686549006138592	0.591611455619518	0.596019732074997	0.641811079897692	0.642965865873717	0.199240072809087	0.209156934218238	0.199298116767345	0.208072888129151	0.193759814141803	0.196284036452708	0.205917396983656	0.203031893699743	0.220960652383642	0.204739487013386	0.20553940959521	0.181391025839054	0.2094229173256	0.203772516983123	0.196219092585172	0.201013219269161	0.200659901015722	0.209628756581457	0.241367122246697	0.272949276962076	0.351782588019643	0.37815906627452	0.330805146260868	0.349836619040233	0.290386001135353	0.28786177345316	0.323533028592863	0.320387001724864
CTT-FFPE-5ng_2	0.230961482427503	0.210625513357346	0.218040209615366	0.225316295678446	0.221033570962047	0.210822251476637	0.197636021626783	0.22932647271429	0.218612762543741	0.225758894570994	0.482160258213235	0.490142470898498	0.192073818273178	0.19493252470909	0.375645913563763	0.383915802003191	0.489108895950784	0.510770606878007	0.261698434388264	0.258006982525354	0.216893315055124	0.211626865434359	0.214281833448897	0.219300108972363	0.239256817366621	0.220133415002453	0.211460086299056	0.214951005850021	0.211507475163167	0.205451432892278	0.233501239213991	0.227261738189322	0.368847342899796	0.359952036453709	0.299062142091536	0.311504792194372	0.334450214158636	0.334167562914867	0.266104550753218	0.261152759025288	0.716059186809178	0.709727875834007	0.686549006138592	1	0.639573703824646	0.638057490617783	0.672371136273826	0.676242836372511	0.218838371491704	0.227314320457503	0.220309491478145	0.230140249637253	0.215315580448119	0.217483640665956	0.21744209910737	0.223832791004267	0.248543679152359	0.220643855744434	0.224914134971915	0.199405095151685	0.233803297858813	0.218628891323239	0.21558290019273	0.221656268721142	0.217805159057938	0.225771408813579	0.270741923490425	0.294423721843745	0.383389736610412	0.409459738768884	0.363142005464272	0.385414145949926	0.311695604387923	0.314504153438596	0.357887075014742	0.349083794218958
CTT-frozen-100ng_1	0.303965313739291	0.28037470902331	0.286130472845678	0.31363772717194	0.306090791303573	0.289400071068542	0.257701644009302	0.291633833503261	0.273250118811545	0.304994012870507	0.601113135424673	0.606846081477853	0.26201864556209	0.293212283678343	0.493373989024187	0.48748225297533	0.5798692204799	0.558320935531071	0.377026664413204	0.369654048322083	0.297608812599775	0.304696031146091	0.288637316412855	0.297454865786121	0.31304956629188	0.280320773794184	0.284064711480719	0.295272445768001	0.28847030602572	0.291764181257392	0.341920795818517	0.322798436773267	0.478594864063011	0.474181711413807	0.423010652832577	0.42105697156942	0.464140739508431	0.44344485551559	0.360981511985056	0.363349131658654	0.717269322440078	0.720631827013348	0.591611455619518	0.639573703824646	1	0.776464026187506	0.673641545967227	0.735963288584891	0.315883659776664	0.325643861000158	0.318041772612155	0.306331072026554	0.306079472876316	0.295215571791473	0.291058532108985	0.305733362077199	0.333246000427436	0.297670914721812	0.31965447421002	0.288302716947684	0.308994748295297	0.300995853428405	0.299606129331006	0.301996408391384	0.307965990983841	0.295407932241763	0.400625478343143	0.375842178332926	0.513535924546733	0.511979816032935	0.476252415296298	0.486278708195117	0.443324656314275	0.445672748879483	0.466737181602375	0.480763193663682
CTT-frozen-100ng_2	0.307791037410787	0.281626502713695	0.285364749299679	0.317029992282199	0.29682268326596	0.290850531153675	0.260489418362391	0.29362309768358	0.277624630602961	0.301420305128654	0.596405210314926	0.601682411126071	0.263146899747024	0.294128382075222	0.493460811621959	0.492318333131676	0.575320656584502	0.556200663656991	0.38234362747099	0.379123174326498	0.298463480463467	0.304259815659447	0.291713916762211	0.299435542502134	0.314379726732527	0.280113281003765	0.286825918825437	0.295903398939997	0.294961644699758	0.293838279638999	0.345717455794574	0.320129191333515	0.484568020759818	0.470539138554511	0.422375334852968	0.414724461154947	0.459932643885567	0.442100432221537	0.361171863937122	0.363231462303041	0.718470782408659	0.725457926503045	0.596019732074997	0.638057490617783	0.776464026187506	1	0.678352381104834	0.739689189903795	0.317089038834602	0.325252371862334	0.319834204424069	0.30768775793739	0.314566641521016	0.299675675602493	0.295059772899303	0.310823960349452	0.323940641299341	0.291764511505215	0.3170525193035	0.286403788686945	0.312199505547187	0.304892755360787	0.301193498802996	0.306230734765829	0.301368136174481	0.299790275074026	0.399722194307976	0.378824874519287	0.512832407182978	0.507523576884131	0.470939773596694	0.480454767003547	0.435456279220673	0.444074783356363	0.466932126633415	0.466819033588367
CTT-frozen-5ng_1	0.279511818527139	0.252435750716102	0.262564342759698	0.2682205380643	0.264144994625422	0.252719979133927	0.252434544087844	0.271014780894191	0.261427758771616	0.265968905250832	0.514962540504524	0.517411115444342	0.242957233410155	0.239305320656543	0.411834434844531	0.417957080894754	0.50636198113532	0.534592869871234	0.31571381287719	0.314001226991991	0.260679266307311	0.261601155051375	0.257432713738701	0.261255936482065	0.278882283224914	0.264485291126773	0.254019599135456	0.254139178349064	0.253879423973804	0.251736612965213	0.290460723362775	0.281715103758626	0.411008467749293	0.398780437882322	0.350115143031077	0.357109293142775	0.385442655996514	0.385798796163609	0.309189604614237	0.30391715378797	0.673365472122227	0.664156834615051	0.641811079897692	0.672371136273826	0.673641545967227	0.678352381104834	1	0.732503036488977	0.270239709989926	0.278804758392622	0.270727010627336	0.282197053067762	0.266293574008479	0.265617963482575	0.272450323096826	0.271344645863659	0.297082869449216	0.275660031139286	0.274515140925052	0.252962958309048	0.275495879732395	0.263295951913972	0.26219299414572	0.271818545640012	0.26449386075831	0.272046363871742	0.327713893695054	0.361403749291676	0.421754572704795	0.456106016724303	0.409013698641677	0.438513055929243	0.358523907132231	0.362309188418667	0.414643594849608	0.402415190927971
CTT-frozen-5ng_2	0.305998396690049	0.280741998273527	0.279406183446799	0.300854026150727	0.299449455971193	0.285380047352871	0.262180408783458	0.293736395069397	0.279994377832255	0.295764133064717	0.570055879139202	0.571284724426117	0.260756721841601	0.267801201059166	0.461119832797857	0.468552585140206	0.556234201505629	0.558064765969076	0.360240822836746	0.343180184888167	0.287629471343907	0.291972601653936	0.286805199810741	0.296196252781314	0.306867896902485	0.285948074487819	0.278596447541327	0.291158066445692	0.278981370932954	0.286384553685857	0.323678560853213	0.32061871207376	0.447532405265616	0.445581609942646	0.391398742126016	0.395773849489579	0.422444031308931	0.417971599121531	0.342653353673482	0.340510869060648	0.717304793802299	0.713443123133605	0.642965865873717	0.676242836372511	0.735963288584891	0.739689189903795	0.732503036488977	1	0.304000654183747	0.312293572999301	0.300554585463298	0.304790975727613	0.2934529834007	0.289072178669666	0.29600493226202	0.30542115755023	0.326868471326967	0.291833226501985	0.313821506029726	0.276501198709616	0.301057043042181	0.294420451798252	0.2932086607049	0.295936286419078	0.288966659925349	0.286754000393653	0.376426124327539	0.387646071006508	0.46972420802692	0.501838650954185	0.461908588404593	0.473857323677555	0.409629236692927	0.411259106246199	0.454676347577614	0.44439507637268
NC-P-1	0.764143411410293	0.755960119054705	0.73591528808076	0.819769970627321	0.712094255420039	0.783697166011395	0.687431937142986	0.725670329606561	0.738616772208203	0.771140410844097	0.395985971720707	0.417208566457646	0.418896974189263	0.480980433853879	0.604096481910906	0.591868791154315	0.277501951166157	0.248928675109177	0.725663247871174	0.728351944523358	0.767473038817191	0.831176689369157	0.705585433380113	0.764440591512389	0.707762225049603	0.729376971048329	0.744744830827283	0.791945417732953	0.752619564585257	0.717903542835478	0.625773686283199	0.587828803442256	0.460135678204995	0.461631350381947	0.547628623412058	0.519617775321126	0.551916574256999	0.545617496886372	0.673113533237437	0.661508675197763	0.248805659854898	0.254176065684774	0.199240072809087	0.218838371491704	0.315883659776664	0.317089038834602	0.270239709989926	0.304000654183747	1	0.822101345018137	0.849711817427828	0.737227695837353	0.773711295279643	0.780719522606729	0.787963025366364	0.796098638187015	0.751620861848411	0.7464107124626	0.739731904669638	0.732291285741024	0.655912539054197	0.676523074898108	0.751741566557089	0.747149696558864	0.645301475490482	0.700471211966672	0.611422323976748	0.578953278749638	0.447162222205603	0.413084830523082	0.51328408904035	0.496163306643566	0.555816925664211	0.54912537042501	0.46182583120119	0.469915552069941
NC-P-2	0.761744881138732	0.74954606424755	0.722660097194885	0.805734317604865	0.710349744764393	0.771210708957436	0.678071850103522	0.727048371795644	0.730120972287123	0.765292316441527	0.407133286881126	0.42459793561882	0.417584742792891	0.475797638729965	0.612104181444143	0.590825341053883	0.280084271002768	0.246745999370994	0.727860220307171	0.725436113386926	0.765509595546891	0.815906626896165	0.705871667762072	0.754651172916853	0.710262098585897	0.731607828845101	0.744297083797564	0.775373625576321	0.745239225024536	0.700272122937215	0.628077366109145	0.579278161930052	0.474029486966885	0.472892936675747	0.548300790428546	0.516481915243239	0.559421605985596	0.543017783043707	0.687332244228184	0.668682585902434	0.256483249599972	0.260757891413315	0.209156934218238	0.227314320457503	0.325643861000158	0.325252371862334	0.278804758392622	0.312293572999301	0.822101345018137	1	0.839682456684488	0.744617286065658	0.771792644611003	0.773555492740042	0.764725996422638	0.784063314946616	0.749207954537125	0.743393002398132	0.732622218981373	0.719869765279192	0.666045119828822	0.681668947502754	0.740071374113796	0.743653432492034	0.653347006450273	0.691988204256173	0.607306164942863	0.589027654000558	0.451760158397687	0.42004047856311	0.513248742041506	0.505785277167926	0.559757331799179	0.553182657534229	0.467552519063549	0.482185867691952
NC-P-3	0.798281926819039	0.780240858310765	0.763359800220826	0.854934536765532	0.731027829210136	0.799038079981245	0.707034649230857	0.757297416366358	0.757953764728453	0.795500588838224	0.396589861403818	0.413907913517936	0.425859592707532	0.483073622920064	0.618132703285171	0.596292780226625	0.268146415109676	0.239628956026303	0.727942584757997	0.733175690993378	0.7856183326354	0.846564951792815	0.734736640235376	0.792601894306982	0.737832031715809	0.761407157172736	0.779992827867556	0.817184130600077	0.780900019777947	0.726778267472592	0.626529768666593	0.591635714332622	0.46461812402376	0.45929024370985	0.546646470742861	0.509715144101608	0.556010009867079	0.547610433907032	0.680567485086853	0.657523747798895	0.252559565784951	0.25721545457737	0.199298116767345	0.220309491478145	0.318041772612155	0.319834204424069	0.270727010627336	0.300554585463298	0.849711817427828	0.839682456684488	1	0.761876327229938	0.803256602856272	0.797865625139681	0.796773767926049	0.816026702351455	0.762596804328406	0.773473309708183	0.757888309269978	0.748580514721549	0.67792956766917	0.711197945475724	0.770762381666102	0.782840102162433	0.657441959929317	0.724899804493602	0.604516232487631	0.589407084945849	0.441307053192676	0.421229115841923	0.519449914512313	0.50642712939161	0.552079915765399	0.555555500128425	0.467385976327616	0.479486443885776
NC-P-5	0.704991161363483	0.687411572533572	0.668577479269675	0.737448375094962	0.646596519368992	0.707952745518283	0.628874599335821	0.675764604744657	0.672320878126572	0.692830435176573	0.372502805815588	0.387718333614472	0.376004953586587	0.421975639317279	0.562568991645246	0.545568595212369	0.262935615021475	0.243260396126345	0.660359349561051	0.659019189800926	0.69119720237639	0.743347087625891	0.650397932665543	0.689006516746162	0.659577936782755	0.67502014840382	0.689655537004124	0.710380151510164	0.68565100465457	0.638470448382205	0.549856319627453	0.520558681830101	0.430195662607124	0.427594557862506	0.499427408512564	0.481743543020619	0.506023386221047	0.511104695767928	0.616660918552725	0.590797647792569	0.253692653782979	0.251212065993306	0.208072888129151	0.230140249637253	0.306331072026554	0.30768775793739	0.282197053067762	0.304790975727613	0.737227695837353	0.744617286065658	0.761876327229938	1	0.701519075276042	0.711067618032102	0.70415369082919	0.710321432069855	0.682103315178053	0.68490801663843	0.668499267364463	0.655053591031134	0.607648858184139	0.609862025366892	0.675079291364021	0.680358189091139	0.595708453047382	0.645575357815107	0.552134295040357	0.544777968016345	0.407350916072429	0.402427418353479	0.483237045916952	0.473222277212338	0.500700503364753	0.501520554839308	0.432577265017048	0.434337936598892
NC-P-6	0.735385084900532	0.718997700033672	0.706250245417656	0.780077146094638	0.695629516443168	0.745276528049355	0.653987750135776	0.700964002661963	0.711246269176077	0.736218239137766	0.378869873965521	0.398931779645682	0.403061414708494	0.462999515162467	0.570258112868118	0.564653029935541	0.260397226389264	0.234159350761413	0.671980493268226	0.680685387294543	0.728473284157044	0.768606148905686	0.69599575777252	0.732816797341698	0.688737137683714	0.708308216220318	0.717535266978452	0.735310862206153	0.717572736074	0.688147657839158	0.606670078894284	0.560193557620317	0.447625014737586	0.443877823406436	0.507537380513883	0.478576780626126	0.521532630124607	0.514455242848783	0.631771762873778	0.610382986471638	0.245192925136113	0.243828942365303	0.193759814141803	0.215315580448119	0.306079472876316	0.314566641521016	0.266293574008479	0.2934529834007	0.773711295279643	0.771792644611003	0.803256602856272	0.701519075276042	1	0.728730443227198	0.733557208216791	0.744651046343231	0.69888954734353	0.714566511203996	0.716358941054941	0.700517435613696	0.650765949103781	0.662521349581195	0.716833196807132	0.716894143356825	0.631854889992012	0.67862162236449	0.575468265757207	0.577691624817657	0.426045120296814	0.403092401210999	0.490015365128326	0.475991748632706	0.532963351787609	0.539972452899575	0.452039232156425	0.461637275244308
NC-P-7	0.721648621353437	0.712919601706654	0.689058761854675	0.778215440908076	0.680327349778579	0.738547597470545	0.670687567537823	0.699122743017272	0.707744373286857	0.735348272136155	0.377359479989025	0.391495734607647	0.39743071210982	0.440576012497179	0.562344641261251	0.556600820581006	0.257620956373263	0.241564690139718	0.681189427562233	0.68087561835188	0.719489190985748	0.773356146354442	0.680332663679306	0.722751847569746	0.670978283535851	0.70696707264755	0.71256793501516	0.731334741022687	0.723736046997881	0.661712038654468	0.583828909245327	0.560439262317775	0.438683539358537	0.438305958393609	0.513620280603591	0.482648529082779	0.523340501433494	0.512402475908865	0.633946275683153	0.616870193273518	0.23780906026493	0.243312431862131	0.196284036452708	0.217483640665956	0.295215571791473	0.299675675602493	0.265617963482575	0.289072178669666	0.780719522606729	0.773555492740042	0.797865625139681	0.711067618032102	0.728730443227198	1	0.731608966024706	0.751975822796702	0.710127019770911	0.716405235804399	0.690247613411826	0.686827088692253	0.617994054185378	0.63559195711923	0.712455248510133	0.706999218262257	0.613944316131574	0.676480395827779	0.566371301904023	0.56221084563333	0.412868152845004	0.394800535172522	0.486901056011648	0.474761408726894	0.508987687046573	0.511523560700225	0.444034626328704	0.448033400850161
NC-P-8	0.747368892034834	0.728867353142373	0.710516006933591	0.767086189781044	0.667291499677689	0.754526361100901	0.663944156692018	0.695293568208681	0.716392805477344	0.753748551938179	0.373809608261015	0.377953402995839	0.392778919799201	0.433365701485966	0.560652799732337	0.55303801045879	0.252645690358823	0.227896375386783	0.664393921281609	0.666342086704081	0.727961750329323	0.77158841680009	0.680068371853102	0.734415266378905	0.68427770561263	0.709162830809866	0.735463437823177	0.741971031132552	0.717628933046243	0.679129548663267	0.56166589282278	0.543866232583344	0.424352759554528	0.425460645920602	0.487654530235726	0.464660694000809	0.502369740470531	0.49742941303236	0.616650579737677	0.596998128511654	0.237232066922759	0.236182969430552	0.205917396983656	0.21744209910737	0.291058532108985	0.295059772899303	0.272450323096826	0.29600493226202	0.787963025366364	0.764725996422638	0.796773767926049	0.70415369082919	0.733557208216791	0.731608966024706	1	0.74420004741383	0.698886090610225	0.717807899511546	0.702696898399274	0.68882066343296	0.618410148494476	0.642556805012226	0.710218258050196	0.714756452415067	0.603653582230216	0.676035314787886	0.549980187940991	0.551321238418715	0.400500375954703	0.39954164324882	0.481787624564517	0.46240074848887	0.492605551370746	0.49108323589749	0.422898031513939	0.432191776671406
NC-P-9	0.759763824963371	0.740383705624086	0.715393857056323	0.79292523858104	0.688907478967603	0.756536400759109	0.686010392779401	0.717993305876882	0.724081020338979	0.748648208765693	0.385916819575926	0.399606051336345	0.415148472057528	0.451609859840827	0.5851852882126	0.573027246530968	0.260980738043582	0.244335201148245	0.680302405194857	0.682850185357498	0.74997995424789	0.795930745014305	0.696692560367504	0.747001251864655	0.704165692384843	0.724970317553612	0.741682261460772	0.771390859198671	0.737646200409033	0.690859293084282	0.587940688550973	0.559266219985641	0.437453033531917	0.438348668792352	0.517037586299983	0.484991143582842	0.524321214050489	0.511824154367052	0.637421484471374	0.614058530338187	0.246441147434519	0.251857619411359	0.203031893699743	0.223832791004267	0.305733362077199	0.310823960349452	0.271344645863659	0.30542115755023	0.796098638187015	0.784063314946616	0.816026702351455	0.710321432069855	0.744651046343231	0.751975822796702	0.74420004741383	1	0.704394510676254	0.733485318340367	0.710808835604738	0.718210305952901	0.644423541497322	0.674537265117015	0.735117442283824	0.740944638163601	0.622734289689001	0.677387760683759	0.572643048449603	0.563907639105928	0.420264414983649	0.411227840643438	0.496225321637408	0.492581105032051	0.527466801108704	0.527077450567485	0.456570155141593	0.461907022669979
PC-P-10	0.708595055962719	0.689224892989315	0.675202797384801	0.736869206868602	0.667175222898053	0.714092668998201	0.627750374800344	0.658367995413149	0.678330305351517	0.696474067874947	0.397208438782611	0.416977836348788	0.400338718872956	0.458482687756868	0.566793824530513	0.563115866811832	0.2865149739212	0.265859143707128	0.67419884479347	0.674886864266554	0.689055445367397	0.735810995834909	0.651338348803466	0.691824698597678	0.664231707368976	0.690245681771405	0.679669529180287	0.710144905455577	0.677407304045146	0.63802984258341	0.58663783347767	0.553879520608347	0.454585736835923	0.459414902189167	0.522772968298302	0.499465744370083	0.528489407289503	0.524720490775676	0.637144199526931	0.612849557838835	0.26907882090058	0.271296489870299	0.220960652383642	0.248543679152359	0.333246000427436	0.323940641299341	0.297082869449216	0.326868471326967	0.751620861848411	0.749207954537125	0.762596804328406	0.682103315178053	0.69888954734353	0.710127019770911	0.698886090610225	0.704394510676254	1	0.681530542015134	0.682025700953183	0.660467482446135	0.621439578633259	0.624437085537867	0.6892126202707	0.692343225671743	0.600671003570857	0.640454160752342	0.579470272281636	0.558971846796103	0.439188114426927	0.417848897729536	0.500729854390076	0.491695541864036	0.534263784059098	0.532100173636437	0.458478442603849	0.465719218080398
PC-P-1	0.728256170258447	0.714848118914368	0.693389784255815	0.759824888219796	0.6685792903751	0.740824224701697	0.650757336787714	0.689402144682634	0.697316773151844	0.729715572745676	0.375137944796658	0.388940001296999	0.389605490951753	0.446278190057986	0.549637100982055	0.543048463921152	0.256867524312263	0.238014186225409	0.656472239888848	0.647527349303107	0.729975816574696	0.761234825705263	0.679483815229489	0.734727873007735	0.690718380693324	0.714068098378437	0.708247497154975	0.737310654642838	0.716437143838342	0.665696564533328	0.563266196916305	0.547633360385107	0.426768151138022	0.423183146407901	0.49336501662789	0.476569095864962	0.500533013405309	0.502982240380014	0.610722834462201	0.589352830713326	0.238310111105732	0.240452494734775	0.204739487013386	0.220643855744434	0.297670914721812	0.291764511505215	0.275660031139286	0.291833226501985	0.7464107124626	0.743393002398132	0.773473309708183	0.68490801663843	0.714566511203996	0.716405235804399	0.717807899511546	0.733485318340367	0.681530542015134	1	0.679647862582813	0.679091578022607	0.616792528655125	0.631567277718282	0.694763566418761	0.705595842412174	0.611169879645943	0.658628616989349	0.553752428513191	0.552772702424504	0.398038574868126	0.403450084306362	0.481783598532592	0.465521979616957	0.493423954639788	0.492978493940666	0.426272208516288	0.4343775309004
PC-P-2	0.701169912960609	0.690589480586727	0.668410343951838	0.728475410561646	0.661599688747671	0.712592529559187	0.623842536230689	0.676597672088906	0.680682346653433	0.702325092145137	0.384771599750235	0.407357500338968	0.423459700255213	0.470545913799207	0.576202591113489	0.566063074114555	0.281764203828081	0.246575062531304	0.662599752257664	0.662071940036236	0.705408302657066	0.735227129972649	0.659446096965712	0.699538121241912	0.661667577973472	0.664363602856938	0.68463214101835	0.717430078003363	0.692037841741787	0.650301312966152	0.595614266738966	0.56978805309329	0.449098106096278	0.45650109634169	0.517481109379573	0.48185744921337	0.518927706291187	0.513334207335577	0.615225872107032	0.605598623474064	0.259165434385989	0.265316518773233	0.20553940959521	0.224914134971915	0.31965447421002	0.3170525193035	0.274515140925052	0.313821506029726	0.739731904669638	0.732622218981373	0.757888309269978	0.668499267364463	0.716358941054941	0.690247613411826	0.702696898399274	0.710808835604738	0.682025700953183	0.679647862582813	1	0.662658901998447	0.624406483181979	0.656521523234538	0.68701591666026	0.686187648687016	0.629915853750776	0.646414333170388	0.588939956678676	0.563586476421753	0.447697297017575	0.42066763139854	0.495347992498195	0.485887737933732	0.534439217007917	0.542079379990299	0.452885418355324	0.460668483345749
PC-P-3	0.70327302959884	0.690015581644721	0.678466957762606	0.741089168352373	0.654358191243057	0.703055790981549	0.625357411808113	0.673686376754211	0.688858299053792	0.704118528462645	0.3491876499933	0.365952053903736	0.38909659231652	0.43783520949369	0.544175542894749	0.530163633940431	0.252987081711807	0.221706769146425	0.633212742031853	0.632027254150332	0.688354684623333	0.729219950351275	0.670211714449244	0.692960691766167	0.666808046633343	0.685470605641345	0.695537451661152	0.713804444147655	0.690885016158381	0.658062285197102	0.569419434771314	0.527447013029829	0.418558290974771	0.40821015803377	0.480009785781456	0.45134823894957	0.491234424418252	0.482271914628957	0.590423351774707	0.571535018648948	0.225099393237679	0.226781442737411	0.181391025839054	0.199405095151685	0.288302716947684	0.286403788686945	0.252962958309048	0.276501198709616	0.732291285741024	0.719869765279192	0.748580514721549	0.655053591031134	0.700517435613696	0.686827088692253	0.68882066343296	0.718210305952901	0.660467482446135	0.679091578022607	0.662658901998447	1	0.619305439102079	0.6361298360876	0.689346366373442	0.697452467682842	0.590704526404749	0.638627508792511	0.545556310338457	0.535223581583802	0.391176755635392	0.380848816653427	0.459763594695326	0.448360386165994	0.487487403229356	0.503240689771039	0.425735742497283	0.436639028301968
PC-P-4	0.632365210100579	0.621500816532265	0.620873244214118	0.667295918344512	0.604122584052885	0.638650507725341	0.555808789872771	0.607136146874961	0.609107992181321	0.639272017509793	0.372613968462783	0.395143119654188	0.396065231109385	0.443112116357037	0.523948760004781	0.516920078908132	0.275288273848947	0.253403067804612	0.603860658386617	0.597595307911724	0.628572851136778	0.654799490574502	0.613759062261232	0.64053753041377	0.601077560117764	0.621567429650896	0.633281716945191	0.639653050659462	0.622576708273035	0.599727724664065	0.562379120658813	0.536867841914492	0.436692134697951	0.428930489480778	0.472361904306121	0.447119668789786	0.494774182354903	0.482152829507826	0.574326864760075	0.561025070538938	0.259535552160576	0.257712100033783	0.2094229173256	0.233803297858813	0.308994748295297	0.312199505547187	0.275495879732395	0.301057043042181	0.655912539054197	0.666045119828822	0.67792956766917	0.607648858184139	0.650765949103781	0.617994054185378	0.618410148494476	0.644423541497322	0.621439578633259	0.616792528655125	0.624406483181979	0.619305439102079	1	0.591051742568228	0.623711924655755	0.645060252134177	0.569021350513713	0.583423493323977	0.556402634617011	0.540123648068078	0.420497927838886	0.403730927259984	0.473026537811786	0.464494177672419	0.516374012321972	0.511541308264637	0.432436565841041	0.447270152377667
PC-P-5	0.660817860083006	0.660966173747696	0.643035850095493	0.684873924958671	0.63177153024708	0.642898079209696	0.594895186915496	0.639469530486466	0.637607450603387	0.662502152733436	0.358018651181909	0.37857474020787	0.396185987483307	0.441892194234446	0.531552544632939	0.51993540989376	0.263164883641296	0.236707279992766	0.612892500403866	0.602786412520024	0.660340154940155	0.67358999252775	0.632773740444015	0.6555880074669	0.633966332496067	0.642190865068561	0.659891814538484	0.676339576564729	0.663510453400147	0.6090297124318	0.548000700700603	0.525283688994318	0.422321560139307	0.416958460265072	0.467228326223586	0.452389230064998	0.488853365345911	0.471440771819645	0.573731366317939	0.567536487241258	0.243480572660039	0.248435014605356	0.203772516983123	0.218628891323239	0.300995853428405	0.304892755360787	0.263295951913972	0.294420451798252	0.676523074898108	0.681668947502754	0.711197945475724	0.609862025366892	0.662521349581195	0.63559195711923	0.642556805012226	0.674537265117015	0.624437085537867	0.631567277718282	0.656521523234538	0.6361298360876	0.591051742568228	1	0.651386989276489	0.654874318647198	0.592617185676783	0.604387907618328	0.541395227331436	0.520779729947495	0.403934041019894	0.391911803764763	0.457024734832335	0.451349276005709	0.496180943532008	0.50298051709492	0.420372613373763	0.432966161577637
