	Brain	Brain	Heart	Heart	Heart	Heart	Heart	Heart	muscle	muscle	muscle	muscle	Vessel	Vessel	Spleen	Spleen	Kidney	Kidney	Ovary	Esophagus	Esophagus	Thymus	Lung	Lung	Lung	Liver	Pancreas	Pancreas	Pancreas	Stomach	Stomach	Gastric	Gastric	Intestine	Intestine	Intestine	Intestine	Colon	Colon	Colon	Bladder
chr1:201619109-201619155	0.0433230452674896	0.00896551724137929	0.514368421052631	0.0122222222222222	0.195663448763174	0.464716423219725	0.5	0.0212280054140519	0.358333333333333	1	0.0577356034080297	0.131301807650055	0.168359788359788	0.337344300379796	0.457595377332219	0.0180995475113122	0.00444444444444444	0.225898268398268	0.15131149272149	0.0366541353383459	0.251701126962413	0.475723586897188	0.381176288988789	1	0.648839048266966	0.265661908944518	0.00888888888888888	0.116666666666667	0.0445482474514733	0.504166666666667	0.00317460317460317	0.193133169779686	0.379803675856307	0.255699631665649	0.106912853733561	0.0244444444444444	0.118927544532426	0.374043847022932	0.164093491248297	0.0545985115550333	0.152069597069597
chr14:93698157-93698215	0.0412698412698413	0.503333333333333	0.53875	0.8	0.194444444444444	0.349074074074074	0.111666666666667	0.2625	0.285714285714286	0.141666666666667	0.123039234638495	0.264102564102564	0.5	0.141025641025641	0.61875	0.5	0.378617360046417	0.292857142857143	0.194047619047619	0.339259854210571	0.140833333333333	0.547916666666667	1	1	0.460416666666667	0.460972508972509	0.442910270517911	0.18315308790084	0.313666576957524	1	0.35	0.256666666666667	0.0354166666666667	0.380451178451179	0.625833333333333	0.119444444444444	1	0.5	0.390972222222222	0.00416666666666667	0.361111111111111
chr11:63530972-63530996	0.599512362637363	0.8375	0.5	0.606490299823633	0.0682900432900433	0.497976483456385	0.19523199023199	0.212698412698413	0.5	0.636925554316859	0.385129490392648	0.650358535226956	0.339405049242539	0.328929432050995	0.780691022847886	0.544366795151109	0.476862635928095	0.45025040197454	0.160235469108098	0.51863733993077	0.464494488114514	0.70505354294828	1	0.940976093150006	0.932444921230904	0.687161879987967	0.05	1	0.838131313131313	1	0.06	0.42	0.170854291906923	0.570833333333334	0.520249110018931	0.841255411255411	0.724468747626642	0.664583333333333	0.671751742557488	0.904622667780563	0.29824387992745
chr2:97554396-97554442	0.5	0.646666666666667	0.625	0.583333333333333	0.4	0.777777777777778	0.0277777777777778	0.46969696969697	0.676800745550745	0.191666666666667	0.425	0.05	0.5	0.0118055555555556	0.341666666666667	0.75625	0.666666666666667	0.593333333333333	0.61547619047619	0.3	0.137254901960784	0.807692307692308	1	1	0.520833333333333	0.752830687830688	0.442910270517911	0.0283333333333333	0.111111111111111	0.691916971916972	0.161380878550559	0.0354166666666667	0.0767857142857143	0.728888888888889	0.2	0.119444444444444	0.292458402941596	0.0125	0.400757575757576	0.154746298354078	0.354166666666667
chr1:40025169-40025273	0.343095238095238	0.375231227106227	0.025	0.644480519480519	0.70505354294828	0.10031746031746	0.836252168883748	0.168487394957983	0.129166666666667	0.452777777777778	0.05	0.314583333333333	0.886300366300366	0.267699494949495	0.679166666666667	1	0.5	0.525	0.214158390628979	0.432704836981191	0.312300548913452	0.504212121212121	1	1	0.762987012987013	0.184322344322344	0.679166666666667	0.536825408483017	0.324665661136249	0.570555555555555	0.744338624338624	1	0.621364734299517	0.802619047619048	0.719376571141277	1	0.892920804685511	0.513148148148148	0.148154851684263	0.710313852813853	0.567593434343434
chr16:2532859-2532971	0.00863095238095238	0.427883227883228	0.372275765170502	0.463318696270641	0.182276546982429	0.65463042158912	0.176928953399542	0.478447114826425	0.440477843915344	0.179166666666667	0.122323717948718	0.164273587913435	0.169710210060255	0.47942747094921	0.605333333333333	0.438650673944792	0.423581943364158	0.446187423687424	0.00222222222222222	0.20345695970696	0.499694171423731	0.757777298953769	1	0.966666666666667	0.551200057200057	0.578278018278018	0.442910270517911	0.4	0.340090325985467	0.718617216117216	0.884444444444444	0.886300366300366	0.414341844745762	0.744338624338624	0.59620233827954	0.222272727272727	1	0.531111111111111	0.592868354403552	0.724666666666667	0.261372715469889
chr8:22070029-22070057	0.141666666666667	0.437369670090258	0.350160325055062	0.320198100483309	0.268907700486648	0.490794445437749	0.448605744308008	0.565155350330585	0.140194958550222	0.2	0.220050040895257	0.259486834123045	0.420627705627706	0.167573511559437	0.653392221813274	0.762140016845899	0.593333333333333	0.512433862433862	0.149090267242942	0.22307562796142	0.528320756353543	0.341585751178168	0.539680695244605	0.889230251184568	0.866382223044215	0.256818823152156	0.26058591455906	0.0943915343915344	0.33942634363687	1	0.44542872332346	0.0388950823733432	0.222707966907693	0.5285882926079	0.315583454938003	0.598095238095238	0.238199431079688	0.5	0.432904225249229	0.0823428858722976	0.570286023317176
chr12:123352751-123352814	0.480054167338038	0.0937200038037971	0.502213866607249	0.517037037037037	0.305996605435219	0.222913435905763	0.208275613275613	0.671011994541406	0.238217454905771	0.00476190476190476	0.393054353054353	0.295971337372158	0.513333333333333	0.35266870880906	0.62279093455564	0.5	0.115160628844839	0.262491505200257	0.0476556776556777	0.244939083404136	0.235415466886055	0.542666666666667	0.637955908289242	1	0.576207214938554	0.602491640017116	0.025	0.17817889441109	0.138084605453026	0.647062728937729	0.236666666666667	0.27335409057254	0.220700549450549	0.79	0.325971555719618	0.184322344322344	0.5	0.776111111111111	0.424864518197851	0.0758160016153585	0.0922162804515746
chr15:41218528-41218626	0.211458295193674	0.00555555555555555	0.200530856049912	0.291960857178248	0.320474728574167	0.326989336867665	0.171111111111111	0.31012090939013	0.00229885057471264	0.127893898734361	0.0333333333333333	0.323926140338662	0.00416666666666667	0.00502204331991566	0.0225530781190451	0.017388418782147	0.043226977068196	0.0109830508474576	0.0112794612794613	0.0773004203267961	0.228479942996072	0.00185185185185185	1	0.0183333333333333	0.326446492575525	0.339814038020728	0.00277777777777778	0.21	0.00185185185185185	0.286212951583796	0.00317460317460317	0.0181481481481481	0.00123456790123457	0.05	0.0742924290750378	0.091546945426808	0.0543771952118745	0.00954183608927441	0.0622316724543127	0.109148671153521	0.0112169312169312
chr1:164545552-164545601	0.324555675805676	0.38172032585204	0.160776723276723	0.276666666666667	0.0862175838077166	0.416006159599626	0.409487580370827	0.224222121964057	0.269615680615681	0.647662337662338	0.5	0.61370439988861	0.124803791887125	0.111262421788738	0.931553945249597	0.758355010528924	0.255281385281385	0.394584103356033	0.46775005041339	0.420627705627706	0.67945775204849	0.63358024691358	1	0.819709702062643	0.809370564458284	0.337777777777778	0.755661375661375	0.532378405907818	0.769828282828283	0.4545	0.320833333333333	0.26021978021978	0.581623376623377	0.731296296296296	0.849874098943419	0.902081010776663	1	0.801333333333333	0.642448979591837	0.590692348587085	0.335802469135802
chr6:52369441-52369523	0.283155363155363	0.669005847953216	0.921428571428571	0.579166666666667	0.021031746031746	0.432310405643739	0.317658815737683	0.445238095238095	0.232916666666667	0.260716244673198	0.5	0.156499900970489	0.326692576431093	0.098899338209683	0.380555555555556	0.05	0.36908615136876	0.602777777777778	0.570428774639301	0.0716666666666667	0.145378932633063	0.468864468864469	0.606296196006722	1	0.64097441711193	0.646759660092993	0.255661375661376	0.00512820512820513	0.421875	0.407402970743223	0.33771036306124	0.123597883597884	0.10325043377675	0.598670634920635	0.528125795772855	0.469942291708393	0.5	0.508947163947164	0.753415776811717	0.140597665639682	0.492857142857143
chr19:54041638-54041720	0.333333333333333	0.194576661466735	0.38149990839177	0.327932198298331	0.797142857142857	0.51384307846077	0.575541669659317	0.274040404040404	0.186666666666667	0.255661375661376	0.583915343915344	0.055825642973184	0.281382783882784	0.236862745098039	0.668573354638969	0.302672327672328	0.118984623856934	0.689243616440679	0.643156451391745	0.138084605453027	0.174566720446209	0.254602695779166	1	0.744338624338624	0.533194865923704	0.606945646945647	0.183998593998594	0.184322344322344	0.317037037037037	1	0.344148351648352	0.0743585426538068	0.479721351445489	0.177030458648105	0.27848546068885	0.744338624338624	0.420627705627706	1	0.334326004531954	0.207927173750603	0.42
chr14:102783364-102783401	0.195048874406272	0.351692716018497	0.186179386818319	0.473542568542569	0.305443651617371	0.448313713576871	0.333333333333333	0.609308118781803	0.316111611894589	0.40776662950576	0.227408799777221	0.631355311355311	0.133103535353535	0.532942145892966	0.466936827753371	0.301751301330249	0.454817599554442	0.163753709905149	0.242064368380158	0.579372294372294	0.479656565656566	0.308804645646751	0.504831128024484	1	0.634027003592221	0.279134307050974	0.0947027983856626	0.359163868322641	0.64747322852586	1	0.255661375661376	0.308858404977017	0.468414613708731	0.288262795405652	0.473542568542569	0.127830687830688	0.0501587301587302	0.500628376258118	0.635889218374313	0.153314786457039	0.470867734416122
chr16:3493906-3493996	0.0771276254609589	0.00740740740740741	1	0.201469404186795	0.432295629223304	0.516923076923077	0.381859979101358	0.668686868686869	1	0.357115468193238	0.333333333333333	0.0194871794871795	1	0.345833333333333	0.5	0.5	0.345833333333333	0.166254399195576	0.243920570657413	0.292064437207478	0.681693121693122	0.189450549450549	0.412916666666666	1	0.807359307359307	0.478503310415075	0.442910270517911	0.631355311355311	0.380555555555556	0.75625	0.335004368856381	0.452777777777778	0.288791208791209	0.363759296259296	0.142712842712843	0.184322344322344	1	0.306395308123249	0.290723707664884	0.025	0.184353946706888
chr11:2720935-2721094	0.0988590079207063	0.229319133611154	0.105238095238095	0.461512003161578	0.389095110010307	0.335347414393659	0.419388210387725	0.437791563605534	0.609821051012955	0.501480529639076	0.618735360101068	0.44837421248682	0.356890060904636	0.380088101381626	0.396689104327993	0.350215064142052	0.299239417989418	0.394571813307846	0.605709410655853	0.44783331371088	0.411497498113116	0.442734324604298	1	0.828782566036697	0.441014483923901	0.00151515151515152	0.112335812335812	0.574960429435391	0.512614002957519	1	0.431905647567412	0.516641945773525	0.370269435057019	0.447156547156547	0.397853622423717	0.486454150768801	0.533900599062871	0.41344590013796	0.397944040570247	0.429726144085934	0.386150494385789
chr19:11009807-11009866	0.5	1	0.5	0.334836086560225	0.333333333333333	0.62976911976912	0.284338624338624	0.500919120292649	0.21	0.743599798893917	0.107079195314489	0.120522732169791	0.266666666666667	0.107750790953014	1	0.542151675485009	0.5	0.169693105922614	0.502433862433862	0.472336182336182	0.0689584924879043	0.831126262626263	1	0.844656084656085	0.753121693121693	0.833333333333333	0.00350877192982456	0.0132045088566828	0.151062271062271	1	0.114022048804658	0.666666666666667	0.351187244128421	0.597186948853615	0.371822169486322	0.453465608465608	0.341666666666667	0.372222222222222	0.776724386724387	0.348188466703378	0.340646929295443
chr9:110657104-110657279	0.679166666666667	1	1	0.797916666666667	0.141666666666667	0.452777777777778	0.503125	0.527777777777778	0.33731037652046	0.0555555555555556	0.452777777777778	0.0433333333333333	1	0.5875	0.570833333333333	1	0.346505848295513	0.415	0.00416666666666667	0.546031296983732	0.839583333333333	0.785416666666667	1	1	0.8	0.0472222222222222	1	0.794178062591183	0.305952380952381	1	0.695826506587519	0.705555555555555	0.228333333333333	0.5	0.4	1	0.5	0.88368253968254	0.666666666666667	0.833333333333333	0.2
chr11:61370870-61370896	0.140432276057276	0.727777777777778	0.316168430335097	0.82404305606825	0.579372294372294	0.555442937101932	0.35580997326899	0.620657811511701	0.0133333333333333	0.0311688311688312	0.0707936507936508	0.0155487804878049	0.545182400445558	0.104321866282078	0.518666666666667	1	0.00740740740740741	0.770781523337304	0.0623625520177244	0.0793722943722944	0.352337409179514	0.813679913713352	0.729166666666667	1	0.802178183905343	0.750877192982456	0.321379205589732	0.357777777777778	0.59379188712522	0.670416666666667	0.626666666666667	0.579372294372294	0.713513298295907	0.227408799777221	0.316031746031746	0.744338624338624	0.857909888877574	0.858637518255165	0.464475472240178	0.848592047661367	0.26523088023088
chr10:97175443-97175520	0.104442621324772	0.441401098901099	0.425334638906067	0.260601778986607	0.00404040404040404	0.215204110412145	0.325617963855665	0.274148148148148	0.0928811928811929	0.0895815295815296	0.0895815295815296	0.20456649786158	0.238273327026263	0.244518518518519	0.874999019792788	0.726233600371531	0.250283060899991	0.561174007816476	0.536294241787086	0.675	0.390430461756766	0.737692307692308	1	0.815642135642136	0.73229837492692	0.275752482811306	1	0.563333333333333	0.374282368833005	0.802666666666667	0.542222222222222	0.772444444444444	0.4769335194893	0.426666666666667	0.521658947931727	0.943022663610899	0.728253968253968	0.5	0.620952380952381	0.798827165871213	0.355982905982906
chr13:102106226-102106290	0.0111111111111111	0.00222222222222222	0.00350877192982456	0.00280701754385965	0.00151515151515152	0.00114942528735632	0.00502645502645503	0.00233918128654971	0.00554382436735378	0.0273326572008114	0.00579710144927536	0.0622499181940308	0.00392156862745098	0.0157657593649495	0.0048780487804878	0.0185812512551816	0.00109289617486339	0.00160642570281125	0.00971108866860959	0.0117460317460317	0.00863398088189948	0.0538894194041253	1	0.00693568726355612	0.00226757369614512	0.00253010428773611	0.0545550196673129	0.0019047619047619	0.00125786163522013	0.232038392152543	0.0132275132275132	0.00569494225408204	0.00246913580246914	0.114756667085603	0.00748486516235553	0.00256410256410256	0.0189290380244918	0.00155038759689922	0.074526346058824	0.0706773607091195	0.00151515151515152
chr22:50706324-50706402	0.503703703703704	0.508333333333333	0.0111111111111111	0.307505475858262	0.136048806698366	0.526382070931229	0.00298507462686567	0.598159083483863	0.385048230754753	0.593086080586081	0.526048682500295	0.0929497509832729	0.155464406212767	0.00824552030752981	0.26263534904819	0.192376455682907	0.00266666666666667	0.031985791985792	0.209454725242609	0.247427448648014	0.188466301624688	0.388741466380112	0.654100274725275	0.781111111111111	0.155250636087564	0.0186868686868687	0.123009931245225	0.0141923436041083	0.0166947696359461	0.196691347867818	0.00144927536231884	0.0824219930632974	0.265904031456273	0.294965781816711	0.0607496566510129	0.342234755947713	0.051313254646588	0.214365079365079	0.150379120247868	0.214944402003226	0.119199014294065
chr10:5652689-5652701	0.777142857142857	1	0.358333333333333	0.510715091360253	0.379493927125506	0.6828125	0.883333333333333	0.736538461538461	0.183802308802309	0.30025974025974	0.2	0.220339608711702	0.25625	0.19783950617284	0.847117794486216	1	0.2	0.460185185185185	0.894651289009498	0.568636363636364	0.341163793103448	0.762448979591837	1	1	0.787777777777778	0.643584656084656	0.224426129426129	0.00625	0.160526315789474	1	0.4	0.275491885393709	0.214393939393939	0.615533008658009	0.51094576197337	0.431363636363636	0.0597222222222222	1	0.703619946712279	0.155769230769231	0.765881345041765
chr19:9609268-9609334	0.00161572315668897	0.00143574947496516	0.0133789152997869	0.00189477207840766	0.00531983226253222	0.00317460317460317	0.00552799433026223	0.00826330532212885	0.00148332412014004	0.00584795321637427	0.00138888888888889	0.00675200239538888	0.00238095238095238	0.0150724637681159	0.00222222222222222	0.0325035822692602	0.00133333333333333	0.00175438596491228	0.00148947981475615	0.00166666666666667	0.0249232510556789	0.00793265339161405	1	0.00835486649440138	0.0039446105212521	0.0013755691175046	0.442910270517911	0.00229885057471264	0.0032258064516129	0.454935753365216	0.00238095238095238	0.00444444444444444	0.00114942528735632	0.0742519970768725	0.00838009726898616	0.0857909717367422	0.00392156862745098	0.00573651494704126	0.0150939316316492	0.0553799903799904	0.0181400961812077
chr15:100047762-100047821	0.0133333333333333	0.153858852958777	0.0507936507936508	0.0123982749163116	0.0506329229366165	0.0331162512627044	0.00526315789473684	0.00476190476190476	0.146146463652858	0.0518344424536028	0.0616832057330309	0.00158730158730159	0.0372206169709431	0.000542005420054201	0.0892909241296338	0.0161030595813204	0.0592696092952832	0.0608810717713483	0.0355183803182951	0.666666666666667	0.0967372134038801	0.207823039134515	1	0.148131868131868	0.0553841131868296	0.227356301106301	0.00740740740740741	0.048912065603242	0.00256410256410256	0.0205555555555556	0.0743614694715243	0.0359082892416226	0.0426569029285498	0.378693350347847	0.0573909521277942	0.315677655677656	0.12652557319224	0.00423280423280423	0.083355445469862	0.00519740129935032	0.0184320633056688
chr10:70066848-70066879	0.116666666666667	0.934490941157608	1	0.75	1	0.85530303030303	0.921969696969697	0.856944444444445	1	0.356666666666667	0.828333333333333	0.762037037037037	0.205555555555556	0.452173913043478	0.713888888888889	1	0.785416666666667	1	0.863636363636364	0.309523809523809	0.933974358974359	0.828333333333333	1	1	0.872916666666667	0.657152777777778	0.638875457875458	0.2	0.319047619047619	0.754420191893876	0.302380952380952	0.285416666666667	0.0128205128205128	0.594096566831861	0.394270833333333	0.0354166666666667	0.305948434283945	0.517153624153624	0.502941176470588	0.142857142857143	0.745833333333333
chr13:112877144-112877185	0.260899671316338	0.158947057093067	0.105238095238095	0.5	0.524501501544055	0.628333333333333	0.357142857142857	0.428472222222222	0.272314137220434	0.422254567648511	0.6	0.253703703703704	0.300917978217097	0.624358974358974	1	0.375	0.5	0.452777777777778	0.511805555555556	0.25	0.5	0.333333333333333	1	0.5	0.794791666666667	0.679166666666667	0.140427697596482	0.5	0.4	1	0.333333333333333	0.383807749319819	0.333333333333333	0.382758935575757	0.5	0.5	1	0.528750762044977	0.428571428571429	0.285714285714286	0.365277777777778
chr6:291966-291985	0.173333333333333	0.570833333333333	0.0125	0.234076551467856	0.0501587301587302	0.069347442680776	0.170155844155844	0.0903215825680524	0.116666666666667	0.25255499860763	0.0888250930356193	0.138401974467548	0.107724867724868	0.0557985267951798	0.533862433862434	0.0194152046783626	0.227408799777221	0.0564009229422763	0.291812213551344	0.199057804940158	0.130427560751573	0.341160440784501	1	0.443150183150183	0.178175167644911	0.191724941724942	0.396996336996337	0.0813055555555555	0.107795414462081	0.407402970743223	0.0264069264069264	0.185128291469239	0.247730113024231	0.453880892527951	0.0796616576355138	0.333333333333333	0.666666666666667	0.551280875986758	0.306152376659476	0.354826306826307	0.333333333333333
chr20:14207010-14207023	0.13687741784964	0.0202744060587198	0.558333333333333	0.486666666666667	0.5	0.336904761904762	0.213081223821654	0.13125	0.61	1	0.0708333333333333	0.219166666666667	0.299021645021645	0.12962962962963	0.372222222222222	0.397854638298955	0.116666666666667	0.273148148148148	0.0952380952380952	0.0472222222222222	0.504166666666667	0.376388888888889	0.457897287897288	1	0.304099986800688	0.270905282337672	0.186666666666667	0.227201591740382	0.333333333333333	0.0103968253968254	0.380555555555556	0.5	0.405	0.461786392619726	0.341666666666667	0.25	0.0166666666666667	0.166067235986297	0.457407407407407	0.00416666666666667	0.4
chr2:12458673-12458790	0.72897154316272	0.711666666666667	1	0.570833333333333	1	0.830555555555555	0.805	1	0.186666666666667	0.705555555555555	0.679166666666667	0.625	0.291666666666667	0.378703703703704	1	1	0.141666666666667	0.445238095238095	0.28125	1	0.637962962962963	0.908333333333333	1	1	1	0.414538926681784	1	1	0.908333333333333	0.358333333333333	0.804185693873368	0.666666666666667	0.572222222222222	0.5	0.5	0.5	0.64	1	0.839583333333333	0.819289921316271	0.671666666666667
chr5:180045713-180045960	0.131889750380524	0.134988484819673	0.073017507518839	0.283238758393562	0.0975033952703841	0.233358219845931	0.295456073338426	0.27640758382662	0.153712704174039	0.154998534258169	0.00119047619047619	0.217907482381167	0.00168776371308017	0.0943983140975449	0.342769275260696	0.536901187888567	0.0894368014764434	0.242680435521812	0.256233377889027	0.20546675974898	0.135612814568589	0.415145453086982	0.588611111111111	0.472029546668647	0.37253401256537	0.186572184429327	0.0366666666666667	0.0325014068795163	0.0810026428003956	0.00784313725490196	0.326333589107226	0.211958901542235	0.230967523704366	0.0166666666666667	0.230504574097227	0.181558425044886	0.197005589629703	0.326701815029622	0.355636855857181	0.0376641653232793	0.276749119625775
chr9:91849709-91849769	0.00348065764023211	0.336270305393112	0.00641421335865781	0.0123698523698524	0.00444444444444444	0.00136054421768707	0.00655773420479303	0.00939299955693398	0.00701754385964912	0.00144927536231884	0.00380952380952381	0.0457640068882228	0.0020711672626929	0.00686517783291977	0.00238095238095238	0.00679549490855226	0.0034280372509324	0.0053763440860215	0.013443813557469	0.0107070707070707	0.0369193047241828	0.00148148148148148	0.843333333333333	0.00277777777777778	0.0326865004913785	0.00200720477316222	0.00392156862745098	0.0151759093619559	0.0169341631182444	0.347817072284356	0.00128205128205128	0.00535627725499231	0.00579710144927536	0.0775178190603722	0.0210243194713783	0.00568309879052428	0.00714285714285714	0.113221551587836	0.00533333333333333	0.0431836337928597	0.0036036036036036
chr6:10720281-10720369	0.593333333333333	0.635128043151101	0.331916965287288	0.177360188830777	0.412967032967033	0.0833015873015873	0.349372845603745	0.0921212121212121	0.21	0.333333333333333	0.5	0.201331168831169	0.0244444444444444	0.146079378079378	0.394369094576301	0.588888888888889	0.29494645705172	0.275115014379872	0.249213564213564	0.372169312169312	0.229018685435469	0.191835943412328	1	0.744338624338624	0.180573903980197	0.606945646945647	0.562324184984662	0.0866666666666667	0.370256582938477	0.633131040790785	0.335772892353131	1	0.24196754226166	1	0.293632333071323	0.230262206384447	0.314361661730083	0.5	0.219218678988032	0.216111111111111	0.206666666666667
chr1:201708787-201709108	0.00552706552706553	0.221403624159506	0.416666666666667	0.00112994350282486	0.0450609007283484	0.0801799024951578	0.00594308286201634	0.00463980463980464	0.0291627598407784	0.0842575811329203	0.202258530942741	0.00538720538720539	0.0768571965769934	0.00199004975124378	0.0388189335434959	0.00144927536231884	0.00112994350282486	0.00862573099415205	0.00238095238095238	0.0632944687846649	0.0993658255356048	0.00333333333333333	0.347630517596295	0.181847660571989	0.395770895740338	0.00296296296296296	0.0111111111111111	0.00185185185185185	0.147278029985941	0.223280170597244	0.256622056071611	0.00492655367231638	0.0208149583959023	0.00229885057471264	0.00462962962962963	0.21318096935744	0.00266666666666667	0.0854993386243386	0.075952380952381	0.00274914089347079	0.103418809224561
chr18:74499570-74499586	0.484628041614413	0.531584071188182	0.285416666666667	0.203703703703704	0.376407802784452	0.1828125	0.355128205128205	0.190384615384615	0.411984748928917	0.286111111111111	0.55	0.314166666666667	0.679166666666667	0.342892156862745	0.414166666666667	0.343333333333333	0.517708333333333	0.574074074074074	0.591666666666667	0.471666666666667	0.34280303030303	0.338461538461538	1	0.589583333333333	0.334895833333333	0.282683933486521	0.520749979355553	0.5	0.686805555555556	0.691875828951294	0.428333333333333	0.005	0.508854166666667	0.300474822360103	0.0128205128205128	0.4375	0.428571428571429	1	0.213461538461538	0.569230769230769	0.0296296296296296
chr11:20066866-20066979	0.571111111111111	0.620555555555556	0.875	0.477339380196523	0.420878787878788	0.572741948896147	0.476195887445887	0.721168831168831	0.815677655677656	0.488236363916588	0.5	0.749099107995128	0.517783656672545	0.0557315568022768	0.753293840662262	0.90226455026455	0.93436465495289	0.929580081753995	0.882113651516747	0.710313852813853	0.806357644416178	0.850688311688312	1	1	0.86809792516615	0.183333333333333	0.823046107331822	0.277199494949495	0.319030513233412	0.805	0.869058441558442	1	0.761103822306008	1	0.761029193663465	0.70505354294828	0.642900432900433	1	0.944336058466493	0.883138943520671	0.777572562896971
chr19:57350806-57351010	0.129157163028131	0.103212219357281	0.437234432234432	0.5191829004329	0.26357681918999	0.528506113769272	0.42377863605216	0.272180487296459	0.470357230556344	0.144233283056812	0.333333333333333	0.334666666666667	0.308	0.413716368051778	0.531119860531625	0.547538882997526	0.257392016946074	0.277539682539683	0.449081457853388	0.361649069884364	0.378325275864741	0.441340388007055	0.679166666666667	0.902081010776663	0.253713649202371	0.333333333333333	0.112335812335812	0.684126984126984	0.318941798941799	0.753333333333333	0.304902035045195	0.643150183150183	0.394727299831424	0.400440327419494	0.331186190260817	0.855766716943187	0.595202821869489	0.185223665223665	0.297635378907232	0.362773355420414	0.435809523809524
chr1:120905027-120905108	0.0514790514790514	0.27150041316708	0.00512820512820513	0.00289855072463768	0.0051363630535352	0.00141843971631206	0.00697946957820967	0.00050125313283208	0.00512820512820513	0.0217578790661672	0.00102564102564103	0.0759521814423775	0.00245926327520255	0.000865800865800866	0.00476190476190476	0.100817539947975	0.0216450216450216	0.0208681123097599	0.00087719298245614	0.0021505376344086	0.00606060606060606	0.0062992125984252	0.713611111111111	0.00707070707070707	0.00465116279069767	0.0518088951752316	0.00651325344952796	0.0148148148148148	0.0475930735930736	0.203923926759324	0.00521096209274503	0.00158730158730159	0.025669018772467	0.135601918210614	0.0216271914547777	0.024543692628799	0.00660225442834138	0.0397053222821135	0.00625238832538103	0.0948559172439769	0.0117789110435043
chr14:36741747-36741913	0.219987004310965	0.00350877192982456	0.00395264878726975	0.0160509917031656	0.00173160173160173	0.00208333333333333	0.0010989010989011	0.0070771953865479	0.00414204460257092	0.00175438596491228	0.0016260162601626	0.00904429318608423	0.00674852750324448	0.0041437345457446	0.00388331475287997	0.00256410256410256	0.00758391778208932	0.116810250486004	0.00222222222222222	0.00616358487422955	0.0110969590731664	0.0110341151385928	0.463888420206874	0.09576215587245	0.0986131885590952	0.0245079365079365	0.00333333333333333	0.00607942781855825	0.0110732737586776	0.0964709851551957	0.00277777777777778	0.00519740129935032	0.0036036036036036	0.138654898213722	0.0115136268343816	0.0325252525252525	0.00130718954248366	0.0337838918778271	0.045202660587276	0.00632139380574925	0.00072463768115942
chr10:51572337-51572640	0.200985739515691	0.00065359477124183	0.00151515151515152	0.00217391304347826	0.00324675324675325	0.0608267523593279	0.00124610591900312	0.00357142857142857	0.00388374100536094	0.000687285223367698	0.000833333333333333	0.00121212121212121	0.00361294831966822	0.00579553458810425	0.011113109228674	0.00140350877192982	0.000757575757575758	0.000732600732600733	0.0023598820058997	0.00544813529361807	0.00386473429951691	0.00956806281629623	0.599115745961581	0.00156862745098039	0.0283324346863069	0.00365272617535181	0.00392156862745098	0.000888888888888889	0.00273224043715847	0.0841269841269841	0.0323470888669141	0.00294319789771579	0.0283692372186248	0.106079376419934	0.0047397684805396	0.0692666509463822	0.0209946788746416	0.136687050475566	0.0190609127649976	0.0407291666666667	0.00146520146520147
chr6:144329779-144329845	1	0.154333649889206	0.439589031130385	0.658886800334169	0.666666666666667	0.225230310911638	0.305729568180549	0.372937455300783	0.286335019756072	0.682226399331663	0.41010708589656	0.436923076923077	0.0661676026294023	0.271764705882353	0.00350877192982456	0.264084535272471	0.41010708589656	0.395440241191875	0.399259259259259	0.134886681945505	0.664749912532281	0.544136843548608	1	0.648333333333333	0.223584548937813	0.566266115853945	0.499467599017829	0.477096494487799	0.253253179568969	0.702013827055107	0.41040293040293	0.338497474747475	0.455555555555556	1	0.448497646810631	0.255661375661376	0.41010708589656	0.680201657991132	0.453913811678518	0.0980675981580471	0.406144872736738
chr4:6009950-6010009	0.27538479596384	0.427883227883228	0.430200276575277	0.33208433482332	0.25	0.362330756708071	0.126080412873152	0.148345892677143	0.530357142857143	0.426307519640853	0.19915213197125	0.11758191187065	0.00666666666666667	0.192618386070722	0.239377412461629	0.0134680134680135	0.0316847290640394	0.0836903836903837	0.208638281801915	0.25476371150786	0.147206656797018	0.14075225943647	0.439533499236881	0.437234432234432	0.346971198735905	0.0698713062300019	0.502777777777778	0.00148148148148148	0.200094959491557	0.501666666666667	0.179668384306963	0.0021505376344086	0.168466578747884	0.00476190476190476	0.276546807470349	0.188253968253968	0.100746096009254	0.219267044683711	0.30850151715217	0.25829705024787	0.358586043112897
chr16:89169642-89169660	0.856944444444445	0.948192004074357	1	1	1	0.962254901960784	0.914444444444444	0.950641025641026	1	0.828333333333333	0.886979166666667	0.887698412698413	1	0.876136363636364	1	0.941666666666667	0.938690476190476	0.950641025641026	0.938888888888889	0.8	0.933072916666667	0.931818181818182	1	1	1	0.675277777777778	1	0.639814814814815	0.847058823529412	0.739120528594213	0.285714285714286	0.190277777777778	0.387152777777778	0.5	0.741	0.25	0.333333333333333	0.605952380952381	0.760526315789474	0.0755952380952381	0.875
