	idx	beta	pval	cilb	ciub	i2	tau2	V1	V2
ENSG00000230555	7357	-0.824762340863416	7.66162873542972e-21	-0.997388038621837	-0.652136643104996	88.6408363455052	0.133270318933274	NA	NA
ENSG00000234754	7894	-3.04636551146918	2.29553684582899e-11	-3.93940784472605	-2.15332317821231	94.5591613804015	3.69939204830114	NA	NA
ENSG00000259319	8049	-1.22537325080809	3.4781808528466e-11	-1.58790536528195	-0.862841136334222	98.2001622963891	0.720524417692666	NA	NA
ENSG00000228962	8165	-3.09814996416729	4.64885487141087e-11	-4.02073824410708	-2.1755616842275	98.4422278402402	4.84745359510992	NA	NA
ENSG00000234807	8214	-1.49048248832282	1.42031459307989e-21	-1.79667886726488	-1.18428610938076	91.7588888412084	0.431845814050916	NA	NA
ENSG00000230749	8422	-2.06453924684341	1.59952808363544e-13	-2.61293841308755	-1.51614008059926	81.2750235204553	1.23547973490396	NA	NA
ENSG00000228549	8485	-2.3646694164895	2.68700443579059e-11	-3.06027525703149	-1.66906357594751	95.4786873590023	2.51013080426594	NA	NA
ENSG00000262061	8524	-2.17824335374871	4.78033126847188e-17	-2.68697667826086	-1.66951002923656	97.2084301384728	1.4249614219916	NA	NA
ENSG00000255986	8584	-5.02318288614759	9.43570706685064e-22	-6.05056050473297	-3.99580526756222	94.8205138078817	5.65392079047774	NA	NA
ENSG00000231246	8656	-4.46877929628538	9.35152120509787e-20	-5.43166601876676	-3.50589257380401	97.0927175113729	4.7836462085209	NA	NA
ENSG00000227467	8823	-2.58878540892513	3.52124245430491e-14	-3.25838467911447	-1.91918613873578	98.167483914457	2.43982448003836	NA	NA
ENSG00000251209	8881	-2.40954921244129	6.36581520463209e-16	-2.99388083867954	-1.82521758620303	91.396570296948	1.62653093991263	NA	NA
ENSG00000100181	9104	-1.86852485986541	2.79308388445263e-13	-2.36992610210464	-1.36712361762618	97.6442948894217	1.38700484205024	NA	NA
ENSG00000279982	9753	-0.899738941590501	1.59098855824842e-14	-1.12935584512791	-0.670122038053095	87.8342650493612	0.238650112030385	NA	NA
ENSG00000244476	9854	-2.80615704892931	3.07391637948687e-14	-3.53029721579653	-2.0820168820621	97.3139276462887	2.86134348700032	NA	NA
ENSG00000230490	10456	-2.15041855579899	1.6404587145232e-12	-2.7472330496896	-1.55360406190838	97.8719641714038	1.966397248956	NA	NA
ENSG00000214955	10803	-1.49835380468214	3.35602673932388e-11	-1.94129544754741	-1.05541216181687	78.4534657261809	0.654086207494314	NA	NA
ENSG00000267328	11433	-5.12157846301236	1.49340054534095e-13	-6.48032996951055	-3.76282695651417	96.9724684189049	9.79622886710038	NA	NA
ENSG00000234043	11491	-1.41979107507444	4.46274746567577e-17	-1.75106745648562	-1.08851469366326	91.1554079328273	0.508798394715795	NA	NA
ENSG00000241720	11527	-4.59128784725468	2.78079839706992e-14	-5.77406905710746	-3.40850663740189	97.6834905403805	7.76230689025229	NA	NA
ENSG00000168497	11889	-2.44631923220669	1.17328308298312e-13	-3.09252535580781	-1.80011310860556	98.7786647483429	2.31058009981625	NA	NA
ENSG00000263400	11974	-1.72716492554773	8.63134883155996e-12	-2.22296923191653	-1.23136061917892	99.0387148833749	1.42262621879013	NA	NA
ENSG00000267699	12077	-2.36868446060693	1.9876302897683e-13	-3.00035423275466	-1.7370146884592	85.3403589687952	1.63033326324587	NA	NA
ENSG00000224239	12083	-3.43468276505497	1.54230260072897e-15	-4.27896020469256	-2.59040532541738	88.6219022394784	3.19597976514536	NA	NA
ENSG00000249456	12095	-1.27253401510565	2.58854647328914e-14	-1.59995857429709	-0.945109455914222	92.713920871397	0.494312216839139	NA	NA
ENSG00000227910	12200	-1.98714198556656	8.30034296509824e-13	-2.53139453483967	-1.44288943629345	90.9682319927684	1.37226666280905	NA	NA
ENSG00000224957	12431	-3.12247928046919	1.09649180137929e-12	-3.98228590948844	-2.26267265144994	98.0424664849462	4.0926564118387	NA	NA
ENSG00000257283	12824	-1.7805435630116	1.51854104884838e-14	-2.23459241511306	-1.32649471091014	92.0431476102837	0.995086435001425	NA	NA
ENSG00000232063	13156	-1.61719472940526	1.71002447830053e-12	-2.06638854840171	-1.16800091040881	92.1865573993643	0.939067165908973	NA	NA
ENSG00000255850	13481	-3.17051523936455	1.84545033635565e-11	-4.09554082354775	-2.24548965518135	90.7701313750846	3.71714251394943	NA	NA
ENSG00000258604	14177	-4.2411406425817	2.30752160072254e-15	-5.29022121803756	-3.19206006712584	97.1771517871988	6.00108140180074	NA	NA
ENSG00000254319	14417	-2.49087172322598	7.07562951794612e-19	-3.04103907043262	-1.94070437601934	91.4654577648926	1.46546851661564	NA	NA
ENSG00000248441	14517	-1.80444174198381	1.66055363975311e-11	-2.32970154987307	-1.27918193409456	98.5163653641684	1.53844374071085	NA	NA
ENSG00000234535	14699	-2.655994408519	3.61585263328263e-11	-3.44246317956135	-1.86952563747666	96.1155599173086	3.33904592269019	NA	NA
ENSG00000271452	15411	-0.513791765973098	8.06676486084476e-12	-0.661072854920179	-0.366510677026017	82.3045116641006	0.0843179798437836	NA	NA
ENSG00000245105	15627	-1.05409341213424	3.11286821029954e-12	-1.35039683876688	-0.757789985501592	96.2471102833492	0.444528621392755	NA	NA
ENSG00000231967	15727	-2.58237356275134	1.36845268176265e-11	-3.33096149011886	-1.83378563538381	95.0312387729491	2.78945964835979	NA	NA
ENSG00000273923	16089	-3.69232033982619	6.66472131224882e-11	-4.8008985764131	-2.58374210323928	93.9295361096485	6.1782379547218	NA	NA
ENSG00000275569	16219	-2.46038542797465	2.74009204915182e-12	-3.15022198797719	-1.77054886797212	95.9003259657406	2.46080688420054	NA	NA
ENSG00000248079	16577	-1.29957315204092	3.81485251437964e-16	-1.61232156046707	-0.986824743614765	91.0172410241433	0.415882456081411	NA	NA
ENSG00000231943	16766	-4.61794461667983	8.13027845944893e-12	-5.94192017369398	-3.29396905966569	98.2587157718337	9.88695624325804	NA	NA
ENSG00000274220	16917	-0.758173212080856	1.91972936570519e-14	-0.952271028522043	-0.564075395639669	90.0104590512084	0.17071676051578	NA	NA
ENSG00000256139	17027	-1.76795741391171	1.34461135638537e-14	-2.21788607370272	-1.3180287541207	95.7984953568249	1.07906955392541	NA	NA
ENSG00000249085	17687	-2.29364135594026	7.43357593746107e-11	-2.98401366269119	-1.60326904918933	91.6170953345507	2.07757855813819	NA	NA
ENSG00000227954	17741	-2.64490849496949	8.40170845315786e-16	-3.28901800070888	-2.0007989892301	97.6937935466996	2.29258563263429	NA	NA
ENSG00000228906	17911	-0.895991820794901	4.99860242851536e-11	-1.1632445557075	-0.628739085882301	89.7333482678797	0.319426318238967	NA	NA
ENSG00000248890	18058	-1.72157603520308	4.66041907631578e-11	-2.23426748621082	-1.20888458419535	97.2810265494286	1.43789032373414	NA	NA
ENSG00000231768	18258	-2.49551513189248	2.65722863503049e-12	-3.1947704711634	-1.79625979262156	98.1099620821696	2.71660832908032	NA	NA
ENSG00000255046	18266	-0.843273101645883	6.6619776296205e-11	-1.0964541065427	-0.590092096749067	87.3533461465081	0.277395120899883	NA	NA
ENSG00000251226	18324	-3.418352628129	4.40278339059641e-15	-4.27260970753255	-2.56409554872545	93.2434173730298	3.68419092305181	NA	NA
ENSG00000257551	18338	-3.79388837445443	3.34509218161243e-12	-4.86189335941758	-2.72588338949128	95.1282071493186	5.83855750690813	NA	NA
ENSG00000280054	18392	-1.00387463373138	9.00441489681006e-24	-1.19961309025848	-0.808136177204287	89.5150496433759	0.175498992272623	NA	NA
ENSG00000225194	18448	-1.96365828386062	3.50283798306936e-13	-2.49279804975414	-1.4345185179671	97.9417142425196	1.56406235869886	NA	NA
ENSG00000204179	18586	-1.9789795257077	1.58328673037535e-12	-2.52783098668748	-1.43012806472792	94.6604281215974	1.55350761599521	NA	NA
ENSG00000125375	18950	-0.464587232819629	1.33774195956324e-11	-0.599198039665836	-0.329976425973423	96.5507741170808	0.0970880486214282	NA	NA
ENSG00000237949	19015	-6.07085048378593	4.95437951068575e-18	-7.44571472079516	-4.69598624677669	97.6006096037878	9.88855975302572	NA	NA
ENSG00000277427	19321	-3.85253387370529	2.20833951051597e-14	-4.84113690835431	-2.86393083905627	93.5437854984315	4.9820181106679	NA	NA
ENSG00000224958	19438	-5.77448272741375	8.37955460192579e-13	-7.35632702588758	-4.19263842893992	98.8530370917288	13.7681318895791	NA	NA
ENSG00000276772	19488	-3.14936647097629	2.96445708266801e-12	-4.03377571064558	-2.264957231307	98.0894914507661	4.32496825602362	NA	NA
ENSG00000233421	20059	-3.20616635257409	9.60414034000387e-13	-4.08675973037429	-2.32557297477389	95.3855678208204	4.01160900269213	NA	NA
ENSG00000225398	20195	-5.4003442272478	2.74462036873755e-16	-6.69365026529584	-4.10703818919975	98.7426514217121	9.71441807528836	NA	NA
ENSG00000223825	20241	-0.62918055806163	3.94567942941231e-11	-0.815852064709701	-0.442509051413559	70.9460418244089	0.129377763937401	NA	NA
ENSG00000279192	20675	-1.90139297763123	8.01806910335171e-14	-2.4002751983731	-1.40251075688936	94.5732965477626	1.2722725434843	NA	NA
ENSG00000275645	20787	-0.973748563544814	1.21169165322541e-11	-1.25528941185049	-0.692207715239134	94.4530746388295	0.407800479858757	NA	NA
ENSG00000263508	21037	-3.33675408161174	6.78811994675914e-13	-4.24714505570156	-2.42636310752193	97.4770589286526	4.63696871568548	NA	NA
ENSG00000228878	21188	-0.653040914594281	3.44834939579887e-12	-0.836989457378758	-0.469092371809804	93.7880415816219	0.164242800656381	NA	NA
ENSG00000214100	21304	-4.40212086816444	2.84007338472057e-14	-5.53657661354378	-3.26766512278509	97.0155044991883	6.94317196584809	NA	NA
ENSG00000226889	21605	-2.23774922689447	4.10014706139578e-11	-2.9022391723386	-1.57325928145033	94.1108019541556	2.22700441111017	NA	NA
ENSG00000271347	21630	-2.14579990263546	3.97588271293225e-11	-2.78254590667423	-1.50905389859668	96.1088134220537	2.13402667508287	NA	NA
ENSG00000165197	21789	-3.09999333095267	8.03927561756162e-11	-4.03476295947134	-2.16522370243399	98.7536344287834	4.86601648030387	NA	NA
ENSG00000242767	21856	-2.27864356513698	6.76031602276749e-11	-2.96300474129542	-1.59428238897854	92.5214896821293	2.04757408067388	NA	NA
ENSG00000213754	21961	-1.63532138379674	1.94783064840479e-19	-1.99081286393889	-1.27982990365459	94.9427122422957	0.673716127583102	NA	NA
ENSG00000262497	22691	-2.20033253975102	1.62073305058094e-13	-2.78494115549448	-1.61572392400757	94.8027034614065	1.69266136109768	NA	NA
ENSG00000266256	22700	-2.28126191890154	2.11955934125795e-12	-2.91760512829081	-1.64491870951226	97.5264828297042	2.203311879234	NA	NA
ENSG00000274370	22769	-1.66868243314281	7.42572895725429e-20	-2.02724673113312	-1.3101181351525	95.780916047179	0.669986099879577	NA	NA
ENSG00000264968	23031	-1.510345778889	1.48962108038326e-11	-1.94896834962462	-1.07172320815339	94.1145826977242	0.910013558542508	NA	NA
ENSG00000228039	23430	-1.7198633993805	6.73714714373083e-11	-2.23636144780625	-1.20336535095475	73.5278089559809	1.08100235770907	NA	NA
ENSG00000273682	23803	-2.29412094455353	1.26071889511203e-19	-2.79020784510448	-1.79803404400259	86.9103121697212	1.08118220645162	NA	NA
ENSG00000268297	24298	-4.14785698504153	5.2318801333252e-13	-5.27398204765087	-3.02173192243219	92.206483346889	6.42763779371118	NA	NA
ENSG00000278214	24429	-1.95577875150269	3.38455487400468e-11	-2.53405282306362	-1.37750467994175	93.3796051958142	1.72554527566047	NA	NA
ENSG00000254414	24764	-2.6916337818712	7.16017917521624e-13	-3.42675843822194	-1.95650912552046	97.3134008192431	3.00019706907893	NA	NA
ENSG00000275325	26161	-2.12976527932634	1.84587339991206e-11	-2.75114603964177	-1.50838451901091	92.2172432142967	1.85126653099387	NA	NA
ENSG00000250012	26221	-1.10853692480794	1.97055152153718e-13	-1.40411001695584	-0.812963832660033	92.7613288467039	0.414137358381318	NA	NA
ENSG00000148481	26308	-0.454815009625428	6.67776821106118e-12	-0.584676732724548	-0.324953286526308	96.6425353130706	0.0927702851434385	NA	NA
ENSG00000277758	26589	-2.12871691300153	4.43168771843613e-11	-2.76193697910232	-1.49549684690074	97.5472198257218	2.11232782732228	NA	NA
ENSG00000210194	26760	-4.12145236765079	1.36912832215128e-14	-5.17063805923858	-3.072266676063	84.154910553971	4.63597960224216	NA	NA
ENSG00000275088	26927	-2.69523513503738	2.22625870150364e-16	-3.33872652228144	-2.05174374779332	95.6571283643742	2.2208554192771	NA	NA
ENSG00000276945	27128	-1.20735557326483	1.20791611249994e-12	-1.54043825216309	-0.874272894366561	90.9423575295145	0.511767684237544	NA	NA
ENSG00000213373	27536	-2.5930338691095	6.90690265529863e-15	-3.24576180028673	-1.94030593793228	94.706774711978	2.06264941008996	NA	NA
ENSG00000261888	27565	-1.31575591160166	4.2940657852555e-12	-1.68803522001732	-0.943476603186006	96.1152994816611	0.734673410898696	NA	NA
ENSG00000272143	27612	-1.88090214365126	1.15483671010562e-12	-2.39934866687454	-1.36245562042799	98.7675826360766	1.54972822103205	NA	NA
ENSG00000226393	27706	-1.53471649396742	2.45761285993471e-11	-1.98529249029335	-1.08414049764148	88.192757744361	0.9009306072014	NA	NA
ENSG00000226200	27805	-0.612665864557163	1.21322054101034e-14	-0.768318322604991	-0.457013406509335	94.167458726784	0.11978761539953	NA	NA
ENSG00000180769	27815	-1.09493343895081	9.61820213215273e-14	-1.3831442812164	-0.806722596685228	96.9337332662571	0.422977813046954	NA	NA
ENSG00000264219	28508	-1.21138517514843	3.01073998472451e-12	-1.5516740968151	-0.871096253481757	85.9538264055271	0.460251764497353	NA	NA
ENSG00000255090	28541	-2.66551593788701	7.71661156877118e-11	-3.4685126023254	-1.86251927344861	98.1489604066825	3.47483316291495	NA	NA
ENSG00000258636	28955	-3.6848184197361	2.82619623326047e-11	-4.7699765877704	-2.59966025170181	96.4479005816839	6.039088025914	NA	NA
ENSG00000237489	29299	-0.89900583087934	2.21564298711095e-18	-1.10047758962941	-0.697534072129274	96.1147510527829	0.205337572318034	NA	NA
ENSG00000233170	29385	-1.03964382410267	1.71420912162949e-12	-1.32843036399229	-0.750857284213046	95.209563863564	0.44375682523409	NA	NA
ENSG00000228401	29458	-2.23388845034274	3.90145071654466e-11	-2.89649309855399	-1.5712838021315	97.936823840512	2.49011189797979	NA	NA
ENSG00000198416	29499	-0.989558478672239	9.69907809956462e-25	-1.1784238403243	-0.800693117020175	86.470297170471	0.150651012523135	NA	NA
ENSG00000133104	29532	-1.0269596207928	5.75335321778419e-14	-1.29484854051029	-0.75907070107531	98.4134400850343	0.391735100889292	NA	NA
ENSG00000280304	30009	-2.9757195031057	8.1467277869244e-13	-3.79043902553583	-2.16099998067556	98.2256627524317	3.70789806886126	NA	NA
ENSG00000279622	30249	-2.84181417266019	2.7909614742234e-12	-3.63888904255914	-2.04473930276124	92.1883530399803	3.11901642676755	NA	NA
ENSG00000259905	30289	-3.79650811961476	1.89306202460025e-15	-4.73270237313458	-2.86031386609494	94.5056323813158	4.62459995148586	NA	NA
ENSG00000253688	30363	-3.31539237497181	5.48494179520243e-12	-4.25817378399775	-2.37261096594587	95.0832849187947	4.44803818101035	NA	NA
